cosine_distance,field_a,field_b,model,period_start,stage
0.0531009190387558,30,36,scibert,2010,cls
0.10616380611490395,31,32,scibert,2010,cls
0.10701056569867773,31,33,scibert,2010,cls
0.1330390214150292,31,34,scibert,2010,cls
0.16999072157372142,31,35,scibert,2010,cls
0.12458558904855166,31,36,scibert,2010,cls
0.0306859733978313,32,33,scibert,2010,cls
0.06293937385653203,32,34,scibert,2010,cls
0.08577272105867273,32,35,scibert,2010,cls
0.02091977691401614,32,36,scibert,2010,cls
0.10944132494972714,33,34,scibert,2010,cls
0.1420384894522797,33,35,scibert,2010,cls
0.04841379995286477,33,36,scibert,2010,cls
0.03126031379529781,34,35,scibert,2010,cls
0.039624388304788094,34,36,scibert,2010,cls
0.05045917118056753,35,36,scibert,2010,cls
0.08860943318799874,11,12,bert,2010,cls
0.02485605546774705,11,13,bert,2010,cls
0.059438446229860276,11,14,bert,2010,cls
0.04487185366805846,11,15,bert,2010,cls
0.05069506797978973,11,16,bert,2010,cls
0.06835378016297955,11,17,bert,2010,cls
0.054713108661079146,11,18,bert,2010,cls
0.03391409032816417,11,19,bert,2010,cls
0.05622955782756456,11,20,bert,2010,cls
0.03741539935465288,11,21,bert,2010,cls
0.05012801858916871,11,22,bert,2010,cls
0.013935102294766244,11,23,bert,2010,cls
0.029593544012675,11,24,bert,2010,cls
0.053734888867396524,11,25,bert,2010,cls
0.11396069242154883,11,26,bert,2010,cls
0.02933893911436536,11,27,bert,2010,cls
0.043902670418487943,11,28,bert,2010,cls
0.013023826791749515,11,29,bert,2010,cls
0.017405149930551422,11,30,bert,2010,cls
0.07576704355160113,11,31,bert,2010,cls
0.05054459636128861,11,32,bert,2010,cls
0.0664242124308353,11,33,bert,2010,cls
0.020400832414828263,11,34,bert,2010,cls
0.032646242927634295,11,35,bert,2010,cls
0.03987442232042815,11,36,bert,2010,cls
0.09940631069034467,12,13,bert,2010,cls
0.046430486966800855,12,14,bert,2010,cls
0.11408440159105648,12,15,bert,2010,cls
0.11069789306800815,12,16,bert,2010,cls
0.06708905171394952,12,17,bert,2010,cls
0.050963155045798514,12,18,bert,2010,cls
0.07529766337719535,12,19,bert,2010,cls
0.04350353610980451,12,20,bert,2010,cls
0.09372851923255443,12,21,bert,2010,cls
0.09342144718753365,12,22,bert,2010,cls
0.07058745277238376,12,23,bert,2010,cls
0.1115953573216425,12,24,bert,2010,cls
0.11572331883725628,12,25,bert,2010,cls
0.09751469061374762,12,26,bert,2010,cls
0.10203301409389232,12,27,bert,2010,cls
0.09569449412411224,12,28,bert,2010,cls
0.0922058953586874,12,29,bert,2010,cls
0.10460985053024208,12,30,bert,2010,cls
0.10135250192006029,12,31,bert,2010,cls
0.04280226307515689,12,32,bert,2010,cls
0.01345688781886778,12,33,bert,2010,cls
0.11378778499266073,12,34,bert,2010,cls
0.10597108956028989,12,35,bert,2010,cls
0.05116927172574037,12,36,bert,2010,cls
0.06956694939585117,13,14,bert,2010,cls
0.04704540226953968,13,15,bert,2010,cls
0.04482680530599015,13,16,bert,2010,cls
0.06298460138209683,13,17,bert,2010,cls
0.05677142742705754,13,18,bert,2010,cls
0.04460591682215154,13,19,bert,2010,cls
0.06697659122202115,13,20,bert,2010,cls
0.04546841798449974,13,21,bert,2010,cls
0.05786354563798812,13,22,bert,2010,cls
0.032009237258084244,13,23,bert,2010,cls
0.0051925528549195965,13,24,bert,2010,cls
0.04894052682051797,13,25,bert,2010,cls
0.10348253887058889,13,26,bert,2010,cls
0.019190063909420796,13,27,bert,2010,cls
0.014870476843690583,13,28,bert,2010,cls
0.018416345988985783,13,29,bert,2010,cls
0.02128501634056079,13,30,bert,2010,cls
0.06119473010073273,13,31,bert,2010,cls
0.04832525552271372,13,32,bert,2010,cls
0.07866373110532543,13,33,bert,2010,cls
0.028026311646898838,13,34,bert,2010,cls
0.0360910399567439,13,35,bert,2010,cls
0.04624043803328293,13,36,bert,2010,cls
0.07506603535198753,14,15,bert,2010,cls
0.09378752209911378,14,16,bert,2010,cls
0.02724825501633099,14,17,bert,2010,cls
0.00708633796214142,14,18,bert,2010,cls
0.04805594975390093,14,19,bert,2010,cls
0.006704373978197231,14,20,bert,2010,cls
0.04807074634855635,14,21,bert,2010,cls
0.04645718452244674,14,22,bert,2010,cls
0.03351033518678437,14,23,bert,2010,cls
0.08213117472930687,14,24,bert,2010,cls
0.08282343737718101,14,25,bert,2010,cls
0.08569362340031073,14,26,bert,2010,cls
0.06758662240055313,14,27,bert,2010,cls
0.06652103920380925,14,28,bert,2010,cls
0.056308576379934805,14,29,bert,2010,cls
0.06822900687653599,14,30,bert,2010,cls
0.07306699542570949,14,31,bert,2010,cls
0.02781816104338708,14,32,bert,2010,cls
0.01615414555816641,14,33,bert,2010,cls
0.07996541413922365,14,34,bert,2010,cls
0.07183740129515781,14,35,bert,2010,cls
0.02239961606591445,14,36,bert,2010,cls
0.014516480078690441,15,16,bert,2010,cls
0.051382020077935686,15,17,bert,2010,cls
0.057180483756792855,15,18,bert,2010,cls
0.03425477026051105,15,19,bert,2010,cls
0.07450424136431377,15,20,bert,2010,cls
0.010188836041125415,15,21,bert,2010,cls
0.01896810301912144,15,22,bert,2010,cls
0.032407854076021425,15,23,bert,2010,cls
0.06703872014503542,15,24,bert,2010,cls
0.008036587506645598,15,25,bert,2010,cls
0.08416943312470337,15,26,bert,2010,cls
0.062333819875530216,15,27,bert,2010,cls
0.06536860232703767,15,28,bert,2010,cls
0.048968580434429976,15,29,bert,2010,cls
0.03267839844390796,15,30,bert,2010,cls
0.029661814656926744,15,31,bert,2010,cls
0.08482932506189311,15,32,bert,2010,cls
0.09573914596892874,15,33,bert,2010,cls
0.06731774846268368,15,34,bert,2010,cls
0.0642116247915131,15,35,bert,2010,cls
0.0758173691394417,15,36,bert,2010,cls
0.07073699768534647,16,17,bert,2010,cls
0.07643270987325879,16,18,bert,2010,cls
0.053924722855939966,16,19,bert,2010,cls
0.09199536447591439,16,20,bert,2010,cls
0.028582462555781563,16,21,bert,2010,cls
0.04473429534976092,16,22,bert,2010,cls
0.0512197243047573,16,23,bert,2010,cls
0.0642631139846852,16,24,bert,2010,cls
0.01599817553043459,16,25,bert,2010,cls
0.09174420955438567,16,26,bert,2010,cls
0.06724108273308937,16,27,bert,2010,cls
0.07099946347440966,16,28,bert,2010,cls
0.053809987588902986,16,29,bert,2010,cls
0.031825995713250954,16,30,bert,2010,cls
0.046726843542801766,16,31,bert,2010,cls
0.09268205641696303,16,32,bert,2010,cls
0.10256078732831664,16,33,bert,2010,cls
0.07463755891617707,16,34,bert,2010,cls
0.07377678037538182,16,35,bert,2010,cls
0.08671306850833316,16,36,bert,2010,cls
0.010226177291662308,17,18,bert,2010,cls
0.040488248585718645,17,19,bert,2010,cls
0.03385078600539815,17,20,bert,2010,cls
0.03371792880106739,17,21,bert,2010,cls
0.01977446407112793,17,22,bert,2010,cls
0.039684981763603244,17,23,bert,2010,cls
0.08396244163067734,17,24,bert,2010,cls
0.05235189513928207,17,25,bert,2010,cls
0.039425255874801945,17,26,bert,2010,cls
0.07386296381317525,17,27,bert,2010,cls
0.06185347963233068,17,28,bert,2010,cls
0.06970823914253566,17,29,bert,2010,cls
0.06795392086427865,17,30,bert,2010,cls
0.030559260160197388,17,31,bert,2010,cls
0.05002131898659801,17,32,bert,2010,cls
0.04756559422082962,17,33,bert,2010,cls
0.09093542757361728,17,34,bert,2010,cls
0.07624030086489042,17,35,bert,2010,cls
0.04940794823393435,17,36,bert,2010,cls
0.03697822394587924,18,19,bert,2010,cls
0.011587793561082305,18,20,bert,2010,cls
0.03696732401834413,18,21,bert,2010,cls
0.029249092279596933,18,22,bert,2010,cls
0.02817699119811279,18,23,bert,2010,cls
0.07186449752803115,18,24,bert,2010,cls
0.06362234479884699,18,25,bert,2010,cls
0.05292861914739355,18,26,bert,2010,cls
0.05775691179207565,18,27,bert,2010,cls
0.05256538329706517,18,28,bert,2010,cls
0.05106159476655869,18,29,bert,2010,cls
0.05867470448387346,18,30,bert,2010,cls
0.0457601125834155,18,31,bert,2010,cls
0.0268013647471802,18,32,bert,2010,cls
0.025010589946209638,18,33,bert,2010,cls
0.07242490743675767,18,34,bert,2010,cls
0.06214566641235153,18,35,bert,2010,cls
0.024215055195579427,18,36,bert,2010,cls
0.04141265339684197,19,20,bert,2010,cls
0.02461444033927207,19,21,bert,2010,cls
0.025396194544601736,19,22,bert,2010,cls
0.010162277819964927,19,23,bert,2010,cls
0.061640648167995415,19,24,bert,2010,cls
0.037119548252506074,19,25,bert,2010,cls
0.07722944692744627,19,26,bert,2010,cls
0.05570175319824444,19,27,bert,2010,cls
0.05368096140737166,19,28,bert,2010,cls
0.04667793082446603,19,29,bert,2010,cls
0.04924643234642445,19,30,bert,2010,cls
0.03208497458778492,19,31,bert,2010,cls
0.057774920414050634,19,32,bert,2010,cls
0.058294522921720326,19,33,bert,2010,cls
0.058867167872090786,19,34,bert,2010,cls
0.05395193090405559,19,35,bert,2010,cls
0.050777194245330004,19,36,bert,2010,cls
0.04873648290848975,20,21,bert,2010,cls
0.050790988985816354,20,22,bert,2010,cls
0.02967777901986135,20,23,bert,2010,cls
0.07803936089590058,20,24,bert,2010,cls
0.08318189219794458,20,25,bert,2010,cls
0.07844927797154244,20,26,bert,2010,cls
0.06515757027275082,20,27,bert,2010,cls
0.06458678944635865,20,28,bert,2010,cls
0.05405343982081412,20,29,bert,2010,cls
0.06772609581192945,20,30,bert,2010,cls
0.0667472926630236,20,31,bert,2010,cls
0.030095342090121435,20,32,bert,2010,cls
0.015859759996662337,20,33,bert,2010,cls
0.07588028076555497,20,34,bert,2010,cls
0.07285089060015926,20,35,bert,2010,cls
0.024829315109850647,20,36,bert,2010,cls
0.00902239943871197,21,22,bert,2010,cls
0.019915489178369827,21,23,bert,2010,cls
0.06504729765324802,21,24,bert,2010,cls
0.01347253056752129,21,25,bert,2010,cls
0.08211545537638554,21,26,bert,2010,cls
0.061726926663091986,21,27,bert,2010,cls
0.06454019469193162,21,28,bert,2010,cls
0.0462653877699396,21,29,bert,2010,cls
0.034998537423171605,21,30,bert,2010,cls
0.03094564664153232,21,31,bert,2010,cls
0.07162744670203769,21,32,bert,2010,cls
0.06960484832733027,21,33,bert,2010,cls
0.06756426216925038,21,34,bert,2010,cls
0.06336331792387595,21,35,bert,2010,cls
0.05930777685815125,21,36,bert,2010,cls
0.02688894713841128,22,23,bert,2010,cls
0.07869201608344933,22,24,bert,2010,cls
0.0200212272618705,22,25,bert,2010,cls
0.061628850708852045,22,26,bert,2010,cls
0.06609681239208542,22,27,bert,2010,cls
0.06745322380371599,22,28,bert,2010,cls
0.057763528866481395,22,29,bert,2010,cls
0.046409827730386155,22,30,bert,2010,cls
0.024371743544795765,22,31,bert,2010,cls
0.07055660450200174,22,32,bert,2010,cls
0.0714614004992512,22,33,bert,2010,cls
0.07576289623732069,22,34,bert,2010,cls
0.060583094003380134,22,35,bert,2010,cls
0.06073412183394944,22,36,bert,2010,cls
0.04256742562379712,23,24,bert,2010,cls
0.04175752831732116,23,25,bert,2010,cls
0.08839548337249703,23,26,bert,2010,cls
0.03655148055636437,23,27,bert,2010,cls
0.04297033528405925,23,28,bert,2010,cls
0.022991106804196138,23,29,bert,2010,cls
0.029080790628919773,23,30,bert,2010,cls
0.04779804445607616,23,31,bert,2010,cls
0.04008299873153276,23,32,bert,2010,cls
0.0447364270701065,23,33,bert,2010,cls
0.03583533205225009,23,34,bert,2010,cls
0.0392745676593006,23,35,bert,2010,cls
0.02917054503887806,23,36,bert,2010,cls
0.07050119455757997,24,25,bert,2010,cls
0.12670923573697035,24,26,bert,2010,cls
0.014631661412575658,24,27,bert,2010,cls
0.017859909364201454,24,28,bert,2010,cls
0.017712466023067752,24,29,bert,2010,cls
0.024282942148966646,24,30,bert,2010,cls
0.08532098462211513,24,31,bert,2010,cls
0.050812451017421156,24,32,bert,2010,cls
0.08774606589582001,24,33,bert,2010,cls
0.022534354778310672,24,34,bert,2010,cls
0.03566901172206571,24,35,bert,2010,cls
0.046651387847503334,24,36,bert,2010,cls
0.08278660055819631,25,26,bert,2010,cls
0.07129508513231597,25,27,bert,2010,cls
0.06862240623090243,25,28,bert,2010,cls
0.05928776161049232,25,29,bert,2010,cls
0.04143297084151343,25,30,bert,2010,cls
0.026428836452663584,25,31,bert,2010,cls
0.09219099438296707,25,32,bert,2010,cls
0.10116102211291622,25,33,bert,2010,cls
0.08034891059356875,25,34,bert,2010,cls
0.06945282010636167,25,35,bert,2010,cls
0.08620954449676843,25,36,bert,2010,cls
0.11447062418171394,26,27,bert,2010,cls
0.09962485704671131,26,28,bert,2010,cls
0.11515393678796615,26,29,bert,2010,cls
0.10969745386727814,26,30,bert,2010,cls
0.03873544274213725,26,31,bert,2010,cls
0.09476958351215414,26,32,bert,2010,cls
0.09505415755059743,26,33,bert,2010,cls
0.13542862948521817,26,34,bert,2010,cls
0.1191174680372784,26,35,bert,2010,cls
0.10163650107911681,26,36,bert,2010,cls
0.0184511142247058,27,28,bert,2010,cls
0.009644969846945295,27,29,bert,2010,cls
0.016847299326916643,27,30,bert,2010,cls
0.08256768670887282,27,31,bert,2010,cls
0.036059213838221416,27,32,bert,2010,cls
0.07553455938630538,27,33,bert,2010,cls
0.012626171406502351,27,34,bert,2010,cls
0.011410891509683996,27,35,bert,2010,cls
0.025854599278101076,27,36,bert,2010,cls
0.024202165392776198,28,29,bert,2010,cls
0.03752553245943646,28,30,bert,2010,cls
0.06559510951256642,28,31,bert,2010,cls
0.02915416230300316,28,32,bert,2010,cls
0.07378343747410077,28,33,bert,2010,cls
0.03118383320273055,28,34,bert,2010,cls
0.03333395264208272,28,35,bert,2010,cls
0.03869082372209465,28,36,bert,2010,cls
0.010909249048175695,29,30,bert,2010,cls
0.08022667801044314,29,31,bert,2010,cls
0.03234086556575633,29,32,bert,2010,cls
0.06415436005113972,29,33,bert,2010,cls
0.011246201113131127,29,34,bert,2010,cls
0.018229467206434702,29,35,bert,2010,cls
0.02319057921546175,29,36,bert,2010,cls
0.07141577999195248,30,31,bert,2010,cls
0.05464004643848919,30,32,bert,2010,cls
0.08067349808653901,30,33,bert,2010,cls
0.02250236976758846,30,34,bert,2010,cls
0.023904279294521547,30,35,bert,2010,cls
0.04138956284060802,30,36,bert,2010,cls
0.08430120001206687,31,32,bert,2010,cls
0.08977420033531514,31,33,bert,2010,cls
0.09716779449209612,31,34,bert,2010,cls
0.08804635979344877,31,35,bert,2010,cls
0.08532383105300478,31,36,bert,2010,cls
0.021573259528658406,32,33,bert,2010,cls
0.04842512151642531,32,34,bert,2010,cls
0.044116856976414875,32,35,bert,2010,cls
0.009155373164504987,32,36,bert,2010,cls
0.08725170645357827,33,34,bert,2010,cls
0.08137778913731719,33,35,bert,2010,cls
0.02292902088209159,33,36,bert,2010,cls
0.021782924105191337,34,35,bert,2010,cls
0.03882715931310177,34,36,bert,2010,cls
0.03233662179648,35,36,bert,2010,cls
0.8022142622005528,11,12,mpnet,2010,cls
0.48439838023534443,11,13,mpnet,2010,cls
0.7481321521701755,11,14,mpnet,2010,cls
0.7038822561818636,11,15,mpnet,2010,cls
0.6507705285918859,11,16,mpnet,2010,cls
0.8666044737327985,11,17,mpnet,2010,cls
0.7551688086411941,11,18,mpnet,2010,cls
0.704727597532232,11,19,mpnet,2010,cls
0.7762607757073867,11,20,mpnet,2010,cls
0.700161216223767,11,21,mpnet,2010,cls
0.7670410803906372,11,22,mpnet,2010,cls
0.349999049879958,11,23,mpnet,2010,cls
0.6529056694298145,11,24,mpnet,2010,cls
0.8401322478290891,11,25,mpnet,2010,cls
0.9085249070483878,11,26,mpnet,2010,cls
0.6576938938000114,11,27,mpnet,2010,cls
0.826683740255551,11,28,mpnet,2010,cls
0.33285351230478566,11,29,mpnet,2010,cls
0.4828882721554465,11,30,mpnet,2010,cls
1.0719987875190367,11,31,mpnet,2010,cls
0.8175930406487792,11,32,mpnet,2010,cls
0.759858061085299,11,33,mpnet,2010,cls
0.4783998455378158,11,34,mpnet,2010,cls
0.7261318892728656,11,35,mpnet,2010,cls
0.765673929925232,11,36,mpnet,2010,cls
0.9762519895570277,12,13,mpnet,2010,cls
0.6067913552094634,12,14,mpnet,2010,cls
1.0231707689262162,12,15,mpnet,2010,cls
1.0158758778315333,12,16,mpnet,2010,cls
0.7620960249900588,12,17,mpnet,2010,cls
0.6693798725983021,12,18,mpnet,2010,cls
0.8252400122439859,12,19,mpnet,2010,cls
0.6480049853071259,12,20,mpnet,2010,cls
0.9844258128044051,12,21,mpnet,2010,cls
0.9633550562375738,12,22,mpnet,2010,cls
0.7994497218116103,12,23,mpnet,2010,cls
0.9778357814910159,12,24,mpnet,2010,cls
1.051342187732279,12,25,mpnet,2010,cls
0.7895754778837528,12,26,mpnet,2010,cls
0.8621003262687537,12,27,mpnet,2010,cls
0.7614734301612334,12,28,mpnet,2010,cls
0.8257847082865478,12,29,mpnet,2010,cls
0.9325060625155084,12,30,mpnet,2010,cls
0.9990404451518908,12,31,mpnet,2010,cls
0.35707701596645314,12,32,mpnet,2010,cls
0.2097079694599301,12,33,mpnet,2010,cls
0.8542327714483882,12,34,mpnet,2010,cls
0.8433202187389058,12,35,mpnet,2010,cls
0.5911450410423323,12,36,mpnet,2010,cls
0.9712613271545799,13,14,mpnet,2010,cls
0.7169228181823967,13,15,mpnet,2010,cls
0.501133979958302,13,16,mpnet,2010,cls
0.9739541446538271,13,17,mpnet,2010,cls
0.9623156692473464,13,18,mpnet,2010,cls
0.9171646726068483,13,19,mpnet,2010,cls
0.9905189745551962,13,20,mpnet,2010,cls
0.839017607509192,13,21,mpnet,2010,cls
0.9390411044015012,13,22,mpnet,2010,cls
0.7409983973977299,13,23,mpnet,2010,cls
0.2810616879554769,13,24,mpnet,2010,cls
0.794575537015706,13,25,mpnet,2010,cls
0.9944003815693063,13,26,mpnet,2010,cls
0.3488357484815622,13,27,mpnet,2010,cls
0.5525783236076189,13,28,mpnet,2010,cls
0.3997327518751489,13,29,mpnet,2010,cls
0.3421566495816921,13,30,mpnet,2010,cls
1.0026523553205813,13,31,mpnet,2010,cls
0.9528750086082498,13,32,mpnet,2010,cls
0.9730512016849665,13,33,mpnet,2010,cls
0.5230664723919243,13,34,mpnet,2010,cls
0.6920377906015369,13,35,mpnet,2010,cls
0.8194879739551705,13,36,mpnet,2010,cls
0.9461998529108983,14,15,mpnet,2010,cls
1.0037943318627665,14,16,mpnet,2010,cls
0.6313020931734992,14,17,mpnet,2010,cls
0.16866598943889033,14,18,mpnet,2010,cls
0.8874394489939162,14,19,mpnet,2010,cls
0.2464328169090858,14,20,mpnet,2010,cls
0.8362218896197968,14,21,mpnet,2010,cls
0.7600583901137833,14,22,mpnet,2010,cls
0.6615216043773884,14,23,mpnet,2010,cls
0.9461258627428581,14,24,mpnet,2010,cls
1.0313667764313952,14,25,mpnet,2010,cls
0.7913872612925172,14,26,mpnet,2010,cls
0.8339733550679338,14,27,mpnet,2010,cls
0.9116592443104519,14,28,mpnet,2010,cls
0.7331316993999528,14,29,mpnet,2010,cls
0.8634172205698244,14,30,mpnet,2010,cls
1.0857430255905465,14,31,mpnet,2010,cls
0.5333633878717612,14,32,mpnet,2010,cls
0.3446314218597214,14,33,mpnet,2010,cls
0.8494351912746068,14,34,mpnet,2010,cls
0.8263352422535343,14,35,mpnet,2010,cls
0.49811701741389647,14,36,mpnet,2010,cls
0.2575292607967645,15,16,mpnet,2010,cls
0.8904555321556571,15,17,mpnet,2010,cls
0.8916251585687045,15,18,mpnet,2010,cls
0.75591004152856,15,19,mpnet,2010,cls
1.0112351837162143,15,20,mpnet,2010,cls
0.3700409138681021,15,21,mpnet,2010,cls
0.43559052901523754,15,22,mpnet,2010,cls
0.6390492577904057,15,23,mpnet,2010,cls
0.8646315696475417,15,24,mpnet,2010,cls
0.2934691665979653,15,25,mpnet,2010,cls
0.9346998067421415,15,26,mpnet,2010,cls
0.8262160060481447,15,27,mpnet,2010,cls
0.878140914656182,15,28,mpnet,2010,cls
0.7499775167947963,15,29,mpnet,2010,cls
0.5710739598414056,15,30,mpnet,2010,cls
0.734594728324135,15,31,mpnet,2010,cls
1.027898888994188,15,32,mpnet,2010,cls
1.0202592597151325,15,33,mpnet,2010,cls
0.8657925289534346,15,34,mpnet,2010,cls
0.8003895963215221,15,35,mpnet,2010,cls
1.0005728537948588,15,36,mpnet,2010,cls
0.9589716934555972,16,17,mpnet,2010,cls
0.9998281725469448,16,18,mpnet,2010,cls
0.8259273647777868,16,19,mpnet,2010,cls
1.0411349250426905,16,20,mpnet,2010,cls
0.4959171801914978,16,21,mpnet,2010,cls
0.6954882508644857,16,22,mpnet,2010,cls
0.7331851389221578,16,23,mpnet,2010,cls
0.7191587496456454,16,24,mpnet,2010,cls
0.30312092859651685,16,25,mpnet,2010,cls
0.9973059348722303,16,26,mpnet,2010,cls
0.7364888999042951,16,27,mpnet,2010,cls
0.8072570486858651,16,28,mpnet,2010,cls
0.6524926348200022,16,29,mpnet,2010,cls
0.36809864206649545,16,30,mpnet,2010,cls
0.7419755501703993,16,31,mpnet,2010,cls
1.054475467287742,16,32,mpnet,2010,cls
1.0298039119298852,16,33,mpnet,2010,cls
0.8304388142537422,16,34,mpnet,2010,cls
0.8051975438077791,16,35,mpnet,2010,cls
1.0121409564920156,16,36,mpnet,2010,cls
0.40476904482014375,17,18,mpnet,2010,cls
0.7468815591544746,17,19,mpnet,2010,cls
0.7453946125415323,17,20,mpnet,2010,cls
0.7941351956456396,17,21,mpnet,2010,cls
0.48324497852980897,17,22,mpnet,2010,cls
0.7176641917620039,17,23,mpnet,2010,cls
1.0542728415811384,17,24,mpnet,2010,cls
0.9750378004870407,17,25,mpnet,2010,cls
0.6445880639199487,17,26,mpnet,2010,cls
0.9718980779016829,17,27,mpnet,2010,cls
0.8388948843285207,17,28,mpnet,2010,cls
0.9500611255202241,17,29,mpnet,2010,cls
0.9773201318063184,17,30,mpnet,2010,cls
0.8518517516432169,17,31,mpnet,2010,cls
0.7235861265627368,17,32,mpnet,2010,cls
0.6739575706730562,17,33,mpnet,2010,cls
0.978763400802551,17,34,mpnet,2010,cls
0.9638645559329274,17,35,mpnet,2010,cls
0.7667038529169363,17,36,mpnet,2010,cls
0.7617759072876411,18,19,mpnet,2010,cls
0.31970647881750125,18,20,mpnet,2010,cls
0.7840759327306319,18,21,mpnet,2010,cls
0.6009013520752058,18,22,mpnet,2010,cls
0.5477206929015952,18,23,mpnet,2010,cls
0.9629800649415936,18,24,mpnet,2010,cls
1.0225563785724892,18,25,mpnet,2010,cls
0.6269683704495443,18,26,mpnet,2010,cls
0.803081929094586,18,27,mpnet,2010,cls
0.8184763896183743,18,28,mpnet,2010,cls
0.7646279788111934,18,29,mpnet,2010,cls
0.8723800518706518,18,30,mpnet,2010,cls
1.0098409099237569,18,31,mpnet,2010,cls
0.5171039060823701,18,32,mpnet,2010,cls
0.4288875292018379,18,33,mpnet,2010,cls
0.8315047528822809,18,34,mpnet,2010,cls
0.8265183886876138,18,35,mpnet,2010,cls
0.4715828105885871,18,36,mpnet,2010,cls
0.8174358236626245,19,20,mpnet,2010,cls
0.7345259653777716,19,21,mpnet,2010,cls
0.6181940106201399,19,22,mpnet,2010,cls
0.3025156860004675,19,23,mpnet,2010,cls
1.0034879081962218,19,24,mpnet,2010,cls
0.8324043976450408,19,25,mpnet,2010,cls
0.7737744223568745,19,26,mpnet,2010,cls
0.9881501885010362,19,27,mpnet,2010,cls
0.9296934293862745,19,28,mpnet,2010,cls
0.9272502475525503,19,29,mpnet,2010,cls
0.9879551609142763,19,30,mpnet,2010,cls
0.7057337036614748,19,31,mpnet,2010,cls
0.9097025893647667,19,32,mpnet,2010,cls
0.834802635576011,19,33,mpnet,2010,cls
0.9474221305433058,19,34,mpnet,2010,cls
0.8387910109208324,19,35,mpnet,2010,cls
0.9593577254315723,19,36,mpnet,2010,cls
0.8500208455147675,20,21,mpnet,2010,cls
0.8652460864149595,20,22,mpnet,2010,cls
0.6361520139606082,20,23,mpnet,2010,cls
0.949113499576498,20,24,mpnet,2010,cls
1.0793163022866805,20,25,mpnet,2010,cls
0.6691510579771056,20,26,mpnet,2010,cls
0.855212975933581,20,27,mpnet,2010,cls
0.9123698243810876,20,28,mpnet,2010,cls
0.7965147189921644,20,29,mpnet,2010,cls
0.9141683234524101,20,30,mpnet,2010,cls
1.0357274789021387,20,31,mpnet,2010,cls
0.6500721881390894,20,32,mpnet,2010,cls
0.3874982580540084,20,33,mpnet,2010,cls
0.85463383718298,20,34,mpnet,2010,cls
0.8692575892254417,20,35,mpnet,2010,cls
0.6033680189567517,20,36,mpnet,2010,cls
0.4332050624789713,21,22,mpnet,2010,cls
0.5491601012803244,21,23,mpnet,2010,cls
0.9602457699843935,21,24,mpnet,2010,cls
0.37521365597389933,21,25,mpnet,2010,cls
0.9962624712684109,21,26,mpnet,2010,cls
0.95492275144789,21,27,mpnet,2010,cls
1.0034527366065256,21,28,mpnet,2010,cls
0.8153417318389505,21,29,mpnet,2010,cls
0.8027328146539054,21,30,mpnet,2010,cls
0.8194750868136926,21,31,mpnet,2010,cls
1.0058425008130976,21,32,mpnet,2010,cls
0.8967258207984813,21,33,mpnet,2010,cls
0.9853179560781739,21,34,mpnet,2010,cls
0.8608321868233767,21,35,mpnet,2010,cls
0.9719412780769735,21,36,mpnet,2010,cls
0.6271659577150555,22,23,mpnet,2010,cls
1.0096774429278021,22,24,mpnet,2010,cls
0.47452777198485385,22,25,mpnet,2010,cls
0.7817991469300878,22,26,mpnet,2010,cls
0.9380705601002572,22,27,mpnet,2010,cls
0.9458541717051749,22,28,mpnet,2010,cls
0.8747264357621369,22,29,mpnet,2010,cls
0.8336537211521906,22,30,mpnet,2010,cls
0.6951063992170607,22,31,mpnet,2010,cls
0.9523299792075247,22,32,mpnet,2010,cls
0.9026091400752814,22,33,mpnet,2010,cls
0.9440140358048605,22,34,mpnet,2010,cls
0.7591406453106806,22,35,mpnet,2010,cls
0.9156862155432715,22,36,mpnet,2010,cls
0.8328795442226756,23,24,mpnet,2010,cls
0.8286294852041367,23,25,mpnet,2010,cls
0.7839615886045126,23,26,mpnet,2010,cls
0.8122758806874413,23,27,mpnet,2010,cls
0.8586040824598867,23,28,mpnet,2010,cls
0.6360218639309227,23,29,mpnet,2010,cls
0.7607627883573073,23,30,mpnet,2010,cls
0.9840016370599921,23,31,mpnet,2010,cls
0.7798880174379355,23,32,mpnet,2010,cls
0.6743806388276504,23,33,mpnet,2010,cls
0.6777604029277,23,34,mpnet,2010,cls
0.774907480237042,23,35,mpnet,2010,cls
0.7570543511362651,23,36,mpnet,2010,cls
0.9076831931408652,24,25,mpnet,2010,cls
1.0232430786478115,24,26,mpnet,2010,cls
0.3444712837903149,24,27,mpnet,2010,cls
0.7368604525042162,24,28,mpnet,2010,cls
0.5069199520273278,24,29,mpnet,2010,cls
0.4489139265694686,24,30,mpnet,2010,cls
1.0823082529701427,24,31,mpnet,2010,cls
0.938716455170596,24,32,mpnet,2010,cls
0.9342139660579821,24,33,mpnet,2010,cls
0.4274214773506556,24,34,mpnet,2010,cls
0.7138990358702958,24,35,mpnet,2010,cls
0.7263128368696742,24,36,mpnet,2010,cls
1.04423322359433,25,26,mpnet,2010,cls
0.9079996984415051,25,27,mpnet,2010,cls
0.9666911602040169,25,28,mpnet,2010,cls
0.848436734001283,25,29,mpnet,2010,cls
0.6638396528465631,25,30,mpnet,2010,cls
0.6202091407638687,25,31,mpnet,2010,cls
1.090884857817604,25,32,mpnet,2010,cls
1.06579516838649,25,33,mpnet,2010,cls
0.9989849680201338,25,34,mpnet,2010,cls
0.7498844609382518,25,35,mpnet,2010,cls
1.069881779416012,25,36,mpnet,2010,cls
