stage,field_id,period_start,n_before,n_after,model_a,model_b,cka_before,cka_after,delta_cka,delta_procrustes
raw,34,2000,2166,2166,specter2,pubmedbert,0.44632053298685975,0.44535603874816454,-0.0009644942386952127,-0.0006583471173958744
raw,34,2000,2166,2166,specter2,biobert,0.5275421529017637,0.5211096966343703,-0.006432456267393305,-0.0017263345981414213
raw,34,2000,2166,2166,specter2,simcse,0.455373902927364,0.4546664491444682,-0.0007074537828958283,-0.00020153029333103145
raw,34,2000,2166,2166,scincl,scibert,0.5172498760629957,0.48461134478031775,-0.03263853128267791,-0.006470284821467831
raw,34,2000,2166,2166,scincl,bert,0.5453738518818367,0.5408082013625388,-0.004565650519297915,-0.002026016016577037
raw,34,2000,2166,2166,scincl,mpnet,0.8193723684723763,0.8174085726358202,-0.001963795836556037,-0.0009671915218939509
raw,34,2000,2166,2166,scincl,minilm,0.7577885729021953,0.7453517633127842,-0.012436809589411069,-0.004186182823075257
raw,34,2000,2166,2166,scincl,pubmedbert,0.450113996088647,0.4495662650788767,-0.0005477310097702914,-0.00040260868218988666
raw,34,2000,2166,2166,scincl,biobert,0.5426582568575964,0.5366316496991136,-0.0060266071584828,-0.0016858075184723598
raw,34,2000,2166,2166,scincl,simcse,0.49657639758456273,0.49644388135713985,-0.00013251622742288527,0.0004371120658984706
raw,34,2000,2166,2166,scibert,bert,0.7057982517216047,0.6876731937545528,-0.018125057967051883,0.00039611376195314296
raw,34,2000,2166,2166,scibert,mpnet,0.48916868020009985,0.45749481478122134,-0.03167386541887851,-0.005515519965129334
raw,34,2000,2166,2166,scibert,minilm,0.49340258921641206,0.45886773723300217,-0.03453485198340989,-0.005068881409831971
raw,34,2000,2166,2166,scibert,pubmedbert,0.847968887696218,0.8298128136555512,-0.01815607404066688,-9.569524560748555e-05
raw,34,2000,2166,2166,scibert,biobert,0.8465182731243418,0.8318343279422159,-0.014683945182125901,-0.00031993866143942284
raw,34,2000,2166,2166,scibert,simcse,0.5946140308210568,0.5857455779921068,-0.008868452828949991,0.0011262201977579878
raw,34,2000,2166,2166,bert,mpnet,0.5508447114651512,0.5459318244588782,-0.0049128870062730146,-0.0009704511060106835
raw,34,2000,2166,2166,bert,minilm,0.5845730182295822,0.5706583635473076,-0.013914654682274596,-0.0028627913636647406
raw,34,2000,2166,2166,bert,pubmedbert,0.6913596819706397,0.6855846754313326,-0.00577500653930707,-0.0007844074193394945
raw,34,2000,2166,2166,bert,biobert,0.7366454204957512,0.7306617673868726,-0.005983653108878606,-0.0007050129916054138
raw,34,2000,2166,2166,bert,simcse,0.7849239185631048,0.7803218490838414,-0.004602069479263449,-0.002192581617557532
raw,34,2000,2166,2166,mpnet,minilm,0.8485054201397623,0.8373023770544789,-0.011203043085283415,-0.0035594290571150378
raw,34,2000,2166,2166,mpnet,pubmedbert,0.43850699543696164,0.43826555966934916,-0.00024143576761248564,-0.0003741271178585581
raw,34,2000,2166,2166,mpnet,biobert,0.5350264861527982,0.5303068695314793,-0.004719616621318923,-0.0009613154803541635
raw,34,2000,2166,2166,mpnet,simcse,0.49905331614552034,0.5011298726933892,0.002076556547868813,0.0015176485216655822
raw,34,2000,2166,2166,minilm,pubmedbert,0.4450047698236325,0.4379840501630121,-0.0070207196606204,-0.0021562824303635875
raw,34,2000,2166,2166,minilm,biobert,0.5323403450709376,0.5191829072523609,-0.0131574378185767,-0.0030804861343124434
raw,34,2000,2166,2166,minilm,simcse,0.5376259925050431,0.5273888522393608,-0.010237140265682232,-0.0025520823999766185
raw,34,2000,2166,2166,pubmedbert,biobert,0.8567223759906345,0.8524679652611891,-0.004254410729445435,-0.00022827717682438742
raw,34,2000,2166,2166,pubmedbert,simcse,0.5829318226174041,0.5907030522095443,0.007771229592140272,0.0008587757326926626
raw,34,2000,2166,2166,biobert,simcse,0.6116922132106588,0.6153760841163114,0.0036838709056525865,0.000592227271993373
raw,34,2005,2166,2166,specter,specter2,0.7678501458485539,0.7674481791120724,-0.00040196673648151826,-0.0002892851703368837
raw,34,2005,2166,2166,specter,scincl,0.8292886861726722,0.8290655348234435,-0.00022315134922867852,-0.0001697915456939647
raw,34,2005,2166,2166,specter,scibert,0.5459351895602463,0.5143959919808522,-0.03153919757939416,-0.006849076649561914
raw,34,2005,2166,2166,specter,bert,0.5805680475323614,0.5708956961511948,-0.00967235138116651,-0.005412712818230414
raw,34,2005,2166,2166,specter,mpnet,0.7965013076892612,0.7946552767692708,-0.0018460309199903602,-0.001365354365333693
raw,34,2005,2166,2166,specter,minilm,0.7378550466874527,0.7267379949956686,-0.011117051691784119,-0.0034687819196442815
raw,34,2005,2166,2166,specter,pubmedbert,0.46580653051084486,0.46416881682336814,-0.0016377136874767273,-0.0007500063830632175
raw,34,2005,2166,2166,specter,biobert,0.5582939744600304,0.5473231889613803,-0.010970785498650049,-0.004027440394576254
raw,34,2005,2166,2166,specter,simcse,0.5249901995275985,0.5198094522461807,-0.005180747281417819,-0.0008093114547785829
raw,34,2005,2166,2166,specter2,scincl,0.8287283708777815,0.8282030991817492,-0.0005252716960323367,-0.00018777013648663132
raw,34,2005,2166,2166,specter2,scibert,0.5261026117941048,0.4941421057019935,-0.03196050609211126,-0.00775035845179195
raw,34,2005,2166,2166,specter2,bert,0.5014818704476308,0.4952084687014745,-0.006273401746156315,-0.004831705835621647
raw,34,2005,2166,2166,specter2,mpnet,0.781229537764186,0.7790976020673342,-0.002131935696851772,-0.0008641937203316408
raw,34,2005,2166,2166,specter2,minilm,0.7292122043816712,0.7194478218911803,-0.009764382490490942,-0.002948860425830091
raw,34,2005,2166,2166,specter2,pubmedbert,0.4318834547241834,0.43074260065874165,-0.001140854065441732,-0.0007960540430576035
raw,34,2005,2166,2166,specter2,biobert,0.5151752254498083,0.5048510566249957,-0.010324168824812574,-0.0036394951019408373
raw,34,2005,2166,2166,specter2,simcse,0.4534756291207802,0.4526971754706548,-0.0007784536501254102,7.107129760897113e-05
raw,34,2005,2166,2166,scincl,scibert,0.5191661520657571,0.4870766827762531,-0.03208946928950401,-0.007729173832572989
raw,34,2005,2166,2166,scincl,bert,0.5421790954185968,0.5362991708893743,-0.00587992452922248,-0.004386257830426898
raw,34,2005,2166,2166,scincl,mpnet,0.817328884443341,0.8147514697350561,-0.0025774147082848753,-0.0013096896852798912
raw,34,2005,2166,2166,scincl,minilm,0.7553510793499775,0.7406900136044776,-0.014661065745499857,-0.004421639781421738
raw,34,2005,2166,2166,scincl,pubmedbert,0.4308345954024189,0.42994754372452093,-0.0008870516778979876,-0.0005580338023702947
raw,34,2005,2166,2166,scincl,biobert,0.5256211681624966,0.5153527689905768,-0.010268399171919795,-0.0037127999341350915
raw,34,2005,2166,2166,scincl,simcse,0.489401615687044,0.4887944506630868,-0.0006071650239571902,0.0005621924241567822
raw,34,2005,2166,2166,scibert,bert,0.7055972544716377,0.6882600461000707,-0.017337208371566937,3.7184970078874e-05
raw,34,2005,2166,2166,scibert,mpnet,0.48605319377169653,0.4555950402786447,-0.03045815349305181,-0.006304642855264886
raw,34,2005,2166,2166,scibert,minilm,0.4809050365865996,0.4515902864867194,-0.029314750099880216,-0.005105284287447054
raw,34,2005,2166,2166,scibert,pubmedbert,0.8254118641831703,0.8054855334170051,-0.019926330766165123,-0.00020773481036873154
raw,34,2005,2166,2166,scibert,biobert,0.8369017069502466,0.8189404575702527,-0.017961249379993882,-0.0005936970825591859
raw,34,2005,2166,2166,scibert,simcse,0.5898456558828843,0.5820013003875452,-0.007844355495339128,-0.0001998057449856816
raw,34,2005,2166,2166,bert,mpnet,0.5418243038220063,0.5356166663348587,-0.006207637487147588,-0.0028049951698775333
raw,34,2005,2166,2166,bert,minilm,0.5696088675714029,0.5534837161327568,-0.016125151438646124,-0.004825250751157029
raw,34,2005,2166,2166,bert,pubmedbert,0.6801878200328981,0.673088634398908,-0.007099185633990146,-0.0007648365337333818
raw,34,2005,2166,2166,bert,biobert,0.7314628204096543,0.7235006768950892,-0.007962143514565034,-0.000397281478970557
raw,34,2005,2166,2166,bert,simcse,0.7818846447105203,0.7744967059748901,-0.007387938735630262,-0.004991255428103081
raw,34,2005,2166,2166,mpnet,minilm,0.849358911696675,0.8374693584765338,-0.01188955322014118,-0.003771913069933186
raw,34,2005,2166,2166,mpnet,pubmedbert,0.418023331606722,0.41742448985072955,-0.0005988417559924519,-0.0003205936340751059
raw,34,2005,2166,2166,mpnet,biobert,0.5127412078047717,0.5036623303968145,-0.009078877407957209,-0.0024106196841319205
raw,34,2005,2166,2166,mpnet,simcse,0.48871869785897554,0.4894940378986429,0.0007753400396673382,0.0014613386865828248
raw,34,2005,2166,2166,minilm,pubmedbert,0.41972476186816765,0.41402049350310743,-0.005704268365060217,-0.0016420611309857502
raw,34,2005,2166,2166,minilm,biobert,0.5049846536865547,0.489910006845899,-0.015074646840655626,-0.003816020082395788
raw,34,2005,2166,2166,minilm,simcse,0.5259429517214761,0.513515928764551,-0.012427022956925105,-0.001976303471428409
raw,34,2005,2166,2166,pubmedbert,biobert,0.8441285976523092,0.8344147801458804,-0.009713817506428746,-0.0011772249783955635
raw,34,2005,2166,2166,pubmedbert,simcse,0.5625110324179349,0.5702041857113642,0.0076931532934293445,0.0005763608687726629
raw,34,2005,2166,2166,biobert,simcse,0.5965589572487664,0.596399594166013,-0.0001593630827534387,-0.0013156360936710243
raw,34,2010,2165,2165,specter,specter2,0.786421512651396,0.785757153807047,-0.0006643588443490112,-0.0003792548641986526
raw,34,2010,2165,2165,specter,scincl,0.8376017059268711,0.836991446222533,-0.0006102597043381452,-0.00022244832984330554
raw,34,2010,2165,2165,specter,scibert,0.5617976398730885,0.5255476588710526,-0.036249981002035914,-0.0070166337228853015
raw,34,2010,2165,2165,specter,bert,0.5738481650257998,0.5651915104714148,-0.008656654554385024,-0.00489619020614418
raw,34,2010,2165,2165,specter,mpnet,0.804646308266112,0.8020460645638747,-0.002600243702237326,-0.0013296139423504272
raw,34,2010,2165,2165,specter,minilm,0.7471756948251862,0.7358476164512908,-0.011328078373895378,-0.003299780521241913
raw,34,2010,2165,2165,specter,pubmedbert,0.4809708690539497,0.47968778491307046,-0.0012830841408792426,-0.0005850566578865513
raw,34,2010,2165,2165,specter,biobert,0.5731886649008088,0.5637104367569146,-0.009478228143894207,-0.00314770251708274
raw,34,2010,2165,2165,specter,simcse,0.5163513803289982,0.5112207349097049,-0.0051306454192933115,-0.0008648641382401623
raw,34,2010,2165,2165,specter2,scincl,0.8443411432976603,0.8438782680508657,-0.0004628752467945585,-0.0001496495690741506
raw,34,2010,2165,2165,specter2,scibert,0.5430287862622902,0.5063525618595717,-0.03667622440271856,-0.008265192603315374
raw,34,2010,2165,2165,specter2,bert,0.4964328189609014,0.48993091961157004,-0.006501899349331375,-0.004781258340841754
raw,34,2010,2165,2165,specter2,mpnet,0.7939822020451591,0.7911986434144804,-0.0027835586306786952,-0.0009645066482557585
raw,34,2010,2165,2165,specter2,minilm,0.741921055045914,0.732294726347711,-0.009626328698203013,-0.0027601439263870153
raw,34,2010,2165,2165,specter2,pubmedbert,0.4493609346885794,0.44817378423595267,-0.0011871504526267396,-0.00087130486733622
raw,34,2010,2165,2165,specter2,biobert,0.5315965866786947,0.522347159493853,-0.009249427184841674,-0.0030395559831390973
raw,34,2010,2165,2165,specter2,simcse,0.44533437471770465,0.44376116218195927,-0.001573212535745383,-0.00017211892534529927
raw,34,2010,2165,2165,scincl,scibert,0.5422762928554,0.5058913086943367,-0.03638498416106328,-0.007634453614272174
raw,34,2010,2165,2165,scincl,bert,0.540303372775067,0.5342829910292599,-0.006020381745807102,-0.004169689460533865
raw,34,2010,2165,2165,scincl,mpnet,0.81961534851364,0.816880701016192,-0.002734647497448006,-0.0012394685099128555
raw,34,2010,2165,2165,scincl,minilm,0.7642186500351413,0.7504547868903141,-0.013763863144827249,-0.0038163916612251603
raw,34,2010,2165,2165,scincl,pubmedbert,0.4540511167976536,0.45315714634538873,-0.0008939704522648584,-0.0005111289360457683
raw,34,2010,2165,2165,scincl,biobert,0.5441734523543958,0.5352162888986277,-0.008957163455768136,-0.0028901679700671368
raw,34,2010,2165,2165,scincl,simcse,0.4855359199997451,0.48433791290378614,-0.001198007095958964,0.0003641610478987145
raw,34,2010,2165,2165,scibert,bert,0.7174791425215586,0.704265777356931,-0.013213365164627677,0.0003339845616243675
raw,34,2010,2165,2165,scibert,mpnet,0.49676731566727783,0.4624662635476069,-0.03430105211967094,-0.006620130335088126
raw,34,2010,2165,2165,scibert,minilm,0.4968456976752633,0.4615797313037297,-0.03526596637153362,-0.005803412694359356
raw,34,2010,2165,2165,scibert,pubmedbert,0.8331143799774662,0.8152385567832902,-0.01787582319417602,-0.0006525561300571026
raw,34,2010,2165,2165,scibert,biobert,0.846261557803703,0.8338999170635906,-0.012361640740112478,1.0906667494037237e-05
raw,34,2010,2165,2165,scibert,simcse,0.6040986362160863,0.5974416858419689,-0.0066569503741173985,0.0011090022352077122
raw,34,2010,2165,2165,bert,mpnet,0.5265232170623282,0.5207275071746569,-0.005795709887671308,-0.0028833841785264047
raw,34,2010,2165,2165,bert,minilm,0.559856494365655,0.5450982315389141,-0.014758262826740864,-0.004399846225210613
raw,34,2010,2165,2165,bert,pubmedbert,0.7013925184147484,0.6947429329647853,-0.00664958544996308,-0.0009928244273690323
raw,34,2010,2165,2165,bert,biobert,0.7429386961033984,0.7388802209652605,-0.00405847513813784,-0.00034743069466325327
raw,34,2010,2165,2165,bert,simcse,0.7874461928802922,0.781670633173215,-0.005775559707077216,-0.003798596459470449
raw,34,2010,2165,2165,mpnet,minilm,0.853156634592722,0.8429686562347112,-0.010187978358010774,-0.002963814634379447
raw,34,2010,2165,2165,mpnet,pubmedbert,0.4316277137338721,0.430813547323005,-0.0008141664108671232,-0.00040028151867044226
raw,34,2010,2165,2165,mpnet,biobert,0.5196886764551267,0.5118864194185874,-0.007802257036539362,-0.00200279242055057
raw,34,2010,2165,2165,mpnet,simcse,0.4735155341395475,0.4742322711943852,0.0007167370548377128,0.0013620843128703264
raw,34,2010,2165,2165,minilm,pubmedbert,0.4348155846537292,0.42718095638563863,-0.007634628268090582,-0.0023976802483095527
raw,34,2010,2165,2165,minilm,biobert,0.5157312884016942,0.5005357403172317,-0.015195548084462551,-0.0036810117089569605
raw,34,2010,2165,2165,minilm,simcse,0.5122522503004012,0.5021064737644784,-0.010145776535922857,-0.0014946214780651168
raw,34,2010,2165,2165,pubmedbert,biobert,0.8526562209129916,0.8447432227204474,-0.007912998192544207,-0.0013662612889565606
raw,34,2010,2165,2165,pubmedbert,simcse,0.5843892230216349,0.5896742872427346,0.005285064221099756,0.0006847566346613876
raw,34,2010,2165,2165,biobert,simcse,0.6072528532569005,0.6077989466716569,0.0005460934147564211,-0.00042680006032680406
raw,34,2015,2165,2165,specter,specter2,0.7877143858675731,0.7875218116350169,-0.00019257423255625294,-0.00030036651831832906
raw,34,2015,2165,2165,specter,scincl,0.8376934165043688,0.8373737108485262,-0.0003197056558426059,-0.00022099373456840876
raw,34,2015,2165,2165,specter,scibert,0.5550994205278841,0.5222104821682038,-0.03288893835968032,-0.006196832069009894
raw,34,2015,2165,2165,specter,bert,0.5778089643996788,0.5682425608538182,-0.00956640354586058,-0.004083206067423406
raw,34,2015,2165,2165,specter,mpnet,0.8101710104013712,0.8069374532808753,-0.003233557120495889,-0.00134477009812628
raw,34,2015,2165,2165,specter,minilm,0.7519439961428463,0.7418306786518095,-0.010113317491036833,-0.003088446041872861
raw,34,2015,2165,2165,specter,pubmedbert,0.4963202404599931,0.4945455180423506,-0.001774722417642538,-0.0006108440248382419
raw,34,2015,2165,2165,specter,biobert,0.5862745727630972,0.5726934685622763,-0.013581104200820926,-0.004640409563216319
raw,34,2015,2165,2165,specter,simcse,0.5249961481308963,0.5179102794947258,-0.007085868636170556,-0.0014624894045047743
raw,34,2015,2165,2165,specter2,scincl,0.8475258456943541,0.8472089985282745,-0.0003168471660796035,-0.00013201483602376385
raw,34,2015,2165,2165,specter2,scibert,0.5311357519135751,0.49801909160120916,-0.03311666031236593,-0.007344260465170227
raw,34,2015,2165,2165,specter2,bert,0.4937468632911286,0.4872985716278213,-0.006448291663307293,-0.0036930031804001118
raw,34,2015,2165,2165,specter2,mpnet,0.7991286388767908,0.7955472720000574,-0.003581366876733383,-0.0009238819757473316
raw,34,2015,2165,2165,specter2,minilm,0.7461365756725122,0.737640303583356,-0.008496272089156265,-0.002614212437251129
raw,34,2015,2165,2165,specter2,pubmedbert,0.457820168568523,0.45673984578422516,-0.0010803227842978158,-0.000671319365228018
raw,34,2015,2165,2165,specter2,biobert,0.5359663847479946,0.5236860474425303,-0.012280337305464295,-0.004388754091683822
raw,34,2015,2165,2165,specter2,simcse,0.4514223582595554,0.44907214479839774,-0.0023502134611576575,-0.00040570644256310295
raw,34,2015,2165,2165,scincl,scibert,0.5331852312506522,0.500176491643799,-0.033008739606853243,-0.007021871957060055
raw,34,2015,2165,2165,scincl,bert,0.5404067463920291,0.5346374765838544,-0.005769269808174715,-0.0032511013134847166
raw,34,2015,2165,2165,scincl,mpnet,0.8241674979445276,0.8204949557463335,-0.0036725421981941286,-0.0013816138904653164
raw,34,2015,2165,2165,scincl,minilm,0.7660238912832368,0.7544160252750016,-0.011607866008235157,-0.0036116709093954036
raw,34,2015,2165,2165,scincl,pubmedbert,0.46694109347363827,0.46593072868724933,-0.0010103647863889398,-0.0004988614520551327
raw,34,2015,2165,2165,scincl,biobert,0.5510797740793922,0.5385754876761564,-0.012504286403235865,-0.0043770434745364906
raw,34,2015,2165,2165,scincl,simcse,0.49150155998215256,0.489471314741683,-0.0020302452404695748,1.9473415869830646e-05
raw,34,2015,2165,2165,scibert,bert,0.7152741006346646,0.7025934814226362,-0.012680619212028343,0.000863533423610674
raw,34,2015,2165,2165,scibert,mpnet,0.4914954947072436,0.45929942542565527,-0.0321960692815883,-0.006155093626088681
raw,34,2015,2165,2165,scibert,minilm,0.4876222250227775,0.4545728874242032,-0.03304933759857431,-0.005676446189628037
raw,34,2015,2165,2165,scibert,pubmedbert,0.8527235257248874,0.8382948406486315,-0.014428685076255943,-4.663338059018862e-05
raw,34,2015,2165,2165,scibert,biobert,0.8492508370095324,0.8327747209657774,-0.016476116043754985,-0.001622065384127569
raw,34,2015,2165,2165,scibert,simcse,0.6105060592005261,0.6033079550937741,-0.007198104106752035,0.0008817781997638718
raw,34,2015,2165,2165,bert,mpnet,0.5291320309395334,0.5232723757721688,-0.005859655167364641,-0.0018452132990982584
raw,34,2015,2165,2165,bert,minilm,0.562085354224366,0.5486172201500918,-0.013468134074274163,-0.003745134471538236
raw,34,2015,2165,2165,bert,pubmedbert,0.7043758259333318,0.6979962564778179,-0.006379569455513878,-0.0005658755795286963
raw,34,2015,2165,2165,bert,biobert,0.7402011939476546,0.7302357414077315,-0.009965452539923092,-0.0008433786891220985
raw,34,2015,2165,2165,bert,simcse,0.7938141169498376,0.7895096170718716,-0.004304499877965995,-0.0029006065975576423
raw,34,2015,2165,2165,mpnet,minilm,0.8561502277792489,0.8472913545211908,-0.00885887325805812,-0.0026679230548508626
raw,34,2015,2165,2165,mpnet,pubmedbert,0.4471223458153519,0.4460304723483226,-0.0010918734670292696,-0.0003851709733806441
raw,34,2015,2165,2165,mpnet,biobert,0.5334733370239115,0.5218953192070501,-0.011578017816861408,-0.003440839301344978
raw,34,2015,2165,2165,mpnet,simcse,0.48387670566552843,0.48294236377089506,-0.0009343418946333726,0.0010750597061454092
raw,34,2015,2165,2165,minilm,pubmedbert,0.4458369520026711,0.43901203266662614,-0.0068249193360449545,-0.0021090664366243406
raw,34,2015,2165,2165,minilm,biobert,0.5248008407879546,0.5068195060169934,-0.0179813347709612,-0.005447240191193248
raw,34,2015,2165,2165,minilm,simcse,0.5201880724898071,0.509453857174125,-0.010734215315682194,-0.0017798273714338952
raw,34,2015,2165,2165,pubmedbert,biobert,0.8558831849412348,0.8458582375798789,-0.010024947361355951,-0.0017864664894983173
raw,34,2015,2165,2165,pubmedbert,simcse,0.6000638401998483,0.6039763275397695,0.003912487339921222,0.00041063360713267105
raw,34,2015,2165,2165,biobert,simcse,0.6185108757434563,0.6133846127840795,-0.005126262959376793,-0.002070783840599444
raw,34,2020,2165,2165,specter,specter2,0.7812243937639286,0.7806838783563608,-0.000540515407567832,-0.0003940217649589517
raw,34,2020,2165,2165,specter,scincl,0.8278580601679888,0.8273041588674577,-0.0005539013005311233,-0.00031453619260968235
raw,34,2020,2165,2165,specter,scibert,0.5536245899946256,0.5218673446734479,-0.03175724532117774,-0.005867128228648433
raw,34,2020,2165,2165,specter,bert,0.588619746113149,0.5802883209594119,-0.008331425153737193,-0.0033282553030301587
raw,34,2020,2165,2165,specter,mpnet,0.8076440175701363,0.8047600544052176,-0.002883963164918679,-0.001330874373551727
raw,34,2020,2165,2165,specter,minilm,0.7523443142777374,0.7439495926178401,-0.008394721659897297,-0.0023063310327136044
raw,34,2020,2165,2165,specter,pubmedbert,0.4915499843669846,0.49016190356700795,-0.0013880807999766542,-0.0006651419877889975
raw,34,2020,2165,2165,specter,biobert,0.5874920324744393,0.5737088313016158,-0.0137832011728235,-0.0053630955352581555
raw,34,2020,2165,2165,specter,simcse,0.5403575601878459,0.5354850678812663,-0.004872492306579601,-0.0010546383448779562
raw,34,2020,2165,2165,specter2,scincl,0.8410177028076837,0.840624772219576,-0.00039293058810774273,-0.00013018910648521231
raw,34,2020,2165,2165,specter2,scibert,0.5266571900262061,0.4956000249911313,-0.03105716503507483,-0.006625603979049988
raw,34,2020,2165,2165,specter2,bert,0.5039509358603059,0.498688428348275,-0.005262507512030945,-0.0028968358279632955
raw,34,2020,2165,2165,specter2,mpnet,0.7973228814638906,0.7945116809677418,-0.0028112004961488024,-0.0006957018176128038
raw,34,2020,2165,2165,specter2,minilm,0.7471196328744731,0.7415017535563303,-0.005617879318142838,-0.001818466698549348
raw,34,2020,2165,2165,specter2,pubmedbert,0.4487321037548922,0.4479783673227564,-0.0007537364321357765,-0.0006572592274424194
raw,34,2020,2165,2165,specter2,biobert,0.534597710247945,0.5222498625550096,-0.012347847692935399,-0.005177445018165638
raw,34,2020,2165,2165,specter2,simcse,0.4673500342701031,0.4660989816112239,-0.0012510526588792037,-0.00016060689377572768
raw,34,2020,2165,2165,scincl,scibert,0.5316750150449572,0.49994560400225785,-0.03172941104269933,-0.0063327549506269065
raw,34,2020,2165,2165,scincl,bert,0.5430285831757106,0.5377656782438323,-0.005262904931878309,-0.002577253699341586
raw,34,2020,2165,2165,scincl,mpnet,0.8180568749768432,0.8144589225911731,-0.003597952385670067,-0.001426320561024319
raw,34,2020,2165,2165,scincl,minilm,0.764093145726399,0.75439745684616,-0.009695688880238973,-0.002530842859985727
raw,34,2020,2165,2165,scincl,pubmedbert,0.45898122399856917,0.4579389087020913,-0.0010423152964778581,-0.0006441890380515236
raw,34,2020,2165,2165,scincl,biobert,0.5507572822719553,0.5380547480724752,-0.012702534199480087,-0.004910426412210289
raw,34,2020,2165,2165,scincl,simcse,0.5060950023540975,0.5050383011135446,-0.0010567012405529042,0.0002492267586012842
raw,34,2020,2165,2165,scibert,bert,0.7188765334433513,0.7059969520517072,-0.012879581391644135,0.0008184502695903761
raw,34,2020,2165,2165,scibert,mpnet,0.4999926609326801,0.46853293353228914,-0.031459727400390936,-0.005679588896124077
raw,34,2020,2165,2165,scibert,minilm,0.48988912205839164,0.45579095479546244,-0.03409816726292919,-0.005647643467557306
raw,34,2020,2165,2165,scibert,pubmedbert,0.8541900790718203,0.8411229639132632,-0.013067115158557074,0.00022692683958491777
raw,34,2020,2165,2165,scibert,biobert,0.8571281473563724,0.8398299001428999,-0.017298247213472506,-0.0021579885075531102
raw,34,2020,2165,2165,scibert,simcse,0.6096900771049016,0.6007002520800956,-0.008989825024806053,0.0010418263013605156
raw,34,2020,2165,2165,bert,mpnet,0.5414460453064968,0.5355190112769558,-0.0059270340295409785,-0.0015373873581722153
raw,34,2020,2165,2165,bert,minilm,0.5653296754325888,0.5516318774495382,-0.013697797983050597,-0.003179067110201772
raw,34,2020,2165,2165,bert,pubmedbert,0.7046844100844222,0.6989524358618412,-0.005731974222580982,-0.0002857565000760065
raw,34,2020,2165,2165,bert,biobert,0.7522167212263056,0.7408233111354094,-0.011393410090896117,-0.0011115017996806698
raw,34,2020,2165,2165,bert,simcse,0.7891434000851648,0.785993136907225,-0.0031502631779397605,-0.0020052246780356553
raw,34,2020,2165,2165,mpnet,minilm,0.8540895339681182,0.8456774202915048,-0.00841211367661332,-0.0022935698128324633
raw,34,2020,2165,2165,mpnet,pubmedbert,0.44743350548922356,0.4460683995797862,-0.0013651059094373363,-0.0007140254445500149
raw,34,2020,2165,2165,mpnet,biobert,0.5444983178928452,0.5325133044890785,-0.011985013403766676,-0.004224870894490307
raw,34,2020,2165,2165,mpnet,simcse,0.5035422701018241,0.503060768839579,-0.0004815012622451098,0.0010976951244913158
raw,34,2020,2165,2165,minilm,pubmedbert,0.43990177291427646,0.4328134218761808,-0.0070883510380956305,-0.002040874198551257
raw,34,2020,2165,2165,minilm,biobert,0.5293477420573964,0.5104909669542057,-0.018856775103190726,-0.0053551321039218
raw,34,2020,2165,2165,minilm,simcse,0.5303699120976392,0.5193711566225602,-0.010998755475079003,-0.0017506661833565085
raw,34,2020,2165,2165,pubmedbert,biobert,0.8554176391268186,0.8448050953175443,-0.010612543809274233,-0.0013515119137214038
raw,34,2020,2165,2165,pubmedbert,simcse,0.5928838263871599,0.5946521046822824,0.001768278295122494,0.0001999744708983675
raw,34,2020,2165,2165,biobert,simcse,0.6267744826053866,0.6196344770424832,-0.007140005562903395,-0.002780978260294331
raw,35,2000,2165,2165,specter,specter2,0.7515930622517961,0.7497633411578721,-0.001829721093923986,-0.00029216133291931623
raw,35,2000,2165,2165,specter,scincl,0.8069054619411822,0.8047824921124199,-0.0021229698287622556,-0.00042111729823657296
raw,35,2000,2165,2165,specter,scibert,0.5710393277225833,0.5340108086065737,-0.03702851911600957,-0.006006498502165503
raw,35,2000,2165,2165,specter,bert,0.5792102973075229,0.57051747776327,-0.008692819544252939,-0.0036034431925290322
raw,35,2000,2165,2165,specter,mpnet,0.8016640928385041,0.7974222102003033,-0.0042418826382008,-0.0016543508853813504
raw,35,2000,2165,2165,specter,minilm,0.7500225516185811,0.7312042251783755,-0.018818326440205646,-0.003960726820193772
raw,35,2000,2165,2165,specter,pubmedbert,0.5245750918418318,0.5230065315965453,-0.00156856024528651,-0.00041046924414522845
raw,35,2000,2165,2165,specter,biobert,0.6034676197100658,0.5939027100339712,-0.00956490967609458,-0.0029745557448198623
raw,35,2000,2165,2165,specter,simcse,0.5434862197078518,0.5402189999080527,-0.0032672197997991592,-0.0010382127584662726
raw,35,2000,2165,2165,specter2,scincl,0.8013360866116497,0.8009694834533112,-0.00036660315833847434,-0.0001875297514095653
raw,35,2000,2165,2165,specter2,scibert,0.5660819697159408,0.5295163532876581,-0.03656561642828271,-0.007602154648120418
raw,35,2000,2165,2165,specter2,bert,0.5311763393424693,0.5249025784334241,-0.00627376090904519,-0.004164974255389975
raw,35,2000,2165,2165,specter2,mpnet,0.7498370738516993,0.7467146259042629,-0.0031224479474364353,-0.0013547506698533551
raw,35,2000,2165,2165,specter2,minilm,0.7080457384444785,0.693775370555795,-0.014270367888683522,-0.004071645377736521
raw,35,2000,2165,2165,specter2,pubmedbert,0.5048509932358038,0.5036253562321037,-0.001225637003700153,-0.0007209942320549612
raw,35,2000,2165,2165,specter2,biobert,0.5753735113820752,0.5658651122405084,-0.009508399141566759,-0.003303252596321249
raw,35,2000,2165,2165,specter2,simcse,0.49081230946382537,0.49077922774320754,-3.308172061783354e-05,-9.700195600503836e-05
