field_id,model_a,model_b,native_cka_debiased,common_cka_debiased,delta_cka_debiased,native_procrustes_similarity,common_procrustes_similarity,delta_procrustes_similarity,native_rsa_spearman,common_rsa_spearman,delta_rsa_spearman
25,mpnet,pubmedbert,0.5223943033727859,0.5455442242389447,0.023149920866158746,0.6114403484961024,0.6123928618309685,0.000952513334866123,0.4298137146800352,0.43202857282506835,0.0022148581450331384
25,mpnet,biobert,0.5572557351672073,0.5687261948555429,0.0114704596883356,0.615545451938354,0.6155950086453369,4.9556706982922805e-05,0.4340249251700603,0.4415341232398383,0.007509198069778011
25,mpnet,simcse,0.49296392024558267,0.493578757277167,0.0006148370315843255,0.5916242364185156,0.590579218414236,-0.0010450180042795854,0.46189107100022636,0.46433448971683433,0.00244341871660797
25,minilm,pubmedbert,0.5014789372891703,0.5271359409556755,0.02565700366650525,0.5806433724434623,0.5853867265858973,0.004743354142434986,0.44564478306110894,0.4469298529933249,0.0012850699322159431
25,minilm,biobert,0.5375078894409235,0.5513393068029103,0.013831417361986786,0.5867964202102709,0.5903014102614471,0.0035049900511762155,0.4560113295975285,0.46250812049227036,0.006496790894741866
25,minilm,simcse,0.5048816240529405,0.5100049328873394,0.005123308834398932,0.5775222686557215,0.5799744420576389,0.00245217340191739,0.4825887787159733,0.48541828070104587,0.002829501985072591
25,pubmedbert,biobert,0.8552202628064142,0.8499456350692749,-0.00527462773713927,0.8284933077126563,0.8209292907793826,-0.007564016933273687,0.8768011713470076,0.8668648205831608,-0.009936350763846802
25,pubmedbert,simcse,0.5867678148512266,0.5947356214357443,0.007967806584517678,0.6663668279051002,0.6625131795400219,-0.0038536483650782882,0.6156849206627103,0.5969985008789961,-0.018686419783714214
25,biobert,simcse,0.6069703267925423,0.606435171205549,-0.0005351555869932412,0.664511733591886,0.6611631697705844,-0.0033485638213015534,0.6158252948030648,0.6048644631121586,-0.010960831690906225
26,specter,specter2,0.7815033642251833,0.7808364258126502,-0.0006669384125330691,0.7087332331833144,0.7082436413613207,-0.0004895918219937068,0.7024984133982425,0.7034263116320657,0.0009278982338232211
26,specter,scincl,0.8322491499081678,0.8309619912839831,-0.0012871586241847144,0.7676338172173471,0.7669579377948105,-0.0006758794225366627,0.8022478594891227,0.8007295656173261,-0.0015182938717965833
26,specter,scibert,0.6530023152932439,0.6746280089282781,0.021625693635034193,0.6509622583598195,0.654400697796906,0.003438439437086549,0.4774550195966403,0.4809510948113793,0.0034960752147390473
26,specter,bert,0.6231803375900176,0.6255168764789194,0.00233653888890184,0.6137092200250368,0.6151989993685109,0.0014897793434740514,0.5706573146431453,0.5795193673962962,0.008862052753150884
