field_id,period_start,cka_biased,cka_debiased,model_a,model_b,n,procrustes_angle_degrees,procrustes_similarity
11,2015,0.012111930395511358,0.0001808563038144559,minilm/mean,simcse/cls,4298,80.68768314944926,0.1618159613419734
11,2015,0.007963540012199464,0.00016415329215495973,pubmedbert/mean,biobert/mean,4298,81.02251678733148,0.15604629927881766
11,2015,0.007865984942513154,-9.667023916659447e-05,pubmedbert/mean,simcse/cls,4298,81.08631116978127,0.15494642046924365
11,2015,0.00865459600199342,-0.0004726480853701989,biobert/mean,simcse/cls,4298,80.90626580397796,0.15805008381163432
11,2020,0.005793769603356369,-0.0001471063674646888,specter/cls,specter2/cls,6491,83.12619372441108,0.11968297066407628
11,2020,0.00497017444115577,0.00048175054741144265,specter/cls,scincl/cls,6491,83.53710873754156,0.11255968373251667
11,2020,0.005104294412828268,0.00014891254237790101,specter/cls,scibert/mean,6491,83.06846852272272,0.12068316287296427
11,2020,0.0043862147755214026,0.00021498045785634908,specter/cls,bert/mean,6491,83.31520326714744,0.11640719807443028
11,2020,0.005996583937688644,4.4009147971070386e-06,specter/cls,mpnet/mean,6491,82.73030799109317,0.12653990424539152
11,2020,0.006323713431416542,-0.00024397525312440957,specter/cls,minilm/mean,6491,83.05087656063684,0.12098795072528971
11,2020,0.004399334346892606,-1.1046445409897527e-05,specter/cls,pubmedbert/mean,6491,83.32455308584666,0.11624512080661936
11,2020,0.004945304142920551,-0.00017411480355936361,specter/cls,biobert/mean,6491,83.1637758692141,0.11903172753235429
11,2020,0.0049977579977683005,-2.0641258200452045e-05,specter/cls,simcse/cls,6491,83.16406250696349,0.11902676032583313
11,2020,0.006198751560795304,-0.0002114355339144544,specter2/cls,scincl/cls,6491,83.11681445575539,0.11984549153626878
11,2020,0.006930777317134646,-0.00012076975933102222,specter2/cls,scibert/mean,6491,82.53535455622249,0.12991439297544344
11,2020,0.005783020532938686,-0.0001485064716045805,specter2/cls,bert/mean,6491,82.85207431840912,0.12443148030934993
11,2020,0.00857770624138619,4.466421039853111e-05,specter2/cls,mpnet/mean,6491,82.03654233090589,0.13854149557656656
11,2020,0.009417974413000869,5.8377656408653405e-05,specter2/cls,minilm/mean,6491,82.33513197839302,0.13337852039255657
11,2020,0.006109225484717455,-0.00017581930562480958,specter2/cls,pubmedbert/mean,6491,82.76603016722181,0.1259214218513482
11,2020,0.007311174127663415,1.6832880770617502e-05,specter2/cls,biobert/mean,6491,82.49611580197109,0.1305934039941328
11,2020,0.007291879219490727,0.00013908573437323518,specter2/cls,simcse/cls,6491,82.53080341220982,0.12999315184028948
11,2020,0.005388522966232373,4.696704217805409e-05,scincl/cls,scibert/mean,6491,83.04764166893874,0.12104399529057036
11,2020,0.004849972036473221,0.0003558132739699091,scincl/cls,bert/mean,6491,83.28560783495692,0.11692020861333541
11,2020,0.006562256697041318,0.00010198876548212509,scincl/cls,mpnet/mean,6491,82.65567234415076,0.127831963067188
11,2020,0.007000822229330095,-9.275252509181161e-05,scincl/cls,minilm/mean,6491,82.96220823740136,0.12252399104596261
11,2020,0.0051938523667441954,0.00042063743363037105,scincl/cls,pubmedbert/mean,6491,83.1833542462074,0.11869244283256476
11,2020,0.005660394080628335,0.00013702910322580412,scincl/cls,biobert/mean,6491,83.04432343070778,0.12110148343535812
11,2020,0.005321874298053256,-9.241167018934444e-05,scincl/cls,simcse/cls,6491,83.14812923034508,0.11930286694192342
11,2020,0.005181171561633686,0.00021755840986855974,scibert/mean,bert/mean,6491,82.67009564946385,0.12758229011998673
11,2020,0.0069450294629852406,-0.00016808386708682202,scibert/mean,mpnet/mean,6491,82.00364950388555,0.13911002470263692
11,2020,0.007950436413531391,0.00014659242984703543,scibert/mean,minilm/mean,6491,82.33560550363131,0.13337032965607415
11,2020,0.005071900261548849,-0.00019596005959538797,scibert/mean,pubmedbert/mean,6491,82.68111709971572,0.12739149913843567
11,2020,0.006241307358377155,0.00016710582596344545,scibert/mean,biobert/mean,6491,82.44439993174998,0.13148823292418496
11,2020,0.005928372744794146,-3.3942699533060006e-05,scibert/mean,simcse/cls,6491,82.5129468644124,0.13030215664321762
11,2020,0.005719960338297028,-0.0002714851491114863,bert/mean,mpnet/mean,6491,82.41772407975847,0.13194975780125923
11,2020,0.006490175621778185,-7.51248167438708e-05,bert/mean,minilm/mean,6491,82.73436989473873,0.1264695802118352
11,2020,0.004452056162217837,8.231356105349377e-05,bert/mean,pubmedbert/mean,6491,82.97141935644875,0.12236443637884997
11,2020,0.00486290987651056,-0.00025745872672984033,bert/mean,biobert/mean,6491,82.81603989462076,0.12505548716512196
11,2020,0.00490911244993949,-0.0001191842551925097,bert/mean,simcse/cls,6491,82.87122084513372,0.12409990053714536
11,2020,0.008891149770679863,-0.000557119977277667,mpnet/mean,minilm/mean,6491,82.0297250845916,0.13865933058879493
11,2020,0.00591713118622537,-0.0004245645368727044,mpnet/mean,pubmedbert/mean,6491,82.35205992043863,0.1330857060319314
11,2020,0.007293638919311529,-5.733633175319579e-05,mpnet/mean,biobert/mean,6491,82.05607865584571,0.13820380246633462
11,2020,0.00704645930553394,-0.00017098031196394612,mpnet/mean,simcse/cls,6491,82.12211897743063,0.13706215063343147
11,2020,0.007054960433035603,0.00011236925033249358,minilm/mean,pubmedbert/mean,6491,82.55677017183599,0.12954377855147406
11,2020,0.00801634868802987,-5.352826656683723e-05,minilm/mean,biobert/mean,6491,82.4095553836026,0.13209108052336785
11,2020,0.007991453761353481,7.525164797150073e-05,minilm/mean,simcse/cls,6491,82.40981924845958,0.13208651556508255
11,2020,0.005294055491273487,-0.00011674412874368405,pubmedbert/mean,biobert/mean,6491,82.7186709709014,0.12674137330104435
11,2020,0.005029211496761953,-0.00025452709759036477,pubmedbert/mean,simcse/cls,6491,82.80603370231165,0.12522875528292418
11,2020,0.006031314637959506,-0.00010428477286226959,biobert/mean,simcse/cls,6491,82.57530849097594,0.1292229434373764
12,2000,0.019940005121966663,-0.0004465395510359248,specter/cls,specter2/cls,2166,77.32351239490178,0.21944585700423036
12,2000,0.015357997640285455,0.0001813744064151096,specter/cls,scincl/cls,2166,78.41617556609202,0.20080136250166375
12,2000,0.015584812351421016,-0.00014654524121374593,specter/cls,scibert/mean,2166,77.67959680057311,0.21337830162845164
12,2000,0.015257581372207158,-0.0008223845017653665,specter/cls,bert/mean,2166,77.71382529220891,0.2127946220374297
12,2000,0.023001430546471652,-0.0009173131436949976,specter/cls,mpnet/mean,2166,76.38665840493621,0.23536843247249725
12,2000,0.025377696424377406,-7.023111629338582e-05,specter/cls,minilm/mean,2166,76.96197396218682,0.22559767425140276
12,2000,0.012620878511105112,-0.00033671423845617923,specter/cls,pubmedbert/mean,2166,78.28826047203894,0.20298792740472352
