field_id,model_a,model_b,delta_common_native_n2000,median_delta_n1000,absolute_median_error,central95_width_delta_n1000,min_delta_n1000,max_delta_n1000
11,specter2,simcse,-0.0013622356729147689,-0.0012401518902810105,0.0001220837826337584,0.003992606230000643,-0.0029724479052972153,0.0011194244228334704
11,scincl,scibert,0.056570495454343006,0.05779989122211571,0.0012293957677727008,0.011940505789503904,0.0504522790396944,0.06262601744481
11,scincl,bert,0.013186165227990543,0.012470584714894095,0.0007155805130964477,0.007032437228021746,0.009819206324028218,0.018092413525539586
11,scincl,mpnet,-0.006626773749674797,-0.006807566622882899,0.0001807928732081021,0.002121762052894675,-0.008035197860923327,-0.005730387750418786
11,scincl,minilm,0.0019487575556560444,0.0019304749238446273,1.8282631811417094e-05,0.0020673358929043204,0.0004971657532372165,0.002917987521549925
11,scincl,pubmedbert,0.034200162453601635,0.03656483975331873,0.002364677299717094,0.01571610432190605,0.024461492041830013,0.04261737866833537
11,scincl,biobert,0.02264029543435564,0.02545815473427457,0.002817859299918929,0.017145929622391275,0.01656082095056438,0.034355143918357534
11,scincl,simcse,-0.002699830122878777,-0.0022726310877017597,0.0004271990351770172,0.006054762141046638,-0.0056830786243540765,0.0007341307130777075
11,scibert,bert,0.007653258949535391,0.0056839328191986005,0.0019693261303367904,0.011170441557509653,0.0015842731748071381,0.014248508030753837
11,scibert,mpnet,0.05054524903020774,0.05191862947481263,0.001373380444604888,0.012156277178084388,0.043664564102407044,0.056419181257555184
11,scibert,minilm,0.05430276963587177,0.055176923971062664,0.0008741543351908909,0.009387456820236631,0.048800914461241685,0.05879970260865702
11,scibert,pubmedbert,-0.00231035386909495,-0.0019933499882527905,0.00031700388084215936,0.010280726118921921,-0.009806426498290888,0.003948034998197181
11,scibert,biobert,-0.0050716130007424365,-0.00427617893436516,0.0007954340663772763,0.006936035226045374,-0.008594465318626288,-0.0007639778012282772
11,scibert,simcse,0.013319318176438832,0.013388462796257161,6.914461981832876e-05,0.009146192173216357,0.008530414724429392,0.018737457604499075
11,bert,mpnet,0.00925067960569037,0.00936488755489201,0.00011420794920163901,0.007963035806906108,0.005174930356277141,0.013982100581698576
11,bert,minilm,0.01918438206384465,0.01952159010968524,0.00033720804584058683,0.005957460240791388,0.01607514642816854,0.022517808357311764
11,bert,pubmedbert,0.007158636512438421,0.005588751092586386,0.0015698854198520351,0.021032163162969884,-0.003871976184286141,0.019205514873051333
11,bert,biobert,-0.003753347656639705,-0.004173047839230226,0.0004197001825905211,0.005718776321728154,-0.0061321493710889685,0.0002897690293555133
11,bert,simcse,-0.0072494829543514605,-0.0074483355139980945,0.00019885255964663395,0.003794762993262383,-0.008775083133361394,-0.004823634649526731
11,mpnet,minilm,0.0022170961153774593,0.0023034108615725968,8.631474619513746e-05,0.001636204184864326,0.001157063681625381,0.002868375710080029
11,mpnet,pubmedbert,0.0310742565828252,0.03255159863235188,0.001477342049526681,0.0154967519244762,0.02127583025227775,0.03903787386990565
11,mpnet,biobert,0.019916947994203404,0.022582438622979817,0.0026654906287764124,0.017575729988048988,0.012192309942734236,0.031226297566206096
11,mpnet,simcse,-0.006079791835846893,-0.005844526618520723,0.00023526521732616934,0.006181506158488776,-0.008943497580856441,-0.002211475398906315
11,minilm,pubmedbert,0.03339027566781744,0.035079555958680786,0.0016892802908633486,0.0139137228784228,0.025553266743261138,0.04047013461093474
11,minilm,biobert,0.02547639770878596,0.02760635156634378,0.0021299538575578203,0.015729226703835694,0.01865797806761793,0.03550485415995863
11,minilm,simcse,0.001661481995547387,0.001715665072741901,5.4183077194513984e-05,0.005368193976208523,-0.00020353939986927916,0.005555221666932009
11,pubmedbert,biobert,-0.000512888568010017,0.0005720144729418064,0.0010849030409518234,0.013938013145104157,-0.008195123902361767,0.008580760482841399
11,pubmedbert,simcse,0.00012693374629269005,0.0009839540711347183,0.0008570203248420283,0.010982631443386627,-0.005943353242313765,0.005896775943779575
11,biobert,simcse,-0.00579797208233368,-0.005111298394717134,0.0006866736876165458,0.007623630210010759,-0.010359276242239868,-0.0017084735710495291
12,specter,specter2,0.0003430304994106459,-0.0002598237893293165,0.0006028542887399624,0.0029959374210553223,-0.0013547294574816071,0.0017026626340527207
12,specter,scincl,-0.0024437155683623146,-0.0028326856772454834,0.00038897010888316874,0.0035682797567338953,-0.0044032772001428855,-0.0004013462264867984
12,specter,scibert,0.02598768518902167,0.027581881660010105,0.0015941964709884349,0.009272139254183083,0.020067401182033706,0.030983937402486172
12,specter,bert,0.00971473184395133,0.010005540397644536,0.0002908085536932059,0.009333510013569078,0.005707376758944338,0.015688985590279148
12,specter,mpnet,-0.005425483159954725,-0.005345865313870768,7.961784608395694e-05,0.0026158257712418833,-0.006906888072332529,-0.003946545341394048
12,specter,minilm,0.0020550403232959535,0.0021224128847288637,6.737256143291015e-05,0.002320573614641541,0.0009707984678981596,0.0034488927900803157
12,specter,pubmedbert,0.008026140984181418,0.007665269702776423,0.00036087128140499525,0.009938278589597541,0.001614890253578749,0.013681412153214667
12,specter,biobert,0.027832765810772986,0.028865095388085155,0.0010323295773121688,0.01985703092482077,0.015935924909862953,0.03988287347702524
12,specter,simcse,-0.0025048765021220554,-0.0024528992497718782,5.197725235017714e-05,0.003690287667176045,-0.0042977311251587436,-0.00024253220664854913
12,specter2,scincl,0.0036524425597241894,0.0034370811657902234,0.00021536139393396603,0.001757815669939558,0.0024536190683032144,0.00433086914485703
12,specter2,scibert,0.029834385417554454,0.03067781586316448,0.0008434304456100272,0.008903308562045052,0.025291160331314066,0.03535271302679033
12,specter2,bert,0.009658220675643203,0.009862204212448017,0.00020398353680481374,0.011256239436005188,0.005291232044206118,0.0175224610847719
12,specter2,mpnet,-0.003370244175188164,-0.003378462358077594,8.218182889430103e-06,0.0031851776857476084,-0.005695143130334368,-0.0018173245153381146
12,specter2,minilm,0.0036842186553636136,0.0037081552348804947,2.3936579516881107e-05,0.0022163486212197683,0.0020654241473390123,0.004800080067224988
12,specter2,pubmedbert,0.007945572240952159,0.008428458148433932,0.0004828859074817726,0.008633386855535625,0.003615963920179044,0.01264383554398163
12,specter2,biobert,0.02703550746915373,0.030081717275530384,0.003046209806376654,0.020877179388165867,0.014921438362783646,0.03824090753743442
12,specter2,simcse,-0.0016451678819898174,-0.001650092699674116,4.9248176842986435e-06,0.004394349121138221,-0.0038193682275584617,0.0010992310548301742
12,scincl,scibert,0.02545258030116815,0.02732398799898289,0.001871407697814742,0.00871065137265704,0.021382552528144805,0.0316013621890201
12,scincl,bert,0.007460669714647317,0.008692463719191218,0.0012317940045439013,0.010885576143964537,0.0031010336612783407,0.01473434684927305
12,scincl,mpnet,-0.0066715711101076325,-0.006698351229867894,2.678011976026129e-05,0.004824472703557416,-0.009927481846758512,-0.003718594696853539
12,scincl,minilm,0.0030812323848717904,0.003592621124071105,0.0005113887391993144,0.003097676811924868,0.0009026213000378203,0.004374312531356561
12,scincl,pubmedbert,0.005805951867358328,0.007421811477039492,0.001615859609681164,0.009798572426764995,0.0009355565418970868,0.011951800780944932
12,scincl,biobert,0.026793415599234816,0.030604991004716392,0.0038115754054815765,0.02240642928929694,0.014486260096799097,0.03914160719891052
12,scincl,simcse,-0.00543005353298609,-0.005134761480025507,0.0002952920529605829,0.004857851692200748,-0.007176174625906362,-0.0020003759677308386
12,scibert,bert,0.006367881047744661,0.006343546794939425,2.4334252805235934e-05,0.006330920655053198,0.0021975476543084627,0.00953092420816204
12,scibert,mpnet,0.021051352990314243,0.02228539834056406,0.0012340453502498183,0.00823068652749355,0.016609690688858147,0.025605052223853786
12,scibert,minilm,0.027563996006020386,0.028797156906315846,0.0012331609002954602,0.008094065089946239,0.02224075424039812,0.03156923759983965
12,scibert,pubmedbert,0.005269462308247652,0.005087019664281878,0.00018244264396577448,0.00719256145746822,0.000882239915821259,0.009471363596311955
12,scibert,biobert,0.003112417706201631,0.004169865748882284,0.0010574480426806532,0.014177854207092926,-0.006498182112544382,0.008860426964312662
12,scibert,simcse,0.00924720227448761,0.009580328746431888,0.00033312647194427836,0.007453130280988781,0.005786052238951789,0.013953929088598716
12,bert,mpnet,0.009954375719845587,0.009541066241516682,0.00041330947832890486,0.011102453249960826,0.0047246253558376194,0.016704349832209975
12,bert,minilm,0.016372629478918377,0.01625146470370803,0.0001211647752103473,0.009326322224204724,0.012424429398322445,0.022527330026056114
12,bert,pubmedbert,-0.00039184393257618577,-0.001005657896077039,0.0006138139635008533,0.009152026170893147,-0.005483344498477649,0.005399825802826386
12,bert,biobert,0.002992489445560964,0.003926969466634733,0.0009344800210737692,0.005880117300400335,5.798409962598505e-05,0.00675915043782227
12,bert,simcse,0.00048552054815909074,0.0007000412217393337,0.00021452067358024296,0.008031686760145115,-0.0033827065592574312,0.005329098806087007
12,mpnet,minilm,0.0037615637325399964,0.003930190888749685,0.0001686271562096886,0.002109814125567147,0.0022256148821884203,0.004748352883099161
12,mpnet,pubmedbert,0.004445242380187453,0.00470026667158141,0.0002550242913939571,0.007631342921217646,0.0005955521677149522,0.008955033480115171
12,mpnet,biobert,0.024317778370627874,0.026313067913241728,0.001995289542613854,0.01962404427705549,0.011636929171865262,0.035883945188184885
12,mpnet,simcse,-0.0028737277910478864,-0.0024666757632340053,0.00040705202781388117,0.0052515937176282985,-0.005710109916452044,0.0004771714935684068
12,minilm,pubmedbert,0.00982926896216535,0.010157391100027113,0.0003281221378617638,0.00811234747740151,0.0050068536695959676,0.014265816654841001
12,minilm,biobert,0.030484321108829038,0.03216227505486463,0.001677953946035593,0.018948442995058497,0.019086807242153836,0.042704059523582694
12,minilm,simcse,0.0049517023316001385,0.005319570687104036,0.0003678683555038975,0.0036307902639703786,0.0033416944214732514,0.007302042830951705
12,pubmedbert,biobert,0.010750423738321135,0.012547094028341421,0.0017966702900202858,0.01010690946604589,0.006059907379201368,0.016725632446197514
12,pubmedbert,simcse,-0.0009452874492100749,-0.0009044194555416496,4.0867993668425306e-05,0.009033855058443965,-0.0055971702655795985,0.0037342120323059502
12,biobert,simcse,0.011703342596636634,0.01328631511773165,0.0015829725210950163,0.014930745260346892,0.003396422054504411,0.019446930332464363
13,specter,specter2,-0.0012898828829618347,-0.0011795314615772323,0.00011035142138460241,0.002957699653460399,-0.0028620413048219273,0.0006025502269838556
13,specter,scincl,-0.003950558421759065,-0.0036774235862038207,0.0002731348355552443,0.0024326634388264594,-0.005664294538819337,-0.0028408551402201443
13,specter,scibert,0.06019976425300155,0.06137311690280767,0.0011733526498061142,0.010722470729419432,0.055494822916402065,0.06680113149515254
13,specter,bert,0.005498109192037526,0.00563561124667139,0.00013750205463386456,0.006517164336145997,0.0016905692003296169,0.009339822606156511
13,specter,mpnet,-0.007174924161540419,-0.006640842232084665,0.0005340819294557542,0.003199004035271874,-0.008989498879952929,-0.005535123426263722
13,specter,minilm,0.0021545388448063196,0.0020889273321876844,6.561151261863518e-05,0.0022554905917632484,0.0010473152095832328,0.0035596327629495716
13,specter,pubmedbert,0.03512407695474573,0.03634084093404555,0.0012167639792998175,0.008756786225129286,0.03176413425874047,0.04229375886377862
13,specter,biobert,0.02568807916613447,0.024706280115943113,0.0009817990501913565,0.0197574705871175,0.017439958594137828,0.03999046255650507
13,specter,simcse,-0.00428762609580452,-0.004011334006888412,0.000276292088916108,0.006766095594525136,-0.006509742621379988,0.0008929987754979218
13,specter2,scincl,6.54254260304965e-05,0.0001902766337800177,0.0001248512077495212,0.0019915673042939838,-0.0011316779918655318,0.0012365121328157258
13,specter2,scibert,0.06781150677626113,0.06880171934175444,0.0009902125654933092,0.010689117409196203,0.06208245329592865,0.07433812598066725
13,specter2,bert,0.007758031900103601,0.007803606425123344,4.557452501974257e-05,0.006947136880070528,0.005054326458670155,0.013245725822001564
13,specter2,mpnet,-0.004003409037749095,-0.003880146143626917,0.00012326289412217806,0.0023474023217373652,-0.005413603703770864,-0.0025041246173110876
13,specter2,minilm,0.0033360731481901773,0.003286908722423265,4.9164425766912156e-05,0.0019084726040147016,0.002129446526027756,0.004439577539830375
13,specter2,pubmedbert,0.0374089509213647,0.03917975766934714,0.0017708067479824396,0.009425132659878134,0.033269345606292244,0.04315129307246485
13,specter2,biobert,0.02697045391055297,0.025963600022666178,0.0010068538878867939,0.01781946661634993,0.018220248586969134,0.0377026632033598
13,specter2,simcse,0.0002512299313551791,0.00012453702148781942,0.0001266929098673597,0.005873913565113868,-0.0013080960319855062,0.005295947941457324
13,scincl,scibert,0.06411433893464125,0.06451193103552161,0.0003975921008803618,0.0114187478080401,0.05806196810483344,0.07036106652663476
13,scincl,bert,0.008246584076757602,0.00751550522888722,0.0007310788478703811,0.006492289345814283,0.005806847278680971,0.012909859516639255
13,scincl,mpnet,-0.006736819898518931,-0.0066274993582916,0.00010932054022733118,0.002669685686126709,-0.008590351197490298,-0.005057315031427589
13,scincl,minilm,0.0022591167632005638,0.002101877407440833,0.0001572393557597307,0.0014759269834505094,0.0011123713406285818,0.0027890456287321674
13,scincl,pubmedbert,0.035478273374938196,0.036669654790392775,0.0011913814154545788,0.010367174393212789,0.030379403963662566,0.041953304979910566
13,scincl,biobert,0.02599778915458617,0.0247955005728574,0.001202288581728772,0.019226030765141136,0.01701101267600702,0.03893207061468573
13,scincl,simcse,-0.004299084089396499,-0.004786811795217533,0.00048772770582103386,0.006814808397431138,-0.007055013213038808,6.851552687081597e-05
13,scibert,bert,0.016205925724467773,0.016890554464802254,0.0006846287403344808,0.009461567928904627,0.009565694802626368,0.020870036359574184
13,scibert,mpnet,0.05881701219273883,0.06002543280367906,0.0012084206109402307,0.009643814111254714,0.0541704219331719,0.06458393042993238
13,scibert,minilm,0.06802600390752728,0.0688567237981316,0.0008307198906043201,0.009525513192332496,0.0633819187640352,0.07388020613077301
13,scibert,pubmedbert,-0.007040207831129575,-0.007625693344234019,0.0005854855131044445,0.005252221629049699,-0.010304546786758961,-0.004499258673246742
13,scibert,biobert,-0.0020295515938153486,-0.00356563068504534,0.0015360790912299915,0.011828495344952247,-0.006997491091197627,0.005322125490843432
13,scibert,simcse,0.018016942500722055,0.018375730481199226,0.000358787980477171,0.009096631500174807,0.013643334664875106,0.02418091204952222
13,bert,mpnet,0.004492212671855289,0.004644638916863675,0.00015242624500838575,0.005190316854166088,0.0025854111957882564,0.007871286767304975
13,bert,minilm,0.016965955393627774,0.017282525077802702,0.0003165696841749277,0.005038791140812819,0.014572140149302415,0.01998949399731975
13,bert,pubmedbert,0.002050340513153337,0.003261436891012992,0.001211096377859655,0.009543500331347113,-0.0035350908322895336,0.009459405554813838
13,bert,biobert,-0.005782600764249746,-0.0061170565914095976,0.0003344558271598519,0.009875476480332887,-0.010431491562823747,-8.101439688057432e-05
13,bert,simcse,-0.00634257911692182,-0.006830649087623875,0.00048806997070205416,0.004263394619498351,-0.008423429889400369,-0.003455640188134712
13,mpnet,minilm,0.003921556696952044,0.0038653668758257265,5.6189821126317874e-05,0.0015512438029169628,0.003117492264624877,0.004755849729709993
13,mpnet,pubmedbert,0.03322082777601498,0.03558513828874171,0.0023643105127267305,0.009620359781072962,0.02857049114428878,0.03897906151458447
13,mpnet,biobert,0.02408188633734154,0.023121847180584965,0.0009600391567565758,0.018238780408386904,0.01618321461199801,0.03662027576280824
13,mpnet,simcse,-0.004787766888033951,-0.005234874036816717,0.00044710714878276603,0.006354046620931365,-0.0068918069651115466,-0.0002118539500041705
13,minilm,pubmedbert,0.040390342082363084,0.04172679416921102,0.0013364520868479335,0.008824162890090706,0.03689421557411482,0.046931959927260014
13,minilm,biobert,0.03144470849488068,0.030922960888814133,0.0005217476060665471,0.015380330869777963,0.023601582789379405,0.04142470685835731
13,minilm,simcse,0.005729024235333113,0.005529776403851605,0.00019924783148150826,0.005172341859463647,0.003946342171311956,0.00994924172088979
13,pubmedbert,biobert,-0.003770802382911942,-0.005193097693493187,0.0014222953105812453,0.012838698727397103,-0.009196208551783158,0.0048761267401074004
13,pubmedbert,simcse,0.0009663019427752495,0.0019126940539761494,0.0009463921112008999,0.005978313993048673,-0.0023867488988468244,0.004590299580574442
13,biobert,simcse,-0.002358861367865006,-0.0028385813601319865,0.00047971999226698037,0.014256882464205771,-0.009223916282026345,0.007300543419528682
14,specter,specter2,-0.0007904101831863741,-0.0008313885537246657,4.0978370538291564e-05,0.0015023437468441368,-0.0016895853809864025,-8.029577700185975e-06
14,specter,scincl,-0.0010441514380523653,-0.0011904124792977977,0.00014626104124543238,0.0015418855193771617,-0.0018228787232610344,-0.00014884535644621444
14,specter,scibert,0.013226754649028727,0.013249206990128687,2.245234109995997e-05,0.0055669049950712295,0.011011110135718927,0.017197106957617003
14,specter,bert,0.00347426634150666,0.0034315013118679794,4.276502963868056e-05,0.004931363793127637,0.0008298687424807549,0.0064644452477121694
14,specter,mpnet,-0.00239691104704276,-0.0024981068859804,0.00010119583893763995,0.0023516126023249307,-0.003882567828077943,-0.0009556993890990073
14,specter,minilm,-3.1778072793975376e-05,-1.5566032699587673e-05,1.6212040094387703e-05,0.0018663574838772368,-0.0008638228986511676,0.001207518030948096
14,specter,pubmedbert,0.005551412799428834,0.0048902294903160615,0.0006611833091127728,0.010554993529026252,-0.001597207520428634,0.010342368541408242
14,specter,biobert,0.008606026099031105,0.007112926372966816,0.0014930997260642898,0.020384482104900528,-0.000819736612313049,0.021964278307843532
14,specter,simcse,-0.002531700712007867,-0.0024513631909476308,8.03375210602364e-05,0.0044910392152160495,-0.005726323593458815,-0.0002080781843646906
14,specter2,scincl,0.0003258745201951685,0.0002721997183021685,5.3674801893e-05,0.0010224310662794527,-0.00020361216572561958,0.0008664174283492532
14,specter2,scibert,0.01769270731460615,0.018122788679010682,0.00043008136440453315,0.006354485754159353,0.015306672019673062,0.022511021748100712
14,specter2,bert,0.002844183672108258,0.002434596592640531,0.000409587079467727,0.005147620460822377,0.0001827904681778736,0.005594472317173305
14,specter2,mpnet,-0.0009298999496167859,-0.0009278994504964277,2.000499120358157e-06,0.0009150912600148025,-0.0013827862401726287,-0.00041543706544955317
14,specter2,minilm,0.0014209823942626931,0.0014541709650603418,3.31885707976487e-05,0.0014913789842958456,0.0005492609675411542,0.002425414026468564
14,specter2,pubmedbert,0.006374565859624537,0.0061350727900846835,0.0002394930695398534,0.010788131713381575,-0.0013268604957669128,0.010653849245328306
14,specter2,biobert,0.009596002406158599,0.00762349494795303,0.001972507458205569,0.02120918849546736,-0.0006743852791237237,0.023387953499641734
14,specter2,simcse,-0.002455728833888726,-0.0024755116501377628,1.978281624903655e-05,0.004786567925240133,-0.0051177882204020975,0.00026944341612950007
14,scincl,scibert,0.01735434218218157,0.017841601748694258,0.00048725956651268776,0.0051391227593201045,0.015020546922911715,0.020377180105985493
14,scincl,bert,0.004201509496220446,0.0038100417993984503,0.00039146769682199545,0.005441392389966208,0.001835980857501307,0.007655868502226271
14,scincl,mpnet,-0.0019209804125781549,-0.0017229712866256297,0.00019800912595252518,0.0018110373532065427,-0.0027143524498021154,-0.0007548310805726155
14,scincl,minilm,0.0009998986983559277,0.001068192558872083,6.829386051615538e-05,0.0012810375309395454,0.0003891035593035497,0.0022192175423690896
14,scincl,pubmedbert,0.006554892160359593,0.006468286874847073,8.660528551251989e-05,0.010279136649506032,-0.0003169150728618564,0.011169352010329536
14,scincl,biobert,0.00889686475032464,0.007739468717911396,0.0011573960324132437,0.01840896161043076,-6.468938083492581e-05,0.02129455290558141
14,scincl,simcse,-0.0014636444053244269,-0.0016478528446147722,0.00018420843929034536,0.0034235950932618247,-0.0036967350398627863,0.0006191886804969848
14,scibert,bert,0.001882555399253416,0.0017920800503959389,9.047534885747721e-05,0.010591462046756615,-0.0031863659990876148,0.008049187884209608
14,scibert,mpnet,0.014966268488830314,0.015470971316826343,0.0005047028279960286,0.005282277728257298,0.012330775597495403,0.018304868207425107
14,scibert,minilm,0.013259263829692558,0.013309315301163277,5.005147147071898e-05,0.004371380782225175,0.011528816400651676,0.016467381217811827
14,scibert,pubmedbert,-0.0019484006359795636,-0.0020982230946861025,0.00014982245870653887,0.006578290318644082,-0.005147462599833674,0.0020056602600183604
14,scibert,biobert,-0.003620195294531836,-0.0037884438345816562,0.00016824854004982015,0.008524594519312605,-0.007696097735974239,0.0024607011974996373
14,scibert,simcse,0.004897326963565374,0.0054804089986773,0.0005830820351119259,0.006427581639705163,0.0011103411701347543,0.009158562469530729
14,bert,mpnet,0.0031733650767769572,0.003349377215961624,0.00017601213918466696,0.0035493148968485625,0.0014916988348744331,0.005243734025106028
14,bert,minilm,0.006892388143339423,0.006785041154668936,0.00010734698867048698,0.003735061912799405,0.005409000058397173,0.009153625955942934
14,bert,pubmedbert,0.005582451242421516,0.005450524531901368,0.00013192671052014715,0.00968660848280589,0.0028692945498454137,0.013161344268440511
14,bert,biobert,0.0006155933393509061,0.0007405825838868729,0.00012498924453596683,0.009529789198696174,-0.0042342075302781446,0.006523470853690094
14,bert,simcse,0.004956897921276404,0.004988117312822504,3.1219391546100095e-05,0.004044860495967491,0.0033718722301628867,0.00801703663807829
14,mpnet,minilm,0.0017896980859100076,0.001893002949738709,0.00010330486382870152,0.0010554251845712708,0.0012431726595052428,0.0023481134778713386
14,mpnet,pubmedbert,0.005564865330702606,0.005247633552062064,0.0003172317786405421,0.010561840419399447,-0.0013859641408654477,0.011225596674664384
14,mpnet,biobert,0.007922247137077731,0.006354977549828972,0.0015672695872487596,0.02010473223914204,-0.0016365600004057401,0.020354342048702012
14,mpnet,simcse,-0.001752826676246877,-0.0015882054087594244,0.00016462126748745254,0.003554704612401296,-0.003773972744883225,9.895226977563176e-05
14,minilm,pubmedbert,0.006830365348854561,0.006476469850352523,0.00035389549850203816,0.00868898932778741,0.0013033924982501777,0.010763809395656354
14,minilm,biobert,0.008730427816642738,0.007048631890311768,0.00168179592633097,0.01827131425868633,0.000492631583842218,0.020389394659845128
14,minilm,simcse,0.0006078997759274563,0.000610684861963029,2.7850860355727036e-06,0.003832109571962102,-0.0016327899462261763,0.002788411474390018
14,pubmedbert,biobert,0.0015706645721829116,0.0019836608650551923,0.0004129962928722808,0.008886686211013645,-0.0027255415679962036,0.006918497046566552
14,pubmedbert,simcse,0.002156565474054517,0.0018999641542440937,0.00025660131981042333,0.0037047329678088266,-0.00010031043466118827,0.0039984621155852995
14,biobert,simcse,0.0014612914137012156,0.000714937700233842,0.0007463537134673737,0.012652688467745733,-0.003791555817245551,0.010015568977353784
15,specter,specter2,-0.0026407241032794238,-0.002638109327820215,2.6147754592087402e-06,0.0016388214384055987,-0.0038148077368295175,-0.001674824329253588
15,specter,scincl,-0.0012642367532296195,-0.0014499516352659003,0.00018571488203628084,0.0012745232427098232,-0.001956923796027854,-0.0004055833656996244
15,specter,scibert,0.032636455518842866,0.02994356323613051,0.002692892282712356,0.008397083066435922,0.026764629152866815,0.03555797088223489
15,specter,bert,0.001247609636600533,0.0011772178211306161,7.03918154699168e-05,0.005205513173336674,-0.001601643927193086,0.0042276408095891505
15,specter,mpnet,-0.0031246995684616197,-0.003335029975889192,0.00021033040742757247,0.0011975191259510124,-0.00361518804836114,-0.0021900113655035636
15,specter,minilm,0.0014206708556373515,0.0013901668782970167,3.050397734033483e-05,0.001294904767283194,0.0005786646820418184,0.0022575803074998957
15,specter,pubmedbert,0.02099369957985331,0.020187037422976672,0.0008066621568766363,0.008370377349486272,0.01634375118013298,0.0253724258795055
15,specter,biobert,0.005768130707078045,0.0054117997265336615,0.0003563309805443837,0.008476491352865566,0.000741922795280292,0.01013720498727011
15,specter,simcse,0.0012008637796444566,0.0006971480371852912,0.0005037157424591654,0.0041870001249934615,-0.0010037508372892079,0.0033609326076253776
15,specter2,scincl,-0.0031327235161801026,-0.0029960558862475173,0.0001366676299325853,0.001838060987968973,-0.004015897802349344,-0.00204697293447742
15,specter2,scibert,0.029955150078844972,0.02792827249416574,0.002026877584679232,0.008261139553909346,0.023600428382576033,0.03408421202558143
15,specter2,bert,-0.0021284990773658974,-0.0020799617712038976,4.8537306161999805e-05,0.0050526920394177366,-0.005078228808280683,0.0012238996724261986
15,specter2,mpnet,-0.003891484098341169,-0.0040337715412293584,0.00014228744288818929,0.0016506901915456533,-0.004835729437398073,-0.002993898584452981
15,specter2,minilm,-0.0004470272605573422,-0.0005021011337979497,5.507387324060753e-05,0.0014963169421483428,-0.0015878247857830097,0.000214576136739697
15,specter2,pubmedbert,0.018054152067768392,0.018131042490628524,7.689042286013192e-05,0.009234326701532049,0.012066403103468959,0.02234175215392209
15,specter2,biobert,0.003530836739276344,0.003449790479506387,8.104625976995683e-05,0.008103113621960815,-0.0011689893870199253,0.007875368740949629
15,specter2,simcse,-0.0003152333651421646,-0.0003966090176190096,8.137565247684497e-05,0.003627464915691171,-0.0021502161935249564,0.002146597091554181
15,scincl,scibert,0.033931262913396765,0.03165070398923453,0.002280558924162235,0.008547603305451828,0.028054744541122112,0.03807599227170655
15,scincl,bert,0.003000192439970406,0.0026120740730947167,0.00038811836687568935,0.004428254059650582,-0.0004635835465688354,0.004873096863446613
15,scincl,mpnet,-0.003090901166578841,-0.003092534332430563,1.6331658517221292e-06,0.0014635660376793704,-0.0038408506779229468,-0.0023698095611554004
15,scincl,minilm,0.002394202296010506,0.0024021364515046106,7.934155494104811e-06,0.0015427555944262095,0.0015223642900077383,0.003143744897098455
15,scincl,pubmedbert,0.021640024976804506,0.020987730307643504,0.0006522946691610021,0.00954781366437089,0.01599094810536006,0.026091680361997494
15,scincl,biobert,0.006135627267717658,0.005540960130666128,0.00059466713705153,0.00813583177233902,0.0010418518900477958,0.010066952807564866
15,scincl,simcse,0.0028135804864981573,0.002448560833119673,0.0003650196533784844,0.0036850402415133593,0.000451237578443342,0.0043961019692664305
15,scibert,bert,0.020676506898334335,0.019951118455045103,0.0007253884432892321,0.005058416635503337,0.017264931102222603,0.0228017963230982
15,scibert,mpnet,0.03116176165232687,0.029091972888708628,0.002069788763618241,0.00896461898628112,0.025513508518356764,0.03563626475963766
15,scibert,minilm,0.033906824486479414,0.03244562524253036,0.0014611992439490518,0.008333609754217302,0.02829654020789729,0.0376943753618012
15,scibert,pubmedbert,0.005326562205033802,0.005705393584819862,0.00037883137978605985,0.007489360871802967,0.001424125692318312,0.00943402370100943
15,scibert,biobert,0.005492531471243622,0.006028137004392475,0.000535605533148853,0.006716702646667902,0.0019422972784971515,0.010283604455046613
15,scibert,simcse,0.02184139848982314,0.021604920705878217,0.0002364777839449217,0.005525253073953455,0.01768861171275138,0.023880140458231836
15,bert,mpnet,-0.000676255609437626,-0.0008505979799100505,0.0001743423704724245,0.005242438469351137,-0.004612963257476621,0.0016658887089809893
15,bert,minilm,0.00466299529084413,0.004688164549249474,2.516925840534423e-05,0.0053106407430304255,0.0002999287455905941,0.006729774653371434
15,bert,pubmedbert,0.010415662379103297,0.010493312219693851,7.764984059055458e-05,0.007694579262199232,0.005133143614615698,0.014039633881870683
15,bert,biobert,0.002708466699692713,0.002716277841281922,7.811141589209036e-06,0.005958977191731276,-0.0003994729432866828,0.0063078468743335
15,bert,simcse,0.000218862353224214,0.00037284102992751755,0.00015397867670330356,0.003041450733451212,-0.0022627804109260907,0.0012576740974422629
15,mpnet,minilm,0.003177207836219109,0.0031907575030123425,1.3549666793233328e-05,0.001107091242119343,0.0024653946686882255,0.0036615226601617312
15,mpnet,pubmedbert,0.019349078692741162,0.019092905312306285,0.0002561733804348765,0.00863473544761328,0.015153710144011567,0.02495588557564221
15,mpnet,biobert,0.004014321384037567,0.004438621925870245,0.0004243005418326784,0.006652988081530533,-0.0005581597624336743,0.006992451102899033
