field_id,period_start,other_model,native_cka,extended_cka,delta_cka
15,2010,specter2,0.7906183355859712,0.7917860619479915,0.0011677263620203382
15,2010,scincl,0.8238202270484668,0.8269854734911639,0.0031652464426971116
15,2010,scibert,0.6144112853325533,0.6343468532675157,0.019935567934962428
15,2010,bert,0.6011423249487313,0.6115386034071045,0.01039627845837321
15,2010,mpnet,0.8973016367967093,0.8976832558252503,0.0003816190285410581
15,2010,pubmedbert,0.5732055717935782,0.5894785341515346,0.01627296235795639
15,2010,biobert,0.6243029005993224,0.6388537948101964,0.014550894210874077
15,2010,simcse,0.648050159802138,0.6556093679173831,0.007559208115245131
15,2015,specter,0.8133063553211597,0.8179589053743505,0.004652550053190763
15,2015,specter2,0.8020747855251085,0.8043447497158376,0.0022699641907291124
15,2015,scincl,0.8229119098648285,0.8271178511916111,0.004205941326782536
15,2015,scibert,0.6359903551700459,0.6573034484929312,0.021313093322885335
15,2015,bert,0.6148327395876447,0.6272192952395538,0.012386555651909048
15,2015,mpnet,0.8982257278502397,0.9003987196533849,0.00217299180314523
15,2015,pubmedbert,0.6021538627410602,0.6187817618801268,0.016627899139066593
15,2015,biobert,0.6451685276971568,0.6605389945781439,0.015370466880987088
15,2015,simcse,0.6607913229226182,0.6693932098386155,0.008601886915997281
15,2020,specter,0.8026687544215225,0.8088379963081117,0.006169241886589183
15,2020,specter2,0.797174053894349,0.8007653194771749,0.0035912655828258533
15,2020,scincl,0.8100709393885025,0.8177872863872887,0.0077163469987862054
15,2020,scibert,0.6171843005129065,0.6408790369222727,0.023694736409366146
15,2020,bert,0.6064530599032247,0.6239993962813628,0.017546336378138072
15,2020,mpnet,0.8899435019267626,0.893712852661112,0.0037693507343493637
15,2020,pubmedbert,0.590554887273626,0.6120563082364591,0.02150142096283303
15,2020,biobert,0.6378946862389157,0.6572655335884345,0.019370847349518883
15,2020,simcse,0.6400223971883763,0.650184902626584,0.010162505438207736
16,2000,specter,0.6924221215568727,0.6955401452943348,0.003118023737462172
16,2000,specter2,0.6498249236591369,0.6519111554803404,0.002086231821203488
16,2000,scincl,0.6649563743886564,0.6650464051342503,9.003074559388313e-05
16,2000,scibert,0.5742667829712996,0.6106634391988622,0.03639665622756261
16,2000,bert,0.5632584225547062,0.5783027422438968,0.015044319689190622
16,2000,mpnet,0.7930357420649735,0.7910647284618705,-0.0019710136031030334
16,2000,pubmedbert,0.5530153123966418,0.5804719614012397,0.027456649004597877
16,2000,biobert,0.5695712804209461,0.5945246299000189,0.024953349479072795
16,2000,simcse,0.5703145029681953,0.5850841355855184,0.014769632617323114
16,2005,specter,0.7245627196665506,0.7262528654388796,0.0016901457723289548
16,2005,specter2,0.6738905618257691,0.6752190915621122,0.0013285297363431203
16,2005,scincl,0.6904693618650595,0.691673103814181,0.0012037419491215395
16,2005,scibert,0.6121181871914392,0.6407001857979705,0.028581998606531323
16,2005,bert,0.5966480870538445,0.6091764721601711,0.01252838510632659
16,2005,mpnet,0.8115237812770858,0.810987752562072,-0.0005360287150137921
16,2005,pubmedbert,0.5864246702902718,0.6058785350463748,0.019453864756103
16,2005,biobert,0.5906323626795725,0.6074514918169039,0.016819129137331412
16,2005,simcse,0.604312428446239,0.6163179622105935,0.012005533764354537
16,2010,specter,0.7346403839937669,0.7395608452401065,0.0049204612463396025
16,2010,specter2,0.6907845899785601,0.693128439556667,0.00234384957810696
16,2010,scincl,0.7067847082249504,0.7089977220880058,0.002213013863055391
16,2010,scibert,0.6156743695351538,0.641980507199634,0.0263061376644802
16,2010,bert,0.5968643607999751,0.6103775909406354,0.013513230140660304
16,2010,mpnet,0.8203054700613764,0.8195862822206349,-0.000719187840741542
16,2010,pubmedbert,0.5830842518218835,0.6025861885817907,0.01950193675990719
16,2010,biobert,0.5815295783949563,0.5982350966340467,0.01670551823909039
16,2010,simcse,0.599085471727769,0.6125048157050367,0.013419343977267628
16,2015,specter,0.7386858983136035,0.7443027736022146,0.005616875288611101
16,2015,specter2,0.7045488746662711,0.7060009151553122,0.0014520404890410177
16,2015,scincl,0.7168771355481094,0.7209620391969579,0.0040849036488485035
16,2015,scibert,0.6170316785849407,0.6454661681423355,0.028434489557394804
16,2015,bert,0.603239538591878,0.6176897121490894,0.014450173557211454
