centroid_edge_spearman,condition,groups,model_a,model_b,repeat
0.49504063761732475,native_paired,random,bert,minilm,10
0.7468554349535944,native_paired,random,bert,pubmedbert,10
0.7535717406883052,native_paired,random,bert,biobert,10
0.7864932794994145,native_paired,random,bert,simcse,10
0.7620967262685054,native_paired,random,mpnet,minilm,10
0.44448709209445414,native_paired,random,mpnet,pubmedbert,10
0.49213115900232474,native_paired,random,mpnet,biobert,10
0.526897033890899,native_paired,random,mpnet,simcse,10
0.408133466170276,native_paired,random,minilm,pubmedbert,10
0.507162358205303,native_paired,random,minilm,biobert,10
0.5800538339188647,native_paired,random,minilm,simcse,10
0.8193137923199274,native_paired,random,pubmedbert,biobert,10
0.5919658119658121,native_paired,random,pubmedbert,simcse,10
0.6413524898187476,native_paired,random,biobert,simcse,10
0.7324062713019768,native_paired,random,specter,specter2,11
0.7782070508450878,native_paired,random,specter,scincl,11
0.5189680666981281,native_paired,random,specter,scibert,11
0.6592047261985913,native_paired,random,specter,bert,11
0.6495334976316571,native_paired,random,specter,mpnet,11
0.6957257965846924,native_paired,random,specter,minilm,11
0.4632982014577107,native_paired,random,specter,pubmedbert,11
0.5505248807089299,native_paired,random,specter,biobert,11
0.5363913795815637,native_paired,random,specter,simcse,11
0.7586656878681419,native_paired,random,specter2,scincl,11
0.4680771852550994,native_paired,random,specter2,scibert,11
0.5965217695279046,native_paired,random,specter2,bert,11
0.6703693216576653,native_paired,random,specter2,mpnet,11
0.6301931379231993,native_paired,random,specter2,minilm,11
0.39485082061769183,native_paired,random,specter2,pubmedbert,11
0.5221037176865398,native_paired,random,specter2,biobert,11
0.49814203065736806,native_paired,random,specter2,simcse,11
0.5313547620296087,native_paired,random,scincl,scibert,11
0.6168412773320749,native_paired,random,scincl,bert,11
0.7088979777323337,native_paired,random,scincl,mpnet,11
0.7266925349133939,native_paired,random,scincl,minilm,11
0.46066313600055936,native_paired,random,scincl,pubmedbert,11
0.5561673046335623,native_paired,random,scincl,biobert,11
0.5286186705818608,native_paired,random,scincl,simcse,11
0.6653809448901474,native_paired,random,scibert,bert,11
0.5119207173194904,native_paired,random,scibert,mpnet,11
0.49718210896125015,native_paired,random,scibert,minilm,11
0.8193938440564209,native_paired,random,scibert,pubmedbert,11
0.8354908849387378,native_paired,random,scibert,biobert,11
0.635841504553161,native_paired,random,scibert,simcse,11
0.5306412878192021,native_paired,random,bert,mpnet,11
0.5721447922674917,native_paired,random,bert,minilm,11
0.689843916592383,native_paired,random,bert,pubmedbert,11
0.7615936937409332,native_paired,random,bert,biobert,11
0.7769251743484874,native_paired,random,bert,simcse,11
0.7212832747802073,native_paired,random,mpnet,minilm,11
0.4225899708108297,native_paired,random,mpnet,pubmedbert,11
0.5516330204673763,native_paired,random,mpnet,biobert,11
0.5167182283746702,native_paired,random,mpnet,simcse,11
0.4298243406218867,native_paired,random,minilm,pubmedbert,11
0.5152395434604023,native_paired,random,minilm,biobert,11
0.533880761365424,native_paired,random,minilm,simcse,11
0.8547969866988272,native_paired,random,pubmedbert,biobert,11
0.613165189729607,native_paired,random,pubmedbert,simcse,11
0.6891409295090277,native_paired,random,biobert,simcse,11
0.712094803628546,native_paired,random,specter,specter2,12
0.7672235331131038,native_paired,random,specter,scincl,12
0.5341425899708109,native_paired,random,specter,scibert,12
0.5118763218149721,native_paired,random,specter,bert,12
0.732298253893346,native_paired,random,specter,mpnet,12
0.6673486794959188,native_paired,random,specter,minilm,12
0.5928044325590339,native_paired,random,specter,pubmedbert,12
0.6046615279744114,native_paired,random,specter,biobert,12
0.5730980721164771,native_paired,random,specter,simcse,12
0.8534011500882667,native_paired,random,specter2,scincl,12
0.552602031006939,native_paired,random,specter2,scibert,12
0.522542429168196,native_paired,random,specter2,bert,12
0.728061454564522,native_paired,random,specter2,mpnet,12
0.6362061070036531,native_paired,random,specter2,minilm,12
0.5554325065981508,native_paired,random,specter2,pubmedbert,12
0.6429168196039362,native_paired,random,specter2,biobert,12
0.49883103490465464,native_paired,random,specter2,simcse,12
0.5301172810375264,native_paired,random,scincl,scibert,12
0.4262499781518187,native_paired,random,scincl,bert,12
0.7715232552042369,native_paired,random,scincl,mpnet,12
0.6856616503242271,native_paired,random,scincl,minilm,12
0.5298939052313286,native_paired,random,scincl,pubmedbert,12
0.566668764092077,native_paired,random,scincl,biobert,12
0.4402908429902295,native_paired,random,scincl,simcse,12
0.6369779595546468,native_paired,random,scibert,bert,12
0.5240018876828694,native_paired,random,scibert,mpnet,12
0.49662594165661655,native_paired,random,scibert,minilm,12
0.803950151189415,native_paired,random,scibert,pubmedbert,12
0.7732190236484716,native_paired,random,scibert,biobert,12
0.5224634261444078,native_paired,random,scibert,simcse,12
0.4961040323003514,native_paired,random,bert,mpnet,12
0.4738143428940975,native_paired,random,bert,minilm,12
0.7465719329523012,native_paired,random,bert,pubmedbert,12
0.7804907975460125,native_paired,random,bert,biobert,12
0.7629140230367224,native_paired,random,bert,simcse,12
0.7908685089053188,native_paired,random,mpnet,minilm,12
0.4914781605579152,native_paired,random,mpnet,pubmedbert,12
0.557265306835859,native_paired,random,mpnet,biobert,12
0.4538195864576233,native_paired,random,mpnet,simcse,12
0.49759914704699987,native_paired,random,minilm,pubmedbert,12
0.5067023228986419,native_paired,random,minilm,biobert,12
0.44062747976858413,native_paired,random,minilm,simcse,12
0.8593546921154285,native_paired,random,pubmedbert,biobert,12
0.5979036233023964,native_paired,random,pubmedbert,simcse,12
0.646109450649328,native_paired,random,biobert,simcse,12
0.6316424588817228,native_paired,random,specter,specter2,13
0.661301102896195,native_paired,random,specter,scincl,13
0.55204271756419,native_paired,random,specter,scibert,13
0.5938220334539354,native_paired,random,specter,bert,13
0.6027123206264312,native_paired,random,specter,mpnet,13
0.4665215947424537,native_paired,random,specter,minilm,13
0.5438260535193051,native_paired,random,specter,pubmedbert,13
0.5517976683620857,native_paired,random,specter,biobert,13
0.5060297484837362,native_paired,random,specter,simcse,13
0.6468750109240907,native_paired,random,specter2,scincl,13
0.5791879467953088,native_paired,random,specter2,scibert,13
0.6257588310349047,native_paired,random,specter2,bert,13
0.6533829724013774,native_paired,random,specter2,mpnet,13
0.5869487703843532,native_paired,random,specter2,minilm,13
0.5098033663677837,native_paired,random,specter2,pubmedbert,13
0.5282771398108822,native_paired,random,specter2,biobert,13
0.5702308915805849,native_paired,random,specter2,simcse,13
0.5863506545715136,native_paired,random,scincl,scibert,13
0.6777515599601489,native_paired,random,scincl,bert,13
0.6389851956723124,native_paired,random,scincl,mpnet,13
0.5896694807124255,native_paired,random,scincl,minilm,13
0.5256623494660305,native_paired,random,scincl,pubmedbert,13
0.5208330274587945,native_paired,random,scincl,biobert,13
0.5027381888731582,native_paired,random,scincl,simcse,13
0.7421299355041687,native_paired,random,scibert,bert,13
0.6048142904584624,native_paired,random,scibert,mpnet,13
0.43947634278922626,native_paired,random,scibert,minilm,13
0.8619222903885481,native_paired,random,scibert,pubmedbert,13
0.8479258210546555,native_paired,random,scibert,biobert,13
0.6422540331742785,native_paired,random,scibert,simcse,13
0.568158285704298,native_paired,random,bert,mpnet,13
0.5400125845524619,native_paired,random,bert,minilm,13
0.7398266128327479,native_paired,random,bert,pubmedbert,13
0.7403565623197526,native_paired,random,bert,biobert,13
0.7856022232709351,native_paired,random,bert,simcse,13
0.6794113226015067,native_paired,random,mpnet,minilm,13
0.5574911296383689,native_paired,random,mpnet,pubmedbert,13
0.5785922779787811,native_paired,random,mpnet,biobert,13
0.5375561498260886,native_paired,random,mpnet,simcse,13
0.37706290528376424,native_paired,random,minilm,pubmedbert,13
0.3970405327460543,native_paired,random,minilm,biobert,13
0.49359900721863914,native_paired,random,minilm,simcse,13
0.8994536206806146,native_paired,random,pubmedbert,biobert,13
0.6322783283519481,native_paired,random,pubmedbert,simcse,13
0.6290280181077728,native_paired,random,biobert,simcse,13
0.7429482809850909,native_paired,random,specter,specter2,14
0.8284386415674762,native_paired,random,specter,scincl,14
0.6711775295824376,native_paired,random,specter,scibert,14
0.7303923933371788,native_paired,random,specter,bert,14
0.7711310366525091,native_paired,random,specter,mpnet,14
0.6636096691311416,native_paired,random,specter,minilm,14
0.6694786150000874,native_paired,random,specter,pubmedbert,14
0.7186275846398547,native_paired,random,specter,biobert,14
0.6149822592767379,native_paired,random,specter,simcse,14
0.8463370213063466,native_paired,random,specter2,scincl,14
0.6099585758481465,native_paired,random,specter2,scibert,14
0.6820715571635817,native_paired,random,specter2,bert,14
0.7086588712355585,native_paired,random,specter2,mpnet,14
0.6320074109031165,native_paired,random,specter2,minilm,14
0.5997738276265884,native_paired,random,specter2,pubmedbert,14
0.6139031339031339,native_paired,random,specter2,biobert,14
0.571504378375544,native_paired,random,specter2,simcse,14
0.6456235470959397,native_paired,random,scincl,scibert,14
0.7021232936570361,native_paired,random,scincl,bert,14
0.763972523727125,native_paired,random,scincl,mpnet,14
0.649776798979253,native_paired,random,scincl,minilm,14
0.6553147012042718,native_paired,random,scincl,pubmedbert,14
0.6662132732071383,native_paired,random,scincl,biobert,14
0.6096596927271775,native_paired,random,scincl,simcse,14
0.7660594620103823,native_paired,random,scibert,bert,14
0.6258228025099191,native_paired,random,scibert,mpnet,14
0.46270812577561043,native_paired,random,scibert,minilm,14
0.8182636813311661,native_paired,random,scibert,pubmedbert,14
0.8373635362592419,native_paired,random,scibert,biobert,14
0.6609560764161991,native_paired,random,scibert,simcse,14
0.7088427455298622,native_paired,random,bert,mpnet,14
0.5605872791148866,native_paired,random,bert,minilm,14
0.8298743292608324,native_paired,random,bert,pubmedbert,14
0.8458200059427055,native_paired,random,bert,biobert,14
0.8414783353433661,native_paired,random,bert,simcse,14
0.6979889186024156,native_paired,random,mpnet,minilm,14
0.6488193242794471,native_paired,random,mpnet,pubmedbert,14
0.645201615017566,native_paired,random,mpnet,biobert,14
0.6780091937147152,native_paired,random,mpnet,simcse,14
0.4299309597469107,native_paired,random,minilm,pubmedbert,14
0.42992571618338493,native_paired,random,minilm,biobert,14
0.4759788859175363,native_paired,random,minilm,simcse,14
0.9146316396623145,native_paired,random,pubmedbert,biobert,14
0.7268645237970393,native_paired,random,pubmedbert,simcse,14
0.7178864943282122,native_paired,random,biobert,simcse,14
0.6469180081450021,native_paired,random,specter,specter2,15
0.7834869697446385,native_paired,random,specter,scincl,15
0.5434310384003637,native_paired,random,specter,scibert,15
0.6210067641969482,native_paired,random,specter,bert,15
0.707783895268558,native_paired,random,specter,mpnet,15
0.6940817646339119,native_paired,random,specter,minilm,15
0.4991484452834147,native_paired,random,specter,pubmedbert,15
0.5368528131718316,native_paired,random,specter,biobert,15
0.5289839721741563,native_paired,random,specter,simcse,15
0.7388474647370354,native_paired,random,specter2,scincl,15
0.4162567947844022,native_paired,random,specter2,scibert,15
0.47449635572334964,native_paired,random,specter2,bert,15
0.6392110184748222,native_paired,random,specter2,mpnet,15
0.6064705573908028,native_paired,random,specter2,minilm,15
0.36174925279219766,native_paired,random,specter2,pubmedbert,15
0.32348941674095055,native_paired,random,specter2,biobert,15
0.40849457291175084,native_paired,random,specter2,simcse,15
0.4925184835614284,native_paired,random,scincl,scibert,15
0.578344432209463,native_paired,random,scincl,bert,15
0.6916934962333736,native_paired,random,scincl,mpnet,15
0.5678695401394789,native_paired,random,scincl,minilm,15
0.4284292031531296,native_paired,random,scincl,pubmedbert,15
0.4534462447345884,native_paired,random,scincl,biobert,15
0.5651467323859962,native_paired,random,scincl,simcse,15
0.7543624700679917,native_paired,random,scibert,bert,15
0.5565018439865067,native_paired,random,scibert,mpnet,15
0.4719053361998148,native_paired,random,scibert,minilm,15
0.8348246028000629,native_paired,random,scibert,pubmedbert,15
0.7881736668239736,native_paired,random,scibert,biobert,15
0.6887875133273906,native_paired,random,scibert,simcse,15
0.6165535804799609,native_paired,random,bert,mpnet,15
0.5621638438816353,native_paired,random,bert,minilm,15
0.7923653715064759,native_paired,random,bert,pubmedbert,15
0.8006578924370338,native_paired,random,bert,biobert,15
0.7805865799730831,native_paired,random,bert,simcse,15
0.7683400625731915,native_paired,random,mpnet,minilm,15
0.49009560764161997,native_paired,random,mpnet,pubmedbert,15
0.4730225648017059,native_paired,random,mpnet,biobert,15
0.6477048922447697,native_paired,random,mpnet,simcse,15
0.40235401045217006,native_paired,random,minilm,pubmedbert,15
0.4345596280565606,native_paired,random,minilm,biobert,15
0.5810525579850734,native_paired,random,minilm,simcse,15
0.8388464160243303,native_paired,random,pubmedbert,biobert,15
0.6323709646409033,native_paired,random,pubmedbert,simcse,15
0.6805802876968523,native_paired,random,biobert,simcse,15
0.7924723402024015,native_paired,random,specter,specter2,16
0.7891972104242044,native_paired,random,specter,scincl,16
0.6674958488455421,native_paired,random,specter,scibert,16
0.6999353293831823,native_paired,random,specter,bert,16
0.6687469631027915,native_paired,random,specter,mpnet,16
0.5981951654344293,native_paired,random,specter,minilm,16
0.6813032003216052,native_paired,random,specter,pubmedbert,16
0.6848600842465874,native_paired,random,specter,biobert,16
0.6823634488665163,native_paired,random,specter,simcse,16
0.78949539440337,native_paired,random,specter2,scincl,16
0.595496827644067,native_paired,random,specter2,scibert,16
0.6956600772551694,native_paired,random,specter2,bert,16
0.7092877492877494,native_paired,random,specter2,mpnet,16
0.5413301172810375,native_paired,random,specter2,minilm,16
0.6654889622987783,native_paired,random,specter2,pubmedbert,16
0.6123971824585323,native_paired,random,specter2,biobert,16
0.624343418453848,native_paired,random,specter2,simcse,16
0.6067596525265238,native_paired,random,scincl,scibert,16
0.6733588520091588,native_paired,random,scincl,bert,16
0.707079509901596,native_paired,random,scincl,mpnet,16
0.6184251830877598,native_paired,random,scincl,minilm,16
0.5931480607554227,native_paired,random,scincl,pubmedbert,16
0.5802957369828536,native_paired,random,scincl,biobert,16
0.6017125478475173,native_paired,random,scincl,simcse,16
0.8222008983972174,native_paired,random,scibert,bert,16
0.48330449373394163,native_paired,random,scibert,mpnet,16
0.5216933214479227,native_paired,random,scibert,minilm,16
0.8657951864086836,native_paired,random,scibert,pubmedbert,16
0.8937881250764687,native_paired,random,scibert,biobert,16
0.7563309038155664,native_paired,random,scibert,simcse,16
0.546335273451838,native_paired,random,bert,mpnet,16
0.4978962823134603,native_paired,random,bert,minilm,16
0.8373023613514412,native_paired,random,bert,pubmedbert,16
0.8632094104486743,native_paired,random,bert,biobert,16
0.8125929421634944,native_paired,random,bert,simcse,16
0.6983147186828169,native_paired,random,mpnet,minilm,16
0.46967821998496856,native_paired,random,mpnet,pubmedbert,16
0.4706832363274082,native_paired,random,mpnet,biobert,16
0.5272029084299024,native_paired,random,mpnet,simcse,16
0.47205984653837413,native_paired,random,minilm,pubmedbert,16
0.49592400328596653,native_paired,random,minilm,biobert,16
0.5643703354132803,native_paired,random,minilm,simcse,16
0.8991082446297171,native_paired,random,pubmedbert,biobert,16
0.7705007603167113,native_paired,random,pubmedbert,simcse,16
0.7649481761138203,native_paired,random,biobert,simcse,16
0.695546466712111,native_paired,random,specter,specter2,17
0.7523223742855646,native_paired,random,specter,scincl,17
0.3402513414783354,native_paired,random,specter,scibert,17
0.5385943754041913,native_paired,random,specter,bert,17
0.6319839896527014,native_paired,random,specter,mpnet,17
0.48902836767867447,native_paired,random,specter,minilm,17
0.4186999458165103,native_paired,random,specter,pubmedbert,17
0.468078933109608,native_paired,random,specter,biobert,17
0.48648628808138017,native_paired,random,specter,simcse,17
0.784850645832241,native_paired,random,specter2,scincl,17
0.40930347997832667,native_paired,random,specter2,scibert,17
0.5520294338699246,native_paired,random,specter2,bert,17
0.644623774317026,native_paired,random,specter2,mpnet,17
0.4652683830597942,native_paired,random,specter2,minilm,17
0.4603048258262983,native_paired,random,specter2,pubmedbert,17
0.5156572806879556,native_paired,random,specter2,biobert,17
0.5068592802335133,native_paired,random,specter2,simcse,17
0.28640868334119873,native_paired,random,scincl,scibert,17
0.5743205215597854,native_paired,random,scincl,bert,17
0.6823662454337301,native_paired,random,scincl,mpnet,17
0.5427773408141506,native_paired,random,scincl,minilm,17
0.4450712250712251,native_paired,random,scincl,pubmedbert,17
0.4800933354307588,native_paired,random,scincl,biobert,17
0.5208501564329786,native_paired,random,scincl,simcse,17
0.6303154877388006,native_paired,random,scibert,bert,17
0.3145512383549194,native_paired,random,scibert,mpnet,17
0.2898002202296681,native_paired,random,scibert,minilm,17
0.7509020677118837,native_paired,random,scibert,pubmedbert,17
0.7384741230140003,native_paired,random,scibert,biobert,17
0.5411962316256795,native_paired,random,scibert,simcse,17
0.5214605072273785,native_paired,random,bert,mpnet,17
0.4128816877283136,native_paired,random,bert,minilm,17
0.7142733294880534,native_paired,random,bert,pubmedbert,17
0.7675182213832521,native_paired,random,bert,biobert,17
0.7819957002779091,native_paired,random,bert,simcse,17
0.6608651879817525,native_paired,random,mpnet,minilm,17
0.37320573995420625,native_paired,random,mpnet,pubmedbert,17
0.44225298446157346,native_paired,random,mpnet,biobert,17
0.5177795256322865,native_paired,random,mpnet,simcse,17
0.30115777882649053,native_paired,random,minilm,pubmedbert,17
0.31811825983605124,native_paired,random,minilm,biobert,17
0.4351818642616189,native_paired,random,minilm,simcse,17
0.8450743712093407,native_paired,random,pubmedbert,biobert,17
0.6033293132679636,native_paired,random,pubmedbert,simcse,17
0.6367559820320556,native_paired,random,biobert,simcse,17
0.7478814255501373,native_paired,random,specter,specter2,18
0.7445681925436527,native_paired,random,specter,scincl,18
0.6055945327110972,native_paired,random,specter,scibert,18
0.6288756051946236,native_paired,random,specter,bert,18
0.6257329627881776,native_paired,random,specter,mpnet,18
0.5784999912607276,native_paired,random,specter,minilm,18
0.5708241134008006,native_paired,random,specter,pubmedbert,18
0.5549319210668905,native_paired,random,specter,biobert,18
0.5125282715466766,native_paired,random,specter,simcse,18
0.7498442661632847,native_paired,random,specter2,scincl,18
0.6241965986751263,native_paired,random,specter2,scibert,18
0.6277241186443641,native_paired,random,specter2,bert,18
0.628271197105553,native_paired,random,specter2,mpnet,18
0.5883564924055723,native_paired,random,specter2,minilm,18
0.5816394875290581,native_paired,random,specter2,pubmedbert,18
0.5270952405921732,native_paired,random,specter2,biobert,18
0.5422089385279569,native_paired,random,specter2,simcse,18
0.5356380542883611,native_paired,random,scincl,scibert,18
0.5842749025571112,native_paired,random,scincl,bert,18
0.5457312149336689,native_paired,random,scincl,mpnet,18
0.49794697009420946,native_paired,random,scincl,minilm,18
0.5023001765333055,native_paired,random,scincl,pubmedbert,18
0.5154069879223254,native_paired,random,scincl,biobert,18
0.5303630293814344,native_paired,random,scincl,simcse,18
0.6693307465086606,native_paired,random,scibert,bert,18
0.6020907835631762,native_paired,random,scibert,mpnet,18
0.5685113523150334,native_paired,random,scibert,minilm,18
0.8635089927114468,native_paired,random,scibert,pubmedbert,18
0.8168444234701904,native_paired,random,scibert,biobert,18
0.547881775121039,native_paired,random,scibert,simcse,18
0.6673056822750075,native_paired,random,bert,mpnet,18
0.6055319595196896,native_paired,random,bert,minilm,18
0.7325079964343769,native_paired,random,bert,pubmedbert,18
0.734275077342562,native_paired,random,bert,biobert,18
0.7468669707933513,native_paired,random,bert,simcse,18
0.7339370422806006,native_paired,random,mpnet,minilm,18
0.5950221103595337,native_paired,random,mpnet,pubmedbert,18
0.6108905318721269,native_paired,random,mpnet,biobert,18
0.5170013808050619,native_paired,random,mpnet,simcse,18
0.5533224966353801,native_paired,random,minilm,pubmedbert,18
0.5829038854805727,native_paired,random,minilm,biobert,18
0.49813119395941485,native_paired,random,minilm,simcse,18
0.8695841854124065,native_paired,random,pubmedbert,biobert,18
0.596846171324699,native_paired,random,pubmedbert,simcse,18
0.5708800447450755,native_paired,random,biobert,simcse,18
0.7340957474699807,native_paired,random,specter,specter2,19
0.7400790030237884,native_paired,random,specter,scincl,19
0.5711055179766836,native_paired,random,specter,scibert,19
0.65939978676175,native_paired,random,specter,bert,19
0.6387520318808664,native_paired,random,specter,mpnet,19
0.6135689441210914,native_paired,random,specter,minilm,19
0.5095740478562565,native_paired,random,specter,pubmedbert,19
0.6514991348120184,native_paired,random,specter,biobert,19
0.672466747067974,native_paired,random,specter,simcse,19
0.8258717424361597,native_paired,random,specter2,scincl,19
0.6612993550416864,native_paired,random,specter2,scibert,19
0.632419904567144,native_paired,random,specter2,bert,19
0.6038257039484034,native_paired,random,specter2,mpnet,19
0.5930449373394159,native_paired,random,specter2,minilm,19
0.6056424239246325,native_paired,random,specter2,pubmedbert,19
0.6772967682170137,native_paired,random,specter2,biobert,19
0.6371838568157587,native_paired,random,specter2,simcse,19
0.6179025745896913,native_paired,random,scincl,scibert,19
0.6581899218709035,native_paired,random,scincl,bert,19
0.7016160662786431,native_paired,random,scincl,mpnet,19
0.6433932847429781,native_paired,random,scincl,minilm,19
0.5916767168300912,native_paired,random,scincl,pubmedbert,19
0.6632905108978729,native_paired,random,scincl,biobert,19
0.666183909251394,native_paired,random,scincl,simcse,19
0.7829294041563981,native_paired,random,scibert,bert,19
0.44534004509464636,native_paired,random,scibert,mpnet,19
0.49551710275636657,native_paired,random,scibert,minilm,19
0.8255690140352718,native_paired,random,scibert,pubmedbert,19
0.8273766451680563,native_paired,random,scibert,biobert,19
0.7306430356737106,native_paired,random,scibert,simcse,19
0.5000660689004247,native_paired,random,bert,mpnet,19
0.5556076416199116,native_paired,random,bert,minilm,19
0.7551427123206266,native_paired,random,bert,pubmedbert,19
0.812635589813504,native_paired,random,bert,biobert,19
0.8359467253945781,native_paired,random,bert,simcse,19
0.7420617691783337,native_paired,random,mpnet,minilm,19
0.4275003932672645,native_paired,random,mpnet,pubmedbert,19
0.5212269938650307,native_paired,random,mpnet,biobert,19
0.5030968486183212,native_paired,random,mpnet,simcse,19
0.46091972104242046,native_paired,random,minilm,pubmedbert,19
0.5459007568210024,native_paired,random,minilm,biobert,19
0.5643339800395016,native_paired,random,minilm,simcse,19
0.8133682904235053,native_paired,random,pubmedbert,biobert,19
0.6924877213220771,native_paired,random,pubmedbert,simcse,19
0.7653991225770368,native_paired,random,biobert,simcse,19
0.8921622708125777,common_paired,real,specter,specter2,-1
0.9251030360232816,common_paired,real,specter,scincl,-1
0.8138014087707339,common_paired,real,specter,scibert,-1
0.626328981175607,common_paired,real,specter,bert,-1
0.7154751542481604,common_paired,real,specter,mpnet,-1
0.6889406253823432,common_paired,real,specter,minilm,-1
0.706018911785783,common_paired,real,specter,pubmedbert,-1
0.6798262632618461,common_paired,real,specter,biobert,-1
0.762804257773583,common_paired,real,specter,simcse,-1
0.9541520283851572,common_paired,real,specter2,scincl,-1
0.8825357873210634,common_paired,real,specter2,scibert,-1
0.7665020187719576,common_paired,real,specter2,bert,-1
0.849319210668904,common_paired,real,specter2,mpnet,-1
0.8424340621886635,common_paired,real,specter2,minilm,-1
0.8274857112893924,common_paired,real,specter2,pubmedbert,-1
0.8099348050268297,common_paired,real,specter2,biobert,-1
0.8676849667033716,common_paired,real,specter2,simcse,-1
0.8635387062380928,common_paired,real,scincl,scibert,-1
0.7136654256899656,common_paired,real,scincl,bert,-1
0.7998828937479245,common_paired,real,scincl,mpnet,-1
0.7896380193312711,common_paired,real,scincl,minilm,-1
0.8016262038347928,common_paired,real,scincl,pubmedbert,-1
0.7817090521385,common_paired,real,scincl,biobert,-1
0.8323926380368099,common_paired,real,scincl,simcse,-1
0.90326953664377,common_paired,real,scibert,bert,-1
0.8169611801513643,common_paired,real,scibert,mpnet,-1
0.8500466677153795,common_paired,real,scibert,minilm,-1
0.9493324943631692,common_paired,real,scibert,pubmedbert,-1
0.9500176533305368,common_paired,real,scibert,biobert,-1
0.9257329627881776,common_paired,real,scibert,simcse,-1
0.8373628371174384,common_paired,real,bert,mpnet,-1
0.8644007480817297,common_paired,real,bert,minilm,-1
0.9170796846870467,common_paired,real,bert,pubmedbert,-1
0.9145379546606542,common_paired,real,bert,biobert,-1
0.8978431475363992,common_paired,real,bert,simcse,-1
0.9650743712093406,common_paired,real,mpnet,minilm,-1
0.8187523814517681,common_paired,real,mpnet,pubmedbert,-1
0.7955447188576025,common_paired,real,mpnet,biobert,-1
0.8324160592872251,common_paired,real,mpnet,simcse,-1
0.8640525754636185,common_paired,real,minilm,pubmedbert,-1
0.8515571635817035,common_paired,real,minilm,biobert,-1
0.8797157988569033,common_paired,real,minilm,simcse,-1
0.9890661213360601,common_paired,real,pubmedbert,biobert,-1
0.9300610001223499,common_paired,real,pubmedbert,simcse,-1
0.9174355478649957,common_paired,real,biobert,simcse,-1
0.7849303479978328,common_paired,random,specter,specter2,0
0.8279296663345743,common_paired,random,specter,scincl,0
0.6358603813818539,common_paired,random,specter,scibert,0
0.5795609389474421,common_paired,random,specter,bert,0
0.8025350881792601,common_paired,random,specter,mpnet,0
0.7272210861167917,common_paired,random,specter,minilm,0
0.5392274483072029,common_paired,random,specter,pubmedbert,0
0.5659220806460071,common_paired,random,specter,biobert,0
0.5204757659972384,common_paired,random,specter,simcse,0
0.7626916959432297,common_paired,random,specter2,scincl,0
0.5722531592470244,common_paired,random,specter2,scibert,0
0.5034873193155401,common_paired,random,specter2,bert,0
0.694867949591876,common_paired,random,specter2,mpnet,0
0.6331865135546119,common_paired,random,specter2,minilm,0
0.4942450142450143,common_paired,random,specter2,pubmedbert,0
0.5082285494555434,common_paired,random,specter2,biobert,0
0.4289133588520092,common_paired,random,specter2,simcse,0
0.6273434359323931,common_paired,random,scincl,scibert,0
0.5322007236117666,common_paired,random,scincl,bert,0
0.7535210529075561,common_paired,random,scincl,mpnet,0
0.5845223987555277,common_paired,random,scincl,minilm,0
0.5976029923269187,common_paired,random,scincl,pubmedbert,0
0.6145875937286981,common_paired,random,scincl,biobert,0
0.45933441700312866,common_paired,random,scincl,simcse,0
0.7321129813154355,common_paired,random,scibert,bert,0
0.5927568909164002,common_paired,random,scibert,mpnet,0
0.5605813364095573,common_paired,random,scibert,minilm,0
0.7939695523744604,common_paired,random,scibert,pubmedbert,0
0.8356100886162237,common_paired,random,scibert,biobert,0
0.5992494712740112,common_paired,random,scibert,simcse,0
0.4963854368762345,common_paired,random,bert,mpnet,0
0.6151364200443956,common_paired,random,bert,minilm,0
0.6661639837099961,common_paired,random,bert,pubmedbert,0
0.7609183227588137,common_paired,random,bert,biobert,0
0.7444496880079704,common_paired,random,bert,simcse,0
0.7201747854508592,common_paired,random,mpnet,minilm,0
0.5348378864943283,common_paired,random,mpnet,pubmedbert,0
0.5374635135371332,common_paired,random,mpnet,biobert,0
0.5001335360844564,common_paired,random,mpnet,simcse,0
0.4664013423522627,common_paired,random,minilm,pubmedbert,0
0.49723804030552504,common_paired,random,minilm,biobert,0
0.5586796707042108,common_paired,random,minilm,simcse,0
0.8441050110988761,common_paired,random,pubmedbert,biobert,0
0.5786569485955989,common_paired,random,pubmedbert,simcse,0
0.6213168335867723,common_paired,random,biobert,simcse,0
0.7478863195427613,common_paired,random,specter,specter2,1
0.7358324157097164,common_paired,random,specter,scincl,1
0.5862150210616469,common_paired,random,specter,scibert,1
0.6184028105500499,common_paired,random,specter,bert,1
0.6500561061297259,common_paired,random,specter,mpnet,1
0.5770129166448186,common_paired,random,specter,minilm,1
0.6214716934962334,common_paired,random,specter,pubmedbert,1
0.6620586230402181,common_paired,random,specter,biobert,1
0.5573935993567896,common_paired,random,specter,simcse,1
0.7377991016027826,common_paired,random,specter2,scincl,1
0.6104441298306329,common_paired,random,specter2,scibert,1
0.5039518990439237,common_paired,random,specter2,bert,1
0.6882677013965358,common_paired,random,specter2,mpnet,1
0.5737262510268646,common_paired,random,specter2,minilm,1
0.5934906402391065,common_paired,random,specter2,pubmedbert,1
0.614849422334085,common_paired,random,specter2,biobert,1
0.4553489591526402,common_paired,random,specter2,simcse,1
0.5616744446192299,common_paired,random,scincl,scibert,1
0.6208214916190378,common_paired,random,scincl,bert,1
0.7285889570552148,common_paired,random,scincl,mpnet,1
