field_id,period_start,k,mean_chance_adjusted_overlap,mean_overlap,model_a,model_b,recipe
13,2005,50,0.40631906844641963,0.42082031250000007,bert,simcse,mean
13,2005,10,0.52168678279946,0.5240234375,mpnet,minilm,mean
13,2005,25,0.538998699848541,0.54462890625,mpnet,minilm,mean
13,2005,50,0.5513058259263895,0.562265625,mpnet,minilm,mean
13,2005,10,0.21810411201368432,0.221923828125,mpnet,pubmedbert,mean
13,2005,25,0.24818132379760138,0.2573632812500001,mpnet,pubmedbert,mean
13,2005,50,0.27153263586786425,0.289326171875,mpnet,pubmedbert,mean
13,2005,10,0.24111692478215513,0.24482421875000002,mpnet,biobert,mean
13,2005,25,0.2754083789255688,0.28425781250000004,mpnet,biobert,mean
13,2005,50,0.29928072284207563,0.316396484375,mpnet,biobert,mean
13,2005,10,0.14818245274914088,0.15234375,mpnet,simcse,mean
13,2005,25,0.17731584407455492,0.18736328125,mpnet,simcse,mean
13,2005,50,0.20416444490955182,0.22360351562500003,mpnet,simcse,mean
13,2005,10,0.20588622207903778,0.209765625,minilm,pubmedbert,mean
13,2005,25,0.23890791141196835,0.24820312500000002,minilm,pubmedbert,mean
13,2005,50,0.2598408012409239,0.27791992187500003,minilm,pubmedbert,mean
13,2005,10,0.22821208521262887,0.231982421875,minilm,biobert,mean
13,2005,25,0.26395996576718594,0.27294921875000006,minilm,biobert,mean
13,2005,50,0.28833964814409113,0.30572265625,minilm,biobert,mean
13,2005,10,0.15416872813880705,0.15830078125,minilm,simcse,mean
13,2005,25,0.18781516598664688,0.19773437500000002,minilm,simcse,mean
13,2005,50,0.21556598569729596,0.2347265625,minilm,simcse,mean
13,2005,10,0.5265935659057437,0.5289062499999999,pubmedbert,biobert,mean
13,2005,25,0.5629434810830861,0.56828125,pubmedbert,biobert,mean
13,2005,50,0.584529455315786,0.594677734375,pubmedbert,biobert,mean
13,2005,10,0.20608249340328916,0.2099609375,pubmedbert,simcse,mean
13,2005,25,0.25019814269596935,0.25935546875000004,pubmedbert,simcse,mean
13,2005,50,0.2821734065942664,0.29970703125,pubmedbert,simcse,mean
13,2005,10,0.2183494511689985,0.22216796875,biobert,simcse,mean
13,2005,25,0.2628922381151088,0.27189453125,biobert,simcse,mean
13,2005,50,0.29372509936780167,0.31097656250000005,biobert,simcse,mean
13,2005,10,0.3655038765264482,0.368603515625,specter,specter2,cls
13,2005,25,0.3923047840937191,0.39972656250000005,specter,specter2,cls
13,2005,50,0.41534820785866294,0.42962890625000005,specter,specter2,cls
13,2005,10,0.48174556831431026,0.48427734375,specter,scincl,cls
13,2005,25,0.5112377808945352,0.51720703125,specter,scincl,cls
13,2005,50,0.5297440007667751,0.54123046875,specter,scincl,cls
13,2005,10,0.11147971511413844,0.11582031250000001,specter,scibert,cls
13,2005,25,0.1360896930637982,0.14664062500000002,specter,scibert,cls
13,2005,50,0.15918892009889835,0.17972656250000002,specter,scibert,cls
13,2005,10,0.08733834223122239,0.091796875,specter,bert,cls
13,2005,25,0.11234263917223046,0.12318359375000001,specter,bert,cls
13,2005,50,0.13577522044785928,0.15688476562500003,specter,bert,cls
13,2005,10,0.4365050280743741,0.4392578125,specter,mpnet,cls
13,2005,25,0.46844958387425817,0.47494140625000003,specter,mpnet,cls
13,2005,50,0.49131510253661737,0.5037402343749999,specter,mpnet,cls
13,2005,10,0.38076397198699063,0.3837890625,specter,minilm,cls
13,2005,25,0.4124334276088032,0.41960937500000006,specter,minilm,cls
13,2005,50,0.43232539238545314,0.44619140625000003,specter,minilm,cls
13,2005,10,0.1298801517627025,0.13413085937500002,specter,pubmedbert,cls
13,2005,25,0.15437947228919388,0.16470703125000002,specter,pubmedbert,cls
13,2005,50,0.1747947164887957,0.19495117187500002,specter,pubmedbert,cls
13,2005,10,0.17536603115795285,0.17939453125,specter,biobert,cls
13,2005,25,0.2097826737914194,0.21943359375000004,specter,biobert,cls
13,2005,50,0.23841911793471457,0.257021484375,specter,biobert,cls
13,2005,10,0.14327566964285715,0.1474609375,specter,simcse,cls
13,2005,25,0.17330197901211672,0.18339843750000004,specter,simcse,cls
13,2005,50,0.19651670376658736,0.216142578125,specter,simcse,cls
13,2005,10,0.4065245832949803,0.409423828125,specter2,scincl,cls
13,2005,25,0.43289820760694864,0.43982421875000005,specter2,scincl,cls
13,2005,50,0.4495628403542814,0.4630078125,specter2,scincl,cls
13,2005,10,0.09146004004050073,0.0958984375,specter2,scibert,cls
13,2005,25,0.11194718448627597,0.12279296875000001,specter2,scibert,cls
13,2005,50,0.1280974489077366,0.14939453125000002,specter2,scibert,cls
13,2005,10,0.07144036496686304,0.07597656250000001,specter2,bert,cls
13,2005,25,0.08792331231454006,0.0990625,specter2,bert,cls
13,2005,50,0.10479386071294441,0.12666015625000002,specter2,bert,cls
13,2005,10,0.37144108408505155,0.37451171875,specter2,mpnet,cls
13,2005,25,0.39246296596810093,0.3998828125000001,specter2,mpnet,cls
13,2005,50,0.4104932936514146,0.42489257812500003,specter2,mpnet,cls
13,2005,10,0.3254645263791728,0.328759765625,specter2,minilm,cls
13,2005,25,0.3410934022626113,0.34914062500000004,specter2,minilm,cls
13,2005,50,0.35605819373591635,0.37178710937500004,specter2,minilm,cls
13,2005,10,0.10490462575171822,0.10927734375,specter2,pubmedbert,cls
13,2005,25,0.12369218865912462,0.13439453125,specter2,pubmedbert,cls
13,2005,50,0.13971921260797446,0.16073242187500003,specter2,pubmedbert,cls
13,2005,10,0.1374856655774423,0.14169921875000002,specter2,biobert,cls
13,2005,25,0.16418674850086548,0.17439453125000004,specter2,biobert,cls
13,2005,50,0.1866266929691412,0.20649414062500004,specter2,biobert,cls
13,2005,10,0.1181038723076215,0.122412109375,specter2,simcse,cls
13,2005,25,0.1379878755563798,0.14851562499999998,specter2,simcse,cls
13,2005,50,0.1516312701474086,0.17235351562500004,specter2,simcse,cls
13,2005,10,0.10191148805688513,0.10629882812500001,scincl,scibert,cls
13,2005,25,0.12553105294881306,0.13621093750000002,scincl,scibert,cls
13,2005,50,0.14700658898504004,0.167841796875,scincl,scibert,cls
13,2005,10,0.08061604937561365,0.085107421875,scincl,bert,cls
13,2005,25,0.1043149090473541,0.11525390625000001,scincl,bert,cls
13,2005,50,0.12837773261454682,0.14966796875000002,scincl,bert,cls
13,2005,10,0.48768277587291353,0.490185546875,scincl,mpnet,cls
13,2005,25,0.5071250521606083,0.51314453125,scincl,mpnet,cls
13,2005,50,0.5207148613545318,0.532421875,scincl,mpnet,cls
13,2005,10,0.4162400138454222,0.419091796875,scincl,minilm,cls
13,2005,25,0.4363782088433482,0.4432617187500001,scincl,minilm,cls
13,2005,50,0.4466098513003881,0.46012695312500007,scincl,minilm,cls
13,2005,10,0.11270641089070937,0.11704101562500001,scincl,pubmedbert,cls
13,2005,25,0.13887764859977744,0.14939453125000002,scincl,pubmedbert,cls
13,2005,50,0.1599296698954682,0.18044921875000003,scincl,pubmedbert,cls
13,2005,10,0.15672025535407463,0.16083984375,scincl,biobert,cls
13,2005,25,0.18979243941641938,0.19968750000000002,scincl,biobert,cls
13,2005,50,0.2196100791812719,0.23867187500000003,scincl,biobert,cls
13,2005,10,0.1334130355992268,0.13764648437500002,scincl,simcse,cls
13,2005,25,0.16015311070412958,0.17041015625,scincl,simcse,cls
13,2005,50,0.18374377484195042,0.20368164062500002,scincl,simcse,cls
13,2005,10,0.15441406729412127,0.15854492187500002,scibert,bert,cls
13,2005,25,0.19135448542593966,0.20123046875,scibert,bert,cls
13,2005,50,0.22212262241017777,0.24112304687500002,scibert,bert,cls
13,2005,10,0.09533639869446489,0.099755859375,scibert,mpnet,cls
13,2005,25,0.11795809571278437,0.12873046875,scibert,mpnet,cls
13,2005,50,0.14073023597896844,0.16171875000000002,scibert,mpnet,cls
13,2005,10,0.0895954624601129,0.09404296875000001,scibert,minilm,cls
13,2005,25,0.11491309463093471,0.12572265625,scibert,minilm,cls
13,2005,50,0.1357151596535428,0.15682617187500003,scibert,minilm,cls
13,2005,10,0.3289974102156971,0.332275390625,scibert,pubmedbert,cls
13,2005,25,0.37785091532208215,0.38544921875000004,scibert,pubmedbert,cls
13,2005,50,0.41153434741956685,0.425908203125,scibert,pubmedbert,cls
13,2005,10,0.29283441872238586,0.2962890625,scibert,biobert,cls
13,2005,25,0.33692135532579137,0.34501953125000007,scibert,biobert,cls
13,2005,50,0.37151383814002253,0.38686523437500003,scibert,biobert,cls
13,2005,10,0.10951700187162494,0.1138671875,scibert,simcse,cls
13,2005,25,0.14237742257047478,0.1528515625,scibert,simcse,cls
13,2005,50,0.17182170717013018,0.19205078125000002,scibert,simcse,cls
13,2005,10,0.08611164645465144,0.090576171875,bert,mpnet,cls
13,2005,25,0.11157150253461919,0.12242187500000001,bert,mpnet,cls
13,2005,50,0.13574519005070107,0.15685546875,bert,mpnet,cls
13,2005,10,0.0839526618878866,0.088427734375,bert,minilm,cls
13,2005,25,0.11076082042841247,0.12162109375,bert,minilm,cls
13,2005,50,0.13569513938877065,0.15680664062500005,bert,minilm,cls
13,2005,10,0.15294203236223614,0.15708007812500002,bert,pubmedbert,cls
13,2005,25,0.19016812136807618,0.20005859375,bert,pubmedbert,cls
13,2005,50,0.22443496299136204,0.24337890625000003,bert,pubmedbert,cls
13,2005,10,0.16555246494538536,0.16962890625000002,bert,biobert,cls
13,2005,25,0.2084381278591741,0.21810546875000003,bert,biobert,cls
13,2005,50,0.24697778112481222,0.26537109375,bert,biobert,cls
13,2005,10,0.16854560264021845,0.17260742187500003,bert,simcse,cls
13,2005,25,0.21019790121167162,0.21984375,bert,simcse,cls
13,2005,50,0.25222309049511765,0.27048828125,bert,simcse,cls
13,2005,10,0.52168678279946,0.5240234375,mpnet,minilm,cls
13,2005,25,0.538998699848541,0.54462890625,mpnet,minilm,cls
13,2005,50,0.5513058259263895,0.562265625,mpnet,minilm,cls
13,2005,10,0.1106455619860702,0.11499023437500001,mpnet,pubmedbert,cls
13,2005,25,0.13737492079315033,0.14791015625000004,mpnet,pubmedbert,cls
13,2005,50,0.16013988267557588,0.180654296875,mpnet,pubmedbert,cls
13,2005,10,0.15711279800257733,0.16123046875000002,mpnet,biobert,cls
13,2005,25,0.19032630324245797,0.20021484375000004,mpnet,biobert,cls
13,2005,50,0.22096144705339257,0.239990234375,mpnet,biobert,cls
13,2005,10,0.14818245274914088,0.15234375,mpnet,simcse,cls
13,2005,25,0.17731584407455492,0.18736328125,mpnet,simcse,cls
13,2005,50,0.20416444490955182,0.22360351562500003,mpnet,simcse,cls
13,2005,10,0.10416860828577565,0.108544921875,minilm,pubmedbert,cls
13,2005,25,0.12835855395338774,0.13900390625,minilm,pubmedbert,cls
13,2005,50,0.1504300542610791,0.17118164062500002,minilm,pubmedbert,cls
13,2005,10,0.14042973544121257,0.14462890625000002,minilm,biobert,cls
13,2005,25,0.17520016150469833,0.18527343750000003,minilm,biobert,cls
13,2005,50,0.20409437398284924,0.22353515625000003,minilm,biobert,cls
13,2005,10,0.15416872813880705,0.15830078125,minilm,simcse,cls
13,2005,25,0.18781516598664688,0.19773437500000002,minilm,simcse,cls
13,2005,50,0.21556598569729596,0.2347265625,minilm,simcse,cls
13,2005,10,0.3325793618832842,0.33583984375000003,pubmedbert,biobert,cls
13,2005,25,0.3817659167130317,0.3893164062500001,pubmedbert,biobert,cls
13,2005,50,0.41421706289903604,0.428525390625,pubmedbert,biobert,cls
13,2005,10,0.12585658961554982,0.130126953125,pubmedbert,simcse,cls
13,2005,25,0.15837356461733432,0.16865234375000004,pubmedbert,simcse,cls
13,2005,50,0.18786794938501503,0.20770507812500003,pubmedbert,simcse,cls
13,2005,10,0.15814322245489693,0.162255859375,biobert,simcse,cls
13,2005,25,0.19534857775408013,0.20517578125000002,biobert,simcse,cls
13,2005,50,0.2248954290811217,0.243828125,biobert,simcse,cls
13,2005,10,0.3655038765264482,0.368603515625,specter,specter2,sep
13,2005,25,0.3923047840937191,0.39972656250000005,specter,specter2,sep
13,2005,50,0.41534820785866294,0.42962890625000005,specter,specter2,sep
13,2005,10,0.48174556831431026,0.48427734375,specter,scincl,sep
13,2005,25,0.5112377808945352,0.51720703125,specter,scincl,sep
13,2005,50,0.5297440007667751,0.54123046875,specter,scincl,sep
13,2005,10,0.13876142918507609,0.14296875000000003,specter,scibert,sep
13,2005,25,0.17132470558234422,0.1814453125,specter,scibert,sep
13,2005,50,0.19503520417344766,0.21469726562500002,specter,scibert,sep
13,2005,10,0.10156801323944527,0.10595703125,specter,bert,sep
13,2005,25,0.12608468950914936,0.13675781250000002,specter,bert,sep
13,2005,50,0.1485081088429519,0.16930664062500003,specter,bert,sep
13,2005,10,0.4365050280743741,0.4392578125,specter,mpnet,sep
13,2005,25,0.46844958387425817,0.47494140625000003,specter,mpnet,sep
13,2005,50,0.49131510253661737,0.5037402343749999,specter,mpnet,sep
13,2005,10,0.38076397198699063,0.3837890625,specter,minilm,sep
13,2005,25,0.4124334276088032,0.41960937500000006,specter,minilm,sep
13,2005,50,0.43232539238545314,0.44619140625000003,specter,minilm,sep
13,2005,10,0.35618098862450903,0.35932617187500004,specter,pubmedbert,sep
13,2005,25,0.3895959194949308,0.3970507812500001,specter,pubmedbert,sep
13,2005,50,0.40534808560496993,0.41987304687500004,specter,pubmedbert,sep
13,2005,10,0.3141298574036573,0.31748046875,specter,biobert,sep
13,2005,25,0.35519136181688926,0.3630664062500001,specter,biobert,sep
13,2005,50,0.3820645176749499,0.39715820312500005,specter,biobert,sep
13,2005,10,0.14327566964285715,0.1474609375,specter,simcse,sep
13,2005,25,0.17330197901211672,0.18339843750000004,specter,simcse,sep
13,2005,50,0.19651670376658736,0.216142578125,specter,simcse,sep
13,2005,10,0.4065245832949803,0.409423828125,specter2,scincl,sep
13,2005,25,0.43289820760694864,0.43982421875000005,specter2,scincl,sep
13,2005,50,0.4495628403542814,0.4630078125,specter2,scincl,sep
13,2005,10,0.1145709884710972,0.118896484375,specter2,scibert,sep
13,2005,25,0.13958946703449554,0.15009765625000002,specter2,scibert,sep
13,2005,50,0.1587284540091387,0.17927734375000004,specter2,scibert,sep
13,2005,10,0.0812048633483677,0.085693359375,specter2,bert,sep
13,2005,25,0.09652445173405044,0.10755859375000001,specter2,bert,sep
13,2005,50,0.11216131814909865,0.13384765625,specter2,bert,sep
13,2005,10,0.37144108408505155,0.37451171875,specter2,mpnet,sep
13,2005,25,0.39246296596810093,0.3998828125000001,specter2,mpnet,sep
13,2005,50,0.4104932936514146,0.42489257812500003,specter2,mpnet,sep
13,2005,10,0.3254645263791728,0.328759765625,specter2,minilm,sep
13,2005,25,0.3410934022626113,0.34914062500000004,specter2,minilm,sep
13,2005,50,0.35605819373591635,0.37178710937500004,specter2,minilm,sep
13,2005,10,0.287044414656971,0.29052734375,specter2,pubmedbert,sep
13,2005,25,0.3136290743230712,0.32201171875,specter2,pubmedbert,sep
13,2005,50,0.327419204979344,0.34384765625,specter2,pubmedbert,sep
13,2005,10,0.23964488985027,0.243359375,specter2,biobert,sep
13,2005,25,0.26945678590195354,0.27837890625000006,specter2,biobert,sep
13,2005,50,0.2922936504365924,0.309580078125,specter2,biobert,sep
13,2005,10,0.1181038723076215,0.122412109375,specter2,simcse,sep
13,2005,25,0.1379878755563798,0.14851562499999998,specter2,simcse,sep
13,2005,50,0.1516312701474086,0.17235351562500004,specter2,simcse,sep
13,2005,10,0.12845718466188022,0.13271484375,scincl,scibert,sep
13,2005,25,0.1584131100859298,0.16869140625,scincl,scibert,sep
13,2005,50,0.18388391669535553,0.203818359375,scincl,scibert,sep
13,2005,10,0.09283393931026018,0.097265625,scincl,bert,sep
13,2005,25,0.11461650361646886,0.1254296875,scincl,bert,sep
13,2005,50,0.13599544336035302,0.157099609375,scincl,bert,sep
13,2005,10,0.48768277587291353,0.490185546875,scincl,mpnet,sep
13,2005,25,0.5071250521606083,0.51314453125,scincl,mpnet,sep
13,2005,50,0.5207148613545318,0.532421875,scincl,mpnet,sep
13,2005,10,0.4162400138454222,0.419091796875,scincl,minilm,sep
13,2005,25,0.4363782088433482,0.4432617187500001,scincl,minilm,sep
13,2005,50,0.4466098513003881,0.46012695312500007,scincl,minilm,sep
13,2005,10,0.3425891994201031,0.34580078125,scincl,pubmedbert,sep
13,2005,25,0.37091068558358065,0.37859375,scincl,pubmedbert,sep
13,2005,50,0.38688940148504003,0.401865234375,scincl,pubmedbert,sep
13,2005,10,0.28130347842261905,0.284814453125,scincl,biobert,sep
13,2005,25,0.32266521389713154,0.33093750000000005,scincl,biobert,sep
13,2005,50,0.3528749716371432,0.368681640625,scincl,biobert,sep
13,2005,10,0.1334130355992268,0.13764648437500002,scincl,simcse,sep
13,2005,25,0.16015311070412958,0.17041015625,scincl,simcse,sep
13,2005,50,0.18374377484195042,0.20368164062500002,scincl,simcse,sep
13,2005,10,0.12188209529946,0.12617187500000002,scibert,bert,sep
13,2005,25,0.1573256096995549,0.16761718750000001,scibert,bert,sep
13,2005,50,0.18793802031171758,0.20777343750000002,scibert,bert,sep
13,2005,10,0.1199193820569465,0.12421874999999999,scibert,mpnet,sep
13,2005,25,0.15058310730403066,0.16095703125000002,scibert,mpnet,sep
13,2005,50,0.1770770266728217,0.19717773437500002,scibert,mpnet,sep
13,2005,10,0.11098903680351005,0.11533203125000001,scibert,minilm,sep
13,2005,25,0.14038037640640455,0.15087890625,scibert,minilm,sep
13,2005,50,0.16533514138395092,0.18572265625000003,scibert,minilm,sep
13,2005,10,0.2382219227494477,0.241943359375,scibert,pubmedbert,sep
13,2005,25,0.27285769620116224,0.28173828125,scibert,pubmedbert,sep
13,2005,50,0.30455606260953927,0.32154296875,scibert,pubmedbert,sep
13,2005,10,0.2366517521554369,0.240380859375,scibert,biobert,sep
13,2005,25,0.28426656389094956,0.2930078125,scibert,biobert,sep
13,2005,50,0.321092801311342,0.33767578125,scibert,biobert,sep
13,2005,10,0.12615099660192686,0.130419921875,scibert,simcse,sep
13,2005,25,0.16141856569918397,0.17166015625000003,scibert,simcse,sep
13,2005,50,0.1937739274928017,0.21346679687500003,scibert,simcse,sep
13,2005,10,0.09842767205142366,0.10283203125000001,bert,mpnet,sep
13,2005,25,0.12155673335497033,0.13228515625000004,bert,mpnet,sep
13,2005,50,0.14362316423854532,0.164541015625,bert,mpnet,sep
13,2005,10,0.10132267408413106,0.105712890625,bert,minilm,sep
13,2005,25,0.12400855240788823,0.13470703125,bert,minilm,sep
13,2005,50,0.1474770652071858,0.16830078125000003,bert,minilm,sep
13,2005,10,0.1670244998772705,0.17109375000000002,bert,pubmedbert,sep
13,2005,25,0.19857153344460932,0.208359375,bert,pubmedbert,sep
13,2005,50,0.2280886613122809,0.246943359375,bert,pubmedbert,sep
13,2005,10,0.18802553157216495,0.1919921875,bert,biobert,sep
13,2005,25,0.22892268059161722,0.23833984375,bert,biobert,sep
13,2005,50,0.26126224003974713,0.279306640625,bert,biobert,sep
13,2005,10,0.17261823261843395,0.17666015625,bert,simcse,sep
13,2005,25,0.21098881058358063,0.22062500000000002,bert,simcse,sep
13,2005,50,0.24781863224524286,0.26619140625000004,bert,simcse,sep
13,2005,10,0.52168678279946,0.5240234375,mpnet,minilm,sep
13,2005,25,0.538998699848541,0.54462890625,mpnet,minilm,sep
13,2005,50,0.5513058259263895,0.562265625,mpnet,minilm,sep
13,2005,10,0.3387619085972018,0.34199218750000004,mpnet,pubmedbert,sep
13,2005,25,0.37100954925506924,0.3786914062500001,mpnet,pubmedbert,sep
13,2005,50,0.39184441701614925,0.40669921875000004,mpnet,pubmedbert,sep
13,2005,10,0.2827755133545041,0.286279296875,mpnet,biobert,sep
13,2005,25,0.32448430545252227,0.3327343750000001,mpnet,biobert,sep
13,2005,50,0.35785000743302453,0.37353515625,mpnet,biobert,sep
13,2005,10,0.14818245274914088,0.15234375,mpnet,simcse,sep
13,2005,25,0.17731584407455492,0.18736328125,mpnet,simcse,sep
13,2005,50,0.20416444490955182,0.22360351562500003,mpnet,simcse,sep
13,2005,10,0.3074075645480486,0.310791015625,minilm,pubmedbert,sep
13,2005,25,0.339175447035732,0.34724609375000004,minilm,pubmedbert,sep
13,2005,50,0.35892109159833496,0.37458007812500005,minilm,pubmedbert,sep
13,2005,10,0.26285397394299215,0.266455078125,minilm,biobert,sep
13,2005,25,0.3074995266907765,0.3159570312500001,minilm,biobert,sep
13,2005,50,0.3389408673557211,0.355087890625,minilm,biobert,sep
13,2005,10,0.15416872813880705,0.15830078125,minilm,simcse,sep
13,2005,25,0.18781516598664688,0.19773437500000002,minilm,simcse,sep
13,2005,50,0.21556598569729596,0.2347265625,minilm,simcse,sep
13,2005,10,0.4822853144560014,0.48481445312500004,pubmedbert,biobert,sep
13,2005,25,0.5168136919664936,0.52271484375,pubmedbert,biobert,sep
13,2005,50,0.5366509921131697,0.54796875,pubmedbert,biobert,sep
13,2005,10,0.21525817781203976,0.21909179687500002,pubmedbert,simcse,sep
13,2005,25,0.2545481442414689,0.26365234375,pubmedbert,simcse,sep
13,2005,50,0.28564692253223584,0.303095703125,pubmedbert,simcse,sep
13,2005,10,0.2185947903243127,0.222412109375,biobert,simcse,sep
13,2005,25,0.2628724653808111,0.27187500000000003,biobert,simcse,sep
13,2005,50,0.29714856464384076,0.31431640625,biobert,simcse,sep
13,2010,10,0.37139201625398865,0.374462890625,specter,specter2,mean
13,2010,25,0.4085381989521514,0.41576171875000006,specter,specter2,mean
13,2010,50,0.43304612191725084,0.44689453125,specter,specter2,mean
13,2010,10,0.4857691304614629,0.48828125,specter,scincl,mean
13,2010,25,0.517861646884273,0.52375,specter,scincl,mean
13,2010,50,0.5398842648738733,0.5511230468749999,specter,scincl,mean
13,2010,10,0.2551012566350638,0.25874023437500004,specter,scibert,mean
13,2010,25,0.2984831598510138,0.30705078125000007,specter,scibert,mean
13,2010,50,0.32285458461129196,0.33939453125,specter,scibert,mean
13,2010,10,0.18841807422066764,0.19238281250000003,specter,bert,mean
13,2010,25,0.22716290723911967,0.23660156250000003,specter,bert,mean
13,2010,50,0.25895990959094894,0.27706054687500004,specter,bert,mean
13,2010,10,0.4414118111806578,0.44414062499999996,specter,mpnet,mean
13,2010,25,0.4817566340566271,0.48808593750000007,specter,mpnet,mean
13,2010,50,0.5060900579384702,0.518154296875,specter,mpnet,mean
13,2010,10,0.39190236963825476,0.39487304687499997,specter,minilm,mean
13,2010,25,0.4298729792593967,0.43683593750000005,specter,minilm,mean
13,2010,50,0.4536669946325739,0.46701171875,specter,minilm,mean
13,2010,10,0.24126412827534363,0.24497070312500002,specter,pubmedbert,mean
13,2010,25,0.273806787447453,0.28267578125000004,specter,pubmedbert,mean
13,2010,50,0.29759902060121435,0.31475585937500006,specter,pubmedbert,mean
13,2010,10,0.2609403285315415,0.26455078125,specter,biobert,mean
13,2010,25,0.2986413417253957,0.30720703125000004,specter,biobert,mean
13,2010,50,0.32347521281922886,0.34,specter,biobert,mean
13,2010,10,0.15490474560474962,0.159033203125,specter,simcse,mean
13,2010,25,0.1890015300445104,0.19890625000000003,specter,simcse,mean
13,2010,50,0.2109713349320856,0.230244140625,specter,simcse,mean
13,2010,10,0.42261883188359106,0.425439453125,specter2,scincl,mean
13,2010,25,0.4571395798559595,0.4637695312500001,specter2,scincl,mean
13,2010,50,0.47354711755132695,0.48640625000000004,specter2,scincl,mean
13,2010,10,0.21854572249324988,0.22236328125000002,specter2,scibert,mean
13,2010,25,0.2540933713526212,0.263203125,specter2,scibert,mean
13,2010,50,0.2777389179472334,0.295380859375,specter2,scibert,mean
13,2010,10,0.14366821229135984,0.1478515625,specter2,bert,mean
13,2010,25,0.17168061479970326,0.18179687500000002,specter2,bert,mean
13,2010,50,0.19514531562969456,0.21480468750000004,specter2,bert,mean
13,2010,10,0.3859160942485886,0.38891601562500006,specter2,mpnet,mean
13,2010,25,0.4215882035886499,0.42865234375000005,specter2,mpnet,mean
13,2010,50,0.4382313704932398,0.451953125,specter2,mpnet,mean
13,2010,10,0.3410680966571551,0.34428710937500007,specter2,minilm,mean
13,2010,25,0.37100954925506924,0.37869140625000003,specter2,minilm,mean
13,2010,50,0.3870295433384452,0.402001953125,specter2,minilm,mean
13,2010,10,0.19229443287463183,0.19624023437500002,specter2,pubmedbert,mean
13,2010,25,0.22127063241839762,0.23078125000000005,specter2,pubmedbert,mean
13,2010,50,0.24091164089884826,0.25945312500000006,specter2,pubmedbert,mean
13,2010,10,0.20578808641691212,0.20966796875000002,specter2,biobert,mean
13,2010,25,0.23977791172106827,0.24906250000000002,specter2,biobert,mean
13,2010,50,0.2599308924323986,0.2780078125,specter2,biobert,mean
13,2010,10,0.11977217856375798,0.12407226562500001,specter2,simcse,mean
13,2010,25,0.14478969615479725,0.155234375,specter2,simcse,mean
13,2010,50,0.16120095670850026,0.181689453125,specter2,simcse,mean
13,2010,10,0.24195107791022336,0.245654296875,scincl,scibert,mean
13,2010,25,0.281142471871909,0.289921875,scincl,scibert,mean
13,2010,50,0.30871026754976216,0.325595703125,scincl,scibert,mean
13,2010,10,0.17438467453669612,0.17841796875000002,scincl,bert,mean
13,2010,25,0.2068563091153561,0.21654296875000004,scincl,bert,mean
13,2010,50,0.23918989812844266,0.25777343750000004,scincl,bert,mean
13,2010,10,0.4865051479274055,0.489013671875,scincl,mpnet,mean
13,2010,25,0.5167741464978981,0.52267578125,scincl,mpnet,mean
13,2010,50,0.5330073039246369,0.5444140625,scincl,mpnet,mean
13,2010,10,0.4219809500797742,0.4248046875,scincl,minilm,mean
13,2010,25,0.4506936684749011,0.45740234375000005,scincl,minilm,mean
13,2010,50,0.46671019713163486,0.479736328125,scincl,minilm,mean
13,2010,10,0.2229127594578424,0.22670898437500003,scincl,pubmedbert,mean
13,2010,25,0.25302564370054403,0.26214843750000005,scincl,pubmedbert,mean
13,2010,50,0.27704821881259384,0.29470703125000003,scincl,pubmedbert,mean
13,2010,10,0.2392523472017673,0.24296875,scincl,biobert,mean
13,2010,25,0.2763179247032641,0.28515625000000006,scincl,biobert,mean
13,2010,50,0.3002016550215949,0.31729492187499997,scincl,biobert,mean
13,2010,10,0.1437663479534855,0.14794921875000003,scincl,simcse,mean
13,2010,25,0.1711665237079624,0.18128906250000001,scincl,simcse,mean
13,2010,50,0.19664683548760642,0.21626953125000004,scincl,simcse,mean
13,2010,10,0.3523046299705449,0.35546875,scibert,bert,mean
13,2010,25,0.3919884203449555,0.39941406250000006,scibert,bert,mean
13,2010,50,0.42370666840103904,0.437783203125,scibert,bert,mean
13,2010,10,0.22821208521262887,0.231982421875,scibert,mpnet,mean
13,2010,25,0.26753883067507417,0.27648437500000006,scibert,mpnet,mean
13,2010,50,0.29796939549949925,0.3151171875,scibert,mpnet,mean
13,2010,10,0.2198705539319465,0.223681640625,scibert,minilm,mean
13,2010,25,0.25672314501421856,0.26580078125000006,scibert,minilm,mean
13,2010,50,0.2851464159129319,0.302607421875,scibert,minilm,mean
13,2010,10,0.5363089964561856,0.53857421875,scibert,pubmedbert,mean
13,2010,25,0.5759539402509891,0.5811328124999999,scibert,pubmedbert,mean
13,2010,50,0.5993945019091137,0.6091796875,scibert,pubmedbert,mean
13,2010,10,0.5293413644452626,0.531640625,scibert,biobert,mean
13,2010,25,0.5678075737203265,0.5730859375,scibert,biobert,mean
13,2010,50,0.591096102161054,0.601083984375,scibert,biobert,mean
13,2010,10,0.2184475868311242,0.22226562500000002,scibert,simcse,mean
13,2010,25,0.2568615541543027,0.26593750000000005,scibert,simcse,mean
13,2010,50,0.28793924284864797,0.30533203125,scibert,simcse,mean
13,2010,10,0.18203925618249878,0.18603515625000003,bert,mpnet,mean
13,2010,25,0.2248890427948813,0.23435546875000002,bert,mpnet,mean
13,2010,50,0.2593803351511642,0.277470703125,bert,mpnet,mean
13,2010,10,0.1871913784440967,0.191162109375,bert,minilm,mean
