field_id,repeat,model,input_condition,model_change_at_full,input_change_from_full,model_minus_input
11,10,scincl,title,0.3726157751983013,0.1921684284980245,0.1804473467002768
11,10,scincl,abstract,0.3726157751983013,0.03303940117391868,0.3395763740243826
11,10,scibert,title,0.3799139147339895,0.567786064269177,-0.1878721495351875
11,10,scibert,abstract,0.3799139147339895,0.017055864335304594,0.3628580503986849
11,10,bert,title,0.38311710860391135,0.43825745957701434,-0.05514035097310299
11,10,bert,abstract,0.38311710860391135,0.012892088062300577,0.37022502054161077
11,10,mpnet,title,0.3767768806772852,0.17237920169630294,0.20439767898098227
11,10,mpnet,abstract,0.3767768806772852,0.03386903450158807,0.34290784617569714
11,10,minilm,title,0.39577021437935883,0.238671958698928,0.15709825568043084
11,10,minilm,abstract,0.39577021437935883,0.0445349024268471,0.35123531195251173
11,10,pubmedbert,title,0.42443145361524814,0.537616494628641,-0.11318504101339288
11,10,pubmedbert,abstract,0.42443145361524814,0.017186287707566805,0.40724516590768134
11,10,biobert,title,0.39988321608189775,0.6746878143383468,-0.27480459825644904
11,10,biobert,abstract,0.39988321608189775,0.024109766666670418,0.37577344941522733
11,10,simcse,title,0.45388585196967657,0.5409958640586843,-0.0871100120890077
11,10,simcse,abstract,0.45388585196967657,0.03312400278279848,0.4207618491868781
11,11,specter,title,0.3631831252250894,0.1685197475404061,0.19466337768468328
11,11,specter,abstract,0.3631831252250894,0.0451403715179205,0.3180427537071689
11,11,specter2,title,0.3979811796162811,0.1814811019504664,0.2165000776658147
11,11,specter2,abstract,0.3979811796162811,0.05027460841960696,0.34770657119667414
11,11,scincl,title,0.3660875848346927,0.17332906862256092,0.1927585162121318
11,11,scincl,abstract,0.3660875848346927,0.029887273473143017,0.3362003113615497
11,11,scibert,title,0.37196609015945614,0.5610654922457348,-0.18909940208627862
11,11,scibert,abstract,0.37196609015945614,0.01712588063514231,0.35484020952431383
11,11,bert,title,0.3685244269187964,0.41718603633542095,-0.04866160941662456
11,11,bert,abstract,0.3685244269187964,0.013157822339506797,0.3553666045792896
11,11,mpnet,title,0.3646270915272256,0.1616342773735594,0.2029928141536662
11,11,mpnet,abstract,0.3646270915272256,0.029236357587558714,0.3353907339396669
11,11,minilm,title,0.38062721363849505,0.23217240866462696,0.1484548049738681
11,11,minilm,abstract,0.38062721363849505,0.04024574061463437,0.3403814730238607
11,11,pubmedbert,title,0.4117560899422236,0.5281286372167591,-0.11637254727453544
11,11,pubmedbert,abstract,0.4117560899422236,0.018087396035231906,0.3936686939069917
11,11,biobert,title,0.38658367381781356,0.67377689572264,-0.28719322190482643
11,11,biobert,abstract,0.38658367381781356,0.021809808063095626,0.36477386575471793
11,11,simcse,title,0.43487219422885776,0.5134620128230597,-0.07858981859420194
11,11,simcse,abstract,0.43487219422885776,0.0301383692473981,0.40473382498145966
11,12,specter,title,0.35812073556039853,0.1737177997847631,0.18440293577563543
11,12,specter,abstract,0.35812073556039853,0.04539023229823291,0.3127305032621656
11,12,specter2,title,0.39622633993528406,0.18537155019557416,0.2108547897397099
11,12,specter2,abstract,0.39622633993528406,0.050455314490149394,0.34577102544513466
11,12,scincl,title,0.3601325638012718,0.17561448188734274,0.18451808191392904
11,12,scincl,abstract,0.3601325638012718,0.031797001261594904,0.3283355625396769
11,12,scibert,title,0.3642819428320945,0.5569081487556002,-0.19262620592350577
11,12,scibert,abstract,0.3642819428320945,0.015119253449723646,0.3491626893823708
11,12,bert,title,0.362642073920452,0.4215165579578456,-0.05887448403739359
11,12,bert,abstract,0.362642073920452,0.01317475007058,0.349467323849872
11,12,mpnet,title,0.36053985460797616,0.16293513881210098,0.19760471579587519
11,12,mpnet,abstract,0.36053985460797616,0.02710007568449857,0.3334397789234776
11,12,minilm,title,0.38017711031700047,0.23641674276222435,0.14376036755477611
11,12,minilm,abstract,0.38017711031700047,0.0367353263288851,0.34344178398811537
11,12,pubmedbert,title,0.40943443857343753,0.5516349455421996,-0.14220050696876207
11,12,pubmedbert,abstract,0.40943443857343753,0.01793233162587382,0.3915021069475637
11,12,biobert,title,0.37524451276940457,0.674444747196355,-0.2992002344269505
11,12,biobert,abstract,0.37524451276940457,0.023084160961288958,0.3521603518081156
11,12,simcse,title,0.43678178274313023,0.5119990964627557,-0.07521731371962542
11,12,simcse,abstract,0.43678178274313023,0.02968357779535047,0.40709820494777976
11,13,specter,title,0.35767023419109667,0.17146577886081116,0.1862044553302855
11,13,specter,abstract,0.35767023419109667,0.04329727796162197,0.3143729562294747
11,13,specter2,title,0.39474710277634634,0.1781841896293499,0.21656291314699644
11,13,specter2,abstract,0.39474710277634634,0.052086011077267735,0.3426610916990786
11,13,scincl,title,0.35577717731674174,0.17646831115877926,0.1793088661579625
11,13,scincl,abstract,0.35577717731674174,0.029876531589716926,0.3259006457270248
11,13,scibert,title,0.35764904822064564,0.5497986327411872,-0.1921495845205416
11,13,scibert,abstract,0.35764904822064564,0.015311767225400064,0.3423372809952456
11,13,bert,title,0.37260552417079906,0.42765996882641877,-0.055054444655619705
11,13,bert,abstract,0.37260552417079906,0.012255024971033257,0.3603504991997658
11,13,mpnet,title,0.3614243920441907,0.16994970866864045,0.19147468337555024
11,13,mpnet,abstract,0.3614243920441907,0.0331316820787132,0.3282927099654775
11,13,minilm,title,0.3789261334373998,0.23764194377412573,0.14128418966327405
11,13,minilm,abstract,0.3789261334373998,0.04305095255771063,0.33587518087968915
11,13,pubmedbert,title,0.4029576534569065,0.5135296710518129,-0.11057201759490642
11,13,pubmedbert,abstract,0.4029576534569065,0.01733780533440621,0.3856198481225003
11,13,biobert,title,0.37026964128214324,0.6566472300396546,-0.2863775887575114
11,13,biobert,abstract,0.37026964128214324,0.02226689839118856,0.3480027428909547
11,13,simcse,title,0.4407834000224143,0.528838771224039,-0.08805537120162471
11,13,simcse,abstract,0.4407834000224143,0.02873837851282457,0.4120450215095897
11,14,specter,title,0.3652170011023115,0.18239488518108793,0.18282211592122355
11,14,specter,abstract,0.3652170011023115,0.04094141159625442,0.32427558950605706
11,14,specter2,title,0.3988947168069974,0.18640155513389256,0.21249316167310484
11,14,specter2,abstract,0.3988947168069974,0.04635613895281665,0.35253857785418075
11,14,scincl,title,0.3651732121123003,0.18998249436767523,0.17519071774462508
11,14,scincl,abstract,0.3651732121123003,0.027471930583594872,0.33770128152870543
11,14,scibert,title,0.36803495764829464,0.5572526053258278,-0.18921764767753313
11,14,scibert,abstract,0.36803495764829464,0.013870109598608016,0.3541648480496866
11,14,bert,title,0.3714731794592693,0.42481009705432526,-0.05333691759505599
