field_id,recipe,metric,model,input_condition,model_change_at_full,input_change_from_full,model_minus_input
17,cls,neighbors25,biobert,title,0.76772,0.89748,-0.1297600000000001
17,cls,neighbors25,biobert,abstract,0.76772,0.19644000000000006,0.5712799999999999
17,cls,neighbors25,simcse,title,0.7591155555555555,0.77724,-0.0181244444444445
17,cls,neighbors25,simcse,abstract,0.7591155555555555,0.2072799999999999,0.5518355555555556
17,cls,neighbors50,specter,title,0.6499333333333333,0.5204599999999999,0.12947333333333333
17,cls,neighbors50,specter,abstract,0.6499333333333333,0.21597999999999995,0.4339533333333333
17,cls,neighbors50,specter2,title,0.6355777777777778,0.5139800000000001,0.1215977777777777
17,cls,neighbors50,specter2,abstract,0.6355777777777778,0.21030000000000004,0.42527777777777775
17,cls,neighbors50,scincl,title,0.6291933333333333,0.49568,0.13351333333333326
17,cls,neighbors50,scincl,abstract,0.6291933333333333,0.15138000000000007,0.4778133333333332
17,cls,neighbors50,scibert,title,0.7307133333333333,0.8051,-0.07438666666666671
17,cls,neighbors50,scibert,abstract,0.7307133333333333,0.2258199999999999,0.5048933333333334
17,cls,neighbors50,bert,title,0.7609688888888889,0.86428,-0.10331111111111113
17,cls,neighbors50,bert,abstract,0.7609688888888889,0.30090000000000006,0.46006888888888886
17,cls,neighbors50,mpnet,title,0.6085666666666667,0.46043999999999996,0.14812666666666674
17,cls,neighbors50,mpnet,abstract,0.6085666666666667,0.12824000000000002,0.4803266666666667
17,cls,neighbors50,minilm,title,0.6213511111111112,0.50108,0.12027111111111122
17,cls,neighbors50,minilm,abstract,0.6213511111111112,0.14382000000000006,0.47753111111111113
17,cls,neighbors50,pubmedbert,title,0.7178222222222223,0.85596,-0.1381377777777778
17,cls,neighbors50,pubmedbert,abstract,0.7178222222222223,0.17744000000000004,0.5403822222222222
17,cls,neighbors50,biobert,title,0.7129155555555555,0.85212,-0.13920444444444446
17,cls,neighbors50,biobert,abstract,0.7129155555555555,0.1652800000000001,0.5476355555555554
17,cls,neighbors50,simcse,title,0.7088822222222222,0.71488,-0.0059977777777777685
17,cls,neighbors50,simcse,abstract,0.7088822222222222,0.17587999999999993,0.5330022222222223
17,sep,cka,specter,title,0.42524271066513813,0.22909027877124577,0.19615243189389237
17,sep,cka,specter,abstract,0.42524271066513813,0.04305690202869372,0.3821858086364444
17,sep,cka,specter2,title,0.4034857676057136,0.21262664922036323,0.19085911838535036
17,sep,cka,specter2,abstract,0.4034857676057136,0.03462224541336345,0.36886352219235014
17,sep,cka,scincl,title,0.40363836705012585,0.2168385607000224,0.18679980635010346
17,sep,cka,scincl,abstract,0.40363836705012585,0.022634527415797523,0.3810038396343283
17,sep,cka,scibert,title,0.5564864169972794,0.5878480284379564,-0.03136161144067695
17,sep,cka,scibert,abstract,0.5564864169972794,0.04389486973668233,0.5125915472605971
17,sep,cka,bert,title,0.7776497003016724,0.8508512069023529,-0.07320150660068059
17,sep,cka,bert,abstract,0.7776497003016724,0.23377688204455216,0.5438728182571202
17,sep,cka,mpnet,title,0.40208125622882995,0.23215409567707612,0.16992716055175383
17,sep,cka,mpnet,abstract,0.40208125622882995,0.021536429021665304,0.38054482720716465
17,sep,cka,minilm,title,0.41381966194881453,0.2669036903406651,0.14691597160814945
17,sep,cka,minilm,abstract,0.41381966194881453,0.025014988599541987,0.38880467334927254
17,sep,cka,pubmedbert,title,0.38776496207796457,0.5276207459546156,-0.13985578387665104
17,sep,cka,pubmedbert,abstract,0.38776496207796457,0.019563077326746448,0.3682018847512181
17,sep,cka,biobert,title,0.43014152942823813,0.5408316584412454,-0.11069012901300723
17,sep,cka,biobert,abstract,0.43014152942823813,0.013532245734529269,0.41660928369370887
17,sep,cka,simcse,title,0.4641572435973739,0.46776101656490154,-0.0036037729675276187
17,sep,cka,simcse,abstract,0.4641572435973739,0.022687785723720877,0.44146945787365305
17,sep,neighbors10,specter,title,0.702388888888889,0.618,0.08438888888888896
17,sep,neighbors10,specter,abstract,0.702388888888889,0.2931,0.4092888888888889
17,sep,neighbors10,specter2,title,0.6957444444444445,0.6233,0.07244444444444453
17,sep,neighbors10,specter2,abstract,0.6957444444444445,0.2835,0.4122444444444445
17,sep,neighbors10,scincl,title,0.6785333333333334,0.5774,0.10113333333333341
17,sep,neighbors10,scincl,abstract,0.6785333333333334,0.20399999999999996,0.4745333333333335
17,sep,neighbors10,scibert,title,0.8435999999999999,0.9081,-0.06450000000000011
17,sep,neighbors10,scibert,abstract,0.8435999999999999,0.32699999999999996,0.5166
17,sep,neighbors10,bert,title,0.8384333333333333,0.923,-0.08456666666666679
17,sep,neighbors10,bert,abstract,0.8384333333333333,0.3783000000000001,0.46013333333333317
17,sep,neighbors10,mpnet,title,0.6584111111111112,0.5504,0.10801111111111117
17,sep,neighbors10,mpnet,abstract,0.6584111111111112,0.17170000000000007,0.4867111111111111
17,sep,neighbors10,minilm,title,0.6703333333333333,0.6032,0.06713333333333338
17,sep,neighbors10,minilm,abstract,0.6703333333333333,0.18800000000000006,0.4823333333333333
17,sep,neighbors10,pubmedbert,title,0.7223666666666667,0.8605,-0.13813333333333333
17,sep,neighbors10,pubmedbert,abstract,0.7223666666666667,0.21299999999999997,0.5093666666666667
17,sep,neighbors10,biobert,title,0.7635555555555555,0.8778,-0.11424444444444448
17,sep,neighbors10,biobert,abstract,0.7635555555555555,0.1986000000000001,0.5649555555555554
17,sep,neighbors10,simcse,title,0.7786555555555555,0.8336,-0.05494444444444446
17,sep,neighbors10,simcse,abstract,0.7786555555555555,0.25370000000000004,0.5249555555555555
17,sep,neighbors25,specter,title,0.6597333333333334,0.56864,0.09109333333333336
17,sep,neighbors25,specter,abstract,0.6597333333333334,0.24751999999999996,0.41221333333333343
17,sep,neighbors25,specter2,title,0.6488,0.56584,0.08296000000000003
17,sep,neighbors25,specter2,abstract,0.6488,0.23812,0.41068000000000005
17,sep,neighbors25,scincl,title,0.6358044444444445,0.53784,0.09796444444444452
17,sep,neighbors25,scincl,abstract,0.6358044444444445,0.17196,0.4638444444444445
17,sep,neighbors25,scibert,title,0.7930577777777778,0.8584,-0.0653422222222223
17,sep,neighbors25,scibert,abstract,0.7930577777777778,0.28191999999999995,0.5111377777777778
17,sep,neighbors25,bert,title,0.7943244444444444,0.88148,-0.08715555555555565
17,sep,neighbors25,bert,abstract,0.7943244444444444,0.32372,0.4706044444444444
17,sep,neighbors25,mpnet,title,0.6128622222222222,0.50548,0.10738222222222216
17,sep,neighbors25,mpnet,abstract,0.6128622222222222,0.14427999999999996,0.46858222222222223
17,sep,neighbors25,minilm,title,0.624968888888889,0.54576,0.079208888888889
17,sep,neighbors25,minilm,abstract,0.624968888888889,0.1602,0.464768888888889
17,sep,neighbors25,pubmedbert,title,0.6697244444444445,0.80408,-0.13435555555555556
17,sep,neighbors25,pubmedbert,abstract,0.6697244444444445,0.18147999999999997,0.4882444444444445
17,sep,neighbors25,biobert,title,0.7052266666666667,0.82796,-0.12273333333333336
17,sep,neighbors25,biobert,abstract,0.7052266666666667,0.16083999999999998,0.5443866666666667
17,sep,neighbors25,simcse,title,0.7277111111111112,0.77724,-0.049528888888888845
17,sep,neighbors25,simcse,abstract,0.7277111111111112,0.2072799999999999,0.5204311111111113
17,sep,neighbors50,specter,title,0.6194488888888888,0.5204599999999999,0.0989888888888889
17,sep,neighbors50,specter,abstract,0.6194488888888888,0.21597999999999995,0.4034688888888889
17,sep,neighbors50,specter2,title,0.6070711111111111,0.5139800000000001,0.09309111111111101
17,sep,neighbors50,specter2,abstract,0.6070711111111111,0.21030000000000004,0.3967711111111111
17,sep,neighbors50,scincl,title,0.5998355555555555,0.49568,0.10415555555555545
17,sep,neighbors50,scincl,abstract,0.5998355555555555,0.15138000000000007,0.4484555555555554
17,sep,neighbors50,scibert,title,0.7407133333333333,0.80214,-0.06142666666666663
17,sep,neighbors50,scibert,abstract,0.7407133333333333,0.24194000000000004,0.4987733333333333
17,sep,neighbors50,bert,title,0.7490488888888889,0.83448,-0.08543111111111112
17,sep,neighbors50,bert,abstract,0.7490488888888889,0.28266,0.46638888888888885
17,sep,neighbors50,mpnet,title,0.5743377777777777,0.46043999999999996,0.11389777777777776
17,sep,neighbors50,mpnet,abstract,0.5743377777777777,0.12824000000000002,0.4460977777777777
17,sep,neighbors50,minilm,title,0.58464,0.50108,0.08356000000000008
17,sep,neighbors50,minilm,abstract,0.58464,0.14382000000000006,0.44082
17,sep,neighbors50,pubmedbert,title,0.6205466666666667,0.7509,-0.13035333333333332
17,sep,neighbors50,pubmedbert,abstract,0.6205466666666667,0.15744000000000002,0.46310666666666667
17,sep,neighbors50,biobert,title,0.6536422222222221,0.77164,-0.11799777777777787
17,sep,neighbors50,biobert,abstract,0.6536422222222221,0.13354,0.5201022222222221
17,sep,neighbors50,simcse,title,0.6795555555555555,0.71488,-0.03532444444444449
17,sep,neighbors50,simcse,abstract,0.6795555555555555,0.17587999999999993,0.5036755555555555
18,mean,cka,specter,title,0.3959433526363795,0.260189605728819,0.13575374690756048
18,mean,cka,specter,abstract,0.3959433526363795,0.05274647165010771,0.34319688098627177
18,mean,cka,specter2,title,0.37226326697071166,0.23697159215764363,0.13529167481306803
18,mean,cka,specter2,abstract,0.37226326697071166,0.04977531112147793,0.32248795584923373
18,mean,cka,scincl,title,0.3704358244933925,0.24450226875619496,0.12593355573719756
18,mean,cka,scincl,abstract,0.3704358244933925,0.029678157291000096,0.3407576672023924
18,mean,cka,scibert,title,0.38575605311357464,0.5759677957280889,-0.19021174261451423
18,mean,cka,scibert,abstract,0.38575605311357464,0.013540413678038044,0.3722156394355366
18,mean,cka,bert,title,0.3734489708539565,0.4802655510833548,-0.10681658022939827
18,mean,cka,bert,abstract,0.3734489708539565,0.012835179832327293,0.3606137910216292
18,mean,cka,mpnet,title,0.35834997825141923,0.2266388486271561,0.13171112962426312
18,mean,cka,mpnet,abstract,0.35834997825141923,0.024568783286027962,0.33378119496539127
18,mean,cka,minilm,title,0.37898941540063524,0.2780230984530224,0.10096631694761282
18,mean,cka,minilm,abstract,0.37898941540063524,0.028455105434448735,0.3505343099661865
18,mean,cka,pubmedbert,title,0.3996140812155675,0.6118750761261595,-0.21226099491059203
18,mean,cka,pubmedbert,abstract,0.3996140812155675,0.018357136962877996,0.3812569442526895
18,mean,cka,biobert,title,0.3838755821411368,0.6880209220501547,-0.30414533990901793
18,mean,cka,biobert,abstract,0.3838755821411368,0.02964999793616241,0.3542255842049744
18,mean,cka,simcse,title,0.4121269602358885,0.48277956369527175,-0.07065260345938323
18,mean,cka,simcse,abstract,0.4121269602358885,0.025649485257271176,0.38647747497861734
18,mean,neighbors10,specter,title,0.6980999999999999,0.6602,0.037899999999999934
18,mean,neighbors10,specter,abstract,0.6980999999999999,0.32889999999999997,0.3692
18,mean,neighbors10,specter2,title,0.6925555555555556,0.6293,0.06325555555555562
18,mean,neighbors10,specter2,abstract,0.6925555555555556,0.3232999999999999,0.36925555555555567
18,mean,neighbors10,scincl,title,0.6788444444444445,0.6161,0.06274444444444449
18,mean,neighbors10,scincl,abstract,0.6788444444444445,0.23860000000000003,0.44024444444444444
18,mean,neighbors10,scibert,title,0.7014111111111111,0.8681,-0.1666888888888889
18,mean,neighbors10,scibert,abstract,0.7014111111111111,0.18269999999999997,0.5187111111111111
18,mean,neighbors10,bert,title,0.7168777777777778,0.8641,-0.14722222222222214
18,mean,neighbors10,bert,abstract,0.7168777777777778,0.19109999999999994,0.5257777777777779
18,mean,neighbors10,mpnet,title,0.6505000000000001,0.557,0.09350000000000003
18,mean,neighbors10,mpnet,abstract,0.6505000000000001,0.18300000000000005,0.4675
18,mean,neighbors10,minilm,title,0.6622333333333333,0.6116,0.05063333333333331
18,mean,neighbors10,minilm,abstract,0.6622333333333333,0.20389999999999997,0.45833333333333337
18,mean,neighbors10,pubmedbert,title,0.7155,0.8818,-0.1663
18,mean,neighbors10,pubmedbert,abstract,0.7155,0.19100000000000006,0.5245
18,mean,neighbors10,biobert,title,0.711911111111111,0.8813,-0.16938888888888892
18,mean,neighbors10,biobert,abstract,0.711911111111111,0.2299,0.48201111111111106
18,mean,neighbors10,simcse,title,0.7467555555555555,0.8419,-0.09514444444444448
18,mean,neighbors10,simcse,abstract,0.7467555555555555,0.2563,0.49045555555555553
18,mean,neighbors25,specter,title,0.64872,0.59988,0.048839999999999995
18,mean,neighbors25,specter,abstract,0.64872,0.27748000000000006,0.3712399999999999
18,mean,neighbors25,specter2,title,0.6447022222222222,0.57456,0.07014222222222222
18,mean,neighbors25,specter2,abstract,0.6447022222222222,0.28132,0.36338222222222216
18,mean,neighbors25,scincl,title,0.6310711111111111,0.56028,0.07079111111111114
18,mean,neighbors25,scincl,abstract,0.6310711111111111,0.20191999999999988,0.42915111111111126
18,mean,neighbors25,scibert,title,0.6524533333333333,0.8223199999999999,-0.1698666666666666
18,mean,neighbors25,scibert,abstract,0.6524533333333333,0.14936000000000005,0.5030933333333333
18,mean,neighbors25,bert,title,0.6654266666666666,0.81308,-0.14765333333333341
18,mean,neighbors25,bert,abstract,0.6654266666666666,0.15715999999999997,0.5082666666666666
18,mean,neighbors25,mpnet,title,0.6008444444444445,0.49972000000000005,0.10112444444444446
18,mean,neighbors25,mpnet,abstract,0.6008444444444445,0.14959999999999996,0.45124444444444456
18,mean,neighbors25,minilm,title,0.6126400000000001,0.54728,0.06536000000000008
18,mean,neighbors25,minilm,abstract,0.6126400000000001,0.17132000000000003,0.44132000000000005
18,mean,neighbors25,pubmedbert,title,0.6642622222222223,0.8364,-0.17213777777777772
18,mean,neighbors25,pubmedbert,abstract,0.6642622222222223,0.15752,0.5067422222222223
18,mean,neighbors25,biobert,title,0.6595733333333333,0.84016,-0.18058666666666667
18,mean,neighbors25,biobert,abstract,0.6595733333333333,0.19043999999999994,0.4691333333333334
18,mean,neighbors25,simcse,title,0.6947155555555555,0.78252,-0.08780444444444446
18,mean,neighbors25,simcse,abstract,0.6947155555555555,0.21420000000000006,0.4805155555555555
18,mean,neighbors50,specter,title,0.6097177777777777,0.556,0.05371777777777764
18,mean,neighbors50,specter,abstract,0.6097177777777777,0.24436000000000002,0.36535777777777767
18,mean,neighbors50,specter2,title,0.6057488888888889,0.5292,0.07654888888888889
18,mean,neighbors50,specter2,abstract,0.6057488888888889,0.2487999999999999,0.356948888888889
18,mean,neighbors50,scincl,title,0.5928511111111111,0.51928,0.07357111111111114
18,mean,neighbors50,scincl,abstract,0.5928511111111111,0.17664000000000002,0.4162111111111111
18,mean,neighbors50,scibert,title,0.6061955555555555,0.7753,-0.1691044444444445
18,mean,neighbors50,scibert,abstract,0.6061955555555555,0.1252200000000001,0.4809755555555554
18,mean,neighbors50,bert,title,0.6174022222222222,0.75556,-0.13815777777777782
18,mean,neighbors50,bert,abstract,0.6174022222222222,0.13239999999999996,0.4850022222222222
18,mean,neighbors50,mpnet,title,0.5604688888888889,0.46054000000000006,0.09992888888888884
18,mean,neighbors50,mpnet,abstract,0.5604688888888889,0.13147999999999993,0.428988888888889
18,mean,neighbors50,minilm,title,0.5718622222222223,0.5059199999999999,0.06594222222222235
18,mean,neighbors50,minilm,abstract,0.5718622222222223,0.15159999999999996,0.4202622222222223
18,mean,neighbors50,pubmedbert,title,0.6158088888888889,0.7853399999999999,-0.16953111111111108
18,mean,neighbors50,pubmedbert,abstract,0.6158088888888889,0.13304000000000005,0.4827688888888888
18,mean,neighbors50,biobert,title,0.6082555555555555,0.79114,-0.1828844444444444
18,mean,neighbors50,biobert,abstract,0.6082555555555555,0.16048000000000007,0.4477755555555555
18,mean,neighbors50,simcse,title,0.6474266666666666,0.72752,-0.08009333333333335
18,mean,neighbors50,simcse,abstract,0.6474266666666666,0.18367999999999995,0.46374666666666664
18,cls,cka,specter,title,0.4459003107340428,0.260189605728819,0.1857107050052238
18,cls,cka,specter,abstract,0.4459003107340428,0.05274647165010771,0.3931538390839351
18,cls,cka,specter2,title,0.426952534441591,0.23697159215764363,0.18998094228394735
18,cls,cka,specter2,abstract,0.426952534441591,0.04977531112147793,0.37717722332011305
18,cls,cka,scincl,title,0.42430437160224466,0.24450226875619496,0.1798021028460497
18,cls,cka,scincl,abstract,0.42430437160224466,0.029678157291000096,0.39462621431124456
18,cls,cka,scibert,title,0.5353744198707667,0.6294033274742302,-0.0940289076034635
18,cls,cka,scibert,abstract,0.5353744198707667,0.03530138695303375,0.500073032917733
18,cls,cka,bert,title,0.5606413337674843,0.7462286220922263,-0.18558728832474203
18,cls,cka,bert,abstract,0.5606413337674843,0.06292947682803263,0.49771185693945164
18,cls,cka,mpnet,title,0.41469114417355146,0.2266388486271561,0.18805229554639535
18,cls,cka,mpnet,abstract,0.41469114417355146,0.024568783286027962,0.3901223608875235
18,cls,cka,minilm,title,0.4347016358807062,0.2780230984530224,0.15667853742768378
18,cls,cka,minilm,abstract,0.4347016358807062,0.028455105434448735,0.40624653044625747
18,cls,cka,pubmedbert,title,0.5169443311378735,0.7520102212444472,-0.23506589010657364
18,cls,cka,pubmedbert,abstract,0.5169443311378735,0.026958616678494307,0.4899857144593792
18,cls,cka,biobert,title,0.4683031852741272,0.7281346746884081,-0.2598314894142809
18,cls,cka,biobert,abstract,0.4683031852741272,0.02391408300407738,0.4443891022700498
18,cls,cka,simcse,title,0.4745700766077816,0.48277956369527175,-0.008209487087490142
18,cls,cka,simcse,abstract,0.4745700766077816,0.025649485257271176,0.44892059135051043
18,cls,neighbors10,specter,title,0.7357888888888889,0.6602,0.07558888888888893
18,cls,neighbors10,specter,abstract,0.7357888888888889,0.32889999999999997,0.40688888888888897
18,cls,neighbors10,specter2,title,0.7301,0.6293,0.1008
18,cls,neighbors10,specter2,abstract,0.7301,0.3232999999999999,0.40680000000000005
18,cls,neighbors10,scincl,title,0.7155111111111112,0.6161,0.09941111111111123
18,cls,neighbors10,scincl,abstract,0.7155111111111112,0.23860000000000003,0.4769111111111112
18,cls,neighbors10,scibert,title,0.8350444444444445,0.921,-0.08595555555555556
18,cls,neighbors10,scibert,abstract,0.8350444444444445,0.3011999999999999,0.5338444444444446
18,cls,neighbors10,bert,title,0.8580777777777778,0.9431,-0.08502222222222222
18,cls,neighbors10,bert,abstract,0.8580777777777778,0.3922,0.46587777777777784
18,cls,neighbors10,mpnet,title,0.6948555555555554,0.557,0.1378555555555554
18,cls,neighbors10,mpnet,abstract,0.6948555555555554,0.18300000000000005,0.5118555555555554
18,cls,neighbors10,minilm,title,0.7087777777777777,0.6116,0.0971777777777777
18,cls,neighbors10,minilm,abstract,0.7087777777777777,0.20389999999999997,0.5048777777777778
18,cls,neighbors10,pubmedbert,title,0.8267888888888889,0.9411,-0.11431111111111114
18,cls,neighbors10,pubmedbert,abstract,0.8267888888888889,0.26280000000000003,0.5639888888888889
18,cls,neighbors10,biobert,title,0.8138,0.926,-0.11220000000000008
18,cls,neighbors10,biobert,abstract,0.8138,0.2388,0.575
18,cls,neighbors10,simcse,title,0.8019666666666666,0.8419,-0.039933333333333376
18,cls,neighbors10,simcse,abstract,0.8019666666666666,0.2563,0.5456666666666666
18,cls,neighbors25,specter,title,0.6855511111111111,0.59988,0.08567111111111114
18,cls,neighbors25,specter,abstract,0.6855511111111111,0.27748000000000006,0.40807111111111105
18,cls,neighbors25,specter2,title,0.6808711111111111,0.57456,0.10631111111111113
18,cls,neighbors25,specter2,abstract,0.6808711111111111,0.28132,0.3995511111111111
18,cls,neighbors25,scincl,title,0.6666977777777778,0.56028,0.10641777777777783
18,cls,neighbors25,scincl,abstract,0.6666977777777778,0.20191999999999988,0.46477777777777796
18,cls,neighbors25,scibert,title,0.7819822222222224,0.87016,-0.08817777777777769
18,cls,neighbors25,scibert,abstract,0.7819822222222224,0.25688,0.5251022222222224
18,cls,neighbors25,bert,title,0.8090222222222221,0.907,-0.09797777777777794
18,cls,neighbors25,bert,abstract,0.8090222222222221,0.3426,0.46642222222222207
18,cls,neighbors25,mpnet,title,0.6447022222222222,0.49972000000000005,0.14498222222222212
18,cls,neighbors25,mpnet,abstract,0.6447022222222222,0.14959999999999996,0.4951022222222222
18,cls,neighbors25,minilm,title,0.6589111111111111,0.54728,0.11163111111111113
18,cls,neighbors25,minilm,abstract,0.6589111111111111,0.17132000000000003,0.4875911111111111
18,cls,neighbors25,pubmedbert,title,0.7706977777777778,0.9033599999999999,-0.13266222222222213
18,cls,neighbors25,pubmedbert,abstract,0.7706977777777778,0.2195999999999999,0.5510977777777779
18,cls,neighbors25,biobert,title,0.7594177777777777,0.88492,-0.1255022222222223
18,cls,neighbors25,biobert,abstract,0.7594177777777777,0.20140000000000002,0.5580177777777777
18,cls,neighbors25,simcse,title,0.7499333333333333,0.78252,-0.03258666666666665
18,cls,neighbors25,simcse,abstract,0.7499333333333333,0.21420000000000006,0.5357333333333333
18,cls,neighbors50,specter,title,0.6460844444444445,0.556,0.09008444444444441
18,cls,neighbors50,specter,abstract,0.6460844444444445,0.24436000000000002,0.40172444444444444
18,cls,neighbors50,specter2,title,0.6398066666666666,0.5292,0.11060666666666663
18,cls,neighbors50,specter2,abstract,0.6398066666666666,0.2487999999999999,0.3910066666666667
18,cls,neighbors50,scincl,title,0.6270688888888889,0.51928,0.10778888888888893
18,cls,neighbors50,scincl,abstract,0.6270688888888889,0.17664000000000002,0.4504288888888889
18,cls,neighbors50,scibert,title,0.7282622222222221,0.81738,-0.08911777777777785
18,cls,neighbors50,scibert,abstract,0.7282622222222221,0.2187,0.5095622222222221
18,cls,neighbors50,bert,title,0.7558266666666668,0.8619,-0.10607333333333324
18,cls,neighbors50,bert,abstract,0.7558266666666668,0.2940999999999999,0.46172666666666684
18,cls,neighbors50,mpnet,title,0.60326,0.46054000000000006,0.14271999999999996
18,cls,neighbors50,mpnet,abstract,0.60326,0.13147999999999993,0.4717800000000001
18,cls,neighbors50,minilm,title,0.6177088888888889,0.5059199999999999,0.11178888888888894
18,cls,neighbors50,minilm,abstract,0.6177088888888889,0.15159999999999996,0.4661088888888889
18,cls,neighbors50,pubmedbert,title,0.7183133333333332,0.8564,-0.1380866666666668
18,cls,neighbors50,pubmedbert,abstract,0.7183133333333332,0.18372,0.5345933333333333
18,cls,neighbors50,biobert,title,0.7051044444444445,0.83738,-0.13227555555555548
18,cls,neighbors50,biobert,abstract,0.7051044444444445,0.17134000000000005,0.5337644444444445
18,cls,neighbors50,simcse,title,0.7010222222222223,0.72752,-0.02649777777777762
18,cls,neighbors50,simcse,abstract,0.7010222222222223,0.18367999999999995,0.5173422222222224
18,sep,cka,specter,title,0.42482783844873023,0.260189605728819,0.16463823271991124
18,sep,cka,specter,abstract,0.42482783844873023,0.05274647165010771,0.3720813667986225
18,sep,cka,specter2,title,0.4065725994267597,0.23697159215764363,0.1696010072691161
18,sep,cka,specter2,abstract,0.4065725994267597,0.04977531112147793,0.3567972883052818
18,sep,cka,scincl,title,0.4003842945458169,0.24450226875619496,0.15588202578962196
18,sep,cka,scincl,abstract,0.4003842945458169,0.029678157291000096,0.3707061372548168
18,sep,cka,scibert,title,0.5490127215926532,0.6122380719473532,-0.0632253503547
18,sep,cka,scibert,abstract,0.5490127215926532,0.042189885491560775,0.5068228361010925
18,sep,cka,bert,title,0.8064682214834524,0.8927705371005853,-0.08630231561713286
18,sep,cka,bert,abstract,0.8064682214834524,0.26061973953782114,0.5458484819456313
18,sep,cka,mpnet,title,0.39147330197954217,0.2266388486271561,0.16483445335238606
18,sep,cka,mpnet,abstract,0.39147330197954217,0.024568783286027962,0.3669045186935142
18,sep,cka,minilm,title,0.41418825120433833,0.2780230984530224,0.1361651527513159
18,sep,cka,minilm,abstract,0.41418825120433833,0.028455105434448735,0.3857331457698896
18,sep,cka,pubmedbert,title,0.4163298774490884,0.5603720904547236,-0.1440422130056352
18,sep,cka,pubmedbert,abstract,0.4163298774490884,0.04331544195150161,0.3730144354975868
18,sep,cka,biobert,title,0.4233778366582475,0.5392009134710711,-0.11582307681282361
18,sep,cka,biobert,abstract,0.4233778366582475,0.016872601323326575,0.40650523533492094
18,sep,cka,simcse,title,0.4766413553407707,0.48277956369527175,-0.0061382083545010735
18,sep,cka,simcse,abstract,0.4766413553407707,0.025649485257271176,0.4509918700834995
18,sep,neighbors10,specter,title,0.7096,0.6602,0.0494
18,sep,neighbors10,specter,abstract,0.7096,0.32889999999999997,0.38070000000000004
18,sep,neighbors10,specter2,title,0.7052444444444446,0.6293,0.07594444444444459
18,sep,neighbors10,specter2,abstract,0.7052444444444446,0.3232999999999999,0.38194444444444464
18,sep,neighbors10,scincl,title,0.6890666666666667,0.6161,0.07296666666666674
18,sep,neighbors10,scincl,abstract,0.6890666666666667,0.23860000000000003,0.4504666666666667
18,sep,neighbors10,scibert,title,0.8547222222222222,0.9226,-0.06787777777777781
18,sep,neighbors10,scibert,abstract,0.8547222222222222,0.3051999999999999,0.5495222222222222
18,sep,neighbors10,bert,title,0.8511666666666666,0.9317,-0.08053333333333335
18,sep,neighbors10,bert,abstract,0.8511666666666666,0.39379999999999993,0.4573666666666667
18,sep,neighbors10,mpnet,title,0.6647666666666666,0.557,0.10776666666666657
18,sep,neighbors10,mpnet,abstract,0.6647666666666666,0.18300000000000005,0.48176666666666657
18,sep,neighbors10,minilm,title,0.6777777777777777,0.6116,0.06617777777777767
18,sep,neighbors10,minilm,abstract,0.6777777777777777,0.20389999999999997,0.47387777777777773
18,sep,neighbors10,pubmedbert,title,0.7396444444444445,0.8672,-0.12755555555555542
18,sep,neighbors10,pubmedbert,abstract,0.7396444444444445,0.23339999999999994,0.5062444444444446
18,sep,neighbors10,biobert,title,0.7544333333333334,0.8634999999999999,-0.10906666666666653
18,sep,neighbors10,biobert,abstract,0.7544333333333334,0.19789999999999996,0.5565333333333334
18,sep,neighbors10,simcse,title,0.7768666666666667,0.8419,-0.06503333333333328
18,sep,neighbors10,simcse,abstract,0.7768666666666667,0.2563,0.5205666666666667
18,sep,neighbors25,specter,title,0.6586488888888888,0.59988,0.05876888888888887
18,sep,neighbors25,specter,abstract,0.6586488888888888,0.27748000000000006,0.3811688888888888
18,sep,neighbors25,specter2,title,0.6558088888888889,0.57456,0.08124888888888893
18,sep,neighbors25,specter2,abstract,0.6558088888888889,0.28132,0.37448888888888887
18,sep,neighbors25,scincl,title,0.6392577777777778,0.56028,0.07897777777777781
18,sep,neighbors25,scincl,abstract,0.6392577777777778,0.20191999999999988,0.43733777777777794
18,sep,neighbors25,scibert,title,0.8000177777777777,0.87616,-0.07614222222222233
18,sep,neighbors25,scibert,abstract,0.8000177777777777,0.26183999999999996,0.5381777777777778
18,sep,neighbors25,bert,title,0.8044888888888889,0.89608,-0.09159111111111107
18,sep,neighbors25,bert,abstract,0.8044888888888889,0.3418000000000001,0.4626888888888888
18,sep,neighbors25,mpnet,title,0.6126222222222223,0.49972000000000005,0.11290222222222224
18,sep,neighbors25,mpnet,abstract,0.6126222222222223,0.14959999999999996,0.46302222222222233
18,sep,neighbors25,minilm,title,0.6261244444444444,0.54728,0.07884444444444438
18,sep,neighbors25,minilm,abstract,0.6261244444444444,0.17132000000000003,0.45480444444444434
18,sep,neighbors25,pubmedbert,title,0.6830088888888889,0.8134,-0.13039111111111112
18,sep,neighbors25,pubmedbert,abstract,0.6830088888888889,0.19672,0.4862888888888889
18,sep,neighbors25,biobert,title,0.6962622222222222,0.8162,-0.11993777777777781
18,sep,neighbors25,biobert,abstract,0.6962622222222222,0.1644,0.5318622222222222
18,sep,neighbors25,simcse,title,0.7246666666666667,0.78252,-0.05785333333333331
18,sep,neighbors25,simcse,abstract,0.7246666666666667,0.21420000000000006,0.5104666666666666
18,sep,neighbors50,specter,title,0.6198311111111112,0.556,0.06383111111111117
18,sep,neighbors50,specter,abstract,0.6198311111111112,0.24436000000000002,0.3754711111111112
