outcome,field_id,model_a,model_b,first,last,endpoint_change,slope_per_five_years,increasing_steps,decreasing_steps
cka_quality,20,pubmedbert,biobert,0.8629541499862354,0.8308250890481383,-0.03212906093809709,-0.009995663105235498,1,3
cka_quality,20,pubmedbert,simcse,0.6108610633281226,0.573949022464721,-0.03691204086340161,-0.008647480586120304,1,3
cka_quality,20,biobert,simcse,0.6396298236594613,0.6110076829848187,-0.028622140674642638,-0.006133209119752481,1,3
cka_quality,21,specter,specter2,0.8102864418591051,0.8772357330081881,0.06694929114908299,0.017439261871764256,4,0
cka_quality,21,specter,scincl,0.8683373416496089,0.8971850717228168,0.028847730073207956,0.0074566979941651955,4,0
cka_quality,21,specter,scibert,0.7477874225477238,0.8152048122774308,0.06741738972970701,0.019872728433206664,3,1
cka_quality,21,specter,bert,0.7786049977496723,0.8253440836359416,0.046739085886269294,0.012151754897958389,4,0
cka_quality,21,specter,mpnet,0.8582553438444774,0.8948523639705437,0.03659702012606625,0.00954464304659115,3,1
cka_quality,21,specter,minilm,0.829866378823422,0.8650103374462766,0.03514395862285469,0.00892292728027968,3,1
cka_quality,21,specter,pubmedbert,0.7275490074942996,0.7947436418804286,0.06719463438612894,0.0183815237124078,3,1
cka_quality,21,specter,biobert,0.7496001169228795,0.8177743654300145,0.06817424850713494,0.018483447648787975,3,1
cka_quality,21,specter,simcse,0.7398123459886367,0.7350799228117467,-0.004732423176889933,-0.00022251220627620417,3,1
cka_quality,21,specter2,scincl,0.8584814178031368,0.9046833241750076,0.04620190637187083,0.011256919979176461,4,0
cka_quality,21,specter2,scibert,0.7425050399508909,0.7942164973398067,0.051711457388915805,0.014665716284090857,3,1
cka_quality,21,specter2,bert,0.7168925585112442,0.7655263633344619,0.04863380482321766,0.014469442797752197,3,1
cka_quality,21,specter2,mpnet,0.8207392050454745,0.891859240823061,0.07112003577758652,0.018586224651113238,4,0
cka_quality,21,specter2,minilm,0.7886311959080228,0.861162694343248,0.07253149843522522,0.018965594324082735,4,0
cka_quality,21,specter2,pubmedbert,0.7081058303707808,0.7585962307418019,0.05049040037102115,0.014276056197543307,3,1
cka_quality,21,specter2,biobert,0.7233235742606865,0.7784694952672249,0.05514592100653837,0.015498522595511455,3,1
cka_quality,21,specter2,simcse,0.6590950362004959,0.6768300238491329,0.017734987648637013,0.00744913918294241,3,1
cka_quality,21,scincl,scibert,0.7143271243719133,0.7710299273896742,0.05670280301776098,0.01685543604749513,3,1
cka_quality,21,scincl,bert,0.7261761025987842,0.759284043858108,0.033107941259323814,0.009720577695035737,3,1
cka_quality,21,scincl,mpnet,0.8671474135659457,0.8953512611905758,0.02820384762463013,0.007568297904007215,4,0
cka_quality,21,scincl,minilm,0.8363742500919658,0.8663743587022504,0.03000010861028468,0.008154170748378476,4,0
cka_quality,21,scincl,pubmedbert,0.6903565651170285,0.7435557077137547,0.0531991425967262,0.015298996787167373,3,1
cka_quality,21,scincl,biobert,0.7079299645792774,0.7658631444537494,0.057933179874471996,0.016277916522049195,3,1
cka_quality,21,scincl,simcse,0.6894170203960572,0.6904793707868966,0.0010623503908393506,0.002442285103136377,3,1
cka_quality,21,scibert,bert,0.8410886878590969,0.8381657360073942,-0.00292295185170266,-3.8220901011554174e-05,2,2
cka_quality,21,scibert,mpnet,0.7183099564118458,0.7765564570991506,0.05824650068730475,0.016201863067636692,3,1
cka_quality,21,scibert,minilm,0.7012570102606793,0.7508824835129627,0.04962547325228339,0.014515908554525336,3,1
cka_quality,21,scibert,pubmedbert,0.9079634437144349,0.9177477894006816,0.009784345686246643,0.0026162992422291255,3,1
cka_quality,21,scibert,biobert,0.9027616364784851,0.9073420755720353,0.004580439093550215,0.0006278016140628617,1,3
cka_quality,21,scibert,simcse,0.7551656332826135,0.7399163585603794,-0.01524927472223414,-0.0019798604227901917,2,2
cka_quality,21,bert,mpnet,0.7430829310440572,0.7750107901433222,0.03192785909926499,0.00855046821989125,3,1
cka_quality,21,bert,minilm,0.7399934546060621,0.7591718443087293,0.019178389702667165,0.005380293079510534,3,1
cka_quality,21,bert,pubmedbert,0.8529145698345159,0.8530997794517163,0.0001852096172004769,-0.0004181900887004986,2,2
cka_quality,21,bert,biobert,0.8713979646455433,0.8811697356401345,0.009771770994591145,0.002211768541765369,2,2
cka_quality,21,bert,simcse,0.8681052768452143,0.853393506785216,-0.014711770059998353,-0.0038228329889314016,1,3
cka_quality,21,mpnet,minilm,0.8966795087055865,0.9204740063906867,0.023794497685100113,0.00645142570117172,3,1
cka_quality,21,mpnet,pubmedbert,0.6960324238583764,0.7555993238782943,0.059566900019917934,0.01575323336524659,3,1
cka_quality,21,mpnet,biobert,0.7205596238193346,0.7791664104528208,0.058606786633486174,0.015267903638505876,3,1
cka_quality,21,mpnet,simcse,0.7008237050542149,0.699122372075982,-0.001701332978232828,0.0006465501667565654,2,2
cka_quality,21,minilm,pubmedbert,0.683460016565655,0.7291438890423096,0.04568387247665462,0.01215144331800544,3,1
cka_quality,21,minilm,biobert,0.7067660551684234,0.756905293252662,0.05013923808423859,0.013293719290380123,3,1
cka_quality,21,minilm,simcse,0.7071231948050568,0.6976587259667997,-0.009464468838257134,-0.0014245645607710244,3,1
cka_quality,21,pubmedbert,biobert,0.9188851630645744,0.9230643633998218,0.004179200335247435,0.00035276357393467796,1,3
cka_quality,21,pubmedbert,simcse,0.7567597376560624,0.754411317035035,-0.0023484206210274694,0.00024121714498033243,3,1
cka_quality,21,biobert,simcse,0.770986600051302,0.7782096030595623,0.007223003008260287,0.0022862665887466217,3,1
cka_quality,22,specter,specter2,0.7009264965543693,0.76166795788336,0.06074146132899061,0.015745857078594307,4,0
cka_quality,22,specter,scincl,0.7650320703971862,0.798711129349582,0.03367905895239576,0.008802932437783295,4,0
cka_quality,22,specter,scibert,0.5785668846044444,0.5612423210437302,-0.017324563560714212,-0.00026212772537690385,1,3
cka_quality,22,specter,bert,0.5694705101221128,0.5898064679137589,0.020335957791646098,0.005112961929574134,4,0
cka_quality,22,specter,mpnet,0.7261473112384041,0.7638865288142471,0.037739217575842976,0.009978183016746777,4,0
cka_quality,22,specter,minilm,0.6806088830286171,0.7216708088338323,0.04106192580521517,0.0113908046289108,4,0
cka_quality,22,specter,pubmedbert,0.5495728883102682,0.5528523273211239,0.0032794390108557003,0.0017742488592396466,1,3
cka_quality,22,specter,biobert,0.5609189651421169,0.5803457277529877,0.01942676261087073,0.005857086501693032,3,1
cka_quality,22,specter,simcse,0.5524094817846058,0.5818265792066076,0.029417097422001826,0.007355197193572605,3,1
cka_quality,22,specter2,scincl,0.7719402849456306,0.8232127235749982,0.05127243862936759,0.013749966401553747,4,0
cka_quality,22,specter2,scibert,0.6310435647201442,0.5968118387682573,-0.03423172595188695,-0.007313671965818958,1,3
cka_quality,22,specter2,bert,0.5454166182396348,0.5654310479249401,0.020014429685305313,0.004245611561030871,3,1
cka_quality,22,specter2,mpnet,0.7005385747321858,0.7525065162536715,0.05196794152148565,0.014021821950411174,4,0
cka_quality,22,specter2,minilm,0.6487316179211161,0.7082882282917456,0.05955661037062954,0.016386171343610135,4,0
cka_quality,22,specter2,pubmedbert,0.5487860011733479,0.5522711828841664,0.0034851817108185745,6.125360739264173e-05,2,2
cka_quality,22,specter2,biobert,0.5608201003245247,0.5826524518729469,0.021832351548422224,0.00451823797559423,2,2
cka_quality,22,specter2,simcse,0.5109005185012929,0.5440346110588294,0.03313409255753652,0.008419787007963597,3,1
cka_quality,22,scincl,scibert,0.5802873145912713,0.5759998254503335,-0.004287489140937795,0.0038398247842050147,1,3
cka_quality,22,scincl,bert,0.548814461823573,0.5678565318723611,0.019042070048788107,0.004831817089494738,4,0
cka_quality,22,scincl,mpnet,0.7553343132081641,0.7777529392982617,0.022418626090097593,0.006488134950953017,3,1
cka_quality,22,scincl,minilm,0.7120012707988966,0.7381261185517881,0.026124847752891478,0.007463188914234276,3,1
cka_quality,22,scincl,pubmedbert,0.5279210355555961,0.5457454747540814,0.01782443919848531,0.005780878714288296,2,2
cka_quality,22,scincl,biobert,0.5439748548183921,0.5761889273713958,0.03221407255300368,0.009361859962070396,3,1
cka_quality,22,scincl,simcse,0.5497254878935804,0.5767062569032314,0.026980769009650962,0.00677614834450706,4,0
cka_quality,22,scibert,bert,0.7269510159504243,0.6767729706200004,-0.050178045330423915,-0.011843936099194785,1,3
cka_quality,22,scibert,mpnet,0.5457891695208312,0.5393291567707094,-0.0064600127501218685,0.001342718799432041,1,3
cka_quality,22,scibert,minilm,0.5218983842160915,0.5207920533983345,-0.0011063308177570175,0.004587381352912634,1,3
cka_quality,22,scibert,pubmedbert,0.8255608039958713,0.8239609166126498,-0.0015998873832214766,-0.001619707733907072,2,2
cka_quality,22,scibert,biobert,0.8087459719725999,0.8081134848262594,-0.0006324871463404547,-0.0022239219760161965,2,2
cka_quality,22,scibert,simcse,0.613412335032682,0.5876870426210283,-0.025725292411653666,-0.0031070125150318264,1,3
cka_quality,22,bert,mpnet,0.542807082802883,0.5702164223044471,0.0274093395015641,0.006519056309006577,4,0
cka_quality,22,bert,minilm,0.5394764955477149,0.5644641920214267,0.024987696473711796,0.007068503303194773,3,1
cka_quality,22,bert,pubmedbert,0.7807395690980814,0.7539594428199685,-0.02678012627811288,-0.007167493989065044,0,4
cka_quality,22,bert,biobert,0.8016399745911735,0.7865642929002528,-0.015075681690920772,-0.0038171214244612007,0,4
cka_quality,22,bert,simcse,0.7927590577739759,0.798967879222078,0.0062088214481020865,0.001221464549104012,2,2
cka_quality,22,mpnet,minilm,0.8076140183220012,0.8234643746038058,0.015850356281804645,0.004661890493924958,3,1
cka_quality,22,mpnet,pubmedbert,0.5127633176810205,0.5264150792324309,0.013651761551410457,0.003757204049819629,3,1
cka_quality,22,mpnet,biobert,0.5321047693456211,0.5572933635827432,0.025188594237122053,0.006637095206698862,4,0
cka_quality,22,mpnet,simcse,0.5533996964132644,0.5728687702393118,0.019469073826047456,0.004858699654693943,3,1
cka_quality,22,minilm,pubmedbert,0.5009708904861497,0.5126162249165128,0.011645334430363086,0.004783832180863557,2,2
cka_quality,22,minilm,biobert,0.5219779938178093,0.5475989510809934,0.02562095726318414,0.008323020024425887,3,1
cka_quality,22,minilm,simcse,0.5643775696986988,0.5789964938528059,0.014618924154107149,0.004355989891995482,3,1
cka_quality,22,pubmedbert,biobert,0.8640529509653998,0.8666368080208133,0.00258385705541353,-0.0009145544821755003,2,2
cka_quality,22,pubmedbert,simcse,0.644980904983091,0.6373378717431348,-0.007643033239956187,-0.001173872989506708,1,3
cka_quality,22,biobert,simcse,0.6590727998493957,0.6652380792062932,0.0061652793568974795,0.002408603717502422,2,2
cka_quality,23,specter,specter2,0.7402360897394891,0.7667317096361214,0.026495619896632294,0.007204448972192368,3,1
cka_quality,23,specter,scincl,0.8350014559733244,0.8355137636449573,0.0005123076716329056,0.0007556913318052194,3,1
cka_quality,23,specter,scibert,0.5840969731004105,0.5745869946983607,-0.009509978402049812,0.0007244242254768052,1,3
cka_quality,23,specter,bert,0.6300732906126267,0.6078856350555913,-0.02218765555703539,-0.005068613885412865,2,2
cka_quality,23,specter,mpnet,0.7839638093719626,0.7931980444687906,0.00923423509682797,0.002937153559284922,3,1
cka_quality,23,specter,minilm,0.7522198786629001,0.7608718640240708,0.008651985361170733,0.0024992010149936573,3,1
cka_quality,23,specter,pubmedbert,0.564356451503498,0.553508178736234,-0.010848272767263967,-0.0014197055507810586,1,3
cka_quality,23,specter,biobert,0.5919914000514519,0.6018736156293565,0.009882215577904585,0.003921869780373233,2,2
cka_quality,23,specter,simcse,0.5599739081882813,0.5530809750040611,-0.00689293318422024,-0.0023399125284142342,1,3
cka_quality,23,specter2,scincl,0.7962315137751064,0.8260107404781459,0.029779226703039563,0.007772892534904563,4,0
cka_quality,23,specter2,scibert,0.6201545618851136,0.5829743368507544,-0.03718022503435925,-0.009419370981998187,1,3
cka_quality,23,specter2,bert,0.592756662343932,0.5700610012190125,-0.022695661124919497,-0.006666839182646056,1,3
cka_quality,23,specter2,mpnet,0.7694413061314682,0.7888507413229787,0.019409435191510505,0.004990660648349387,3,1
cka_quality,23,specter2,minilm,0.7216775955066174,0.7492900414007897,0.027612445894172333,0.007212945174620877,4,0
cka_quality,23,specter2,pubmedbert,0.5657445299171858,0.5359560649790748,-0.029788464938111048,-0.00844694246397586,1,3
cka_quality,23,specter2,biobert,0.5974434353644482,0.5833782721610808,-0.01406516320336737,-0.004723702957807441,1,3
cka_quality,23,specter2,simcse,0.5106184723512239,0.5077648808708747,-0.002853591480349249,-0.0013970241146513684,2,2
cka_quality,23,scincl,scibert,0.5749750117985067,0.5789788794757214,0.004003867677214612,0.0038026268002886443,2,2
cka_quality,23,scincl,bert,0.6062489315742986,0.5911952752610478,-0.01505365631325084,-0.0031644266973210435,1,3
cka_quality,23,scincl,mpnet,0.8038780492663928,0.8094464102665255,0.005568361000132693,0.0018329089864848492,3,1
cka_quality,23,scincl,minilm,0.7686025920916622,0.7752224149369716,0.0066198228453094865,0.0017830146351329955,3,1
cka_quality,23,scincl,pubmedbert,0.537633996569632,0.5430330278530963,0.005399031283464306,0.0022558240394868314,2,2
cka_quality,23,scincl,biobert,0.5732270984510902,0.5918426879143411,0.018615589463250926,0.005542090517718523,3,1
cka_quality,23,scincl,simcse,0.5386738323157245,0.538597634811183,-7.619750454157526e-05,-0.00030588736816274944,2,2
cka_quality,23,scibert,bert,0.7770113264303942,0.7491907085576813,-0.02782061787271284,-0.007005787754971604,1,3
cka_quality,23,scibert,mpnet,0.566501215674584,0.5713202752081815,0.004819059533597514,0.002169083808881522,3,1
cka_quality,23,scibert,minilm,0.556264889187111,0.5611240958989008,0.004859206711789743,0.0034203663590965717,1,3
cka_quality,23,scibert,pubmedbert,0.8702995646728521,0.8573949735375627,-0.012904591135289412,-0.004436706904912735,1,3
cka_quality,23,scibert,biobert,0.8566124221752401,0.8413783639445372,-0.015234058230702896,-0.0056915358174455255,1,3
cka_quality,23,scibert,simcse,0.6326499354896084,0.6230939642427108,-0.009555971246897554,-0.001328382960353669,1,3
cka_quality,23,bert,mpnet,0.6077630052871579,0.6014362760158383,-0.006326729271319609,-0.002165465288141033,1,3
cka_quality,23,bert,minilm,0.6275659158010197,0.6131411999739679,-0.014424715827051848,-0.003535025045329343,1,3
cka_quality,23,bert,pubmedbert,0.7935673512589396,0.7684594335968854,-0.025107917662054224,-0.006816249310723443,1,3
cka_quality,23,bert,biobert,0.807924640980088,0.7986708500764047,-0.009253790903683279,-0.0027990204886980006,2,2
cka_quality,23,bert,simcse,0.7994451445015883,0.7993858432781796,-5.930122340869204e-05,-0.00034032060429527443,3,1
cka_quality,23,mpnet,minilm,0.8333007884168077,0.8480650061931487,0.014764217776341071,0.0036980489778684067,4,0
cka_quality,23,mpnet,pubmedbert,0.5359976004911412,0.5471061743656762,0.01110857387453501,0.002294061441230211,2,2
cka_quality,23,mpnet,biobert,0.577541700546315,0.5982173383094769,0.020675637763161836,0.004602298212961919,3,1
cka_quality,23,mpnet,simcse,0.5364198100901446,0.5466297460751217,0.010209935984977103,0.0014566806179539427,1,3
cka_quality,23,minilm,pubmedbert,0.5350906194767393,0.5410346725061038,0.0059440530293645155,0.002143727982004129,2,2
cka_quality,23,minilm,biobert,0.5696882627865788,0.5912159668972689,0.02152770411069005,0.006040059286201794,2,2
cka_quality,23,minilm,simcse,0.5748760757340239,0.5683121005438841,-0.006563975190139737,-0.0022819128476075034,1,3
cka_quality,23,pubmedbert,biobert,0.8763368901162255,0.8642438209433472,-0.012093069172878335,-0.0039658181798161605,1,3
cka_quality,23,pubmedbert,simcse,0.6461833112006521,0.6349601079819621,-0.01122320321868997,-0.0030901086952790147,2,2
cka_quality,23,biobert,simcse,0.6484180233664387,0.6556234091278464,0.007205385761407723,0.0020933774829367422,2,2
cka_quality,24,specter,specter2,0.7308951456406286,0.7821907985245986,0.05129565288396998,0.013327201085124196,4,0
cka_quality,24,specter,scincl,0.8089248444915179,0.8279553272158464,0.0190304827243285,0.004504821047253626,4,0
cka_quality,24,specter,scibert,0.6318786372370192,0.6127753982961409,-0.019103238940878287,-0.0038604618987089,1,3
cka_quality,24,specter,bert,0.5332512222912721,0.5442179546898157,0.010966732398543622,0.003332252247184031,3,1
cka_quality,24,specter,mpnet,0.7769585715385384,0.8096812207993148,0.03272264926077639,0.008446296126861208,4,0
cka_quality,24,specter,minilm,0.7366897441506738,0.758449324932502,0.02175958078182816,0.006079845526008221,4,0
cka_quality,24,specter,pubmedbert,0.5772200068104171,0.5634815576613948,-0.013738449149022225,-0.0022105235738768547,1,3
cka_quality,24,specter,biobert,0.652272333129549,0.6391867535522326,-0.013085579577316375,-0.002511978090132927,2,2
cka_quality,24,specter,simcse,0.47630275683647877,0.48740528647153003,0.011102529635051261,0.004235206832446025,3,1
cka_quality,24,specter2,scincl,0.7993170392495769,0.8376877616407858,0.03837072239120898,0.0097210559826435,4,0
cka_quality,24,specter2,scibert,0.601096053792947,0.5973594157054637,-0.003736638087483257,-0.00010726418505762059,1,3
cka_quality,24,specter2,bert,0.4526477892193364,0.5059602838555008,0.05331249463616444,0.013715880670436265,4,0
cka_quality,24,specter2,mpnet,0.7402006459009868,0.7956777235235477,0.05547707762256093,0.014481180606248057,4,0
cka_quality,24,specter2,minilm,0.6895059566393456,0.7428078185207971,0.053301861881451584,0.014245012046943062,4,0
cka_quality,24,specter2,pubmedbert,0.53249919424065,0.5287358103327523,-0.003763383907897655,-0.00026630277120360813,1,3
cka_quality,24,specter2,biobert,0.5883488278549319,0.5960497301710717,0.007700902316139735,0.0021651377356983305,2,2
cka_quality,24,specter2,simcse,0.41074469981159134,0.4472104410566989,0.03646574124510754,0.010357777473085339,3,1
cka_quality,24,scincl,scibert,0.62121769813521,0.6156588946605871,-0.005558803474622898,0.00017725801268444474,1,3
cka_quality,24,scincl,bert,0.5368567924540831,0.5582307571560815,0.02137396470199837,0.005984220707512722,3,1
cka_quality,24,scincl,mpnet,0.7897407538053461,0.8133522365074554,0.02361148270210922,0.006049037454402417,4,0
cka_quality,24,scincl,minilm,0.740831301162242,0.7622900675022102,0.021458766339968127,0.005839976772887123,4,0
cka_quality,24,scincl,pubmedbert,0.5609594778745756,0.5593074180514803,-0.0016520598230952421,0.0012525119132112295,3,1
cka_quality,24,scincl,biobert,0.6233015757513951,0.6245719091146166,0.0012703333632214653,0.001700234821677671,3,1
cka_quality,24,scincl,simcse,0.47054904462879027,0.48621195273385664,0.015662908105066375,0.005235325067238628,3,1
cka_quality,24,scibert,bert,0.7191066591296712,0.7529734634969092,0.03386680436723799,0.009014028405924001,4,0
cka_quality,24,scibert,mpnet,0.5852589410657929,0.6080813368999064,0.022822395834113496,0.007282937687499147,3,1
cka_quality,24,scibert,minilm,0.5781611678428141,0.6057745817709157,0.02761341392810157,0.009001997437867249,3,1
cka_quality,24,scibert,pubmedbert,0.8783705214126087,0.8815684381049863,0.003197916692377567,-0.0005225560891118919,3,1
cka_quality,24,scibert,biobert,0.8778318141920683,0.8824119108025208,0.004580096610452444,-0.0003320290984122565,3,1
cka_quality,24,scibert,simcse,0.6256058198497323,0.663938680373505,0.038332860523772716,0.010250077525824608,4,0
cka_quality,24,bert,mpnet,0.5375289528727878,0.5864989945115702,0.04897004163878238,0.013184150802832483,4,0
cka_quality,24,bert,minilm,0.5765636570860856,0.6336098326196418,0.057046175533556176,0.015674116575108553,3,1
cka_quality,24,bert,pubmedbert,0.7013970914885077,0.7221505221137198,0.020753430625212066,0.006145152057689507,4,0
cka_quality,24,bert,biobert,0.7249898579072273,0.7638032115763332,0.03881335366910599,0.010331490521375298,4,0
cka_quality,24,bert,simcse,0.8028193248162763,0.804094729779058,0.0012754049627817787,0.0004145435760506633,2,2
cka_quality,24,mpnet,minilm,0.8335543264104157,0.8492884215270105,0.015734095116594737,0.004117384958221626,3,1
cka_quality,24,mpnet,pubmedbert,0.5418661734786373,0.5656639973304457,0.023797823851808397,0.007537896563175073,3,1
cka_quality,24,mpnet,biobert,0.6109027093899767,0.6371986279900946,0.02629591860011793,0.007892280945712326,3,1
cka_quality,24,mpnet,simcse,0.4796014806877442,0.5144123144858317,0.03481083379808747,0.009919184748479337,3,1
cka_quality,24,minilm,pubmedbert,0.5368932790596995,0.5666824919307047,0.029789212871005222,0.009806972994899188,3,1
cka_quality,24,minilm,biobert,0.6030935376065321,0.6342600432494213,0.031166505642889253,0.009891935643004524,3,1
cka_quality,24,minilm,simcse,0.5137668390136829,0.5533933394508125,0.039626500437129564,0.011624611725878342,3,1
cka_quality,24,pubmedbert,biobert,0.873847171370104,0.8752173995577368,0.0013702281876327715,-0.00102622959588472,3,1
cka_quality,24,pubmedbert,simcse,0.603335547049196,0.6419709165549838,0.03863536950578783,0.01069712215221883,3,1
cka_quality,24,biobert,simcse,0.619206429373869,0.6683878168764908,0.0491813875026218,0.01282007799419158,4,0
cka_quality,25,specter,specter2,0.6915503516683063,0.7525132426079625,0.060962890939656234,0.01550665825720563,4,0
cka_quality,25,specter,scincl,0.7678151891540587,0.7968483016415193,0.029033112487460655,0.006853150392833474,4,0
cka_quality,25,specter,scibert,0.6196363105638202,0.6022692701818556,-0.01736704038196457,-0.0034482975653853387,2,2
cka_quality,25,specter,bert,0.5514687941873669,0.5700294114317844,0.018560617244417488,0.004228980829679307,4,0
cka_quality,25,specter,mpnet,0.7413846941128627,0.7806502188091134,0.039265524696250775,0.009594830985184788,4,0
cka_quality,25,specter,minilm,0.6864235687990783,0.728527647709069,0.04210407890999068,0.010415895593947799,4,0
cka_quality,25,specter,pubmedbert,0.5949752466602746,0.5826365645322354,-0.012338682128039125,-0.001974174647152549,2,2
cka_quality,25,specter,biobert,0.6153711316346346,0.6050621091783613,-0.010309022456273298,-0.0005171707798633518,2,2
cka_quality,25,specter,simcse,0.5121882190326189,0.5390830079957712,0.02689478896315234,0.00573183392939558,4,0
cka_quality,25,specter2,scincl,0.765320520565843,0.8132661291680313,0.04794560860218833,0.01193237746903002,4,0
cka_quality,25,specter2,scibert,0.5989494746277487,0.6008991125983018,0.001949637970553031,0.0012865356380201477,2,2
cka_quality,25,specter2,bert,0.46094103630552047,0.5124110354883592,0.05146999918283873,0.012236217794596216,4,0
cka_quality,25,specter2,mpnet,0.7267751351935929,0.7811809721313084,0.0544058369377155,0.01380176380532978,4,0
cka_quality,25,specter2,minilm,0.6722338036360016,0.7306902937633676,0.05845649012736598,0.014999010253206602,4,0
cka_quality,25,specter2,pubmedbert,0.5415333270521149,0.5547717528162708,0.013238425764155903,0.00442087569502303,2,2
cka_quality,25,specter2,biobert,0.5580362974812388,0.5774431703625628,0.019406872881323922,0.006573704928116153,2,2
cka_quality,25,specter2,simcse,0.43477866757434736,0.4852231092620429,0.05044444168769552,0.011334141595982384,4,0
cka_quality,25,scincl,scibert,0.5955840692888055,0.6009573307027002,0.005373261413894714,0.0026655737730445716,2,2
cka_quality,25,scincl,bert,0.5162486427265864,0.534341867197954,0.01809322447136752,0.004042384093689377,3,1
cka_quality,25,scincl,mpnet,0.7654843042602509,0.7902015404205214,0.02471723616027044,0.005966402730558551,4,0
cka_quality,25,scincl,minilm,0.7123673250281303,0.7413358469059486,0.028968521877818287,0.007397440092600594,4,0
cka_quality,25,scincl,pubmedbert,0.5570928084740275,0.5579174566814783,0.0008246482074507622,0.0016848084596770229,2,2
cka_quality,25,scincl,biobert,0.5799071633941083,0.5826357980586508,0.0027286346645425397,0.002860738430679777,2,2
cka_quality,25,scincl,simcse,0.46838837306787373,0.5111965197998103,0.04280814673193656,0.008914749253368038,3,1
cka_quality,25,scibert,bert,0.7096980385717426,0.7064155887146354,-0.003282449857107239,-0.0033870912447585997,2,2
cka_quality,25,scibert,mpnet,0.5660730731502953,0.5602282119836965,-0.005844861166598769,-0.0006700618680991699,2,2
cka_quality,25,scibert,minilm,0.5433064849713369,0.5517169539910202,0.008410469019683231,0.0025616127865818903,2,2
cka_quality,25,scibert,pubmedbert,0.8611122600780939,0.8773572004155491,0.01624494033745516,0.002343595130760434,2,2
cka_quality,25,scibert,biobert,0.8473844248203046,0.8626904398009034,0.015306014980598803,0.0020893946454552336,3,1
cka_quality,25,scibert,simcse,0.5926048759288792,0.6212170664332666,0.028612190504387347,0.004651856290433543,2,2
cka_quality,25,bert,mpnet,0.511764175659349,0.5406157258186567,0.028851550159307737,0.007023935556683436,4,0
cka_quality,25,bert,minilm,0.50690445316563,0.5466353159658057,0.03973086280017568,0.009484007248425862,4,0
cka_quality,25,bert,pubmedbert,0.7248194594768963,0.7350583782677144,0.010238918790818063,0.0005739504237424198,2,2
cka_quality,25,bert,biobert,0.7651223639227304,0.7721770286380394,0.0070546647153090225,0.00020747328155636957,2,2
cka_quality,25,bert,simcse,0.7250019815266971,0.7607774527471832,0.03577547122048608,0.007752376975246977,4,0
cka_quality,25,mpnet,minilm,0.8235229419973517,0.8372604099639648,0.013737467966613126,0.004006946057035865,3,1
cka_quality,25,mpnet,pubmedbert,0.5396103613347127,0.5412006013264558,0.0015902399917430143,0.0015573599820303263,2,2
cka_quality,25,mpnet,biobert,0.5707096591524967,0.5741724724562585,0.003462813303761747,0.002650115275028053,2,2
cka_quality,25,mpnet,simcse,0.48960787329699273,0.5225981124130589,0.03299023911606613,0.007011520203561916,3,1
cka_quality,25,minilm,pubmedbert,0.5168216330328367,0.5322281320574238,0.015406499024587128,0.004476357190600933,2,2
cka_quality,25,minilm,biobert,0.5519637503245929,0.5691428485840556,0.017179098259462733,0.005632366640564146,3,1
cka_quality,25,minilm,simcse,0.49934819509026274,0.538669683370409,0.039321488280146255,0.008430890125863233,4,0
cka_quality,25,pubmedbert,biobert,0.8633469515354485,0.8768061466973004,0.0134591951618519,0.0018375049796167664,2,2
cka_quality,25,pubmedbert,simcse,0.5942306998679722,0.6261048628098239,0.03187416294185175,0.0063423775180115214,3,1
cka_quality,25,biobert,simcse,0.6085839615710131,0.6477891023356969,0.03920514076468373,0.008483536785566214,4,0
cka_quality,26,specter,specter2,0.7956857312329242,0.8315451091530179,0.03585937792009375,0.008367663075022125,4,0
cka_quality,26,specter,scincl,0.8418900140750344,0.8845271391831497,0.04263712510811535,0.010217552864118361,4,0
cka_quality,26,specter,scibert,0.6784771103302146,0.7552119965269961,0.07673488619678148,0.01814643793295536,4,0
cka_quality,26,specter,bert,0.6341045391458929,0.7189713457741834,0.08486680662829049,0.019319904755624305,4,0
cka_quality,26,specter,mpnet,0.7673264487365004,0.8464226449573717,0.07909619622087138,0.018897623999422918,4,0
cka_quality,26,specter,minilm,0.7352457268697565,0.8206171051341801,0.08537137826442354,0.019899126505915944,4,0
cka_quality,26,specter,pubmedbert,0.595042869882828,0.7183727734252988,0.12332990354247086,0.02947707819312,4,0
cka_quality,26,specter,biobert,0.5590824187781152,0.7063260244738782,0.147243605695763,0.03418842624397154,4,0
cka_quality,26,specter,simcse,0.6310878371375799,0.7421569861866026,0.11106914904902276,0.02611573647912895,4,0
cka_quality,26,specter2,scincl,0.8362566568346045,0.8664647126526872,0.030208055818082724,0.006879224734111467,4,0
cka_quality,26,specter2,scibert,0.724576304729804,0.7666965375503287,0.04212023282052468,0.010038015450044013,3,1
cka_quality,26,specter2,bert,0.6487128626144882,0.6948941485551405,0.046181285940652295,0.009824279378888879,3,1
cka_quality,26,specter2,mpnet,0.7522709348246975,0.8165642399656066,0.06429330514090903,0.01547062781586539,4,0
cka_quality,26,specter2,minilm,0.7275340629948612,0.7962846218249287,0.06875055883006742,0.016441515161364162,4,0
cka_quality,26,specter2,pubmedbert,0.6017612035134237,0.6913327343346471,0.08957153082122349,0.021180893538018997,4,0
cka_quality,26,specter2,biobert,0.577152559509978,0.6786490474436563,0.10149648793367827,0.022466273902032173,4,0
