outcome,field_id,model,mean_agreement_other_nine,pair_and_field_adjusted_residual
cka_sep,20,specter,0.5496064275291523,-0.02373813770997209
cka_sep,20,specter2,0.5761327225149769,0.01490616060655704
cka_sep,20,scincl,0.5736809518954552,-0.0019633571133596353
cka_sep,20,scibert,0.45078560599265294,0.02204774093676825
cka_sep,20,bert,0.17656800479521395,0.009773242802258466
cka_sep,20,mpnet,0.5861467156836555,0.0077513824656743795
cka_sep,20,minilm,0.5674394728256484,0.008164601161632349
cka_sep,20,pubmedbert,0.5577858164227822,-0.030034473337403056
cka_sep,20,biobert,0.5358127056741306,-0.03306065878216813
cka_sep,20,simcse,0.5162777516474935,0.02615349897001267
cka_sep,21,specter,0.7591123179800658,0.010685614039451488
cka_sep,21,specter2,0.7345633012847991,-0.0017453993251106475
cka_sep,21,scincl,0.7402310677738053,-0.010495379936499318
cka_sep,21,scibert,0.6562503524709635,0.052430348713589
cka_sep,21,bert,0.2818946376921685,-0.05998226300227684
cka_sep,21,mpnet,0.7511187096378189,-0.0023587622816521664
cka_sep,21,minilm,0.7322112661589264,-0.0021457442065796225
cka_sep,21,pubmedbert,0.7636717965011723,0.000769368039497145
cka_sep,21,biobert,0.7514988458887573,0.007543342730968584
cka_sep,21,simcse,0.6705052666075847,0.0052988752286141395
cka_sep,22,specter,0.592729228954934,-0.0025800845351161314
cka_sep,22,specter2,0.5922304815979073,0.009039171438561774
cka_sep,22,scincl,0.6004360851932576,0.002827027933517178
cka_sep,22,scibert,0.45079768410098026,9.507079416995159e-05
cka_sep,22,bert,0.1805973308807658,-0.008162179363115314
cka_sep,22,mpnet,0.590608361851601,-0.009751719617305674
cka_sep,22,minilm,0.5651196872007003,-0.016119932714241454
cka_sep,22,pubmedbert,0.6235107873879087,0.01372574937679769
cka_sep,22,biobert,0.5818642268550644,-0.00897388585215987
cka_sep,22,simcse,0.5319897834672991,0.01990078253889284
cka_sep,23,specter,0.6355361639889183,-0.007056437308615197
cka_sep,23,specter2,0.6253165599124766,-0.00515803805435253
cka_sep,23,scincl,0.6410993365451678,-0.003793008522056144
cka_sep,23,scibert,0.5024556304537999,0.004469729339506068
cka_sep,23,bert,0.27356782694791587,0.03752502889655121
cka_sep,23,mpnet,0.6425999893538082,-0.005043379922581994
cka_sep,23,minilm,0.6245609692912201,-0.00396193843120507
cka_sep,23,pubmedbert,0.6630019074434315,0.005933581624836944
cka_sep,23,biobert,0.6327781647094066,-0.005343235805301173
cka_sep,23,simcse,0.5417999869191085,-0.01757230181678139
cka_sep,24,specter,0.6336358311564332,0.001300885564986001
cka_sep,24,specter2,0.6022215446767772,-0.017995397583965414
cka_sep,24,scincl,0.6364007723141701,0.0017660829530324637
cka_sep,24,scibert,0.4653127562484812,-0.022415489159726368
cka_sep,24,bert,0.2668511810113929,0.041066038666114545
cka_sep,24,mpnet,0.6344734618178369,-0.0029122517524670347
cka_sep,24,minilm,0.6203523341934952,0.0020870821771564246
cka_sep,24,pubmedbert,0.6605602714864812,0.013749601373973087
cka_sep,24,biobert,0.6521662991122207,0.02430255430359901
cka_sep,24,simcse,0.5081655264870997,-0.040949106542703805
cka_sep,25,specter,0.6090587718596618,0.014110383115146908
cka_sep,25,specter2,0.5869661764888839,0.004135791075073608
cka_sep,25,scincl,0.6086525525373845,0.011404420023179207
cka_sep,25,scibert,0.45906050635646356,0.008718817795188362
cka_sep,25,bert,0.12587750798127417,-0.0625210775170718
cka_sep,25,mpnet,0.6084092020436445,0.008410045320272761
cka_sep,25,minilm,0.5805461469690218,-0.00033254820038466606
cka_sep,25,pubmedbert,0.6358628685916613,0.02643875532608543
cka_sep,25,biobert,0.6078892065148315,0.017412018553142228
cka_sep,25,simcse,0.4839514706922386,-0.027776605490632558
cka_sep,26,specter,0.6334749670833855,-0.000242632200611813
cka_sep,26,specter2,0.6395358008272141,0.017936204873921353
cka_sep,26,scincl,0.6392497858268794,0.003232442773191815
cka_sep,26,scibert,0.5360392472317133,0.046928348130955776
cka_sep,26,bert,0.22967186310175525,0.00250406706392693
cka_sep,26,mpnet,0.6191485008526395,-0.019619866410214452
cka_sep,26,minilm,0.6108129984845473,-0.008834907224341604
cka_sep,26,pubmedbert,0.591231251438355,-0.056962072366703045
cka_sep,26,biobert,0.6019616266743908,-0.02728477182678077
cka_sep,26,simcse,0.5928404739090112,0.042343187186657714
cka_sep,27,specter,0.5616218312570599,0.012365560201106204
cka_sep,27,specter2,0.5414393351865299,0.004301067461280561
cka_sep,27,scincl,0.5570889355523944,0.005532920726750095
cka_sep,27,scibert,0.3665190858507539,-0.03813048502196011
cka_sep,27,bert,0.15750305988130253,0.014796592071517697
cka_sep,27,mpnet,0.5568439684952549,0.0025369294604443457
cka_sep,27,minilm,0.5380103863228577,0.0028238088420123753
cka_sep,27,pubmedbert,0.5811506035786816,0.01741860800166691
cka_sep,27,biobert,0.5475823689422232,0.0027972986690950486
cka_sep,27,simcse,0.4415936580823958,-0.02444230041191421
cka_sep,28,specter,0.6308493841756897,-0.01402857518994042
cka_sep,28,specter2,0.62984202372479,-0.0029179323101355217
cka_sep,28,scincl,0.644326131199364,-0.002851571935956581
cka_sep,28,scibert,0.48424463313184685,-0.016026626050543565
cka_sep,28,bert,0.28314430622313225,0.04481615010367099
cka_sep,28,mpnet,0.6515940750573086,0.0016653477128216743
cka_sep,28,minilm,0.630654176916742,-0.00015408887377973043
cka_sep,28,pubmedbert,0.6592485218554338,-0.00010516203125724803
cka_sep,28,biobert,0.6580052404195701,0.01759848183676552
cka_sep,28,simcse,0.5336616235423408,-0.027996023261645592
cka_sep,29,specter,0.6788660226678758,0.01349727724238661
cka_sep,29,specter2,0.6440538052729279,-0.00919693682185669
cka_sep,29,scincl,0.6736320837569213,0.005963594561741756
cka_sep,29,scibert,0.49431785416656077,-0.026444191075688652
cka_sep,29,bert,0.25971528207312367,0.0008963398938034316
cka_sep,29,mpnet,0.6762773743214046,0.005857860917058767
cka_sep,29,minilm,0.6550544321098032,0.003755380259422409
cka_sep,29,pubmedbert,0.6868436787393359,0.006999208792785951
cka_sep,29,biobert,0.6674071428407033,0.006509598198039954
cka_sep,29,simcse,0.5743103008961525,-0.007838131967692896
cka_sep,30,specter,0.6529423837016183,0.022024562636199452
cka_sep,30,specter2,0.6075903713326727,-0.011209446402041665
cka_sep,30,scincl,0.6318001922868446,-0.0014173725482646343
cka_sep,30,scibert,0.5010240312445369,0.014712910362357914
cka_sep,30,bert,0.19604856185399377,-0.028319455965256066
cka_sep,30,mpnet,0.6366295085062286,0.0006609194619530751
cka_sep,30,minilm,0.606817826691926,-0.010030300798384517
cka_sep,30,pubmedbert,0.6656836869571863,0.020290141370706602
cka_sep,30,biobert,0.6408291685345237,0.014382548251930478
cka_sep,30,simcse,0.5266030021345756,-0.02109450636919943
cka_sep,31,specter,0.627873589596505,0.013362605929388094
cka_sep,31,specter2,0.5925082123619038,-0.009884767974508638
cka_sep,31,scincl,0.6245715334850561,0.007760806048248803
cka_sep,31,scibert,0.5237088278612614,0.053804544377384224
cka_sep,31,bert,0.1480293173604233,-0.059931863060524705
cka_sep,31,mpnet,0.6310770474806232,0.01151529583464962
cka_sep,31,minilm,0.6063785897334547,0.00593729964144607
cka_sep,31,pubmedbert,0.614389426958607,-0.014597281229570824
cka_sep,31,biobert,0.616551423819739,0.006511640935447772
cka_sep,31,simcse,0.516812390603513,-0.01447828050196023
cka_sep,32,specter,0.5743010031499982,-0.020715759705428924
cka_sep,32,specter2,0.5918079387409776,0.00890917921625504
cka_sep,32,scincl,0.5891082250478425,-0.008208281577275009
cka_sep,32,scibert,0.43901007702289746,-0.01139998564928995
cka_sep,32,bert,0.2199634890019836,0.03149652939272541
cka_sep,32,mpnet,0.5957422947711278,-0.004325236063155873
cka_sep,32,minilm,0.5907925024033903,0.00984543312307156
cka_sep,32,pubmedbert,0.6090591048901038,-0.000433382486384088
cka_sep,32,biobert,0.5740152142133682,-0.016530347859233338
cka_sep,32,simcse,0.5231583019024985,0.011361851608715038
cka_sep,33,specter,0.5428187090887244,-0.03332179747786362
cka_sep,33,specter2,0.5658482913998701,0.0018257881639866093
cka_sep,33,scincl,0.569636261720323,-0.008803988615955414
cka_sep,33,scibert,0.43436274057994884,0.0028289341966005375
cka_sep,33,bert,0.177701263663048,0.008110560342628866
cka_sep,33,mpnet,0.5809449442672985,-0.0002463302781462451
cka_sep,33,minilm,0.5620778829100324,7.069918552692221e-06
cka_sep,33,pubmedbert,0.5862135663588391,-0.004402664728809878
cka_sep,33,biobert,0.5674987560871094,-0.004170549696652907
cka_sep,33,simcse,0.5310931721806031,0.038172978175658887
cka_sep,34,specter,0.6322420334464993,0.023497164802583386
cka_sep,34,specter2,0.6044984181320934,0.007871552818881942
cka_sep,34,scincl,0.6283712624485839,0.01732665003497755
cka_sep,34,scibert,0.4113476052372859,-0.0527905632233903
cka_sep,34,bert,0.1964814543683646,-0.005713611029382393
cka_sep,34,mpnet,0.622861703848627,0.009066067225854395
cka_sep,34,minilm,0.6012402805990829,0.00656510553027529
cka_sep,34,pubmedbert,0.635495660253977,0.012275067089000205
cka_sep,34,biobert,0.6151943851505677,0.01092071728947751
cka_sep,34,simcse,0.49650640554399433,-0.029018150538277904
cka_sep,35,specter,0.6291613979823215,0.02263317379008625
cka_sep,35,specter2,0.6042806637072143,0.00987044284568365
cka_sep,35,scincl,0.6171275131550129,0.008299545193087213
cka_sep,35,scibert,0.40477496511656924,-0.05714655889242627
cka_sep,35,bert,0.16000474188137515,-0.039973679064691146
cka_sep,35,mpnet,0.6228468182363786,0.01126782606528661
cka_sep,35,minilm,0.6014818978296419,0.009023367212515003
cka_sep,35,pubmedbert,0.6474774988623784,0.02647355014908222
cka_sep,35,biobert,0.6172939512112889,0.015236927801879439
cka_sep,35,simcse,0.5176233165300889,-0.0056845951005026025
cka_sep,36,specter,0.5579802729259926,-0.008604072130992298
cka_sep,36,specter2,0.5625404285803418,0.008074086854061437
cka_sep,36,scincl,0.5502698389108933,-0.01861424991578204
cka_sep,36,scibert,0.40732157191717816,-0.014656072956566976
cka_sep,36,bert,0.18625041200216522,0.026215870191349237
cka_sep,36,mpnet,0.5750022187870312,0.003367105751189592
cka_sep,36,minilm,0.5587115602465694,0.006196908764692933
cka_sep,36,pubmedbert,0.5828358533361614,0.0017757837581155516
cka_sep,36,biobert,0.5479157048619167,-0.01419743941224267
cka_sep,36,simcse,0.4938061115915164,0.010442079096175252
cka_quality,11,specter,0.6554307709476899,0.011024687445085272
cka_quality,11,specter2,0.616643497362122,-0.014916210103605838
cka_quality,11,scincl,0.6526975573629914,0.006425870691941881
cka_quality,11,scibert,0.6534277673110598,0.0011346200716354628
cka_quality,11,bert,0.6460269762296561,0.0020130160910290457
cka_quality,11,mpnet,0.6559098191045635,0.006800272045521521
cka_quality,11,minilm,0.636621187514309,0.002521666954815433
cka_quality,11,pubmedbert,0.6261949205201669,-0.0020812169015542357
cka_quality,11,biobert,0.65887261942922,0.002061040128194722
cka_quality,11,simcse,0.577766331026139,-0.014983746423063708
cka_quality,12,specter,0.5996117554601608,-0.03492182038728306
cka_quality,12,specter2,0.6094970003542015,-0.012190199456365545
cka_quality,12,scincl,0.6357987655189132,-0.0006004134969754086
cka_quality,12,scibert,0.6649257555176383,0.022505115933374762
cka_quality,12,bert,0.6717523865723656,0.03761093408889925
cka_quality,12,mpnet,0.6118053123875379,-0.027431727016343308
cka_quality,12,minilm,0.6030478035023925,-0.021179209401940253
cka_quality,12,pubmedbert,0.6171154366709514,-0.0012881930956090137
cka_quality,12,biobert,0.645976580273659,-0.0009624913722054984
cka_quality,12,simcse,0.6213355739984903,0.038458004204448254
cka_quality,13,specter,0.6331439684780341,0.006253049724698003
cka_quality,13,specter2,0.5896952682732758,-0.024349274443183615
cka_quality,13,scincl,0.640806891857752,0.0120503699359708
cka_quality,13,scibert,0.6435828256544208,0.008804843164264923
cka_quality,13,bert,0.6183811344671682,-0.00811766092219045
cka_quality,13,mpnet,0.6309687426103089,-0.0006256396994646702
cka_quality,13,minilm,0.6155764353468465,-0.0010079204633786458
cka_quality,13,pubmedbert,0.6208772173591461,0.010116244686693402
cka_quality,13,biobert,0.6592638141938064,0.019967399642049594
cka_quality,13,simcse,0.5521435010744753,-0.023091411625459
cka_quality,14,specter,0.5823139053039967,-0.023416121474270437
cka_quality,14,specter2,0.616911901198821,0.02402825045743066
cka_quality,14,scincl,0.601970150431917,-0.0056254795147951215
cka_quality,14,scibert,0.6072443236985156,-0.0063727668165713585
cka_quality,14,bert,0.6078302195364618,0.0024923161221721063
cka_quality,14,mpnet,0.6227455219498822,0.0123120316151777
cka_quality,14,minilm,0.6083469694891473,0.012923505653991264
cka_quality,14,pubmedbert,0.5659299205553477,-0.02367016014203592
cka_quality,14,biobert,0.6024385020401122,-0.015697020536575623
cka_quality,14,simcse,0.5770994653603432,0.02302544463547789
cka_quality,15,specter,0.7547794903882424,0.025988754309109765
cka_quality,15,specter2,0.7158615062739819,-8.285376827390747e-05
cka_quality,15,scincl,0.7354772162465719,0.004820876998994349
cka_quality,15,scibert,0.7249397756158009,-0.011738024200151452
cka_quality,15,bert,0.7026285159701564,-0.025770096744998812
cka_quality,15,mpnet,0.7423788540214697,0.00888465438589968
cka_quality,15,minilm,0.7224446285362328,0.003960455400211159
cka_quality,15,pubmedbert,0.7077311687334984,-0.004929621264750778
cka_quality,15,biobert,0.7380791087109652,-0.0031171231665880266
cka_quality,15,simcse,0.6791177080762794,0.001982978050548639
cka_quality,16,specter,0.7082000336091006,0.024017719913376607
cka_quality,16,specter2,0.6515843324293686,-0.019751605229478632
cka_quality,16,scincl,0.6554930522166362,-0.030554864647532678
cka_quality,16,scibert,0.7167278841583593,0.024658506725815696
cka_quality,16,bert,0.6763382726186395,-0.007451917713106986
cka_quality,16,mpnet,0.6784320630108748,-0.010453714241286629
cka_quality,16,minilm,0.6595422686140112,-0.014333482138601798
cka_quality,16,pubmedbert,0.697510620304608,0.029458252689767452
cka_quality,16,biobert,0.7089593131019002,0.01237150360775553
cka_quality,16,simcse,0.6245659086756137,-0.007960398966708316
cka_quality,17,specter,0.6310306762913309,-0.014859348098023238
cka_quality,17,specter2,0.6524677209075295,0.019424072555052123
cka_quality,17,scincl,0.6505565231801423,0.002800895622343252
cka_quality,17,scibert,0.6349984798963355,-0.018778608229838407
cka_quality,17,bert,0.6411273729485972,-0.004370528076779401
cka_quality,17,mpnet,0.6549151027241239,0.0043216147783323965
cka_quality,17,minilm,0.646076028689477,0.010492567243233886
cka_quality,17,pubmedbert,0.6337077005720428,0.003947622263572259
cka_quality,17,biobert,0.6408037405063086,-0.01749177968146614
cka_quality,17,simcse,0.6087475099595268,0.014513491623574626
cka_quality,18,specter,0.6275943439693666,-0.020077871290443878
cka_quality,18,specter2,0.6509128340138105,0.016086994790876757
cka_quality,18,scincl,0.6557461312514357,0.006208312823180141
cka_quality,18,scibert,0.6403976019874462,-0.015161677009184225
cka_quality,18,bert,0.6440036318146638,-0.0032764600811691943
cka_quality,18,mpnet,0.6622219779761127,0.00984629915986484
cka_quality,18,minilm,0.6420035473861992,0.004637895069499681
cka_quality,18,pubmedbert,0.6296013905915405,-0.0019408785873865878
cka_quality,18,biobert,0.651353265575398,-0.008724445482833318
cka_quality,18,simcse,0.6084180398140036,0.012401830607594897
cka_quality,19,specter,0.7110974942462994,0.006086891476708674
cka_quality,19,specter2,0.6758258852090925,-0.016338341523621458
cka_quality,19,scincl,0.7068268121834335,-4.93937546022474e-05
cka_quality,19,scibert,0.7121520759426515,-0.0007455905637589158
cka_quality,19,bert,0.7277588280979531,0.023140348692339965
cka_quality,19,mpnet,0.6980483852316004,-0.011665681094427746
cka_quality,19,minilm,0.6907757415335223,-0.003928298292957439
cka_quality,19,pubmedbert,0.7075120206741738,0.01863136398546656
cka_quality,19,biobert,0.7105097478357494,-0.006906350732261905
cka_quality,19,simcse,0.6451296485233052,-0.008224948192883615
cka_quality,20,specter,0.6017609489161644,-0.028565665966788136
cka_quality,20,specter2,0.6335926057200573,0.016112366873981456
cka_quality,20,scincl,0.6302354848263401,-0.0019567332250574054
cka_quality,20,scibert,0.6457296211935888,0.007515942573816529
cka_quality,20,bert,0.645576112477297,0.01564162095832189
cka_quality,20,mpnet,0.6418399491884844,0.00680987074909456
cka_quality,20,minilm,0.626077228627863,0.006057176688021439
cka_quality,20,pubmedbert,0.5979689586306051,-0.01622771017146401
cka_quality,20,biobert,0.620018375600315,-0.02271373508105814
cka_quality,20,simcse,0.595997475430683,0.017326866601132387
cka_quality,21,specter,0.8195861071971133,0.017648094427251397
cka_quality,21,specter2,0.7908766170446504,0.0017849803116652223
cka_quality,21,scincl,0.7958780050310923,-0.0079256109072148
cka_quality,21,scibert,0.7993601686529621,-0.010464907853719698
cka_quality,21,bert,0.8053185737188489,0.0037726843129644396
cka_quality,21,mpnet,0.8069222166248103,0.0002807402985109582
cka_quality,21,minilm,0.7896212052167161,-0.002010244610035011
cka_quality,21,pubmedbert,0.7926034153119815,0.006795348623003091
cka_quality,21,biobert,0.8111682789866699,-0.0031752295816128706
cka_quality,21,simcse,0.7435761516956484,-0.006705855020811693
cka_quality,22,specter,0.6432184085218486,-0.0010220109156992255
cka_quality,22,specter2,0.6410933837731528,0.009699340372481694
cka_quality,22,scincl,0.6481746956447878,0.002068673038794914
cka_quality,22,scibert,0.634094465464432,-0.01803301770993558
cka_quality,22,bert,0.6503219283682485,0.006473632294678122
cka_quality,22,mpnet,0.6405249003705511,-0.00841898262343409
cka_quality,22,minilm,0.6172625483462968,-0.016671308148139982
cka_quality,22,pubmedbert,0.6388914230408389,0.010780949684174571
cka_quality,22,biobert,0.6549441673872155,-0.0017017478487530127
cka_quality,22,simcse,0.6094088852399794,0.016824471855833505
cka_quality,23,specter,0.6754231491154941,0.001228268310316601
cka_quality,23,specter2,0.6649842972639669,0.0036357924956660964
cka_quality,23,scincl,0.6782114959105923,0.002151011936969637
cka_quality,23,scibert,0.667397570436532,-0.014684374105465229
cka_quality,23,bert,0.6912176775213896,0.017414920080189633
cka_quality,23,mpnet,0.6797250800220848,0.0008267356604698436
cka_quality,23,minilm,0.6667784052177678,0.002890087355701226
cka_quality,23,pubmedbert,0.6590231075003833,0.0009581727760891415
cka_quality,23,biobert,0.6854762102369228,-0.0011241663666754374
cka_quality,23,simcse,0.6092424266085136,-0.013296448143262054
cka_quality,24,specter,0.6646851938009863,0.005789008183234295
cka_quality,24,specter2,0.6322043399409172,-0.013845469639958054
cka_quality,24,scincl,0.6677174367905994,0.006955648004402354
cka_quality,24,scibert,0.6824764695043688,0.01569322014979704
cka_quality,24,bert,0.6397565945180104,-0.018747467735764117
cka_quality,24,mpnet,0.6667203609922043,0.003120711818014864
cka_quality,24,minilm,0.6583662782076156,0.0097766555329746
cka_quality,24,pubmedbert,0.6477101457572636,0.004943906220395027
cka_quality,24,biobert,0.6886358897136617,0.017334208297489034
cka_quality,24,simcse,0.5762197587337656,-0.03102042083058438
cka_quality,25,specter,0.6571706773018244,0.01024466441150862
cka_quality,25,specter2,0.6319474181821652,-0.002132218671273889
cka_quality,25,scincl,0.6527604509556455,0.0039688348968846855
cka_quality,25,scibert,0.6675227011671321,0.012709624539996491
cka_quality,25,bert,0.618386574981681,-0.028147314544657256
cka_quality,25,mpnet,0.6535561495228233,0.0019266730760699982
cka_quality,25,minilm,0.6287616619588913,-0.007857787988313554
cka_quality,25,pubmedbert,0.6569767482170712,0.02618068140763885
cka_quality,25,biobert,0.6748584099835946,0.015526901294858132
cka_quality,25,simcse,0.5628499484142023,-0.03242005842271171
cka_quality,26,specter,0.7233079014451154,-0.002072596547783973
cka_quality,26,specter2,0.7266639365568798,0.014129814600857209
cka_quality,26,scincl,0.7308494101357116,0.0036033089743672374
cka_quality,26,scibert,0.7506995771282267,0.017432015398507597
cka_quality,26,bert,0.7267565377804073,0.0017681631514855356
cka_quality,26,mpnet,0.6993765063924484,-0.030707455156888233
cka_quality,26,minilm,0.6965978404295312,-0.01847609462025717
cka_quality,26,pubmedbert,0.7213470765412078,0.012096524629191887
cka_quality,26,biobert,0.705487233776369,-0.03229876001495105
cka_quality,26,simcse,0.7082495715249695,0.03452507958547197
cka_quality,27,specter,0.5819100028030689,0.008963638543637723
cka_quality,27,specter2,0.5597959302205032,-0.0003040580020511206
cka_quality,27,scincl,0.5784493618187156,0.0036373943908395803
cka_quality,27,scibert,0.5803471421030789,-0.0004862858931718512
cka_quality,27,bert,0.5750443358408136,0.0024900949453600107
cka_quality,27,mpnet,0.5779185357833867,0.000268707967518125
cka_quality,27,minilm,0.5663840366888183,0.0037442353724980292
cka_quality,27,pubmedbert,0.5433495363475207,-0.013466881831027004
cka_quality,27,biobert,0.5846601696551459,-0.0006916904027059899
cka_quality,27,simcse,0.5171352031151332,-0.004155155090896072
cka_quality,28,specter,0.6660446442075568,-0.007463095689749196
cka_quality,28,specter2,0.6664356684957161,0.005774304635287004
cka_quality,28,scincl,0.6818481892473756,0.006474846181624676
cka_quality,28,scibert,0.6699266173253583,-0.01146818630876751
cka_quality,28,bert,0.6634269924272267,-0.009688624106101718
cka_quality,28,mpnet,0.6905723969701971,0.01236119351645378
cka_quality,28,minilm,0.6711693478593408,0.007968170905145813
cka_quality,28,pubmedbert,0.6552449293894802,-0.0021328644269423824
cka_quality,28,biobert,0.7107494482359812,0.0248362125402545
cka_quality,28,simcse,0.5951897765967001,-0.02666195724720393
cka_quality,29,specter,0.7059219291551341,0.016836592904302988
cka_quality,29,specter2,0.6721931603672161,-0.004045799846738264
cka_quality,29,scincl,0.7002121097026742,0.009261170283398075
cka_quality,29,scibert,0.6827279248871986,-0.014244475100452335
cka_quality,29,bert,0.6809729464980708,-0.0077202663887828826
cka_quality,29,mpnet,0.7046169869974716,0.010828187190203089
cka_quality,29,minilm,0.6875407980711978,0.008762024763477613
cka_quality,29,pubmedbert,0.6496698669978024,-0.023285523172145186
cka_quality,29,biobert,0.7011315678246216,-0.0003592642246302106
cka_quality,29,simcse,0.641396683788797,0.003967353591367708
cka_quality,30,specter,0.67870068624836,0.025208896037551522
cka_quality,30,specter2,0.6320353580760878,-0.008610056097843734
cka_quality,30,scincl,0.6579563747723137,0.0025989813930604364
cka_quality,30,scibert,0.6682959117100856,0.006917057762457459
cka_quality,30,bert,0.622557525474037,-0.030542141372793936
cka_quality,30,mpnet,0.665252407665139,0.007057153897893187
cka_quality,30,minilm,0.6411306609294061,-0.0020545663382914242
cka_quality,30,pubmedbert,0.643192783455492,0.005830939325567047
cka_quality,30,biobert,0.6757815847505011,0.009884298741272021
cka_quality,30,simcse,0.5855452208085341,-0.016290563348872453
cka_quality,31,specter,0.6983370063568217,0.007534246981537571
cka_quality,31,specter2,0.6586993639937275,-0.01925701934468
cka_quality,31,scincl,0.6926327566006083,-3.560594312097049e-05
cka_quality,31,scibert,0.7227854826364157,0.024095659524311648
cka_quality,31,bert,0.6977316243019355,0.007320988290628759
cka_quality,31,mpnet,0.6995638860697677,0.004057663138046107
cka_quality,31,minilm,0.6755581541112256,-0.004938042320947756
cka_quality,31,pubmedbert,0.6930609206997645,0.018388107405363785
cka_quality,31,biobert,0.6986400614823145,-0.0045681936913903876
cka_quality,31,simcse,0.6065489492821349,-0.03259780403974755
cka_quality,32,specter,0.6071653232846719,-0.022618552336709657
cka_quality,32,specter2,0.6297149706136107,0.012777471029105932
cka_quality,32,scincl,0.6250525714264787,-0.00659690736334775
cka_quality,32,scibert,0.6357159603543142,-0.0019549790038871175
cka_quality,32,bert,0.630309115955428,0.0009173636980240504
cka_quality,32,mpnet,0.6303227490786776,-0.0041645900991413975
cka_quality,32,minilm,0.631579649523031,0.012102336844760439
cka_quality,32,pubmedbert,0.5994781057334233,-0.014175823807074705
cka_quality,32,biobert,0.646620702370603,0.004431330950800789
cka_quality,32,simcse,0.5974102196554494,0.019282350087469886
cka_quality,33,specter,0.5993619174394957,-0.04021649393494861
cka_quality,33,specter2,0.6242012379369117,-0.002530797400655834
cka_quality,33,scincl,0.6314504277843509,-0.009993586758538417
cka_quality,33,scibert,0.6565072741803033,0.009041799069039026
cka_quality,33,bert,0.6586576245308193,0.019471336520352624
cka_quality,33,mpnet,0.6376105382859198,-0.006671336644961951
cka_quality,33,minilm,0.6227947015101359,-0.006477146921197435
cka_quality,33,pubmedbert,0.6223471213843761,-0.0011013439091849264
cka_quality,33,biobert,0.6593280657023717,0.007344158529506626
cka_quality,33,simcse,0.6190558167716319,0.031133411450589392
cka_quality,34,specter,0.6639483164186569,0.022520221139808647
cka_quality,34,specter2,0.6330177920497371,0.004436072807765578
cka_quality,34,scincl,0.6570891644330772,0.013795465985783998
cka_quality,34,scibert,0.6371648606862681,-0.012150298329399832
cka_quality,34,bert,0.6366930459200824,-0.004342925994788459
cka_quality,34,mpnet,0.6510737796748903,0.004942220839604556
cka_quality,34,minilm,0.6374693473797676,0.006347815044030283
cka_quality,34,pubmedbert,0.60253178656449,-0.022766362633474882
cka_quality,34,biobert,0.6588101772393571,0.004976586162088046
cka_quality,34,simcse,0.5720132942040288,-0.017758795021417514
cka_quality,35,specter,0.6719526908315245,0.015030937793895218
cka_quality,35,specter2,0.6473853598936224,0.003309982892869903
cka_quality,35,scincl,0.6600263727700956,0.0012390165640213545
cka_quality,35,scibert,0.6543378286182399,-0.010470988156209123
cka_quality,35,bert,0.6540658764214142,-0.0024637532522375403
cka_quality,35,mpnet,0.6681501849149438,0.006524968320877221
cka_quality,35,minilm,0.6477617783551655,0.0011465882606471129
cka_quality,35,pubmedbert,0.6280945261130846,-0.012697280843661321
cka_quality,35,biobert,0.6697473939418015,0.00042014510575156324
cka_quality,35,simcse,0.6032261302982734,-0.002039616685953797
cka_quality,36,specter,0.5962062418408883,-0.009142094960323822
cka_quality,36,specter2,0.5996564204690263,0.007154459704690851
cka_quality,36,scincl,0.582491857858266,-0.024722082111391055
cka_quality,36,scibert,0.6094811749055297,-0.0037542256325022727
cka_quality,36,bert,0.6150679511241617,0.010111737686926957
cka_quality,36,mpnet,0.6090212284760468,-0.0010305718816027893
cka_quality,36,minilm,0.6006446940131565,0.00560292015505522
cka_quality,36,pubmedbert,0.5808541378097183,-0.00836425291061048
cka_quality,36,biobert,0.6181320457833217,0.00037821318368879016
cka_quality,36,simcse,0.5774582275138789,0.0237658967660686
cka_equal2048,11,specter,0.6381960104281371,0.011980667335118551
cka_equal2048,11,specter2,0.5992252039511204,-0.015053947656404085
cka_equal2048,11,scincl,0.6358112442107764,0.00850098470137433
cka_equal2048,11,scibert,0.6358326807018888,0.003406006770190009
cka_equal2048,11,bert,0.6323511968250742,0.0033736664716814938
cka_equal2048,11,mpnet,0.6379420301464882,0.0069833930972748775
cka_equal2048,11,minilm,0.621064140799132,0.004828601454491636
cka_equal2048,11,pubmedbert,0.5989367190001427,-0.004467738743403362
cka_equal2048,11,biobert,0.6201457852335877,-0.005454052833278637
cka_equal2048,11,simcse,0.5639946319966006,-0.014097580597045677
cka_equal2048,12,specter,0.5555649249300396,-0.036357283485292186
cka_equal2048,12,specter2,0.5660177320864699,-0.013968284843368008
cka_equal2048,12,scincl,0.5897045178419281,-0.0033126069897871555
cka_equal2048,12,scibert,0.6199781529677967,0.021844613713784617
cka_equal2048,12,bert,0.6381529995262853,0.04346860385057927
cka_equal2048,12,mpnet,0.5688960587128451,-0.027769443658681406
cka_equal2048,12,minilm,0.5658176438694235,-0.016124760797530186
cka_equal2048,12,pubmedbert,0.5658949779626962,-0.003216345103163277
cka_equal2048,12,biobert,0.5785260262338277,-0.012780677155352027
cka_equal2048,12,simcse,0.5920152623847694,0.0482161844688096
cka_equal2048,13,specter,0.6246779406168865,0.00678514929893095
cka_equal2048,13,specter2,0.5822639201357083,-0.023692679696753555
