field_id,k,model_a,input_a,model_b,input_b,kind,mean_overlap,chance_adjusted
19,10,mpnet,abstract,pubmedbert,abstract,model,0.2415,0.23383063700707785
19,10,mpnet,abstract,biobert,abstract,model,0.23959999999999998,0.23191142568250755
19,10,mpnet,abstract,simcse,abstract,model,0.2367,0.22898210313447928
19,10,mpnet,abstract,mpnet,title_abstract,input,0.8109999999999999,0.8090889787664307
19,10,minilm,abstract,pubmedbert,abstract,model,0.2398,0.2321134479271992
19,10,minilm,abstract,biobert,abstract,model,0.2379,0.23019423660262892
19,10,minilm,abstract,simcse,abstract,model,0.24500000000000002,0.23736602628918102
19,10,minilm,abstract,minilm,title_abstract,input,0.7621,0.7596945399393327
19,10,pubmedbert,abstract,biobert,abstract,model,0.5602,0.5557530839231547
19,10,pubmedbert,abstract,simcse,abstract,model,0.2835,0.27625530839231544
19,10,pubmedbert,abstract,pubmedbert,title_abstract,input,0.8305,0.8287861476238625
19,10,biobert,abstract,simcse,abstract,model,0.2948,0.2876695652173913
19,10,biobert,abstract,biobert,title_abstract,input,0.7896,0.7874725985844286
19,10,simcse,abstract,simcse,title_abstract,input,0.7405999999999999,0.7379771486349848
19,10,specter,title_abstract,specter2,title_abstract,model,0.3472,0.3405993933265925
19,10,specter,title_abstract,scincl,title_abstract,model,0.46130000000000004,0.45585308392315477
19,10,specter,title_abstract,scibert,title_abstract,model,0.2702,0.26282082912032356
19,10,specter,title_abstract,bert,title_abstract,model,0.2718,0.2644370070778564
19,10,specter,title_abstract,mpnet,title_abstract,model,0.39039999999999997,0.3842361981799797
19,10,specter,title_abstract,minilm,title_abstract,model,0.37839999999999996,0.3721148634984833
19,10,specter,title_abstract,pubmedbert,title_abstract,model,0.2546,0.24706309403437815
19,10,specter,title_abstract,biobert,title_abstract,model,0.2452,0.2375680485338726
19,10,specter,title_abstract,simcse,title_abstract,model,0.2343,0.22655783619817998
19,10,specter2,title_abstract,scincl,title_abstract,model,0.3854,0.3791856420626896
19,10,specter2,title_abstract,scibert,title_abstract,model,0.2646,0.25716420626895853
19,10,specter2,title_abstract,bert,title_abstract,model,0.2373,0.2295881698685541
19,10,specter2,title_abstract,mpnet,title_abstract,model,0.4091,0.4031252780586451
19,10,specter2,title_abstract,minilm,title_abstract,model,0.3587,0.35221567239636
19,10,specter2,title_abstract,pubmedbert,title_abstract,model,0.2374,0.2296891809908999
19,10,specter2,title_abstract,biobert,title_abstract,model,0.2306,0.22282042467138524
19,10,specter2,title_abstract,simcse,title_abstract,model,0.2008,0.1927191102123357
19,10,scincl,title_abstract,scibert,title_abstract,model,0.2705,0.26312386248736097
19,10,scincl,title_abstract,bert,title_abstract,model,0.25830000000000003,0.25080050556117295
19,10,scincl,title_abstract,mpnet,title_abstract,model,0.43620000000000003,0.43049929221435795
19,10,scincl,title_abstract,minilm,title_abstract,model,0.409,0.4030242669362993
19,10,scincl,title_abstract,pubmedbert,title_abstract,model,0.24430000000000002,0.2366589484327604
19,10,scincl,title_abstract,biobert,title_abstract,model,0.22970000000000002,0.22191132457027302
19,10,scincl,title_abstract,simcse,title_abstract,model,0.22280000000000003,0.21494155712841256
19,10,scibert,title_abstract,bert,title_abstract,model,0.43289999999999995,0.42716592517694635
19,10,scibert,title_abstract,mpnet,title_abstract,model,0.2714,0.2640329625884732
19,10,scibert,title_abstract,minilm,title_abstract,model,0.261,0.2535278058645096
19,10,scibert,title_abstract,pubmedbert,title_abstract,model,0.5458000000000001,0.541207482305359
19,10,scibert,title_abstract,biobert,title_abstract,model,0.5067,0.5017121334681497
19,10,scibert,title_abstract,simcse,title_abstract,model,0.2834,0.27615429726996965
19,10,bert,title_abstract,mpnet,title_abstract,model,0.2847,0.2774674418604651
19,10,bert,title_abstract,minilm,title_abstract,model,0.2773,0.26999261880687564
19,10,bert,title_abstract,pubmedbert,title_abstract,model,0.4417,0.43605490394337715
19,10,bert,title_abstract,biobert,title_abstract,model,0.4528,0.4472671385237614
19,10,bert,title_abstract,simcse,title_abstract,model,0.3993,0.3932261880687563
19,10,mpnet,title_abstract,minilm,title_abstract,model,0.5381,0.5334296258847321
19,10,mpnet,title_abstract,pubmedbert,title_abstract,model,0.2572,0.24968938321536904
19,10,mpnet,title_abstract,biobert,title_abstract,model,0.2473,0.23968928210313448
19,10,mpnet,title_abstract,simcse,title_abstract,model,0.23559999999999998,0.2278709807886754
19,10,minilm,title_abstract,pubmedbert,title_abstract,model,0.2506,0.243022649140546
19,10,minilm,title_abstract,biobert,title_abstract,model,0.24020000000000002,0.23251749241658243
19,10,minilm,title_abstract,simcse,title_abstract,model,0.2472,0.2395882709807887
19,10,pubmedbert,title_abstract,biobert,title_abstract,model,0.5263,0.5215103134479272
19,10,pubmedbert,title_abstract,simcse,title_abstract,model,0.2834,0.27615429726996965
19,10,biobert,title_abstract,simcse,title_abstract,model,0.2831,0.2758512639029323
19,25,specter,title,specter2,title,model,0.32415999999999995,0.30681297741273095
19,25,specter,title,scincl,title,model,0.39144,0.3758198767967146
19,25,specter,title,scibert,title,model,0.23048,0.21072845995893225
19,25,specter,title,bert,title,model,0.24175999999999997,0.22229798767967143
19,25,specter,title,mpnet,title,model,0.34619999999999995,0.32941868583162215
19,25,specter,title,minilm,title,model,0.33152000000000004,0.31436188911704316
19,25,specter,title,pubmedbert,title,model,0.2506,0.23136488706365502
19,25,specter,title,biobert,title,model,0.18696000000000002,0.16609141683778236
19,25,specter,title,simcse,title,model,0.22784,0.2080206981519507
19,25,specter,title,specter,abstract,input,0.31404,0.2964332238193018
19,25,specter,title,specter,title_abstract,input,0.42044,0.4055642299794661
19,25,specter2,title,scincl,title,model,0.3868,0.3710607802874743
19,25,specter2,title,scibert,title,model,0.24423999999999998,0.22484164271047227
19,25,specter2,title,bert,title,model,0.24308,0.22365186858316222
19,25,specter2,title,mpnet,title,model,0.38204,0.36617860369609856
19,25,specter2,title,minilm,title,model,0.34856000000000004,0.3318392607802875
19,25,specter2,title,pubmedbert,title,model,0.25464,0.23550858316221765
19,25,specter2,title,biobert,title,model,0.17952,0.1584604517453799
19,25,specter2,title,simcse,title,model,0.22835999999999998,0.20855404517453796
19,25,specter2,title,specter2,abstract,input,0.31844,0.30094616016427106
19,25,specter2,title,specter2,title_abstract,input,0.41235999999999995,0.3972768377823408
19,25,scincl,title,scibert,title,model,0.24539999999999998,0.22603141683778233
19,25,scincl,title,bert,title,model,0.24628,0.2269340041067762
19,25,scincl,title,mpnet,title,model,0.37484,0.35879379876796713
19,25,scincl,title,minilm,title,model,0.35104,0.3343829158110883
19,25,scincl,title,pubmedbert,title,model,0.24988,0.23062640657084188
19,25,scincl,title,biobert,title,model,0.18780000000000002,0.16695297741273105
19,25,scincl,title,simcse,title,model,0.22848,0.2086771252566735
19,25,scincl,title,scincl,abstract,input,0.3578,0.3413164271047228
19,25,scincl,title,scincl,title_abstract,input,0.4436,0.4293186858316222
19,25,scibert,title,bert,title,model,0.30424,0.2863816837782341
19,25,scibert,title,mpnet,title,model,0.23803999999999997,0.2184825051334702
19,25,scibert,title,minilm,title,model,0.22104,0.20104616016427104
19,25,scibert,title,pubmedbert,title,model,0.3568,0.34029075975359346
19,25,scibert,title,biobert,title,model,0.24495999999999998,0.2255801232032854
19,25,scibert,title,simcse,title,model,0.21408000000000002,0.1939075154004107
19,25,scibert,title,scibert,abstract,input,0.18888000000000002,0.16806069815195074
19,25,scibert,title,scibert,title_abstract,input,0.21367999999999998,0.19349724845995891
19,25,bert,title,mpnet,title,model,0.3062,0.2883919917864477
19,25,bert,title,minilm,title,model,0.28300000000000003,0.26459650924024647
19,25,bert,title,pubmedbert,title,model,0.35991999999999996,0.343490841889117
19,25,bert,title,biobert,title,model,0.2698,0.2510577002053388
19,25,bert,title,simcse,title,model,0.35735999999999996,0.34086513347022585
19,25,bert,title,bert,abstract,input,0.22556,0.20568217659137578
19,25,bert,title,bert,title_abstract,input,0.25088,0.23165207392197126
19,25,mpnet,title,minilm,title,model,0.54496,0.5332803285420945
19,25,mpnet,title,pubmedbert,title,model,0.27392,0.2552834496919918
19,25,mpnet,title,biobert,title,model,0.19748000000000002,0.17688143737166326
19,25,mpnet,title,simcse,title,model,0.28076,0.26229901437371667
19,25,mpnet,title,mpnet,abstract,input,0.45415999999999995,0.4401497330595482
19,25,mpnet,title,mpnet,title_abstract,input,0.52148,0.5091976591375771
19,25,minilm,title,pubmedbert,title,model,0.25844,0.23940611909650925
19,25,minilm,title,biobert,title,model,0.188,0.1671581108829569
19,25,minilm,title,simcse,title,model,0.2776,0.25905790554414787
19,25,minilm,title,minilm,abstract,input,0.36812,0.35190131416837783
19,25,minilm,title,minilm,title_abstract,input,0.43892000000000003,0.4245185626283368
19,25,pubmedbert,title,biobert,title,model,0.30612,0.2883099383983573
19,25,pubmedbert,title,simcse,title,model,0.25628,0.23719067761806983
19,25,pubmedbert,title,pubmedbert,abstract,input,0.19579999999999997,0.1751583162217659
19,25,pubmedbert,title,pubmedbert,title_abstract,input,0.21892,0.1988717453798768
19,25,biobert,title,simcse,title,model,0.1984,0.17782505133470225
19,25,biobert,title,biobert,abstract,input,0.15712,0.13548550308008214
19,25,biobert,title,biobert,title_abstract,input,0.1984,0.17782505133470225
19,25,simcse,title,simcse,abstract,input,0.18916,0.16834788501026693
19,25,simcse,title,simcse,title_abstract,input,0.2186,0.19854353182751538
19,25,specter,abstract,specter2,abstract,model,0.3892,0.3735223819301848
19,25,specter,abstract,scincl,abstract,model,0.5092,0.4966024640657084
19,25,specter,abstract,scibert,abstract,model,0.31972,0.30225901437371666
19,25,specter,abstract,bert,abstract,model,0.32323999999999997,0.30586936344969196
19,25,specter,abstract,mpnet,abstract,model,0.45324,0.4392061190965092
19,25,specter,abstract,minilm,abstract,model,0.42988,0.4152465297741273
19,25,specter,abstract,pubmedbert,abstract,model,0.30648,0.28867917864476383
19,25,specter,abstract,biobert,abstract,model,0.30088000000000004,0.28293544147843946
19,25,specter,abstract,simcse,abstract,model,0.28748,0.26919149897330596
19,25,specter,abstract,specter,title_abstract,input,0.7112,0.7037872689938399
19,25,specter2,abstract,scincl,abstract,model,0.42452,0.40974895277207396
19,25,specter2,abstract,scibert,abstract,model,0.30024,0.28227901437371666
19,25,specter2,abstract,bert,abstract,model,0.26892,0.25015511293634496
19,25,specter2,abstract,mpnet,abstract,model,0.43988,0.42550320328542096
19,25,specter2,abstract,minilm,abstract,model,0.3898,0.3741377823408624
19,25,specter2,abstract,pubmedbert,abstract,model,0.27327999999999997,0.254627022587269
19,25,specter2,abstract,biobert,abstract,model,0.26816,0.24937560574948667
19,25,specter2,abstract,simcse,abstract,model,0.23556000000000002,0.21593885010266944
19,25,specter2,abstract,specter2,title_abstract,input,0.7243600000000001,0.7172850513347023
19,25,scincl,abstract,scibert,abstract,model,0.31896,0.30147950718685834
19,25,scincl,abstract,bert,abstract,model,0.31228,0.2946280492813142
19,25,scincl,abstract,mpnet,abstract,model,0.50092,0.4881099383983573
19,25,scincl,abstract,minilm,abstract,model,0.46991999999999995,0.45631425051334695
19,25,scincl,abstract,pubmedbert,abstract,model,0.29656,0.2785045585215606
19,25,scincl,abstract,biobert,abstract,model,0.28772,0.269437659137577
19,25,scincl,abstract,simcse,abstract,model,0.28124,0.26279133470225874
19,25,scincl,abstract,scincl,title_abstract,input,0.78208,0.7764865708418891
19,25,scibert,abstract,bert,abstract,model,0.47536,0.46189388090349076
19,25,scibert,abstract,mpnet,abstract,model,0.31548,0.29791018480492815
19,25,scibert,abstract,minilm,abstract,model,0.31304,0.29540755646817246
19,25,scibert,abstract,pubmedbert,abstract,model,0.59068,0.5801738398357289
19,25,scibert,abstract,biobert,abstract,model,0.57624,0.5653632032854209
19,25,scibert,abstract,simcse,abstract,model,0.3392,0.32223901437371666
19,25,scibert,abstract,scibert,title_abstract,input,0.8635200000000001,0.8600169199178646
19,25,bert,abstract,mpnet,abstract,model,0.33368000000000003,0.3165773305954826
19,25,bert,abstract,minilm,abstract,model,0.33708,0.3200645995893224
19,25,bert,abstract,pubmedbert,abstract,model,0.49516,0.48220209445585216
19,25,bert,abstract,biobert,abstract,model,0.5202,0.5078848049281314
19,25,bert,abstract,simcse,abstract,model,0.4702,0.45660143737166325
19,25,bert,abstract,bert,title_abstract,input,0.8691599999999999,0.865801683778234
19,25,mpnet,abstract,minilm,abstract,model,0.5804,0.5696299794661192
19,25,mpnet,abstract,pubmedbert,abstract,model,0.30428,0.28642271047227924
19,25,mpnet,abstract,biobert,abstract,model,0.30068,0.2827303080082136
19,25,mpnet,abstract,simcse,abstract,model,0.292,0.27382751540041067
19,25,mpnet,abstract,mpnet,title_abstract,input,0.84768,0.8437703490759754
19,25,minilm,abstract,pubmedbert,abstract,model,0.30352,0.285643203285421
19,25,minilm,abstract,biobert,abstract,model,0.3028,0.2849047227926078
19,25,minilm,abstract,simcse,abstract,model,0.30812,0.29036127310061605
19,25,minilm,abstract,minilm,title_abstract,input,0.8016,0.7965075975359343
19,25,pubmedbert,abstract,biobert,abstract,model,0.60712,0.5970358110882957
19,25,pubmedbert,abstract,simcse,abstract,model,0.34732,0.3305674332648871
19,25,pubmedbert,abstract,pubmedbert,title_abstract,input,0.85752,0.8538629158110882
19,25,biobert,abstract,simcse,abstract,model,0.36219999999999997,0.34582936344969195
19,25,biobert,abstract,biobert,title_abstract,input,0.83052,0.8261698973305955
19,25,simcse,abstract,simcse,title_abstract,input,0.78432,0.778784065708419
19,25,specter,title_abstract,specter2,title_abstract,model,0.40092,0.38554320328542097
19,25,specter,title_abstract,scincl,title_abstract,model,0.52964,0.5175671047227927
19,25,specter,title_abstract,scibert,title_abstract,model,0.33448,0.317397864476386
19,25,specter,title_abstract,bert,title_abstract,model,0.3326,0.3154696098562628
19,25,specter,title_abstract,mpnet,title_abstract,model,0.46536,0.45163720739219715
19,25,specter,title_abstract,minilm,title_abstract,model,0.44412,0.4298520328542095
19,25,specter,title_abstract,pubmedbert,title_abstract,model,0.31648,0.2989358521560575
19,25,specter,title_abstract,biobert,title_abstract,model,0.30763999999999997,0.2898689527720739
19,25,specter,title_abstract,simcse,title_abstract,model,0.29591999999999996,0.27784813141683773
19,25,specter2,title_abstract,scincl,title_abstract,model,0.43712,0.42267236139630393
19,25,specter2,title_abstract,scibert,title_abstract,model,0.32311999999999996,0.30574628336755644
19,25,specter2,title_abstract,bert,title_abstract,model,0.28496,0.26660681724845997
19,25,specter2,title_abstract,mpnet,title_abstract,model,0.46031999999999995,0.4464678439425051
19,25,specter2,title_abstract,minilm,title_abstract,model,0.40676,0.3915331006160164
19,25,specter2,title_abstract,pubmedbert,title_abstract,model,0.29136,0.2731710882956879
19,25,specter2,title_abstract,biobert,title_abstract,model,0.28264,0.26422726899383986
19,25,specter2,title_abstract,simcse,title_abstract,model,0.24996,0.23070845995893224
19,25,scincl,title_abstract,scibert,title_abstract,model,0.33096,0.31378751540041067
19,25,scincl,title_abstract,bert,title_abstract,model,0.32043999999999995,0.3029974948665297
19,25,scincl,title_abstract,mpnet,title_abstract,model,0.5074799999999999,0.49483831622176583
19,25,scincl,title_abstract,minilm,title_abstract,model,0.47268,0.45914509240246404
19,25,scincl,title_abstract,pubmedbert,title_abstract,model,0.30468,0.286832977412731
19,25,scincl,title_abstract,biobert,title_abstract,model,0.29204,0.2738685420944559
19,25,scincl,title_abstract,simcse,title_abstract,model,0.28784,0.2695607392197125
19,25,scibert,title_abstract,bert,title_abstract,model,0.48336,0.47009921971252566
19,25,scibert,title_abstract,mpnet,title_abstract,model,0.32936,0.31214644763860366
19,25,scibert,title_abstract,minilm,title_abstract,model,0.32404000000000005,0.30668989733059554
19,25,scibert,title_abstract,pubmedbert,title_abstract,model,0.5944400000000001,0.5840303490759754
19,25,scibert,title_abstract,biobert,title_abstract,model,0.56056,0.5492807392197124
19,25,scibert,title_abstract,simcse,title_abstract,model,0.34363999999999995,0.32679297741273095
19,25,bert,title_abstract,mpnet,title_abstract,model,0.34284,0.32597244353182747
19,25,bert,title_abstract,minilm,title_abstract,model,0.34072,0.3237980287474333
19,25,bert,title_abstract,pubmedbert,title_abstract,model,0.49484,0.48187388090349076
19,25,bert,title_abstract,biobert,title_abstract,model,0.51124,0.4986948254620124
19,25,bert,title_abstract,simcse,title_abstract,model,0.469,0.45537063655030796
19,25,mpnet,title_abstract,minilm,title_abstract,model,0.59468,0.5842765092402464
19,25,mpnet,title_abstract,pubmedbert,title_abstract,model,0.31524,0.2976640246406571
19,25,mpnet,title_abstract,biobert,title_abstract,model,0.30788,0.29011511293634495
19,25,mpnet,title_abstract,simcse,title_abstract,model,0.29952,0.2815405338809035
19,25,minilm,title_abstract,pubmedbert,title_abstract,model,0.31072,0.29302800821355235
19,25,minilm,title_abstract,biobert,title_abstract,model,0.30316,0.28527396303901437
19,25,minilm,title_abstract,simcse,title_abstract,model,0.31108,0.29339724845995896
19,25,pubmedbert,title_abstract,biobert,title_abstract,model,0.58772,0.577137864476386
19,25,pubmedbert,title_abstract,simcse,title_abstract,model,0.35172,0.33508036960985627
19,25,biobert,title_abstract,simcse,title_abstract,model,0.35448,0.33791121149897335
19,50,specter,title,specter2,title,model,0.38496,0.35255536354056904
19,50,specter,title,scincl,title,model,0.44626,0.41708507903055847
19,50,specter,title,scibert,title,model,0.29024,0.25284484720758693
19,50,specter,title,bert,title,model,0.30635999999999997,0.26981416227608007
19,50,specter,title,mpnet,title,model,0.40668,0.37541972602739726
19,50,specter,title,minilm,title,model,0.38938,0.3572082402528978
19,50,specter,title,pubmedbert,title,model,0.31132000000000004,0.27503548998946264
19,50,specter,title,biobert,title,model,0.23814,0.19799985247629082
19,50,specter,title,simcse,title,model,0.28374,0.24600238145416226
19,50,specter,title,specter,abstract,input,0.38778,0.3555239409905164
19,50,specter,title,specter,title_abstract,input,0.48566000000000004,0.45856094836670186
19,50,specter2,title,scincl,title,model,0.4387,0.4091267650158061
19,50,specter2,title,scibert,title,model,0.30248,0.2657297365648051
19,50,specter2,title,bert,title,model,0.29496,0.2578135300316122
19,50,specter2,title,mpnet,title,model,0.43264,0.4027474815595364
19,50,specter2,title,minilm,title,model,0.39474,0.3628506427818757
19,50,specter2,title,pubmedbert,title,model,0.30756,0.2710773867228662
19,50,specter2,title,biobert,title,model,0.2242,0.18332539515279242
19,50,specter2,title,simcse,title,model,0.2772,0.23911780821917808
19,50,specter2,title,specter2,abstract,input,0.37468,0.3417337407797682
19,50,specter2,title,specter2,title_abstract,input,0.46590000000000004,0.4377598524762909
19,50,scincl,title,scibert,title,model,0.3041,0.2674350895679663
19,50,scincl,title,bert,title,model,0.30232,0.2655613066385669
19,50,scincl,title,mpnet,title,model,0.4296,0.3995473129610116
19,50,scincl,title,minilm,title,model,0.40094,0.36937730242360384
19,50,scincl,title,pubmedbert,title,model,0.30632000000000004,0.2697720547945206
19,50,scincl,title,biobert,title,model,0.22912,0.18850461538461535
19,50,scincl,title,simcse,title,model,0.28024,0.2423179768177028
19,50,scincl,title,scincl,abstract,input,0.42774,0.39758931506849315
19,50,scincl,title,scincl,title_abstract,input,0.51006,0.48424651211801895
19,50,scibert,title,bert,title,model,0.35898,0.3252065542676502
19,50,scibert,title,mpnet,title,model,0.29816,0.26118212855637507
19,50,scibert,title,minilm,title,model,0.27898,0.24099159114857743
19,50,scibert,title,pubmedbert,title,model,0.41592,0.3851465542676502
19,50,scibert,title,biobert,title,model,0.29350000000000004,0.2562766069546892
19,50,scibert,title,simcse,title,model,0.26492,0.2261908113804004
19,50,scibert,title,scibert,abstract,input,0.24776,0.2081267017913593
19,50,scibert,title,scibert,title_abstract,input,0.27326,0.23497022128556375
19,50,bert,title,mpnet,title,model,0.3593,0.3255434141201265
19,50,bert,title,minilm,title,model,0.34003999999999995,0.30526866174920964
19,50,bert,title,pubmedbert,title,model,0.41958,0.38899938883034774
19,50,bert,title,biobert,title,model,0.316,0.27996206533192836
19,50,bert,title,simcse,title,model,0.41668,0.38594659641728135
19,50,bert,title,bert,abstract,input,0.28976,0.2523395574288725
19,50,bert,title,bert,title_abstract,input,0.31506,0.2789725395152793
19,50,mpnet,title,minilm,title,model,0.5809799999999999,0.5589030769230768
19,50,mpnet,title,pubmedbert,title,model,0.32942,0.2940891253951528
19,50,mpnet,title,biobert,title,model,0.24594000000000002,0.20621081138040043
19,50,mpnet,title,simcse,title,model,0.32998,0.2946786301369863
19,50,mpnet,title,mpnet,abstract,input,0.50988,0.48405702845100107
19,50,mpnet,title,mpnet,title_abstract,input,0.56996,0.5473024657534247
19,50,minilm,title,pubmedbert,title,model,0.31564,0.2795830979978925
19,50,minilm,title,biobert,title,model,0.23546,0.1951786512118019
19,50,minilm,title,simcse,title,model,0.33466,0.2996052054794521
19,50,minilm,title,minilm,abstract,input,0.42576,0.39550499473129613
19,50,minilm,title,minilm,title_abstract,input,0.49323999999999996,0.4665403161222339
19,50,pubmedbert,title,biobert,title,model,0.35766,0.32381700737618546
19,50,pubmedbert,title,simcse,title,model,0.31424,0.2781093361433088
19,50,pubmedbert,title,pubmedbert,abstract,input,0.25329999999999997,0.21395858798735506
19,50,pubmedbert,title,pubmedbert,title_abstract,input,0.2805,0.24259167544783986
19,50,biobert,title,simcse,title,model,0.24547999999999998,0.20572657534246572
19,50,biobert,title,biobert,abstract,input,0.20962,0.1679772181243414
19,50,biobert,title,biobert,title_abstract,input,0.25408000000000003,0.21477968387776608
19,50,simcse,title,simcse,abstract,input,0.25146,0.21202164383561645
19,50,simcse,title,simcse,title_abstract,input,0.28418,0.24646556375131715
19,50,specter,abstract,specter2,abstract,model,0.4407,0.4112321390937829
19,50,specter,abstract,scincl,abstract,model,0.56476,0.5418284931506849
19,50,specter,abstract,scibert,abstract,model,0.37244,0.33937572181243414
19,50,specter,abstract,bert,abstract,model,0.37770000000000004,0.3449128556375132
19,50,specter,abstract,mpnet,abstract,model,0.51374,0.4881204004214963
19,50,specter,abstract,minilm,abstract,model,0.48948,0.46258221285563755
19,50,specter,abstract,pubmedbert,abstract,model,0.36012,0.32640661749209693
19,50,specter,abstract,biobert,abstract,model,0.35509999999999997,0.3211221285563751
19,50,specter,abstract,simcse,abstract,model,0.34012,0.30535287671232875
19,50,specter,abstract,specter,title_abstract,input,0.75912,0.7464287460484721
19,50,specter2,abstract,scincl,abstract,model,0.46954,0.44159163329820866
19,50,specter2,abstract,scibert,abstract,model,0.34596,0.3115005690200211
19,50,specter2,abstract,bert,abstract,model,0.31116,0.2748670600632245
19,50,specter2,abstract,mpnet,abstract,model,0.48678,0.4597399578503688
19,50,specter2,abstract,minilm,abstract,model,0.43976,0.4102426132771338
19,50,specter2,abstract,pubmedbert,abstract,model,0.31478,0.27867778714436253
19,50,specter2,abstract,biobert,abstract,model,0.31182,0.2755618335089568
19,50,specter2,abstract,simcse,abstract,model,0.27893999999999997,0.24094948366701785
19,50,specter2,abstract,specter2,title_abstract,input,0.75676,0.7439444046364594
19,50,scincl,abstract,scibert,abstract,model,0.36478,0.33131213909378293
19,50,scincl,abstract,bert,abstract,model,0.35975999999999997,0.3260276501580611
19,50,scincl,abstract,mpnet,abstract,model,0.55154,0.5279119704952582
19,50,scincl,abstract,minilm,abstract,model,0.52262,0.4974682613277134
19,50,scincl,abstract,pubmedbert,abstract,model,0.34125999999999995,0.3065529399367755
19,50,scincl,abstract,biobert,abstract,model,0.33356,0.29844724973656483
19,50,scincl,abstract,simcse,abstract,model,0.32878,0.29341540569020025
19,50,scincl,abstract,scincl,title_abstract,input,0.81664,0.8069793045310854
19,50,scibert,abstract,bert,abstract,model,0.51732,0.4918890200210748
19,50,scibert,abstract,mpnet,abstract,model,0.36772,0.33440703898840884
19,50,scibert,abstract,minilm,abstract,model,0.36329999999999996,0.32975416227608007
19,50,scibert,abstract,pubmedbert,abstract,model,0.62924,0.6097057534246576
19,50,scibert,abstract,biobert,abstract,model,0.61222,0.5917890200210748
19,50,scibert,abstract,simcse,abstract,model,0.385,0.3525974710221286
19,50,scibert,abstract,scibert,title_abstract,input,0.88168,0.8754460695468915
19,50,bert,abstract,mpnet,abstract,model,0.38524,0.3528501159114858
19,50,bert,abstract,minilm,abstract,model,0.3911,0.35901886195995786
19,50,bert,abstract,pubmedbert,abstract,model,0.54476,0.5207747523709167
19,50,bert,abstract,biobert,abstract,model,0.56784,0.5450707692307692
19,50,bert,abstract,simcse,abstract,model,0.52036,0.49508918861959966
19,50,bert,abstract,bert,title_abstract,input,0.88824,0.8823516965226554
19,50,mpnet,abstract,minilm,abstract,model,0.62744,0.6078109167544784
19,50,mpnet,abstract,pubmedbert,abstract,model,0.35512,0.3211431822971549
19,50,mpnet,abstract,biobert,abstract,model,0.3525,0.31838514225500525
19,50,mpnet,abstract,simcse,abstract,model,0.34584000000000004,0.3113742465753425
19,50,mpnet,abstract,mpnet,title_abstract,input,0.87076,0.8639507270811381
19,50,minilm,abstract,pubmedbert,abstract,model,0.35468000000000005,0.3206800000000001
19,50,minilm,abstract,biobert,abstract,model,0.35601999999999995,0.32209060063224443
19,50,minilm,abstract,simcse,abstract,model,0.3639,0.33038577449947315
19,50,minilm,abstract,minilm,title_abstract,input,0.83328,0.8244960168598525
19,50,pubmedbert,abstract,biobert,abstract,model,0.6507200000000001,0.6323174710221287
19,50,pubmedbert,abstract,simcse,abstract,model,0.40192,0.37040893572181244
19,50,pubmedbert,abstract,pubmedbert,title_abstract,input,0.8774599999999999,0.8710037302423603
19,50,biobert,abstract,simcse,abstract,model,0.41056,0.3795041517386723
19,50,biobert,abstract,biobert,title_abstract,input,0.8540399999999999,0.8463497997892517
19,50,simcse,abstract,simcse,title_abstract,input,0.81238,0.8024948577449947
19,50,specter,title_abstract,specter2,title_abstract,model,0.45314,0.4243275658587987
19,50,specter,title_abstract,scincl,title_abstract,model,0.58346,0.5615137407797681
19,50,specter,title_abstract,scibert,title_abstract,model,0.38602,0.3536712118018967
19,50,specter,title_abstract,bert,title_abstract,model,0.38808,0.35583974710221283
19,50,specter,title_abstract,mpnet,title_abstract,model,0.52888,0.5040580821917808
19,50,specter,title_abstract,minilm,title_abstract,model,0.49878,0.47237220231822974
19,50,specter,title_abstract,pubmedbert,title_abstract,model,0.37216,0.3390809694415174
19,50,specter,title_abstract,biobert,title_abstract,model,0.3618,0.3281751317175975
19,50,specter,title_abstract,simcse,title_abstract,model,0.35,0.31575342465753425
19,50,specter2,title_abstract,scincl,title_abstract,model,0.4819,0.4546028451001054
19,50,specter2,title_abstract,scibert,title_abstract,model,0.37112,0.33798617492096944
19,50,specter2,title_abstract,bert,title_abstract,model,0.3295,0.2941733403582719
19,50,specter2,title_abstract,mpnet,title_abstract,model,0.5008,0.47449863013698634
19,50,specter2,title_abstract,minilm,title_abstract,model,0.45182,0.4229380189673341
19,50,specter2,title_abstract,pubmedbert,title_abstract,model,0.33482,0.29977363540569024
19,50,specter2,title_abstract,biobert,title_abstract,model,0.32676,0.29128897787144364
19,50,specter2,title_abstract,simcse,title_abstract,model,0.29100000000000004,0.25364488935721813
19,50,scincl,title_abstract,scibert,title_abstract,model,0.37736,0.3445549420442571
19,50,scincl,title_abstract,bert,title_abstract,model,0.36991999999999997,0.3367229504741833
19,50,scincl,title_abstract,mpnet,title_abstract,model,0.56238,0.5393230979978925
19,50,scincl,title_abstract,minilm,title_abstract,model,0.5258400000000001,0.5008579135932562
19,50,scincl,title_abstract,pubmedbert,title_abstract,model,0.3513,0.3171219178082192
19,50,scincl,title_abstract,biobert,title_abstract,model,0.34054,0.3057950052687039
19,50,scincl,title_abstract,simcse,title_abstract,model,0.33382,0.2987209483667018
19,50,scibert,title_abstract,bert,title_abstract,model,0.52636,0.5014053108535301
19,50,scibert,title_abstract,mpnet,title_abstract,model,0.3822,0.349649947312961
19,50,scibert,title_abstract,minilm,title_abstract,model,0.37284,0.33979679662802953
