outcome,model_a,model_b,observed,descriptive_fit,residual
neighbors_2048_mean_k25,scincl,bert,0.2137020733173077,0.2551907711268056,-0.041488697809497904
neighbors_2048_mean_k25,scincl,mpnet,0.49778831129807694,0.37876106831632306,0.11902724298175388
neighbors_2048_mean_k25,scincl,minilm,0.4528751502403847,0.37876106831632306,0.07411408192406166
neighbors_2048_mean_k25,scincl,pubmedbert,0.22024489182692306,0.2551907711268056,-0.03494587929988255
neighbors_2048_mean_k25,scincl,biobert,0.22933849158653852,0.2551907711268056,-0.025852279540267087
neighbors_2048_mean_k25,scincl,simcse,0.20871018629807697,0.14630364002354684,0.06240654627453013
neighbors_2048_mean_k25,scibert,bert,0.40202974759615373,0.46907326212576156,-0.06704351452960783
neighbors_2048_mean_k25,scibert,mpnet,0.25155964543269227,0.2698739372130643,-0.018314291780372027
neighbors_2048_mean_k25,scibert,minilm,0.24812740384615387,0.2698739372130643,-0.02174653336691043
neighbors_2048_mean_k25,scibert,pubmedbert,0.5361395733173079,0.46907326212576156,0.06706631119154632
neighbors_2048_mean_k25,scibert,biobert,0.5168912259615386,0.46907326212576156,0.04781796383577702
neighbors_2048_mean_k25,scibert,simcse,0.2780154747596153,0.2551907711268056,0.022824703632809695
neighbors_2048_mean_k25,bert,mpnet,0.23726397235576926,0.238959462099523,-0.0016954897437537475
neighbors_2048_mean_k25,bert,minilm,0.2414239783653847,0.238959462099523,0.0024645162658616937
neighbors_2048_mean_k25,bert,pubmedbert,0.3975268930288464,0.46907326212576156,-0.07154636909691514
neighbors_2048_mean_k25,bert,biobert,0.42446769831730785,0.5024446488597327,-0.07797695054242487
neighbors_2048_mean_k25,bert,simcse,0.39295958533653846,0.25764768274723554,0.13531190258930292
neighbors_2048_mean_k25,mpnet,minilm,0.5747337740384617,0.5399824535748333,0.03475132046362839
neighbors_2048_mean_k25,mpnet,pubmedbert,0.2298297776442307,0.2698739372130643,-0.04004415956883359
neighbors_2048_mean_k25,mpnet,biobert,0.24272130408653841,0.2698739372130643,-0.027152633126525882
neighbors_2048_mean_k25,mpnet,simcse,0.23183503605769237,0.3478465932027818,-0.1160115571450894
neighbors_2048_mean_k25,minilm,pubmedbert,0.22646634615384606,0.2698739372130643,-0.04340759105921824
neighbors_2048_mean_k25,minilm,biobert,0.24062740384615397,0.2698739372130643,-0.029246533366910327
neighbors_2048_mean_k25,minilm,simcse,0.24191120793269233,0.3478465932027818,-0.10593538527008944
neighbors_2048_mean_k25,pubmedbert,biobert,0.539841346153846,0.4381587870122203,0.10168255914162577
neighbors_2048_mean_k25,pubmedbert,simcse,0.2703296274038462,0.2551907711268056,0.015138856277040591
neighbors_2048_mean_k25,biobert,simcse,0.2817950721153847,0.2885621578607768,-0.006767085745392143
neighbors_2048_cls_k25,specter,specter2,0.3897286658653848,0.4381997696314113,-0.04847110376602648
neighbors_2048_cls_k25,specter,scincl,0.4843838641826922,0.4381997696314113,0.04618409455128092
neighbors_2048_cls_k25,specter,scibert,0.126916015625,0.13679284753269821,-0.009876831907698225
neighbors_2048_cls_k25,specter,bert,0.12436192908653841,0.1631353910510217,-0.038773461964483294
