field_id,metric,model_group,n,mean,median,min,max,p025,p975
11,neighbors_k50,both_biomedical,10,0.003971679687499996,0.005190429687499998,-0.00244140625,0.00740234375000004,-0.001795410156249988,0.007395751953125021
11,rsa_spearman,all,10,-0.0005245414716981034,-0.0006440585834265877,-0.009679286522198627,0.011546879820400258,-0.008909166492303255,0.01006523065498113
11,rsa_spearman,without_biomedical,10,-0.00015202966557302798,-0.00037987328602112624,-0.008195634462560886,0.01157313882096811,-0.0078449512186087,0.00983725493941821
11,rsa_spearman,one_biomedical,10,-0.0013489384361131452,-0.0026684983301404896,-0.012942610136169042,0.012597696018088134,-0.011476281597563509,0.011361405180248021
11,rsa_spearman,both_biomedical,10,0.002235479387440653,0.00315147294488205,-0.006001431358503617,0.007102806506762982,-0.005110559730813907,0.006865419234442941
12,cka_debiased,all,10,-0.01966197214836165,-0.01960161507163155,-0.02569006662529183,-0.010716086127582014,-0.025414044087319006,-0.01157198256310758
12,cka_debiased,without_biomedical,10,-0.01929510801158809,-0.01870111334466279,-0.02608973484227939,-0.012027665529499076,-0.025900595421890715,-0.012535650929055977
12,cka_debiased,one_biomedical,10,-0.0215340230430634,-0.022315403353479313,-0.02838551766609121,-0.009684790416298328,-0.028290653914844765,-0.011084200511857135
12,cka_debiased,both_biomedical,10,1.8646337207006703e-05,-0.00079741957103735,-0.0029787222769469546,0.00950740574555664,-0.0029295476436529077,0.007606218863441947
12,neighbors_k10,all,10,-0.0066800130208333475,-0.006149631076388884,-0.009712456597222252,-0.0043370225694444875,-0.009639702690972252,-0.00438682725694448
12,neighbors_k10,without_biomedical,10,-0.006523611886160704,-0.006279645647321405,-0.009797014508928559,-0.004239327566964268,-0.00968832833426337,-0.004257768903459798
12,neighbors_k10,one_biomedical,10,-0.007178344726562505,-0.0068069458007812556,-0.009552001953125,-0.004403686523437478,-0.009549255371093746,-0.00457946777343748
12,neighbors_k10,both_biomedical,10,-0.0030859374999999854,-0.0024169921874999944,-0.010107421874999967,0.005615234375,-0.010074462890624972,0.005527343750000005
12,neighbors_k25,all,10,-0.00728146701388889,-0.006902126736111125,-0.010796875000000095,-0.00454383680555559,-0.010586621093750068,-0.0046146375868055586
12,neighbors_k25,without_biomedical,10,-0.006369280133928554,-0.006357421875000005,-0.011160714285714302,-0.002516043526785694,-0.010793613978794638,-0.0028062395368303275
12,neighbors_k25,one_biomedical,10,-0.009020263671874995,-0.00840270996093749,-0.012739257812500016,-0.006807861328124998,-0.012322601318359395,-0.006911956787109372
12,neighbors_k25,both_biomedical,10,-0.005001953124999981,-0.003935546874999973,-0.01123046875,0.0011523437500000622,-0.010725097656249998,0.0005678710937500451
12,neighbors_k50,all,10,-0.00836273871527779,-0.00872363281250002,-0.011108723958333344,-0.0048068576388889395,-0.011078938802083325,-0.005006369357638955
12,neighbors_k50,without_biomedical,10,-0.007211879185267838,-0.007534005301339242,-0.010526646205357149,-0.0023957170758929225,-0.010506007603236596,-0.0027398245675223625
12,neighbors_k50,one_biomedical,10,-0.010600036621093756,-0.010122680664062494,-0.014594726562499993,-0.007744140625000007,-0.014061752319335926,-0.00800575256347657
12,neighbors_k50,both_biomedical,10,-0.004790039062499973,-0.004448242187499951,-0.011201171875000027,0.0011523437500000622,-0.010695800781250011,0.0008293457031250567
12,rsa_spearman,all,10,-0.015707287823824655,-0.015158442608529499,-0.028414582152837098,-0.006632467718081125,-0.0268329329637104,-0.0072557730681468416
12,rsa_spearman,without_biomedical,10,-0.018333283901354292,-0.017921737296152707,-0.0323105375841336,-0.011113963679017513,-0.029774987882879567,-0.011515332709317136
12,rsa_spearman,one_biomedical,10,-0.012245269112403312,-0.011270996920927256,-0.02351974882773744,0.00042005655995647206,-0.023452680617433896,-0.000588987232831088
12,rsa_spearman,both_biomedical,10,0.0024283029642651168,0.0019748111029362914,-0.0016196943415425213,0.007266132295590588,-0.001569105730329473,0.007136630055196944
13,cka_debiased,all,10,0.011299053375768309,0.010442515886674386,0.0022597798364359933,0.0190315097624979,0.0038279718693659563,0.018322148387177585
13,cka_debiased,without_biomedical,10,0.014099679028853285,0.013050198436290072,0.007822824796822503,0.01957072201991794,0.008796778822243695,0.01943164098785552
13,cka_debiased,one_biomedical,10,0.0066732218418184,0.006190153074592253,-0.007078604241875341,0.018297535326611825,-0.004627448174257942,0.016618982806658012
13,cka_debiased,both_biomedical,10,0.006894839632589722,0.006730264310575329,-0.004091333801402586,0.015677157528907748,-0.0022289942030210615,0.014840380543290198
13,neighbors_k10,all,10,0.006358723958333312,0.005434027777777739,0.0030295138888890016,0.010317925347222145,0.0032751193576389696,0.010129692925347168
13,neighbors_k10,without_biomedical,10,0.007712053571428568,0.0073285784040178215,0.003534807477678592,0.011499023437500033,0.003902849469866082,0.011417018345424135
13,neighbors_k10,one_biomedical,10,0.003820800781250011,0.004084777832031261,-0.0008056640624999334,0.008459472656250022,-0.00036758422851556336,0.00808868408203126
