field_id,period_start,model_a,model_b,full_cka,median_1024,median_2048,median_change,p025_2048,p975_2048,central95_width,median_minus_full,passes_original_screen,width_alert,size_shift_alert,status
11,2000,scincl,pubmedbert,0.44106349525851263,0.43773507150801827,0.4414099414774028,0.003674869969384542,0.4382039555299719,0.4447727141274787,0.00656875859750683,0.000346446218890184,True,False,False,original_screen_passed
11,2000,scincl,biobert,0.48122606152427577,0.47603254153216273,0.48151287952266036,0.00548033799049763,0.4779791783012219,0.48406964563937765,0.0060904673381557695,0.000286817998384592,True,False,False,original_screen_passed
11,2000,scincl,simcse,0.4702611258989925,0.4704471198389941,0.4702458026184075,0.0002013172205866387,0.4681296270331838,0.47225603760498086,0.004126410571797079,-1.53232805850112e-05,True,False,False,original_screen_passed
11,2000,scibert,bert,0.7239665635246065,0.7222511229027266,0.7242871198850225,0.00203599698229584,0.7216316338333985,0.7262594798509331,0.004627846017534631,0.0003205563604159467,True,False,False,original_screen_passed
11,2000,scibert,mpnet,0.502867832032622,0.5033046817660126,0.5029200831667622,0.0003845985992504408,0.5004889933298226,0.505141821734474,0.004652828404651421,5.2251134140202105e-05,True,False,False,original_screen_passed
11,2000,scibert,minilm,0.49579278743190935,0.4965320991583845,0.4958935686607216,0.0006385304976628814,0.4930031491123094,0.4976240417497562,0.004620892637446805,0.00010078122881224116,True,False,False,original_screen_passed
11,2000,scibert,pubmedbert,0.8205079917167187,0.8160871643138088,0.8210659427029192,0.004978778389110428,0.818580132380029,0.8235253416569028,0.004945209276873808,0.0005579509862004839,True,False,False,original_screen_passed
11,2000,scibert,biobert,0.8184691124237629,0.8171200003715803,0.818576102501128,0.0014561021295477206,0.8171243060428454,0.8209292370535273,0.003804931010681911,0.00010699007736514332,True,False,False,original_screen_passed
11,2000,scibert,simcse,0.591203817252353,0.5918923100585872,0.5914137814085219,0.0004785286500653685,0.5883911777001608,0.5931984208579033,0.004807243157742502,0.00020996415616880704,True,False,False,original_screen_passed
11,2000,bert,mpnet,0.539853392553155,0.538770126123344,0.5399942784171942,0.0012241522938502003,0.5375209163450204,0.5417951745219353,0.004274258176914847,0.00014088586403915304,True,False,False,original_screen_passed
11,2000,bert,minilm,0.5659396205988177,0.5657197157566911,0.5656635776573731,5.613809931803715e-05,0.5635541777825355,0.5681978784275834,0.004643700645047932,-0.00027604294144467634,True,False,False,original_screen_passed
11,2000,bert,pubmedbert,0.7030853460528722,0.7007642365484253,0.7030323399753506,0.002268103426925294,0.7016026865364791,0.7065121882945593,0.004909501758080248,-5.300607752156683e-05,True,False,False,original_screen_passed
11,2000,bert,biobert,0.7372238392612926,0.7359198141129287,0.7372903704313158,0.0013705563183871172,0.7358812358041137,0.7386464995592221,0.002765263755108438,6.653117002319853e-05,True,False,False,original_screen_passed
11,2000,bert,simcse,0.7480478090065106,0.7478417664250403,0.747915013097598,7.324667255770301e-05,0.7466490915753524,0.7501538536166212,0.0035047620412688163,-0.0001327959089125752,True,False,False,original_screen_passed
11,2000,mpnet,minilm,0.803761399764019,0.8031823171603578,0.8036752684612102,0.0004929513008523623,0.8032606913697304,0.8054692290381473,0.002208537668416888,-8.613130280876735e-05,True,False,False,original_screen_passed
11,2000,mpnet,pubmedbert,0.44414267603024354,0.4405708719883796,0.44443029013504765,0.00385941814666807,0.4414035502686978,0.4483126354037959,0.006909085135098081,0.00028761410480410143,True,False,False,original_screen_passed
11,2000,mpnet,biobert,0.48565245671806584,0.48426325256810693,0.4863352504387465,0.0020719978706395525,0.48286655686597796,0.48816148143459626,0.005294924568618298,0.0006827937206806411,True,False,False,original_screen_passed
11,2000,mpnet,simcse,0.4880178303000401,0.4884181474367187,0.4883905816724551,2.756576426360402e-05,0.48609931979710225,0.4899572665155764,0.00385794671847417,0.00037275137241499223,True,False,False,original_screen_passed
11,2000,minilm,pubmedbert,0.44145554770092593,0.43884392443227227,0.44147544014204265,0.0026315157097703823,0.4377475883204376,0.4456519050162302,0.007904316695792613,1.989244111672006e-05,True,False,False,original_screen_passed
11,2000,minilm,biobert,0.48002787417314,0.47837536153671023,0.4804470520872449,0.0020716905505346883,0.47615131659177945,0.48259506394658935,0.006443747354809903,0.0004191779141048957,True,False,False,original_screen_passed
11,2000,minilm,simcse,0.5241162610321374,0.5234130017162293,0.5240595401627954,0.0006465384465661472,0.5221193865063186,0.5262011586299282,0.004081772123609606,-5.672086934194187e-05,True,False,False,original_screen_passed
11,2000,pubmedbert,biobert,0.8463092346752873,0.8464349540897205,0.8464977006609534,6.274657123295224e-05,0.8455753240975783,0.8473262717176302,0.0017509476200519014,0.00018846598566613082,True,False,False,original_screen_passed
11,2000,pubmedbert,simcse,0.5626765579732765,0.5598672604855368,0.5626485269492976,0.0027812664637607565,0.5596862166738893,0.5665430755363663,0.006856858862477,-2.8031023978969394e-05,True,False,False,original_screen_passed
11,2000,biobert,simcse,0.5751424820869974,0.5758512335301477,0.5751638608742475,0.0006873726559001314,0.5722433798411274,0.5782069135798829,0.0059635337387554666,2.1378787250170284e-05,True,False,False,original_screen_passed
11,2005,specter,specter2,0.7220198601480174,0.7219557670536066,0.7223467038021559,0.0003909367485492865,0.7196237749186164,0.7248859839661028,0.005262209047486421,0.0003268436541384867,True,False,False,original_screen_passed
11,2005,specter,scincl,0.8403648864323948,0.8408152932452587,0.8409677512234182,0.00015245797815943707,0.8389282540686905,0.8423912870749543,0.003463033006263716,0.0006028647910233387,True,False,False,original_screen_passed
11,2005,specter,scibert,0.5541469984865347,0.5519518893244231,0.5543988150922596,0.002446925767836561,0.549564182350356,0.5603715498657091,0.010807367515353161,0.0002518166057249305,True,False,False,original_screen_passed
11,2005,specter,bert,0.5513586506558481,0.551705957616643,0.5502682609837841,0.0014376966328588647,0.5470977049714534,0.5560760650300283,0.008978360058574886,-0.001090389672063985,True,False,False,original_screen_passed
11,2005,specter,mpnet,0.7829466583206873,0.7831779350534744,0.7833448112570444,0.00016687620356992117,0.7798179855666909,0.7853542171783223,0.005536231611631415,0.0003981529363570324,True,False,False,original_screen_passed
11,2005,specter,minilm,0.7208530953763549,0.7202943476623174,0.7214927433965814,0.0011983957342640572,0.7172359999362652,0.7244345887739672,0.007198588837701969,0.0006396480202265353,True,False,False,original_screen_passed
11,2005,specter,pubmedbert,0.49546556806439535,0.49450751764497314,0.49362883604446317,0.0008786816005099674,0.48822702728855016,0.5034329639774943,0.0152059366889441,-0.0018367320199321746,True,False,False,original_screen_passed
11,2005,specter,biobert,0.5231770197195781,0.5240167750739824,0.5214527596652617,0.0025640154087206435,0.5138604706112578,0.5327736473372637,0.018913176726005898,-0.0017242600543163622,True,False,False,original_screen_passed
11,2005,specter,simcse,0.5175160103047098,0.5201535676912656,0.5169064037835978,0.0032471639076678827,0.5120932988347534,0.5216920727447697,0.00959877391001629,-0.0006096065211120827,True,False,False,original_screen_passed
11,2005,specter2,scincl,0.7850892174348391,0.7848001266564312,0.7854955194224091,0.0006953927659779646,0.7832281327045656,0.7873729714999803,0.004144838795414718,0.00040630198757007907,True,False,False,original_screen_passed
11,2005,specter2,scibert,0.5410271347399392,0.538759798743562,0.541076828537332,0.00231702979377002,0.5370609459208432,0.5459704111280509,0.0089094652072077,4.9693797392724726e-05,True,False,False,original_screen_passed
11,2005,specter2,bert,0.503481733833495,0.5038761756288712,0.5034277520483246,0.0004484235805466419,0.4990703331728161,0.507687931619858,0.008617598447041908,-5.3981785170464924e-05,True,False,False,original_screen_passed
11,2005,specter2,mpnet,0.7356762728036157,0.7362134497585036,0.7357573421819763,0.00045610757652725376,0.733649145552735,0.7380778737603434,0.004428728207608423,8.106937836060979e-05,True,False,False,original_screen_passed
11,2005,specter2,minilm,0.6758877740984875,0.6774884643529171,0.6761091469254813,0.0013793174274358,0.6728548112537589,0.6793780121026732,0.0065232008489143345,0.00022137282699374872,True,False,False,original_screen_passed
11,2005,specter2,pubmedbert,0.46524858378443656,0.4643811738276403,0.4636769851244942,0.0007041887031461469,0.459371731153054,0.4716259848005711,0.012254253647517088,-0.001571598659942386,True,False,False,original_screen_passed
11,2005,specter2,biobert,0.4902405344851569,0.4916456436196215,0.48827920896839283,0.003366434651228656,0.48133036105244337,0.4988508938421203,0.017520532789676913,-0.0019613255167640897,True,False,False,original_screen_passed
11,2005,specter2,simcse,0.44886744944327606,0.44925117420482863,0.4488208202090185,0.000430353995810151,0.44360142385833395,0.4535635488416882,0.009962124983354248,-4.6629234257578034e-05,True,False,False,original_screen_passed
11,2005,scincl,scibert,0.5332441956469502,0.5315034415436675,0.5336257530032189,0.0021223114595514403,0.5290618821762496,0.5391963670244269,0.01013448484817725,0.00038155735626865805,True,False,False,original_screen_passed
11,2005,scincl,bert,0.5336625864527629,0.5354154202997681,0.533413418341396,0.0020020019583720794,0.529844170385613,0.5385826328030616,0.008738462417448578,-0.000249168111366882,True,False,False,original_screen_passed
11,2005,scincl,mpnet,0.7955283382749367,0.7959250634967601,0.7959907143888596,6.565089209953356e-05,0.7931934345155242,0.7978168188248808,0.004623384309356604,0.0004623761139228577,True,False,False,original_screen_passed
