field_id,repeat,condition,metric,model_group,medicine,comparison_field,medicine_minus_other
21,1,equal_subfield_composition,rsa_spearman,one_biomedical,0.43753448740261697,0.6783862002062158,-0.2408517128035988
21,1,equal_subfield_composition,rsa_spearman,both_biomedical,0.8548593201401502,0.8923910299114791,-0.037531709771328914
21,1,observed_eligible_composition,cka_debiased,all,0.5439457166583241,0.7751667753571649,-0.2312210586988408
21,1,observed_eligible_composition,cka_debiased,without_biomedical,0.5662747794146902,0.7783891448926072,-0.21211436547791707
21,1,observed_eligible_composition,cka_debiased,one_biomedical,0.4877518114452012,0.7613223818425761,-0.27357057039737487
21,1,observed_eligible_composition,cka_debiased,both_biomedical,0.8178344428900491,0.9064507245981946,-0.0886162817081455
21,1,observed_eligible_composition,neighbors_k10,all,0.25625868055555556,0.27261176215277777,-0.016353081597222208
21,1,observed_eligible_composition,neighbors_k10,without_biomedical,0.26346958705357143,0.27299281529017855,-0.009523228236607117
21,1,observed_eligible_composition,neighbors_k10,one_biomedical,0.2285064697265625,0.2584136962890625,-0.029907226562500028
21,1,observed_eligible_composition,neighbors_k10,both_biomedical,0.498388671875,0.489111328125,0.00927734375
21,1,observed_eligible_composition,neighbors_k25,all,0.2894162326388888,0.33305121527777776,-0.04363498263888893
21,1,observed_eligible_composition,neighbors_k25,without_biomedical,0.2953599330357143,0.33289411272321434,-0.03753417968750006
21,1,observed_eligible_composition,neighbors_k25,one_biomedical,0.2632958984375,0.31982666015625,-0.05653076171874999
21,1,observed_eligible_composition,neighbors_k25,both_biomedical,0.54091796875,0.54904296875,-0.008125000000000049
21,1,observed_eligible_composition,neighbors_k50,all,0.320248046875,0.39018728298611105,-0.06993923611111103
21,1,observed_eligible_composition,neighbors_k50,without_biomedical,0.32556710379464276,0.3902427455357143,-0.06467564174107154
21,1,observed_eligible_composition,neighbors_k50,one_biomedical,0.2950213623046875,0.3770343017578125,-0.08201293945312499
21,1,observed_eligible_composition,neighbors_k50,both_biomedical,0.57494140625,0.59908203125,-0.024140625000000027
21,1,observed_eligible_composition,rsa_spearman,all,0.4574481069371869,0.7001532516733164,-0.24270514473612953
21,1,observed_eligible_composition,rsa_spearman,without_biomedical,0.4540672410941146,0.7057259318602968,-0.25165869076618214
21,1,observed_eligible_composition,rsa_spearman,one_biomedical,0.4382825496676437,0.6783862002062158,-0.24010365053857208
21,1,observed_eligible_composition,rsa_spearman,both_biomedical,0.8587612668559039,0.8923910299114791,-0.03362976305557519
21,2,equal_subfield_composition,cka_debiased,all,0.54351819717546,0.7732713850058178,-0.2297531878303578
21,2,equal_subfield_composition,cka_debiased,without_biomedical,0.5620930056832893,0.774893011750767,-0.21280000606747762
21,2,equal_subfield_composition,cka_debiased,one_biomedical,0.4930706388899387,0.7619244471409575,-0.26885380825101884
21,2,equal_subfield_composition,cka_debiased,both_biomedical,0.8305844915245859,0.9094168419850127,-0.0788323504604268
21,2,equal_subfield_composition,neighbors_k10,all,0.25382161458333335,0.26994032118055555,-0.0161187065972222
21,2,equal_subfield_composition,neighbors_k10,without_biomedical,0.2613438197544643,0.2726318359375,-0.01128801618303571
21,2,equal_subfield_composition,neighbors_k10,one_biomedical,0.22513122558593748,0.2520965576171875,-0.02696533203125004
21,2,equal_subfield_composition,neighbors_k10,both_biomedical,0.50224609375,0.480078125,0.022167968749999933
21,2,equal_subfield_composition,neighbors_k25,all,0.2887621527777778,0.3310742187499999,-0.042312065972222146
21,2,equal_subfield_composition,neighbors_k25,without_biomedical,0.2957212611607143,0.3326060267857143,-0.03688476562500004
21,2,equal_subfield_composition,neighbors_k25,one_biomedical,0.261005859375,0.3149609375,-0.053955078125
