outcome,group,endpoint_change,slope,increasing_steps,decreasing_steps,minimum,maximum
neighbors_all_k50,26,0.049861495844875314,0.01199603980712013,4,0,0.3163814507027804,0.3662429465476557
neighbors_all_k50,27,-0.03650012688894225,-0.009299671805490572,0,4,0.24180134461623295,0.2783014715051752
neighbors_all_k50,28,0.0073620601210628855,0.0015094900995178072,2,2,0.375548989432646,0.39279757874217713
neighbors_all_k50,29,-0.007522930132348338,-0.0007851441469169829,1,3,0.3791129578331795,0.3877073971478403
neighbors_all_k50,30,-0.006186724120242015,-0.002451215758694958,1,3,0.370542115522725,0.3868714476249102
neighbors_all_k50,31,0.0026080495912582657,0.0004829158423198088,2,2,0.35235747081201624,0.3601689401216779
neighbors_all_k50,32,-0.04265066122521971,-0.010301173201737224,1,3,0.30452057094878254,0.34926562019082796
neighbors_all_k50,33,-0.05923148518632873,-0.014544249226819166,0,4,0.24120783597921722,0.30043932116554595
neighbors_all_k50,34,0.005192119609965795,0.002321555388274843,2,2,0.3686851338873501,0.38151644855016686
neighbors_all_k50,35,-0.006545958429561238,-0.002905537593020291,2,2,0.35934267385168084,0.3753061329227612
neighbors_all_k50,36,0.01251059737046456,0.0025084833437362232,2,2,0.3200966897613549,0.3336860148832435
neighbors_2048_mean_k10,11,-0.0021017795138889017,-3.624131944444109e-05,3,1,0.28383463541666665,0.29021267361111114
neighbors_2048_mean_k10,12,0.02489908854166667,0.005442599826388889,2,2,0.21095052083333338,0.24277452256944446
neighbors_2048_mean_k10,13,0.005621744791666716,0.001603190104166674,3,1,0.28650390625,0.29226888020833336
neighbors_2048_mean_k10,14,0.00422743055555555,0.0011602647569444401,2,2,0.24335828993055553,0.24895507812499998
neighbors_2048_mean_k10,15,0.0014333767361111027,0.00027723524305554024,2,2,0.27401041666666665,0.2787348090277778
neighbors_2048_mean_k10,16,0.012834201388888855,0.0014743923611111043,2,2,0.24037543402777778,0.25795789930555557
neighbors_2048_mean_k10,17,0.016752387152777715,0.004008355034722211,4,0,0.2727235243055556,0.2894759114583333
neighbors_2048_mean_k10,18,-0.002539062500000022,-0.001776475694444446,2,2,0.27705620659722224,0.28974283854166666
neighbors_2048_mean_k10,19,0.01332790798611111,0.0037229817708333223,3,1,0.28133572048611116,0.2950553385416667
neighbors_2048_mean_k10,20,0.00860243055555554,0.0017502170138888884,3,1,0.2553819444444445,0.26398437500000005
neighbors_2048_mean_k10,21,-0.02358181423611111,-0.006623372395833327,1,3,0.2670627170138889,0.29238606770833336
neighbors_2048_mean_k10,22,0.03160264756944442,0.007018663194444452,4,0,0.26359592013888894,0.29519856770833336
neighbors_2048_mean_k10,23,0.01435872395833332,0.0032123480902777834,4,0,0.28842230902777777,0.3027810329861111
neighbors_2048_mean_k10,24,0.00659505208333333,0.0024159071180555602,3,1,0.2683072916666666,0.28165147569444443
neighbors_2048_mean_k10,25,0.021158854166666685,0.005139973958333333,4,0,0.25472222222222224,0.2758810763888889
neighbors_2048_mean_k10,26,0.027399088541666672,0.006528320312500002,3,1,0.2304839409722222,0.25788302951388886
neighbors_2048_mean_k10,27,-0.005117187500000064,-0.0016641710069444592,2,2,0.26132921006944443,0.2677365451388889
neighbors_2048_mean_k10,28,2.1701388888684114e-06,-0.0001476779513889026,1,3,0.29798394097222225,0.306767578125
neighbors_2048_mean_k10,29,-0.019993489583333357,-0.004742296006944447,1,3,0.2875347222222222,0.30752821180555556
neighbors_2048_mean_k10,30,-0.011841362847222259,-0.0038651258680555524,1,3,0.27535807291666664,0.29287651909722223
neighbors_2048_mean_k10,31,0.02524197048611121,0.006125868055555572,3,1,0.26478298611111106,0.29059570312500005
neighbors_2048_mean_k10,32,-0.015243055555555551,-0.004398871527777781,1,3,0.2613400607638889,0.2787966579861111
neighbors_2048_mean_k10,33,0.008006727430555666,0.001997612847222241,3,1,0.23631835937499998,0.24710828993055556
neighbors_2048_mean_k10,34,-0.015554470486111083,-0.0030285373263888803,1,3,0.2943250868055556,0.31077473958333335
neighbors_2048_mean_k10,35,-0.012669270833333302,-0.0036290147569444375,0,4,0.28374782986111113,0.29641710069444444
neighbors_2048_mean_k10,36,0.01722873263888891,0.002899956597222231,3,1,0.2627094184027778,0.2799381510416667
neighbors_2048_mean_k25,11,0.009030815972222161,0.002922222222222215,3,1,0.3256041666666667,0.3385855034722222
neighbors_2048_mean_k25,12,0.03592057291666667,0.007732638888888898,3,1,0.25472829861111107,0.29190234375
neighbors_2048_mean_k25,13,0.012284288194444437,0.003074869791666668,3,1,0.32382465277777783,0.33610894097222227
neighbors_2048_mean_k25,14,0.004519531250000042,0.0010625434027778046,2,2,0.2819036458333333,0.2883420138888889
neighbors_2048_mean_k25,15,0.000426649305555582,0.0002671440972222272,3,1,0.32838975694444444,0.3324396701388889
neighbors_2048_mean_k25,16,0.022916232638888923,0.0035052951388888864,3,1,0.2849071180555556,0.3078233506944445
neighbors_2048_mean_k25,17,0.012085937499999921,0.002975434027777757,3,1,0.3169830729166667,0.32906901041666664
neighbors_2048_mean_k25,18,0.0010160590277778492,-0.0004739583333333242,3,1,0.3267278645833334,0.33356944444444453
neighbors_2048_mean_k25,19,0.015929253472222293,0.004218359375000013,4,0,0.3311879340277778,0.3471171875000001
neighbors_2048_mean_k25,20,0.0065681423611110845,0.0008878472222222155,3,1,0.29858203125000005,0.3068689236111111
