outcome,group,endpoint_change,slope,increasing_steps,decreasing_steps,minimum,maximum,model_a,model_b
cka_sep,8,0.011628861613568242,0.002956127364731986,4,0,0.5380618821791905,0.5496907437927587,specter,simcse
cka_sep,9,0.03785181586550501,0.00985784037816193,4,0,0.7863587893481324,0.8242106052136374,specter2,scincl
cka_sep,10,-0.004327993076576608,-0.0024244682088092827,1,3,0.4512367124975504,0.4737280804244917,specter2,scibert
cka_sep,11,0.10179828273649402,0.024614872145943257,4,0,0.13159148006111426,0.23338976279760829,specter2,bert
cka_sep,12,0.04138290690554414,0.010685737588806355,4,0,0.7369936061900423,0.7783765130955864,specter2,mpnet
cka_sep,13,0.04687871657274523,0.012365797282390756,4,0,0.686983726323911,0.7338624428966563,specter2,minilm
cka_sep,14,0.025642246165612725,0.006035590820297698,4,0,0.6431666788514145,0.6688089250170273,specter2,pubmedbert
cka_sep,15,0.02551775632220643,0.005867142907969925,4,0,0.5954958522862607,0.6210136086084671,specter2,biobert
cka_sep,16,0.015825985806779796,0.004094858892726716,2,2,0.49601227789052965,0.513325812732931,specter2,simcse
cka_sep,17,0.02972661379691699,0.00793072368192308,4,0,0.42572740756719135,0.45545402136410834,scincl,scibert
cka_sep,18,0.1125678084534266,0.02770018732311621,4,0,0.12344469654206416,0.23601250499549076,scincl,bert
cka_sep,19,0.025951699843438703,0.006807938445236661,4,0,0.7746548173679441,0.8006065172113828,scincl,mpnet
cka_sep,20,0.02864964673287529,0.007443408660553463,4,0,0.7292035737257228,0.757853220458598,scincl,minilm
cka_sep,21,0.03342614583869674,0.008851889005312818,4,0,0.6521674972378887,0.6855936430765854,scincl,pubmedbert
cka_sep,22,0.04280370100491826,0.011449754157995073,4,0,0.5956687402723456,0.6384724412772639,scincl,biobert
cka_sep,23,0.016721770620038767,0.004354828244912868,4,0,0.5179261141974145,0.5346478848174533,scincl,simcse
cka_sep,24,0.10852020661314446,0.02647323359547834,4,0,0.20183392285702587,0.3103541294701703,scibert,bert
cka_sep,25,0.03230619950646252,0.007694272807440649,4,0,0.4162064426651382,0.4485126421716007,scibert,mpnet
cka_sep,26,0.0355705640894467,0.009584877990840512,4,0,0.39709083656285504,0.43266140065230174,scibert,minilm
cka_sep,27,-0.0064919923091905085,-0.004117496378077656,2,2,0.6129864402058904,0.6411774193682861,scibert,pubmedbert
cka_sep,28,0.0071375616893352145,-0.0014686882217964659,2,2,0.6419012719785951,0.6749498758347877,scibert,biobert
cka_sep,29,-0.002749842144785797,-0.0012507128674915879,3,1,0.5056856977362469,0.5142148584162318,scibert,simcse
cka_sep,30,0.12147790505960249,0.029572736793854092,4,0,0.12747254194258845,0.24895044700219093,bert,mpnet
cka_sep,31,0.12053754527737615,0.029648417179716623,4,0,0.130309224847048,0.25084677012442413,bert,minilm
cka_sep,32,0.13350279343961685,0.03234696542626232,4,0,0.20688449988249763,0.3403872933221145,bert,pubmedbert
cka_sep,33,0.13918557487922067,0.0340954120168376,4,0,0.2333139936141061,0.37249956849332677,bert,biobert
cka_sep,34,0.138668571051267,0.03423141008348491,4,0,0.20588421291590292,0.34455278396716993,bert,simcse
cka_sep,35,0.020434941245049076,0.0053269778740337335,4,0,0.8245277093654071,0.8449626506104562,mpnet,minilm
cka_sep,36,0.041348829082131444,0.010426762019007673,4,0,0.6450407506570859,0.6863895797392173,mpnet,pubmedbert
cka_sep,37,0.04661679648737416,0.011679769987862798,4,0,0.5976140285011812,0.6442308249885553,mpnet,biobert
cka_sep,38,0.01814137641301894,0.0045504291013563234,3,1,0.5362602465207364,0.5544016229337554,mpnet,simcse
cka_sep,39,0.03968769745299494,0.010474154234569566,3,1,0.6253203532861973,0.6660367318593198,minilm,pubmedbert
cka_sep,40,0.046650894138872245,0.012470877425719196,3,1,0.5810622925944677,0.629600866813684,minilm,biobert
cka_sep,41,0.012777341006130594,0.00331839350573111,3,1,0.5611336616175147,0.5739110026236452,minilm,simcse
cka_sep,42,0.0075252598873093435,0.0009984608727299448,2,2,0.816452724732485,0.8255370272576876,pubmedbert,biobert
cka_sep,43,0.006895377342860609,0.001130577180727177,3,1,0.6586851011313957,0.6695150623487467,pubmedbert,simcse
cka_sep,44,0.005439471580245381,0.0015671283205798137,2,2,0.6577167704185302,0.6735133322995115,biobert,simcse
cka_quality,0,0.0350970898735774,0.009234726959148065,4,0,0.7336254398109504,0.7687225296845278,specter,specter2
cka_quality,1,0.018183825923908548,0.004653929594451434,4,0,0.8013111389690241,0.8194949648929326,specter,scincl
cka_quality,2,0.0009151978721126941,0.0017344220472746308,2,2,0.5850287376180799,0.6005425623466006,specter,scibert
cka_quality,3,-0.0006832282457500671,0.0001770153486382986,2,2,0.5783618908261122,0.5827498888384324,specter,bert
cka_quality,4,0.025158859471304362,0.006416463741509925,4,0,0.7630377797786689,0.7881966392499733,specter,mpnet
cka_quality,5,0.026454962270024307,0.006831371829419242,4,0,0.7215291709844973,0.7479841332545216,specter,minilm
cka_quality,6,0.0028152580029763286,0.0014606558513099444,2,2,0.5450851163549802,0.554216823671623,specter,pubmedbert
cka_quality,7,0.012685351280335655,0.003970082428530253,2,2,0.5820251559300462,0.5963552776546774,specter,biobert
cka_quality,8,0.003770324735665298,0.0011625586447386205,3,1,0.550985229308554,0.5600390687253604,specter,simcse
cka_quality,9,0.03470084555422226,0.009088408370230505,4,0,0.7924320060087567,0.827132851562979,specter2,scincl
cka_quality,10,-0.011608567088995159,-0.0026496754941762956,2,2,0.5952648121709377,0.6104439717245833,specter2,scibert
cka_quality,11,0.003579698421170452,0.0008508775474669328,2,2,0.5385240783137208,0.5487869246579844,specter2,bert
cka_quality,12,0.038427914722268364,0.010024666041775366,4,0,0.7440881320261865,0.7825160467484549,specter2,mpnet
cka_quality,13,0.0418775042849725,0.011179756228502402,4,0,0.6963578131817869,0.7382353174667594,specter2,minilm
cka_quality,14,-0.003080902249471551,-0.0009516804292090564,1,3,0.529668679918213,0.5425580438269113,specter2,pubmedbert
cka_quality,15,0.005668407457270819,0.001153938199274096,2,2,0.5679458270531681,0.5787262552679001,specter2,biobert
cka_quality,16,0.008880127426594053,0.0025616625326244425,3,1,0.5075027903415869,0.5233632804452912,specter2,simcse
cka_quality,17,0.014260831795213202,0.005314656600118761,2,2,0.5723778500533981,0.5970027524641593,scincl,scibert
cka_quality,18,0.003344015730383343,0.0013752300774187765,2,2,0.560762560768056,0.568081273986912,scincl,bert
cka_quality,19,0.02005521131663135,0.005350006987093492,4,0,0.7843000093773562,0.8043552206939876,scincl,mpnet
cka_quality,20,0.022594942712085953,0.006001136706957455,4,0,0.7391094377420189,0.7617043804541048,scincl,minilm
cka_quality,21,0.012559372618644371,0.0042208317890810145,3,1,0.5259549448210585,0.543081321628578,scincl,pubmedbert
cka_quality,22,0.019568445174748872,0.005892465853879991,2,2,0.5623502815583639,0.582138049747666,scincl,biobert
cka_quality,23,0.006917577639368178,0.0020390869872048746,3,1,0.5335026510400643,0.5450196842514281,scincl,simcse
cka_quality,24,-0.007751499510157522,-0.0017215467697855092,2,2,0.7363706141735057,0.756393846790022,scibert,bert
cka_quality,25,0.01962485284046278,0.005948326978909124,3,1,0.5629135494541745,0.5841673511269394,scibert,mpnet
cka_quality,26,0.019748743167303573,0.006748848018466269,3,1,0.5430936568167686,0.5741393583803454,scibert,minilm
cka_quality,27,0.004849999595113452,0.0005284860465615271,2,2,0.8555809019891369,0.8604309015842504,scibert,pubmedbert
cka_quality,28,0.002410361643576886,-0.0003214228592423263,2,2,0.8504436277583497,0.8584785796379267,scibert,biobert
cka_quality,29,-0.0006600954084817756,0.000824765866798871,2,2,0.6280866339503637,0.645466967563412,scibert,simcse
cka_quality,30,0.012377161470828568,0.00327833809753737,2,2,0.5705675045315104,0.5835395414539438,bert,mpnet
cka_quality,31,0.008850647242335752,0.0027857660738278777,3,1,0.5825311750174991,0.5935121993947379,bert,minilm
cka_quality,32,-0.005048656543350294,-0.0013644377938644592,1,3,0.7533561355155594,0.7617399018499815,bert,pubmedbert
cka_quality,33,-0.0005979773543479672,-0.0003354478544587147,2,2,0.7834257307156208,0.7905422794323711,bert,biobert
cka_quality,34,-0.0027480276554938676,-0.0006560124253426558,1,3,0.7896706668044716,0.7929762489585044,bert,simcse
cka_quality,35,0.016447557716276817,0.004351183338041009,4,0,0.8306956940728987,0.8471432517891755,mpnet,minilm
cka_quality,36,0.022396703122023576,0.0061247604677663325,4,0,0.5176110088593047,0.5400077119813282,mpnet,pubmedbert
cka_quality,37,0.027732409901410904,0.007430262860678627,4,0,0.5613780753094048,0.5891104852108157,mpnet,biobert
cka_quality,38,0.008787343371565282,0.00243001722728875,3,1,0.5511363551859308,0.5639785278454701,mpnet,simcse
cka_quality,39,0.019177125941410522,0.005883499549419713,3,1,0.5094734981196093,0.5323272963430742,minilm,pubmedbert
cka_quality,40,0.026312117877590135,0.007688617616656601,3,1,0.5502935251910158,0.5813362478397858,minilm,biobert
cka_quality,41,0.0032777338744643947,0.001183817581288027,2,2,0.5759471886795249,0.5834904006258677,minilm,simcse
cka_quality,42,-0.0038069332258683364,-0.0016875076862300276,2,2,0.8721677248533256,0.8814289352638893,pubmedbert,biobert
cka_quality,43,-0.00046256018632662155,0.0001589973160272873,1,3,0.6319361410570704,0.6389371907000237,pubmedbert,simcse
cka_quality,44,0.005914459848533782,0.0017533272318821069,2,2,0.653842196750086,0.6655543650259662,biobert,simcse
cka_equal2048,0,0.03848835850564447,0.0100782071973746,4,0,0.726961616562324,0.7654499750679685,specter,specter2
cka_equal2048,1,0.022258255118433268,0.005661695777995646,4,0,0.7951119534251272,0.8173702085435605,specter,scincl
cka_equal2048,2,0.01880536833029478,0.005849489693136633,3,1,0.5585865083509434,0.5819405334901788,specter,scibert
cka_equal2048,3,0.00837994078881854,0.0018977773655558749,3,1,0.5599254857503162,0.5721908942026306,specter,bert
cka_equal2048,4,0.03033072578763263,0.007718043663887508,4,0,0.7541833914259966,0.7845141172136292,specter,mpnet
cka_equal2048,5,0.03145089684831459,0.008034284563818318,4,0,0.7127176179929502,0.7441685148412648,specter,minilm
cka_equal2048,6,0.018896278695810564,0.005277005600436202,4,0,0.5109805851956246,0.5298768638914352,specter,pubmedbert
cka_equal2048,7,0.02933361985242955,0.007356834229072673,4,0,0.5386366785235895,0.5679702983760191,specter,biobert
cka_equal2048,8,0.011442726943344805,0.0029295116927968044,4,0,0.5382943254018666,0.5497370523452114,specter,simcse
cka_equal2048,9,0.037766160357837975,0.00985284187455313,4,0,0.7864319111020532,0.8241980714598912,specter2,scincl
cka_equal2048,10,0.0008685111664059608,-6.378154504300681e-05,2,2,0.5805611891601283,0.5876057914335434,specter2,scibert
cka_equal2048,11,0.009743600910006589,0.0016998105530337203,3,1,0.5259978228257025,0.5368909162689816,specter2,bert
cka_equal2048,12,0.041411562355946785,0.010700647398210195,4,0,0.7370192269410313,0.7784307892969781,specter2,mpnet
cka_equal2048,13,0.04692723895433004,0.012394968394700468,4,0,0.6869685207048515,0.7338957596591815,specter2,minilm
cka_equal2048,14,0.010007612884394224,0.001996093891869455,3,1,0.5021829739863539,0.5121905868707481,specter2,pubmedbert
cka_equal2048,15,0.018254180588443858,0.0033573887455065734,2,2,0.5292641407338347,0.5475183213222785,specter2,biobert
cka_equal2048,16,0.015679471942269763,0.004075649425690708,2,2,0.496085328925768,0.5133457629150541,specter2,simcse
cka_equal2048,17,0.03255001860924578,0.009513367973463027,3,1,0.5453482822755867,0.5801432002271336,scincl,scibert
cka_equal2048,18,0.01517079498773366,0.003822761182465473,3,1,0.5394504913797264,0.5572172215512375,scincl,bert
cka_equal2048,19,0.025926095196636356,0.006799464538047362,4,0,0.7747360195454617,0.800662114742098,scincl,mpnet
cka_equal2048,20,0.028575151242108077,0.007442934094169251,4,0,0.7292737128670883,0.7578488641091964,scincl,minilm
cka_equal2048,21,0.029986018484345955,0.00829667476087943,4,0,0.4892461254307244,0.5192321439150703,scincl,pubmedbert
cka_equal2048,22,0.036973833914528575,0.009431755166424693,4,0,0.5172880297459905,0.5542618636605191,scincl,biobert
cka_equal2048,23,0.016544147387515196,0.004315016476167943,4,0,0.5182903404270653,0.5348344878145805,scincl,simcse
cka_equal2048,24,-0.004549599670539584,-0.001471976454676316,2,2,0.7301466687373528,0.7526985787681204,scibert,bert
cka_equal2048,25,0.034478850774930514,0.009067442498867862,4,0,0.5358225266176174,0.5703013773925479,scibert,mpnet
cka_equal2048,26,0.03517744529306954,0.010220475172673793,3,1,0.5207718167895903,0.5621371085398698,scibert,minilm
cka_equal2048,27,0.015142469906425315,0.0031192221669881447,4,0,0.8373903109787897,0.852532780885215,scibert,pubmedbert
cka_equal2048,28,0.005768694333318725,0.00017645499077940664,2,2,0.8307555776567948,0.8418485263638478,scibert,biobert
cka_equal2048,29,0.004744199900180157,0.0018211291633811965,2,2,0.6199089000197421,0.6405186676510103,scibert,simcse
cka_equal2048,30,0.02150035058075228,0.004898768022388866,3,1,0.5536222713259209,0.5758252709755362,bert,mpnet
cka_equal2048,31,0.0199098533272839,0.004964598801643949,2,2,0.5618181654959357,0.5864329834093128,bert,minilm
cka_equal2048,32,0.00028517180350950966,-0.00040931809793069983,2,2,0.7394994137962233,0.7506338247129136,bert,pubmedbert
cka_equal2048,33,0.0013426970839496288,-0.0003560675324566054,3,1,0.7693625952175676,0.7784336113647441,bert,biobert
cka_equal2048,34,-8.554355360634869e-05,-0.00026037943674181994,2,2,0.7806951116618553,0.7858479972111453,bert,simcse
cka_equal2048,35,0.020436915190109817,0.005331872882946853,4,0,0.8245534148453438,0.8449903300354537,mpnet,minilm
cka_equal2048,36,0.03732511792094817,0.009394991545552678,4,0,0.48393853379542306,0.5212636517163712,mpnet,pubmedbert
cka_equal2048,37,0.04266282410384903,0.010125251356997355,4,0,0.519216097931946,0.561878922035795,mpnet,biobert
cka_equal2048,38,0.01786648691543058,0.004472596160340858,3,1,0.536498801970157,0.5543652888855876,mpnet,simcse
cka_equal2048,39,0.033897258011197584,0.0092866135828514,3,1,0.4795020045774218,0.5147875396381252,minilm,pubmedbert
cka_equal2048,40,0.040857698681931676,0.010477260874537087,3,1,0.5130286394612902,0.555352550315553,minilm,biobert
cka_equal2048,41,0.012921842362613956,0.0033249147012737847,3,1,0.5612801382119691,0.574201980574583,minilm,simcse
cka_equal2048,42,0.005220563228152675,0.00021253284597417822,2,2,0.8551102240595868,0.8640889904035188,pubmedbert,biobert
cka_equal2048,43,0.0026418860037267233,0.0007767972929118682,2,2,0.6168570042944831,0.6259876811757917,pubmedbert,simcse
cka_equal2048,44,0.005632216941338419,0.001000273699455878,2,2,0.6321786596015879,0.6474345699085851,biobert,simcse
neighbors_all_k10,0,0.01529268205068135,0.004082131542349798,4,0,0.32618844391914487,0.3414811259698262,specter,specter2
neighbors_all_k10,1,-0.0050963941109472,-0.0011194252698204844,2,2,0.42012397376370064,0.42838546264133015,specter,scincl
neighbors_all_k10,2,-0.019622492925391755,-0.005104506711019474,0,4,0.18735823313926436,0.20698072606465612,specter,scibert
neighbors_all_k10,3,-0.009017895445216695,-0.0024001737296223792,0,4,0.16341162569551074,0.17242952114072743,specter,bert
neighbors_all_k10,4,-0.0032586033940730785,-0.0008678930629901882,2,2,0.38819299516582934,0.3937963387372526,specter,mpnet
neighbors_all_k10,5,-0.00504918948021843,-0.001533261646789874,2,2,0.3538931709926269,0.3611093490894214,specter,minilm
neighbors_all_k10,6,-0.016510867726712314,-0.004324285328062083,0,4,0.16812332844929903,0.18463419617601134,specter,pubmedbert
neighbors_all_k10,7,-0.015318636441021882,-0.00408211785568578,0,4,0.17751379436727974,0.19283243080830162,specter,biobert
neighbors_all_k10,8,-0.0074995657974860075,-0.0020190309779871685,1,3,0.15864081339392597,0.16615876091086357,specter,simcse
neighbors_all_k10,9,0.025853770702754242,0.006692940488602706,4,0,0.36964247151677865,0.3954962422195329,specter2,scincl
neighbors_all_k10,10,-0.012382517248078234,-0.0035077488654222,1,3,0.1852105242672616,0.20033640108654613,specter2,scibert
neighbors_all_k10,11,-0.0009670068875317905,-0.0004267441874357458,1,3,0.1502983987551611,0.1534557440032487,specter2,bert
neighbors_all_k10,12,0.03288079838203384,0.00829431045618354,4,0,0.36753751746561686,0.4004183158476507,specter2,mpnet
neighbors_all_k10,13,0.027501253540853365,0.00713211678965967,4,0,0.3302774407618499,0.35777869430270326,specter2,minilm
neighbors_all_k10,14,-0.008203658715968731,-0.0023077243181962247,1,3,0.1580234797230573,0.1684411404847002,specter2,pubmedbert
neighbors_all_k10,15,-0.006244039812593527,-0.0019518518495280357,1,3,0.16582617165508087,0.175143782285972,specter2,biobert
neighbors_all_k10,16,-0.0005832806252253631,-0.0003482782132057494,1,3,0.1470183613315947,0.15032075909648676,specter2,simcse
neighbors_all_k10,17,-0.015419505901583058,-0.004045657203373088,0,4,0.18503167040881963,0.20045117631040268,scincl,scibert
neighbors_all_k10,18,-0.006237261569753405,-0.0017121137372051842,0,4,0.15731139502402217,0.16354865659377557,scincl,bert
neighbors_all_k10,19,-0.007336351701047461,-0.0016299216837324937,1,3,0.4395738598053054,0.44691021150635285,scincl,mpnet
neighbors_all_k10,20,-0.008470135996934747,-0.002191899975269429,1,3,0.3956046355830727,0.40416290048807163,scincl,minilm
neighbors_all_k10,21,-0.012317048573056766,-0.003222497846636524,0,4,0.16058766943687827,0.17290471800993504,scincl,pubmedbert
neighbors_all_k10,22,-0.011975959509603618,-0.0031963584831102678,0,4,0.16906240796050426,0.18103836747010787,scincl,biobert
neighbors_all_k10,23,-0.007080466381513051,-0.0018885577665516905,0,4,0.15459800516301042,0.16167847154452347,scincl,simcse
neighbors_all_k10,24,-0.019961897355216196,-0.004995777792400036,0,4,0.3298639870907519,0.34982588444596807,scibert,bert
neighbors_all_k10,25,-0.014977521329169352,-0.003917676674015058,0,4,0.18302482101223222,0.19800234234140157,scibert,mpnet
neighbors_all_k10,26,-0.018949080836890536,-0.004838012057413294,0,4,0.17962101497693542,0.19857009581382595,scibert,minilm
neighbors_all_k10,27,-0.015389351283938868,-0.004009178772465094,0,4,0.4634395656071185,0.4788289168910574,scibert,pubmedbert
neighbors_all_k10,28,-0.013543196118706802,-0.0037472121650043433,1,3,0.4424354878858387,0.4561135073080277,scibert,biobert
neighbors_all_k10,29,-0.0212151284720159,-0.005622576162426113,0,4,0.20729748465388728,0.22851261312590318,scibert,simcse
neighbors_all_k10,30,-0.008000809894112504,-0.002067464600858426,0,4,0.17459300472846306,0.18259381462257557,bert,mpnet
neighbors_all_k10,31,-0.012590992389807876,-0.003094889764496228,0,4,0.1754672102660552,0.18805820265586307,bert,minilm
neighbors_all_k10,32,-0.029522549282106403,-0.00748316506558413,0,4,0.3157075705821693,0.3452301198642757,bert,pubmedbert
neighbors_all_k10,33,-0.02243114261652418,-0.005709778507124263,0,4,0.343691325917372,0.3661224685338962,bert,biobert
neighbors_all_k10,34,-0.027384809253442832,-0.006901785422147022,0,4,0.3036436387743219,0.3310284480277647,bert,simcse
neighbors_all_k10,35,-0.006937915392794092,-0.001792373405476466,2,2,0.5241822432587107,0.5329274744967469,mpnet,minilm
neighbors_all_k10,36,-0.012359895552927186,-0.0032016979647830567,0,4,0.16631178623712378,0.17867168179005097,mpnet,pubmedbert
neighbors_all_k10,37,-0.01113570238688516,-0.0030144230444921483,0,4,0.17852194717904626,0.18965764956593142,mpnet,biobert
neighbors_all_k10,38,-0.006377431605186973,-0.0017049820028423256,1,3,0.17373549355343545,0.1808868887825321,mpnet,simcse
neighbors_all_k10,39,-0.0157804838062508,-0.003978807366252657,0,4,0.1625450665889419,0.1783255503951927,minilm,pubmedbert
neighbors_all_k10,40,-0.015319630753971969,-0.003927052588335927,0,4,0.1752488811793561,0.19056851193332808,minilm,biobert
neighbors_all_k10,41,-0.011491352124189669,-0.002960327006063129,0,4,0.17955864953847042,0.1910500016626601,minilm,simcse
neighbors_all_k10,42,-0.022373171762207267,-0.005787931183399131,0,4,0.457138674806055,0.4795118465682623,pubmedbert,biobert
neighbors_all_k10,43,-0.02220748212504539,-0.005885899418472007,0,4,0.19703241245167588,0.21923989457672127,pubmedbert,simcse
neighbors_all_k10,44,-0.02113126708205576,-0.005658452199775616,0,4,0.2064518198422318,0.22758308692428755,biobert,simcse
neighbors_all_k25,0,0.02018076050845896,0.005140786960598076,4,0,0.3633286339687917,0.3835093944772507,specter,specter2
neighbors_all_k25,1,-0.0031087184171311733,-0.0006604241394620903,2,2,0.4661181965478463,0.47243652974333217,specter,scincl
neighbors_all_k25,2,-0.020522471176363327,-0.005274834813230517,0,4,0.22968093644573903,0.25020340762210236,specter,scibert
neighbors_all_k25,3,-0.009229265379934848,-0.0023918816342370806,0,4,0.20358202516445506,0.2128112905443899,specter,bert
neighbors_all_k25,4,-0.0022186358560040698,-0.0005496747845749161,1,3,0.4327562775674338,0.43653737634864886,specter,mpnet
neighbors_all_k25,5,-0.0026661230896269372,-0.0008204505247233595,2,2,0.39772832124713103,0.4026757743081015,specter,minilm
neighbors_all_k25,6,-0.016149383107904924,-0.004187115425605214,0,4,0.20862822041514234,0.22477760352304726,specter,pubmedbert
neighbors_all_k25,7,-0.014880807364251236,-0.0039011331410355233,0,4,0.21891326158279006,0.2337940689470413,specter,biobert
neighbors_all_k25,8,-0.007024679444780718,-0.0018863286869249707,0,4,0.1966773289055512,0.20370200835033192,specter,simcse
neighbors_all_k25,9,0.030551805260187692,0.007773477124272665,4,0,0.40800471605401456,0.43855652131420225,specter2,scincl
neighbors_all_k25,10,-0.012015018359261581,-0.0033900338006857657,1,3,0.22564264283946395,0.24012352396731818,specter2,scibert
neighbors_all_k25,11,0.0013674424375939576,0.00017314595644776776,2,2,0.18484934643259635,0.1877761584613388,specter2,bert
neighbors_all_k25,12,0.036213796136547516,0.008991869505070527,4,0,0.40133995652154064,0.43755375265808816,specter2,mpnet
neighbors_all_k25,13,0.0333986138638655,0.008439922424003377,4,0,0.36124586664953345,0.39464448051339895,specter2,minilm
neighbors_all_k25,14,-0.005387004697715941,-0.0016453491181546652,1,3,0.19606455245890347,0.20442494360601415,specter2,pubmedbert
neighbors_all_k25,15,-0.00403867995138088,-0.00143672891542716,1,3,0.2044646737226165,0.21158952415508825,specter2,biobert
neighbors_all_k25,16,0.0021150455006724578,0.0002954020648035238,2,2,0.17825189684023796,0.18198534616261788,specter2,simcse
neighbors_all_k25,17,-0.016328519363446176,-0.004191950182284798,0,4,0.22664869133181925,0.24297721069526543,scincl,scibert
neighbors_all_k25,18,-0.006917831358115051,-0.0018966653423007462,0,4,0.19497685589083824,0.2018946872489533,scincl,bert
neighbors_all_k25,19,-0.005982198267903749,-0.0012369793536812558,1,3,0.48201854472731104,0.4880007429952148,scincl,mpnet
neighbors_all_k25,20,-0.003640403428360195,-0.0009425950183123089,1,3,0.43841461081572375,0.4427882287971848,scincl,minilm
neighbors_all_k25,21,-0.011876170917057699,-0.0030371155084577437,0,4,0.19953838117637637,0.21141455209343407,scincl,pubmedbert
neighbors_all_k25,22,-0.01156210990283707,-0.0029968444751905634,0,4,0.20843214636017454,0.2199942562630116,scincl,biobert
neighbors_all_k25,23,-0.006016661027763909,-0.001630243045307489,1,3,0.19088761247463165,0.1970154644139108,scincl,simcse
neighbors_all_k25,24,-0.021025531739009173,-0.0053525631713642104,0,4,0.3759758674418779,0.39700139918088706,scibert,bert
neighbors_all_k25,25,-0.01634936443957749,-0.0042094198523118355,0,4,0.22599371876404423,0.24234308320362172,scibert,mpnet
neighbors_all_k25,26,-0.01890924356699336,-0.00476880990245736,0,4,0.22195057966784787,0.24085982323484123,scibert,minilm
neighbors_all_k25,27,-0.013215627580891898,-0.003577042596409985,0,4,0.5115650350915841,0.524780662672476,scibert,pubmedbert
neighbors_all_k25,28,-0.012202893503265644,-0.003540674787451037,1,3,0.49179232195887845,0.5048835842957031,scibert,biobert
neighbors_all_k25,29,-0.021458715864428157,-0.005701102092556087,0,4,0.2512964769952832,0.27275519285971134,scibert,simcse
neighbors_all_k25,30,-0.009075160872453164,-0.0023812405676498062,0,4,0.21512162954766142,0.2241967904201146,bert,mpnet
neighbors_all_k25,31,-0.013256993330220235,-0.003290063943351307,0,4,0.21705276350969,0.23030975683991023,bert,minilm
neighbors_all_k25,32,-0.03249533421538031,-0.008146153508227583,0,4,0.36304561216362663,0.39554094637900694,bert,pubmedbert
neighbors_all_k25,33,-0.02437853970919368,-0.006170479147293384,0,4,0.3932885150084452,0.4176670547176389,bert,biobert
neighbors_all_k25,34,-0.02680228008011276,-0.006886190368293565,0,4,0.35723096238869834,0.3840332424688111,bert,simcse
neighbors_all_k25,35,-0.0036977001446599767,-0.0008619203358994243,1,3,0.5617390888694528,0.5668074595864351,mpnet,minilm
neighbors_all_k25,36,-0.012447832320884145,-0.003201726671996241,0,4,0.20702586032499484,0.219473692645879,mpnet,pubmedbert
neighbors_all_k25,37,-0.01205175618971463,-0.0031959383433150523,0,4,0.21999824729500647,0.2320500034847211,mpnet,biobert
neighbors_all_k25,38,-0.006863668616302471,-0.0018762373657307985,1,3,0.21151423197360916,0.2197125623374096,mpnet,simcse
neighbors_all_k25,39,-0.015122978254512948,-0.0037536920563209287,0,4,0.20301282172492938,0.21813579997944232,minilm,pubmedbert
neighbors_all_k25,40,-0.014539690249563614,-0.0037281799895129697,0,4,0.2168207932634648,0.2313604835130284,minilm,biobert
neighbors_all_k25,41,-0.011808021656686846,-0.003028415410423607,0,4,0.21864438660271293,0.23045240825939978,minilm,simcse
neighbors_all_k25,42,-0.02244985990588111,-0.005804909248077039,0,4,0.5071699487129271,0.5296198086188082,pubmedbert,biobert
neighbors_all_k25,43,-0.024619305245908996,-0.006474568533682256,0,4,0.24039243814074235,0.26501174338665134,pubmedbert,simcse
neighbors_all_k25,44,-0.022640716027539476,-0.006073781372073361,0,4,0.2521628587834174,0.27480357481095685,biobert,simcse
neighbors_all_k50,0,0.022525275326303107,0.005842611017075572,4,0,0.39741541465964547,0.4199406899859486,specter,specter2
neighbors_all_k50,1,-0.0015368144283375296,-0.0002559966627197818,2,2,0.5025812473732214,0.5068435688800823,specter,scincl
neighbors_all_k50,2,-0.020540977912672398,-0.005087676836990096,0,4,0.2685266528719879,0.2890676307846603,specter,scibert
neighbors_all_k50,3,-0.010017277954984444,-0.0025209010887327354,0,4,0.24160706384713718,0.2516243418021216,specter,bert
neighbors_all_k50,4,-0.0002711580455749818,-8.424989114496073e-05,2,2,0.46952358749003065,0.47192220734789997,specter,mpnet
neighbors_all_k50,5,-0.00021769455260639559,-0.0001953670598669799,2,2,0.43406110049033325,0.43689809324516204,specter,minilm
neighbors_all_k50,6,-0.0159565402971025,-0.003997389919175048,0,4,0.24562813688352356,0.26158467718062606,specter,pubmedbert
neighbors_all_k50,7,-0.014021976511082113,-0.00357258496515257,0,4,0.2574841877253003,0.2715061642363824,specter,biobert
neighbors_all_k50,8,-0.0071697697207279976,-0.0018489687324404424,0,4,0.23235859750008872,0.23952836722081672,specter,simcse
neighbors_all_k50,9,0.03179568438661545,0.008139098816969958,4,0,0.44140727466746743,0.4732029590540829,specter2,scincl
neighbors_all_k50,10,-0.010914015128280385,-0.0030337655944459806,1,3,0.26292461153609464,0.27568659774586224,specter2,scibert
neighbors_all_k50,11,0.0028271900801632444,0.0005812006380384926,2,2,0.2175613020794485,0.22081144657805657,specter2,bert
neighbors_all_k50,12,0.035973241169379055,0.009070680532243702,4,0,0.4318124595323001,0.46778570070167913,specter2,mpnet
neighbors_all_k50,13,0.03587435774854714,0.009127130517326087,4,0,0.3893952310297635,0.4252695887783106,specter2,minilm
neighbors_all_k50,14,-0.0036380852291446053,-0.0011585746196813517,1,3,0.23110426755099128,0.2376266672344481,specter2,pubmedbert
