field_id,condition,metric,model_group,n,mean,median,min,max,p025,p975
13,observed_eligible_composition,rsa_spearman,without_biomedical,10,0.5216059260005952,0.5228550795365037,0.5111175716575261,0.5318281315431775,0.5116753359464216,0.5313555289127782
13,observed_eligible_composition,rsa_spearman,one_biomedical,10,0.52301698170573,0.5207805921631392,0.5114460567308028,0.5363022821570992,0.5124461399097896,0.5354311015631612
13,observed_eligible_composition,rsa_spearman,both_biomedical,10,0.8633637428159098,0.8648495229118747,0.8581213806948026,0.8676612534541531,0.8581651674855756,0.8672759360117405
14,equal_subfield_composition,cka_debiased,all,10,0.5766872377989374,0.5762161185770545,0.5726059647643404,0.5820509280190335,0.5729092794118729,0.5814439105842157
14,equal_subfield_composition,cka_debiased,without_biomedical,10,0.6005546079611607,0.6007594688766758,0.5963229060637227,0.6041119623133255,0.5967104430846562,0.6037785116603136
14,equal_subfield_composition,cka_debiased,one_biomedical,10,0.5198914636759208,0.5195812823481163,0.5134266795898504,0.5281438101740676,0.5138006956092417,0.5271692774934315
14,equal_subfield_composition,cka_debiased,both_biomedical,10,0.817133259224945,0.8164834834804744,0.8071733419017655,0.8268558532983067,0.808214087721523,0.8262263558632631
14,equal_subfield_composition,neighbors_k10,all,10,0.2441525607638889,0.2440679253472222,0.2407747395833333,0.24750976562500004,0.2410745442708333,0.24715576171875003
14,equal_subfield_composition,neighbors_k10,without_biomedical,10,0.26411429268973213,0.2638070242745536,0.26157400948660714,0.26720668247767854,0.26163561139787944,0.2671062360491071
14,equal_subfield_composition,neighbors_k10,one_biomedical,10,0.19816131591796873,0.197576904296875,0.1930908203125,0.202069091796875,0.19392990112304687,0.20176902770996094
14,equal_subfield_composition,neighbors_k10,both_biomedical,10,0.42108398437499994,0.4221923828125,0.412548828125,0.428857421875,0.412867431640625,0.428857421875
14,equal_subfield_composition,neighbors_k25,all,10,0.2827986979166667,0.28325,0.27873090277777784,0.28565538194444445,0.27906371527777785,0.2854053819444444
14,equal_subfield_composition,neighbors_k25,without_biomedical,10,0.30183517020089284,0.3017428152901786,0.2978208705357143,0.3051785714285714,0.29807355608258934,0.3048976353236607
14,equal_subfield_composition,neighbors_k25,one_biomedical,10,0.23742150878906249,0.2376763916015625,0.23295654296874999,0.23971069335937498,0.23354815673828122,0.23967745971679685
14,equal_subfield_composition,neighbors_k25,both_biomedical,10,0.47581249999999997,0.476337890625,0.4696484375,0.48130859375,0.470017578125,0.48111523437500003
14,equal_subfield_composition,neighbors_k50,all,10,0.31776673177083337,0.3184135199652778,0.3144435763888889,0.31997656249999995,0.31453903537326394,0.31987333984374994
14,equal_subfield_composition,neighbors_k50,without_biomedical,10,0.33499574497767853,0.3351663643973215,0.3319639369419643,0.33723423549107145,0.3319915597098214,0.33718401227678574
14,equal_subfield_composition,neighbors_k50,one_biomedical,10,0.274817138671875,0.27552001953125005,0.27064331054687496,0.27718261718750004,0.2709314270019531,0.2771811065673828
14,equal_subfield_composition,neighbors_k50,both_biomedical,10,0.5225478515625,0.5232666015625,0.51634765625,0.527001953125,0.516541015625,0.526819580078125
14,equal_subfield_composition,rsa_spearman,all,10,0.530828121848627,0.5306172511324931,0.5200524207454978,0.5392357441118892,0.5218756292482657,0.5383564687432085
14,equal_subfield_composition,rsa_spearman,without_biomedical,10,0.5399840228553136,0.5394617842097078,0.5277115584896542,0.5495839411666202,0.5297220067552307,0.5489845232514293
14,equal_subfield_composition,rsa_spearman,one_biomedical,10,0.4946295885972677,0.4953254272289228,0.48584999598675016,0.5013729986189952,0.4867520418720779,0.5009543266509829
14,equal_subfield_composition,rsa_spearman,both_biomedical,10,0.8536394256831465,0.8528906124824764,0.8444936370697289,0.8646256343205675,0.8456319377426004,0.8635735932539859
14,observed_eligible_composition,cka_debiased,all,10,0.5721253972300312,0.5714282244887428,0.5677960200761707,0.5796315997178902,0.5678474094185034,0.5788246735151892
14,observed_eligible_composition,cka_debiased,without_biomedical,10,0.5963831089339819,0.5959549225127463,0.5915872639849964,0.6019094826132158,0.5920987591701532,0.6013373953485999
14,observed_eligible_composition,cka_debiased,one_biomedical,10,0.5143355458034948,0.5132207211700479,0.507088897412731,0.5250217864594343,0.5071523658694985,0.5239314474598128
14,observed_eligible_composition,cka_debiased,both_biomedical,10,0.8175470923439964,0.8179942954504354,0.8045311716144463,0.8296078907840726,0.8053504696545745,0.8291450241084442
14,observed_eligible_composition,neighbors_k10,all,10,0.23951486545138886,0.23948025173611104,0.23420355902777779,0.24511718750000003,0.23442084418402778,0.24469189453125
14,observed_eligible_composition,neighbors_k10,without_biomedical,10,0.2591852678571429,0.25894077845982144,0.25440848214285716,0.26343819754464287,0.25456189836774556,0.2632632010323661
14,observed_eligible_composition,neighbors_k10,one_biomedical,10,0.19396270751953126,0.19407958984374998,0.1874359130859375,0.201885986328125,0.18791793823242187,0.20101600646972656
14,observed_eligible_composition,neighbors_k10,both_biomedical,10,0.417578125,0.418115234375,0.4068359375,0.425439453125,0.40728637695312503,0.42532958984374997
14,observed_eligible_composition,neighbors_k25,all,10,0.2780638020833333,0.2786154513888889,0.2724092881944445,0.2829874131944444,0.27257325303819446,0.28262413194444447
14,observed_eligible_composition,neighbors_k25,without_biomedical,10,0.29667264229910717,0.29714111328125004,0.29088309151785713,0.3010191127232143,0.2909964076450893,0.30100137765066964
14,observed_eligible_composition,neighbors_k25,one_biomedical,10,0.23336303710937498,0.23366577148437498,0.22831909179687498,0.239661865234375,0.2283688049316406,0.23889501953125
14,observed_eligible_composition,neighbors_k25,both_biomedical,10,0.472228515625,0.473046875,0.4605859375,0.4799609375,0.46170654296874997,0.47964453125
14,observed_eligible_composition,neighbors_k50,all,10,0.3134478081597222,0.31428895399305556,0.3075394965277778,0.31733398437500004,0.3079830512152778,0.31707607421875
14,observed_eligible_composition,neighbors_k50,without_biomedical,10,0.330177978515625,0.3307716587611607,0.3247056361607143,0.3334605189732142,0.32497903878348217,0.3334337594168526
14,observed_eligible_composition,neighbors_k50,one_biomedical,10,0.27125341796875,0.2722360229492188,0.2647772216796875,0.27657470703125,0.2653724060058594,0.2763047180175781
14,observed_eligible_composition,neighbors_k50,both_biomedical,10,0.5201132812500001,0.5200732421875001,0.511083984375,0.527216796875,0.51224853515625,0.52636865234375
14,observed_eligible_composition,rsa_spearman,all,10,0.5260251203081651,0.5248783991750958,0.5194659908754317,0.5392005139574348,0.5195271720578971,0.537336201053054
14,observed_eligible_composition,rsa_spearman,without_biomedical,10,0.5347164805733463,0.534607705745457,0.5273298596985391,0.5441243132785967,0.5278740178451525,0.542914122081088
14,observed_eligible_composition,rsa_spearman,one_biomedical,10,0.49021434533804864,0.48838358938749005,0.47983384514770955,0.5105836131439279,0.4808423793125223,0.5074932627202011
