quality: Field 22, 2015, n=13,594, 5.0s
quality: Field 22, 2020, n=18,152, 7.7s
quality: Field 23, 2000, n=1,873, 2.0s
quality: Field 23, 2005, n=2,543, 1.8s
quality: Field 23, 2010, n=3,646, 2.0s
quality: Field 23, 2015, n=3,803, 2.2s
quality: Field 23, 2020, n=5,699, 3.5s
quality: Field 24, 2000, n=2,033, 1.7s
quality: Field 24, 2005, n=2,019, 1.8s
quality: Field 24, 2010, n=2,070, 1.6s
quality: Field 24, 2015, n=2,068, 1.8s
quality: Field 24, 2020, n=2,083, 2.0s
quality: Field 25, 2000, n=1,812, 1.7s
quality: Field 25, 2005, n=1,878, 1.8s
quality: Field 25, 2010, n=2,647, 2.3s
quality: Field 25, 2015, n=2,912, 2.1s
quality: Field 25, 2020, n=3,603, 2.8s
quality: Field 26, 2000, n=1,375, 1.7s
quality: Field 26, 2005, n=1,379, 1.8s
quality: Field 26, 2010, n=1,413, 1.7s
quality: Field 26, 2015, n=1,494, 1.6s
quality: Field 26, 2020, n=1,709, 1.8s
quality: Field 27, 2000, n=6,536, 3.9s
quality: Field 27, 2005, n=10,025, 4.1s
quality: Field 27, 2010, n=14,651, 4.6s
quality: Field 27, 2015, n=17,589, 6.5s
quality: Field 27, 2020, n=25,097, 9.4s
quality: Field 28, 2000, n=2,040, 2.3s
quality: Field 28, 2005, n=2,041, 2.2s
quality: Field 28, 2010, n=2,070, 2.3s
quality: Field 28, 2015, n=2,091, 2.1s
quality: Field 28, 2020, n=2,106, 1.8s
quality: Field 29, 2000, n=1,975, 1.9s
quality: Field 29, 2005, n=1,976, 1.6s
quality: Field 29, 2010, n=2,010, 1.6s
quality: Field 29, 2015, n=2,046, 1.6s
quality: Field 29, 2020, n=2,116, 1.5s
quality: Field 30, 2000, n=1,860, 1.5s
quality: Field 30, 2005, n=1,909, 1.6s
quality: Field 30, 2010, n=1,982, 1.8s
quality: Field 30, 2015, n=1,984, 1.7s
quality: Field 30, 2020, n=2,041, 2.2s
quality: Field 31, 2000, n=1,751, 2.0s
quality: Field 31, 2005, n=2,233, 2.3s
quality: Field 31, 2010, n=2,649, 2.3s
quality: Field 31, 2015, n=3,037, 2.4s
quality: Field 31, 2020, n=3,212, 2.1s
quality: Field 32, 2000, n=1,850, 1.9s
quality: Field 32, 2005, n=1,869, 1.9s
quality: Field 32, 2010, n=1,965, 1.4s
quality: Field 32, 2015, n=2,417, 2.1s
quality: Field 32, 2020, n=3,827, 2.1s
quality: Field 33, 2000, n=2,151, 1.6s
quality: Field 33, 2005, n=3,903, 1.9s
quality: Field 33, 2010, n=6,071, 2.2s
quality: Field 33, 2015, n=8,002, 2.8s
quality: Field 33, 2020, n=13,027, 3.3s
quality: Field 34, 2000, n=2,010, 1.6s
quality: Field 34, 2005, n=1,983, 1.5s
quality: Field 34, 2010, n=2,022, 2.0s
quality: Field 34, 2015, n=2,069, 1.5s
quality: Field 34, 2020, n=2,119, 1.7s
quality: Field 35, 2000, n=2,001, 1.7s
quality: Field 35, 2005, n=2,036, 2.0s
quality: Field 35, 2010, n=2,042, 1.7s
quality: Field 35, 2015, n=2,061, 1.6s
quality: Field 35, 2020, n=2,090, 2.0s
quality: Field 36, 2000, n=1,811, 1.7s
quality: Field 36, 2005, n=1,854, 1.5s
quality: Field 36, 2010, n=1,933, 1.7s
quality: Field 36, 2015, n=1,994, 1.5s
quality: Field 36, 2020, n=2,693, 1.7s
stability: Field 11, 2000, n=2,166, 20.6s
stability: Field 11, 2005, n=2,528, 16.2s
stability: Field 11, 2010, n=3,940, 20.2s
stability: Field 11, 2015, n=4,298, 19.9s
stability: Field 11, 2020, n=6,491, 18.9s
stability: Field 12, 2000, n=2,166, 19.0s
stability: Field 12, 2005, n=2,166, 18.0s
stability: Field 12, 2010, n=2,186, 18.1s
stability: Field 12, 2015, n=2,732, 19.0s
stability: Field 12, 2020, n=3,380, 23.3s
stability: Field 13, 2000, n=2,739, 19.5s
stability: Field 13, 2005, n=4,071, 17.8s
stability: Field 13, 2010, n=5,251, 17.0s
stability: Field 13, 2015, n=5,596, 20.0s
stability: Field 13, 2020, n=6,840, 19.7s
stability: Field 14, 2000, n=2,166, 21.8s
stability: Field 14, 2005, n=2,166, 20.7s
stability: Field 14, 2010, n=2,186, 27.6s
stability: Field 14, 2015, n=2,660, 29.4s
stability: Field 14, 2020, n=4,040, 31.5s
stability: Field 15, 2000, n=2,166, 23.1s
stability: Field 15, 2005, n=2,166, 31.9s
stability: Field 15, 2010, n=2,166, 21.6s
stability: Field 15, 2015, n=2,166, 30.8s
stability: Field 15, 2020, n=2,166, 21.4s
stability: Field 16, 2000, n=2,166, 15.7s
stability: Field 16, 2005, n=2,166, 15.6s
stability: Field 16, 2010, n=2,166, 15.7s
stability: Field 16, 2015, n=2,166, 15.6s
stability: Field 16, 2020, n=2,166, 14.6s
stability: Field 17, 2000, n=3,310, 14.7s
stability: Field 17, 2005, n=5,594, 17.6s
stability: Field 17, 2010, n=7,094, 19.9s
stability: Field 17, 2015, n=6,858, 18.9s
stability: Field 17, 2020, n=9,972, 20.3s
stability: Field 18, 2000, n=2,166, 17.4s
stability: Field 18, 2005, n=2,166, 17.3s
stability: Field 18, 2010, n=2,166, 17.8s
stability: Field 18, 2015, n=2,166, 18.2s
stability: Field 18, 2020, n=2,166, 16.1s
stability: Field 19, 2000, n=2,166, 15.2s
stability: Field 19, 2005, n=2,166, 17.9s
stability: Field 19, 2010, n=2,166, 15.7s
stability: Field 19, 2015, n=2,166, 16.6s
stability: Field 19, 2020, n=2,166, 16.3s
stability: Field 20, 2000, n=2,166, 17.1s
stability: Field 20, 2005, n=2,166, 16.9s
stability: Field 20, 2010, n=2,166, 17.9s
stability: Field 20, 2015, n=2,166, 19.6s
stability: Field 20, 2020, n=2,845, 18.6s
stability: Field 21, 2000, n=2,166, 18.3s
stability: Field 21, 2005, n=2,166, 19.2s
stability: Field 21, 2010, n=2,166, 18.7s
stability: Field 21, 2015, n=2,166, 19.1s
stability: Field 21, 2020, n=2,166, 17.6s
stability: Field 22, 2000, n=6,990, 15.2s
stability: Field 22, 2005, n=11,310, 16.5s
stability: Field 22, 2010, n=15,203, 14.3s
stability: Field 22, 2015, n=14,738, 12.4s
stability: Field 22, 2020, n=18,907, 12.5s
stability: Field 23, 2000, n=2,166, 11.9s
stability: Field 23, 2005, n=2,876, 12.2s
stability: Field 23, 2010, n=4,005, 12.4s
stability: Field 23, 2015, n=4,018, 12.2s
stability: Field 23, 2020, n=5,919, 12.3s
stability: Field 24, 2000, n=2,166, 12.1s
stability: Field 24, 2005, n=2,166, 12.1s
stability: Field 24, 2010, n=2,166, 12.1s
stability: Field 24, 2015, n=2,166, 13.7s
stability: Field 24, 2020, n=2,166, 13.1s
stability: Field 25, 2000, n=2,166, 12.2s
stability: Field 25, 2005, n=2,166, 12.4s
stability: Field 25, 2010, n=2,962, 12.4s
stability: Field 25, 2015, n=3,152, 12.6s
stability: Field 25, 2020, n=3,787, 12.6s
stability: Field 26, 2000, n=2,166, 12.5s
stability: Field 26, 2005, n=2,166, 12.5s
stability: Field 26, 2010, n=2,166, 12.5s
stability: Field 26, 2015, n=2,166, 11.7s
stability: Field 26, 2020, n=2,166, 11.8s
stability: Field 27, 2000, n=7,128, 11.9s
stability: Field 27, 2005, n=10,946, 12.1s
stability: Field 27, 2010, n=15,771, 12.2s
stability: Field 27, 2015, n=18,629, 12.2s
stability: Field 27, 2020, n=26,195, 12.3s
stability: Field 28, 2000, n=2,166, 11.8s
stability: Field 28, 2005, n=2,166, 11.8s
stability: Field 28, 2010, n=2,166, 11.8s
stability: Field 28, 2015, n=2,166, 12.0s
stability: Field 28, 2020, n=2,166, 12.1s
stability: Field 29, 2000, n=2,166, 12.3s
stability: Field 29, 2005, n=2,166, 12.5s
stability: Field 29, 2010, n=2,166, 12.3s
stability: Field 29, 2015, n=2,166, 12.3s
stability: Field 29, 2020, n=2,166, 12.3s
stability: Field 30, 2000, n=2,166, 12.6s
stability: Field 30, 2005, n=2,166, 12.6s
stability: Field 30, 2010, n=2,166, 12.1s
stability: Field 30, 2015, n=2,166, 11.6s
stability: Field 30, 2020, n=2,166, 12.5s
stability: Field 31, 2000, n=2,166, 14.2s
stability: Field 31, 2005, n=2,704, 14.6s
stability: Field 31, 2010, n=3,094, 14.7s
stability: Field 31, 2015, n=3,388, 15.9s
stability: Field 31, 2020, n=3,470, 19.5s
stability: Field 32, 2000, n=2,166, 11.6s
stability: Field 32, 2005, n=2,166, 14.2s
stability: Field 32, 2010, n=2,166, 13.9s
stability: Field 32, 2015, n=2,577, 13.9s
stability: Field 32, 2020, n=3,970, 11.5s
stability: Field 33, 2000, n=2,776, 13.3s
stability: Field 33, 2005, n=4,893, 15.8s
stability: Field 33, 2010, n=7,110, 16.9s
stability: Field 33, 2015, n=8,891, 14.8s
stability: Field 33, 2020, n=13,879, 13.3s
stability: Field 34, 2000, n=2,166, 14.2s
stability: Field 34, 2005, n=2,166, 15.5s
stability: Field 34, 2010, n=2,165, 14.0s
stability: Field 34, 2015, n=2,165, 17.2s
stability: Field 34, 2020, n=2,165, 13.9s
stability: Field 35, 2000, n=2,165, 19.0s
stability: Field 35, 2005, n=2,165, 14.7s
stability: Field 35, 2010, n=2,165, 17.9s
stability: Field 35, 2015, n=2,165, 16.7s
stability: Field 35, 2020, n=2,165, 11.9s
stability: Field 36, 2000, n=2,165, 12.8s
stability: Field 36, 2005, n=2,165, 14.8s
stability: Field 36, 2010, n=2,165, 11.7s
stability: Field 36, 2015, n=2,165, 17.9s
stability: Field 36, 2020, n=2,833, 15.6s
