angle_p10,angle_p50,angle_p90,center_angle_p50,connect_r100,connect_r50,connect_r90,connect_r95,connect_r99,connect_ratio90_50,connect_ratio95_50,d80,dimension,erank,field_id,gap_10,gap_25,gap_50,gap_residual_10,gap_residual_25,gap_residual_50,hub_gini25,kind,knn25_median_chord,mean_cosine_distance,model,mst_max_median,mutual_components_10,mutual_components_25,mutual_components_50,mutual_giant_10,mutual_giant_25,mutual_giant_50,n,pair_chord_p10,pair_chord_p50,pair_chord_p90,pc1_share,period,pr,repeat,selection_sha256,union_components_10,union_components_25,union_components_50,union_giant_10,union_giant_25,union_giant_50,variance_trace,weighted_gap_25,weighted_gap_residual_25,zero_distance_pairs,field_name
43.82524985351337,52.90451070053838,59.79144506310071,38.15395647320639,0.9324157963020474,0.6081749554299523,0.702358888265684,0.7307622983500384,0.7840830931485198,1.1548632215036674,1.2015659175465756,58,768,81.60144639098978,31,0.026970761059704678,0.04944979751676708,0.07100983161850218,7.518841372725793e-16,7.313730008816449e-16,7.581032867734275e-16,0.36999802000000015,primary,0.6406093242884616,0.39149152414454275,specter,1.5836720115384038,117,17,3,0.9155,0.9915,0.999,2000,0.7463844380547437,0.8909038165545349,0.9968460388014218,0.10663314804721455,0,32.48416011027236,0,825512a82869bc135e45a9f9d003783becf72c6ca2bb924cead32c913770b444,1,1,1,1.0,1.0,1.0,0.3914915241445427,0.045139451447814775,6.95606632359586e-16,0,Physics and Astronomy
43.57218674237576,52.315479210683705,60.02227536791233,37.85508863881352,1.0968994672716919,0.6105261246512125,0.708869465066298,0.7343316268276803,0.8147250794013817,1.161079659729988,1.2027849377407014,55,768,84.22748006838368,32,0.05741253045960119,0.0891211815513808,0.12327953647713995,7.629375223238565e-16,5.828335889337695e-16,8.338812731884325e-16,0.38110834000000016,primary,0.6512562948638145,0.38844057923098124,specter,1.8158190765226212,118,13,3,0.9365,0.994,0.999,2000,0.7422849316398601,0.8816878604176948,1.000336673172267,0.09305026721451906,0,36.98719580079343,0,e87e47a52f0817f092b53cb77f6d18d53313e8e0c07ceab7465c90437219e60c,1,1,1,1.0,1.0,1.0,0.38844057923098124,0.08464419789806862,5.925953425760329e-16,0,Psychology
42.13499455032643,52.32361602302752,60.58262903775931,37.90427425505788,1.0384837501440145,0.5988753731968656,0.7030520998425689,0.7336457166726222,0.8089583916746247,1.1739539331690934,1.2250390473669623,52,768,74.44021743134236,33,0.052310447329904766,0.07797667181308338,0.10222275632211435,9.305369902737723e-16,6.359981250052905e-16,9.163581854028138e-16,0.41399830000000004,primary,0.6383508015110663,0.3861366912301579,specter,1.7628606238465514,122,20,9,0.9325,0.99,0.9955,2000,0.7189350094982637,0.8818153278057743,1.0087934713551243,0.11802437918836722,0,29.10056488192707,0,04aa3c4077a564fbfb1b1f967ddcb8ac0fa30f6d67e5639433eb0a2fb160fdec,1,1,1,1.0,1.0,1.0,0.386136691230158,0.07421216853920687,6.453236814055775e-16,0,Social Sciences
45.545350175052675,55.13904769998982,62.30653653240241,40.02738377041484,0.8481324664340727,0.578592277969325,0.6653856440357769,0.6958142355451273,0.7615593665625683,1.1500078196187982,1.2025985517594775,53,768,76.39498422586335,34,0.032439129517128795,0.05024168836480664,0.06830468587792211,8.40333070950617e-16,9.16041678709814e-16,8.150716778628129e-16,0.36972638000000013,primary,0.6531535113083149,0.4222153222946733,specter,1.538049405308743,98,14,1,0.946,0.993,1.0,2000,0.7741517938593019,0.9256491796005926,1.0346583654107855,0.10822742701432178,0,29.604436479600203,0,76fbeaac96174f81df12edbf6e80e2b9924584cfef53be92d647a3f1f8babddf,1,1,1,1.0,1.0,1.0,0.4222153222946733,0.04688269085008243,6.646888598712229e-16,0,Veterinary
36.05850307297743,47.0143262875375,56.67460542564689,32.74927056034337,1.157783861618826,0.5453108452019377,0.698296431759013,0.7437873292281219,0.8605457715365913,1.2805474857196764,1.3639694419660495,52,768,69.95154988464479,35,0.038251786346789086,0.059826452932374645,0.08321312607137792,8.862275451188351e-16,7.018147026689363e-16,9.150815204157743e-16,0.42782896000000004,primary,0.5380390578131404,0.3201004455767658,specter,2.1774334800498765,211,41,10,0.869,0.9795,0.995,2000,0.6190050046255763,0.7977274341319414,0.9493226957063727,0.12838856373153035,0,25.578468955223684,0,1ac4d5dfcc24488f215af5faa1c9cb72ba4d499d8921ea1fdb902a0cada91b61,1,1,1,1.0,1.0,1.0,0.3201004455767659,0.05541289060158868,8.256031308000711e-16,0,Dentistry
44.325542088371996,54.14128296792813,62.476035049077375,38.78067044332451,0.9472078880192393,0.6047190125295068,0.7015941352422687,0.7413472261679198,0.8158641011765152,1.1601985727346964,1.2259366925919937,55,768,86.41604431254096,36,0.04075027973002639,0.07676158698050511,0.1320696655907476,8.029328708687161e-16,7.450819603705765e-16,8.466892939561595e-16,0.3842557,primary,0.6628392581245681,0.4125589808550318,specter,1.6127307213070758,105,12,3,0.938,0.9945,0.999,2000,0.7544782123081659,0.9101773998896693,1.0371889119553694,0.08083865538503941,0,38.909520328842724,0,c5e022dc49a3680571619850ef4ab4eed7ee46f4559cb68bae167ea049b851a7,1,1,1,1.0,1.0,1.0,0.41255898085503184,0.06760056053127354,7.058192371525956e-16,0,Health Professions
31.10475041587559,35.31908940130571,39.073847477713045,25.217222546621784,0.9310237011094423,0.7055623146553891,0.7690065126399024,0.7908505902196006,0.8337856424220709,1.0899200491107588,1.120879862476595,83,768,124.3965041690953,11,0.08271105135571225,0.1234619202343118,0.16931193387684043,7.559811121489823e-16,6.923343285827218e-16,1.0457837388024673e-15,0.47513925999999995,primary,0.48913281274915044,0.183896408433094,specter2,1.3294475964430836,182,34,9,0.9,0.983,0.9955,2000,0.5362382760051329,0.6067206634309148,0.6688285330540471,0.05696837575471853,0,60.092912393698484,0,ae0850c0ff80a4a8abb41b65c1aad094f07734e2a3ce68b70f69752d65e68f9c,1,1,1,1.0,1.0,1.0,0.18389640843309402,0.11906417715171794,7.182987702030977e-16,0,Agricultural and Biological Sciences
28.78800384236217,33.12815255034605,37.93683194463576,23.4621764173752,0.9840386364113807,0.7196416666846819,0.7950119198607098,0.8344689753424416,0.9048813939257809,1.104733031264367,1.1595617846681359,85,768,126.89124388809391,12,0.08021258682787093,0.12032802225033455,0.16633681605320214,6.696675972001959e-16,7.540176162902066e-16,1.1691545070377431e-15,0.52859996,primary,0.4613543170825878,0.16551599449926652,specter2,1.3743804882671768,260,63,22,0.8545,0.968,0.9895,2000,0.49717697697674246,0.5701749104564033,0.6500937847435398,0.06811694179296396,0,59.608880737215316,0,3f7972578cc611fd9a0645fb642e1745a1e4aeacff4286c08357923292e3f5bd,1,1,1,1.0,1.0,1.0,0.16551599449926652,0.11538697707160545,5.886401276799022e-16,0,Arts and Humanities
31.074012375629806,35.076051102938315,38.76031275310062,25.092630236822963,0.9272752374335861,0.7124399893115398,0.7775372947026411,0.7955393600572452,0.8368715991481663,1.0913723350285367,1.1166405198927811,85,768,133.30305487864564,13,0.08384003759360292,0.1273738475706917,0.17664137683146858,7.138585859307698e-16,7.028754838899091e-16,9.212278664846786e-16,0.48327216000000006,primary,0.49156611394769106,0.18176891468197504,specter2,1.313231009956913,133,24,4,0.922,0.9885,0.9985,2000,0.5357214195178339,0.6026773751710843,0.6636688789478224,0.05334106940239923,0,70.31527896212734,0,431e5abf705f8425edde0d879cf5fb4540ec4806964afe79c246fe962cb8d442,1,1,1,1.0,1.0,1.0,0.18176891468197504,0.12249688463679373,6.953604290569127e-16,0,"Biochemistry, Genetics and Molecular Biology"
29.36443041402077,33.51465831775246,37.45078339789425,23.848553618614265,0.8964535874416916,0.6957596877149684,0.7722726277346558,0.7934354908495286,0.8527963075621342,1.109970355240001,1.140387270000292,78,768,116.3304123558293,14,0.06370649798110374,0.15023876394185548,0.19647036253642608,7.039442697371749e-16,7.2463317992467e-16,1.3993575903559942e-15,0.44496226000000005,primary,0.46117920776121546,0.16685872946504038,specter2,1.3025053342347435,157,27,4,0.9125,0.987,0.9985,2000,0.5069153787289313,0.5766375126899222,0.6420654661641796,0.05844719735235012,0,56.46966375759271,0,f732df6b8ba0842d22628a59342f5d1092713f2f7cbde117ce9917cc483368b8,1,1,1,1.0,1.0,1.0,0.16685872946504038,0.14388319047570902,7.098443769665006e-16,0,"Business, Management and Accounting"
30.033089455932014,34.755411476472645,38.72872835283609,24.785646861477563,0.8814749290878294,0.6877809158796894,0.7601471171189236,0.7865324291481208,0.8292676321150012,1.1052169369175882,1.1435798973022182,82,768,113.59807391989193,15,0.024590370496119823,0.03966752926702905,0.05474523050456223,7.142469798156393e-16,7.664902154599846e-16,9.655178233978988e-16,0.4941683000000001,primary,0.46825234707660846,0.1776910782494802,specter2,1.3035776551921243,242,44,5,0.861,0.9775,0.998,2000,0.5181959100548388,0.5973389336438162,0.6631488371943078,0.1036179731496544,0,43.1135699382258,0,e12c9f6c22f42a28d50c5cb58abe650d2a50a5590f66b30c5a5ac5589645790a,1,1,1,1.0,1.0,1.0,0.1776910782494802,0.03774643835992592,7.932454401024538e-16,0,Chemical Engineering
30.196819597384568,34.703717120002665,38.71692932087321,24.750996209487205,0.9248961422582747,0.7113541170027023,0.7811651269356977,0.8036472107118336,0.8489646451495225,1.0981381962434473,1.1297428263970823,86,768,125.97126069192842,16,0.06738331284435498,0.09994532025282712,0.13419676671474282,6.837053914138297e-16,8.084389639290179e-16,1.1661411617374786e-15,0.5275122800000001,primary,0.481470688507972,0.1778769408817709,specter2,1.312862570627977,252,63,12,0.8535,0.966,0.9945,2000,0.5209554251498305,0.5964778173040975,0.6629545514858523,0.08264724777686998,0,54.48864957788247,0,9884addd1e84a561abd8aaeeae01f721d28d94cee2b5111d156df18d57e47b47,1,1,1,1.0,1.0,1.0,0.17787694088177092,0.09560065377690606,7.279239374369434e-16,0,Chemistry
32.33290430423111,36.860986826011796,40.74447146102499,26.40883831223496,0.9734244218494417,0.6782795654680871,0.7329284025887861,0.7518512952622879,0.7797431968778001,1.080569782583654,1.1084681502138847,75,768,108.68573519377199,17,0.068289372377431,0.10157477992883644,0.1354437459801351,8.638159103433947e-16,6.43101339586721e-16,7.444482436450715e-16,0.36355899999999997,primary,0.49854957053000803,0.19927444849232603,specter2,1.458747358360825,54,7,3,0.9725,0.997,0.999,2000,0.5568575734042484,0.6323079879113991,0.6962356405208135,0.07122406242608603,0,48.83406684219539,0,ca079293d1684a0a9685ce26da87f5831b4f43f4d8dac738b3c3fbc95a7515d6,1,1,1,1.0,1.0,1.0,0.19927444849232603,0.09826133035000642,7.484219954365189e-16,0,Computer Science
30.39787642808317,34.62049746274179,38.538931389953134,24.705587666869043,0.925206223409883,0.6853954410865373,0.753482899723225,0.7752357335142573,0.8180784134881849,1.099340401985678,1.1310780420209667,80,768,117.03371952172564,18,0.05634133519796309,0.09525888299572866,0.1384038228690435,7.825357893817685e-16,8.740259472603678e-16,9.105888971817253e-16,0.4342809000000001,primary,0.4722884019569459,0.177376505884432,specter2,1.3675317077283604,148,29,11,0.921,0.9855,0.995,2000,0.5243425904747631,0.595091302608967,0.6600227429514024,0.06852808361519737,0,54.60763120035298,0,79227adadc254e567d085d66ef4bb5971cc6787b41a4a178135c397eac53bb30,1,1,1,1.0,1.0,1.0,0.17737650588443196,0.0903067042858655,7.47174233824296e-16,1,Decision Sciences
