clean_papers,embedding_f32_gib_per_768d_model,raw_candidates_at_pilot_acceptance,ideal_serial_download_hours,model_fast_hours,model_slow_hours,four_similar_models_hours,dense_pair_matrix_gib
130000,0.3719329833984375,145658,0.5575654008399231,0.5585753035701498,0.714649112706272,2.858596450825088,62.95740604400635
250000,0.7152557373046875,280112,1.0722411554613909,1.074183276096442,1.3743252167428308,5.497300866971323,232.83064365386963
500000,1.430511474609375,560224,2.1444823109227817,2.148366552192884,2.7486504334856616,10.994601733942647,931.3225746154785
1000000,2.86102294921875,1120448,4.2889646218455635,4.296733104385768,5.497300866971323,21.989203467885293,3725.290298461914
2378036,6.803615570068359,2664466,10.199312273475135,10.217786004621114,13.072779364489017,52.29111745795607,21066.72233825922
