selection,omitted_field,mean_without,mean_change,largest_pair_change
10,22,0.9388303200624952,-0.00017322287411362965,0.0026651080495307955
10,23,0.9436825378600397,0.004678994923431026,0.01716415483235989
10,24,0.9375306883360207,-0.0014728546005880361,0.005170919713849198
10,25,0.9362887527500793,-0.0027147901865294945,0.00907231790162244
10,26,0.9463698731119665,0.007366330175357505,0.024283677263090886
10,27,0.9383329868580574,-0.0006705560785514627,0.003296243493742357
10,28,0.9412855483012115,0.002282005364602894,0.008796627831132664
10,29,0.9380057283016345,-0.0009978146349743872,0.004295036785921691
10,30,0.9368825182552752,-0.0021210246813333548,0.007017536071615482
10,31,0.9388310104176885,-0.00017253251892035168,0.005383029970775666
10,32,0.9391221608284895,0.00011861789188086904,0.005471805858147882
10,33,0.9332009171823946,-0.005802625754214266,0.015412759607264959
10,34,0.9387207485803851,-0.00028279435622378853,0.0044108684986751134
10,35,0.944053945549476,0.005050402612867242,0.020361761861418026
10,36,0.9389884396102836,-1.5103326325369458e-05,0.0035396169969484914
11,11,0.9443412483339392,0.0020386111127901783,0.007931835780025098
11,12,0.9442374784542832,0.0019348412331341707,0.014434576799425725
11,13,0.941540309222325,-0.0007623279988239368,0.005269111842843843
11,14,0.940025535866935,-0.002277101354214086,0.004754052314131729
11,15,0.9401970920221132,-0.002105545199035736,0.006783375469727737
11,16,0.9421230375976285,-0.00017959962352037055,0.00756333054611158
11,17,0.9429660982232851,0.0006634610021362884,0.004877674770830676
11,18,0.9402876465355394,-0.0020149906856095426,0.004963556147215331
11,19,0.9451797942743985,0.002877157053249436,0.00921141027959238
11,20,0.9402730967855365,-0.0020295404356122856,0.005896176054768332
11,21,0.9434049757413735,0.00110233852022446,0.006470498405975467
11,22,0.942758563402703,0.0004559261815538957,0.0052558542762395355
11,23,0.945955659535766,0.00365302231461709,0.014323783762470788
11,24,0.9410817277121893,-0.0012209095089597418,0.005553874152308347
11,25,0.9400105731547579,-0.002292064066391005,0.008492747900691655
11,26,0.9473144395129609,0.005011802291812008,0.01565938819585566
11,27,0.9407866422129378,-0.0015159950082111746,0.006527390924360832
11,28,0.9443802133187958,0.0020775760976470764,0.008358735527728034
11,29,0.9411622315874623,-0.001140405633686672,0.004068136290446445
11,30,0.9396523154113071,-0.0026503218098419762,0.008508842411534934
11,31,0.941747701562009,-0.0005549356591397029,0.0039971640534473
11,32,0.942912950231388,0.0006103130102389844,0.006452120394211058
11,33,0.9379257681657597,-0.004376869055389266,0.011560391680017101
11,34,0.9418436466183839,-0.00045899060276476756,0.004278971852504809
11,35,0.9467955080938559,0.004492870872707052,0.018393218489613505
11,36,0.9423414832251567,3.8846004007384336e-05,0.003560773316896526
12,11,0.9432836097262542,0.0023422104085549025,0.008240488259825707
12,12,0.9426592174044395,0.001717818086740043,0.01252572277699271
12,13,0.9396024777654594,-0.0013389215522399776,0.007345451256164814
12,14,0.9379254369500253,-0.0030159623676740276,0.006408012596782586
12,15,0.9384142442773591,-0.0025271550403403935,0.00861749076680951
12,16,0.9406403292857259,-0.00030107003197334456,0.007852836154231713
12,17,0.9416871144137097,0.0007457150960102441,0.005258432670987134
12,18,0.9389256467258207,-0.0020157525918785514,0.0049367025866408065
12,19,0.944195842944174,0.0032544436264749514,0.011198089558239421
12,20,0.9383922052519521,-0.0025491940657472066,0.006982274881300876
12,21,0.9412269916353156,0.0002855923176166428,0.0034092857583627456
12,22,0.9409967678900093,5.5368572310017976e-05,0.0041154463602596225
12,23,0.945278072439898,0.004336673122198794,0.016487023699683467
12,24,0.9396711162213752,-0.0012702830963240257,0.005242372635130832
12,25,0.9381239647156685,-0.0028174346020308698,0.009584433568061379
12,26,0.9477809768487397,0.0068395775310405044,0.019534487149820312
12,27,0.9396813089937167,-0.0012600903239824237,0.005850538298824093
12,28,0.943117027961182,0.0021756286434826116,0.010232370762255472
12,29,0.9399653337091789,-0.0009760656085204476,0.004963832130313706
12,30,0.9390804407305312,-0.0018609585871679367,0.006052308618781366
12,31,0.9408085241533262,-0.00013287516437316714,0.00448745794002714
12,32,0.9424861074075881,0.001544708089888627,0.0075954859306626155
12,33,0.9358125978913686,-0.005128801426330656,0.012015482246029996
12,34,0.9403081104051226,-0.0006332889125764845,0.004772372701626004
12,35,0.9450369560308592,0.0040955567131599705,0.01766996788747055
12,36,0.940488201818202,-0.00045319749949717595,0.00293898860283881
13,11,0.9413596344128325,0.001978707181853349,0.007825188806474315
13,12,0.9410760932528395,0.001695166021860311,0.015080963777951428
13,13,0.9381687366812235,-0.001212190549755701,0.006446909127917233
13,14,0.9359718370069348,-0.0034090902240444926,0.006578335860519369
13,15,0.9370149142584422,-0.002366012972537021,0.006834800779395023
13,16,0.938520392265289,-0.0008605349656901431,0.008162402610083497
13,17,0.9392310361664302,-0.00014989106454887688,0.0047662493905527015
13,18,0.9377807993418485,-0.0016001278891308176,0.0038860680305019546
13,19,0.942450226268732,0.003069299037752689,0.010455884622217915
13,20,0.9372348474953641,-0.002146079735615146,0.006285189037715799
13,21,0.9399449576811064,0.0005640304501270954,0.00442663244951047
13,22,0.9397951288761999,0.0004142016452206872,0.003602896554593449
13,23,0.9434693833860744,0.0040884561550951016,0.014178824829088943
13,24,0.939316989440502,-6.393779047740485e-05,0.0052531742756702915
13,25,0.9369947117372732,-0.0023862154937061824,0.008033489176172082
13,26,0.9448733270158773,0.005492399784898105,0.01645267676586193
13,27,0.938828242040072,-0.0005526851909070046,0.0028130455091902595
13,28,0.9422498705839681,0.0028689433529889953,0.011010951499391908
13,29,0.9383380778523465,-0.0010428493786329065,0.004571084818997373
13,30,0.9368082901344701,-0.002572637096509182,0.008856110881328538
13,31,0.9402483786045083,0.0008674513735289589,0.006727770485878248
13,32,0.9400052871410651,0.0006243599100858872,0.007586598521207022
13,33,0.9338646591205042,-0.005516268110474883,0.013875047245159977
13,34,0.9384567082570396,-0.0009242189739396982,0.0068511257845248474
13,35,0.9438270836400586,0.0044461564090793665,0.016787316443783062
13,36,0.9392062590160785,-0.00017466821490065657,0.003409357618183617
14,11,0.9431829239807898,0.0019893817701662395,0.008198486288316986
14,12,0.9433425235492587,0.002148981338635389,0.014116801690102654
14,13,0.9402361912750176,-0.0009573509356058027,0.0067477642189588405
14,14,0.9379980826979472,-0.0031954595126764402,0.006680341838915305
14,15,0.9387113942968892,-0.0024821479137343955,0.007920782798123027
14,16,0.9403769743697409,-0.0008165678408827019,0.008456853373618012
14,17,0.9415942402930753,0.0004006980824517287,0.003256045591494394
14,18,0.9396366973476773,-0.0015568448629464493,0.004589234246010654
14,19,0.9440145230442765,0.0028209808336528085,0.009959172500153657
14,20,0.9385939575082904,-0.0025995847023331663,0.0068106838111076096
14,21,0.9418030988611731,0.0006095566505496574,0.005586293432614853
14,22,0.9416881165044586,0.000494574293835173,0.005697059785523595
14,23,0.9449870551945759,0.0037935129839523777,0.014814599155878905
14,24,0.9398880898132421,-0.0013054523973811967,0.005864799388925701
14,25,0.9388012194196081,-0.0023923227910152816,0.008532225646994185
14,26,0.947745151420849,0.006551609210225526,0.020617955660415244
14,27,0.9399826485476996,-0.0012108936629240815,0.004882683085052797
14,28,0.9433038172342992,0.002110275023675803,0.008876596382839996
14,29,0.9405973898100642,-0.0005961524005593787,0.0030854612162880546
14,30,0.9385208527924228,-0.002672689418200723,0.008423352371199178
14,31,0.9411284678267148,-6.507438390863651e-05,0.004501184021940663
14,32,0.9419894104362669,0.0007958682256434147,0.007033282309770628
14,33,0.935710975022633,-0.005482567187990576,0.014321596576154061
14,34,0.9412593344747294,6.579226410610397e-05,0.004509782555348729
14,35,0.9458791200639975,0.004685577853374117,0.019210895726882615
14,36,0.9411049834360136,-8.855877460987286e-05,0.003964491696285322
15,11,0.9432735758363344,0.0022955275038811316,0.007594676542432954
15,12,0.9422766815719589,0.001298633239505441,0.010014921788075282
15,13,0.9397613625460649,-0.0012166857863883163,0.006523153581409202
15,14,0.9383075359951837,-0.00267051233726972,0.005653432487497612
15,15,0.9383403844152162,-0.0026376639172372195,0.00857398307823276
15,16,0.9406348192332602,-0.00034322909919293703,0.008725982388975484
15,17,0.9416846530848219,0.0007066047523684313,0.003659975333038079
15,18,0.9393815904239785,-0.0015964579084747823,0.004861043758006001
15,19,0.9433640166397271,0.0023859683072738423,0.00853563438887972
15,20,0.9391048990035874,-0.0018731493288659232,0.00490686803730378
15,21,0.9411023639708144,0.0001243156383611425,0.00444964493533051
15,22,0.9414499545672522,0.0004719062347988591,0.004419567716353767
15,23,0.9446459683652996,0.0036679200328463774,0.014471138315539256
15,24,0.940488404870959,-0.0004896434614943453,0.005037191845119193
15,25,0.9382032850046281,-0.00277476332782483,0.009969145606154362
15,26,0.9458678450471782,0.00488979671472522,0.01652389546384947
15,27,0.9403783251737698,-0.000599723158683295,0.0027323407633208507
15,28,0.9443606698284914,0.003382621496038227,0.014647608094009223
15,29,0.9402048065766556,-0.0007732417557977403,0.0031393448086828313
15,30,0.9389910057760098,-0.0019870425564434487,0.00696866500777904
